LGA_NAME16	CountryOfBirth	EmploymentStatus	Sex	workers
Copper Coast (DC)	CHN	Employee	F	4
Copper Coast (DC)	DEU	Employee	F	3
Copper Coast (DC)	DEU	Employee	M	3
Copper Coast (DC)	IND	Employee	F	15
Copper Coast (DC)	IND	Employee	M	15
Copper Coast (DC)	ITA	Employee	M	3
Copper Coast (DC)	MYS	Employee	F	4
Copper Coast (DC)	MYS	Employee	M	3
Copper Coast (DC)	NLD	Owner managers of unincorporated enterprises	M	4
Copper Coast (DC)	NZL	Contributing family workers	F	3
Copper Coast (DC)	NZL	Employee	F	13
Copper Coast (DC)	NZL	Employee	M	9
Copper Coast (DC)	NZL	Owner managers of incorporated enterprises	M	3
Copper Coast (DC)	NZL	Owner managers of unincorporated enterprises	M	4
Copper Coast (DC)	PAK	Owner managers of incorporated enterprises	M	3
Copper Coast (DC)	PHL	Employee	F	8
Copper Coast (DC)	POL	Employee	F	3
Copper Coast (DC)	ZAF	Employee	F	12
Copper Coast (DC)	ZAF	Employee	M	9
Copper Coast (DC)	LKA	Employee	M	3
Copper Coast (DC)	GBR	Employee	F	82
Copper Coast (DC)	GBR	Employee	M	40
Copper Coast (DC)	GBR	Owner managers of incorporated enterprises	F	4
Copper Coast (DC)	GBR	Owner managers of incorporated enterprises	M	8
Copper Coast (DC)	GBR	Owner managers of unincorporated enterprises	F	11
Copper Coast (DC)	GBR	Owner managers of unincorporated enterprises	M	17
Copper Coast (DC)	GBR	Status in employment not stated	F	5
Copper Coast (DC)	USA	Employee	F	5
Elliston (DC)		Contributing family workers	F	4
Elliston (DC)		Employee	F	7
Elliston (DC)		Employee	M	4
Elliston (DC)		Owner managers of unincorporated enterprises	M	4
Elliston (DC)	AUS	Contributing family workers	F	23
Elliston (DC)	AUS	Contributing family workers	M	44
Elliston (DC)	AUS	Employee	F	106
Elliston (DC)	AUS	Employee	M	98
Elliston (DC)	AUS	Owner managers of incorporated enterprises	F	11
Elliston (DC)	AUS	Owner managers of incorporated enterprises	M	23
Elliston (DC)	AUS	Owner managers of unincorporated enterprises	F	36
Elliston (DC)	AUS	Owner managers of unincorporated enterprises	M	64
Elliston (DC)	AUS	Status in employment not stated	F	3
Elliston (DC)	AUS	Status in employment not stated	M	6
Elliston (DC)	NZL	Employee	F	3
Elliston (DC)	GBR	Employee	F	3
Flinders Ranges (DC)		Employee	F	8
Flinders Ranges (DC)		Employee	M	3
Flinders Ranges (DC)	AUS	Contributing family workers	F	15
Flinders Ranges (DC)	AUS	Contributing family workers	M	23
Flinders Ranges (DC)	AUS	Employee	F	180
Flinders Ranges (DC)	AUS	Employee	M	117
Flinders Ranges (DC)	AUS	Owner managers of incorporated enterprises	F	17
Flinders Ranges (DC)	AUS	Owner managers of incorporated enterprises	M	23
Flinders Ranges (DC)	AUS	Owner managers of unincorporated enterprises	F	20
Flinders Ranges (DC)	AUS	Owner managers of unincorporated enterprises	M	52
Flinders Ranges (DC)	AUS	Status in employment not stated	M	7
Flinders Ranges (DC)	IND	Employee	F	3
Flinders Ranges (DC)	GBR	Employee	F	11
Flinders Ranges (DC)	GBR	Employee	M	4
Franklin Harbour (DC)		Employee	M	4
Franklin Harbour (DC)	AUS	Contributing family workers	F	14
Franklin Harbour (DC)	AUS	Contributing family workers	M	11
Franklin Harbour (DC)	AUS	Employee	F	147
Franklin Harbour (DC)	AUS	Employee	M	115
Franklin Harbour (DC)	AUS	Owner managers of incorporated enterprises	F	11
Franklin Harbour (DC)	AUS	Owner managers of incorporated enterprises	M	21
Franklin Harbour (DC)	AUS	Owner managers of unincorporated enterprises	F	34
Franklin Harbour (DC)	AUS	Owner managers of unincorporated enterprises	M	61
Franklin Harbour (DC)	AUS	Status in employment not stated	F	3
Franklin Harbour (DC)	AUS	Status in employment not stated	M	6
Franklin Harbour (DC)	NLD	Owner managers of unincorporated enterprises	F	3
Franklin Harbour (DC)	NZL	Employee	F	3
Franklin Harbour (DC)	NZL	Employee	M	3
Franklin Harbour (DC)	GBR	Employee	F	7
Franklin Harbour (DC)	GBR	Employee	M	3
Gawler (T)		Contributing family workers	F	5
Gawler (T)		Contributing family workers	M	3
Gawler (T)		Employee	F	72
Gawler (T)		Employee	M	63
Gawler (T)		Owner managers of incorporated enterprises	M	6
Gawler (T)		Owner managers of unincorporated enterprises	F	13
Gawler (T)		Owner managers of unincorporated enterprises	M	17
Gawler (T)		Status in employment not stated	F	3
Gawler (T)		Status in employment not stated	M	3
Gawler (T)	AUS	Contributing family workers	F	34
Gawler (T)	AUS	Contributing family workers	M	20
Gawler (T)	AUS	Employee	F	2882
Gawler (T)	AUS	Employee	M	1592
Gawler (T)	AUS	Owner managers of incorporated enterprises	F	100
Gawler (T)	AUS	Owner managers of incorporated enterprises	M	156
Gawler (T)	AUS	Owner managers of unincorporated enterprises	F	187
Gawler (T)	AUS	Owner managers of unincorporated enterprises	M	246
Gawler (T)	AUS	Status in employment not stated	F	25
Gawler (T)	AUS	Status in employment not stated	M	21
Gawler (T)	CAN	Employee	F	3
Gawler (T)	CHN	Employee	F	12
Gawler (T)	CHN	Employee	M	5
Gawler (T)	CHN	Owner managers of incorporated enterprises	M	4
Gawler (T)	DEU	Employee	F	13
Gawler (T)	DEU	Employee	M	4
Gawler (T)	IND	Employee	F	19
Gawler (T)	IND	Employee	M	24
Gawler (T)	IDN	Employee	F	4
Gawler (T)	IRN	Employee	M	3
Gawler (T)	IRL	Employee	F	5
Gawler (T)	IRL	Employee	M	3
Gawler (T)	ITA	Employee	F	7
Gawler (T)	ITA	Employee	M	3
Gawler (T)	ITA	Owner managers of unincorporated enterprises	F	3
Gawler (T)	MYS	Employee	F	9
Gawler (T)	MYS	Employee	M	5
Gawler (T)	MYS	Owner managers of unincorporated enterprises	F	4
Gawler (T)	NLD	Employee	F	7
Gawler (T)	NLD	Employee	M	3
Gawler (T)	NLD	Owner managers of unincorporated enterprises	M	3
Gawler (T)	NZL	Contributing family workers	M	3
Gawler (T)	NZL	Employee	F	23
Gawler (T)	NZL	Employee	M	18
Gawler (T)	NZL	Owner managers of incorporated enterprises	M	3
Gawler (T)	NZL	Owner managers of unincorporated enterprises	F	3
Gawler (T)	NZL	Owner managers of unincorporated enterprises	M	4
Gawler (T)	PAK	Owner managers of incorporated enterprises	F	3
Gawler (T)	PHL	Employee	F	24
Gawler (T)	PHL	Employee	M	6
Gawler (T)	POL	Employee	F	3
Gawler (T)	POL	Employee	M	3
Gawler (T)	SGP	Employee	F	3
Gawler (T)	SGP	Employee	M	5
Gawler (T)	ZAF	Employee	F	6
Gawler (T)	ZAF	Employee	M	10
Gawler (T)	KOR	Employee	F	3
Gawler (T)	KOR	Employee	M	3
Gawler (T)	KOR	Owner managers of incorporated enterprises	M	5
Gawler (T)	LKA	Employee	F	4
Gawler (T)	LKA	Employee	M	4
Gawler (T)	THA	Employee	F	3
Gawler (T)	THA	Employee	M	4
Gawler (T)	GBR	Contributing family workers	F	6
Gawler (T)	GBR	Contributing family workers	M	3
Gawler (T)	GBR	Employee	F	330
Gawler (T)	GBR	Employee	M	149
Gawler (T)	GBR	Owner managers of incorporated enterprises	F	16
Gawler (T)	GBR	Owner managers of incorporated enterprises	M	24
Gawler (T)	GBR	Owner managers of unincorporated enterprises	F	30
Gawler (T)	GBR	Owner managers of unincorporated enterprises	M	48
Gawler (T)	GBR	Status in employment not stated	F	5
Gawler (T)	GBR	Status in employment not stated	M	6
Gawler (T)	USA	Employee	F	11
Gawler (T)	USA	Employee	M	6
Gawler (T)	USA	Owner managers of incorporated enterprises	M	3
Gawler (T)	USA	Owner managers of unincorporated enterprises	F	3
Gawler (T)	VNM	Employee	F	11
Gawler (T)	VNM	Employee	M	9
Gawler (T)	VNM	Owner managers of unincorporated enterprises	F	7
Gawler (T)	VNM	Owner managers of unincorporated enterprises	M	8
Gawler (T)	ZWE	Employee	F	9
Gawler (T)	ZWE	Employee	M	3
Goyder (DC)		Contributing family workers	F	3
Goyder (DC)		Employee	F	14
Goyder (DC)		Employee	M	4
Goyder (DC)		Owner managers of incorporated enterprises	F	3
Goyder (DC)		Owner managers of incorporated enterprises	M	3
Goyder (DC)		Owner managers of unincorporated enterprises	F	3
Goyder (DC)		Owner managers of unincorporated enterprises	M	6
Goyder (DC)	AUS	Contributing family workers	F	56
Goyder (DC)	AUS	Contributing family workers	M	100
Goyder (DC)	AUS	Employee	F	339
Goyder (DC)	AUS	Employee	M	361
Goyder (DC)	AUS	Owner managers of incorporated enterprises	F	19
Goyder (DC)	AUS	Owner managers of incorporated enterprises	M	46
Goyder (DC)	AUS	Owner managers of unincorporated enterprises	F	79
Goyder (DC)	AUS	Owner managers of unincorporated enterprises	M	167
Goyder (DC)	AUS	Status in employment not stated	F	5
Goyder (DC)	AUS	Status in employment not stated	M	15
Goyder (DC)	CHN	Employee	M	3
Goyder (DC)	IND	Employee	F	3
Goyder (DC)	NLD	Employee	F	5
Goyder (DC)	NZL	Employee	F	7
Goyder (DC)	NZL	Employee	M	6
Goyder (DC)	PHL	Employee	F	6
Goyder (DC)	PHL	Employee	M	3
Goyder (DC)	GBR	Contributing family workers	F	3
Goyder (DC)	GBR	Contributing family workers	M	5
Goyder (DC)	GBR	Employee	F	17
Goyder (DC)	GBR	Employee	M	19
Goyder (DC)	GBR	Owner managers of unincorporated enterprises	F	5
Goyder (DC)	GBR	Owner managers of unincorporated enterprises	M	3
Grant (DC)		Contributing family workers	F	4
Grant (DC)		Contributing family workers	M	8
Grant (DC)		Employee	F	11
Grant (DC)		Employee	M	42
Grant (DC)		Owner managers of incorporated enterprises	M	6
Grant (DC)		Owner managers of unincorporated enterprises	F	5
Grant (DC)		Owner managers of unincorporated enterprises	M	6
Grant (DC)	AUS	Contributing family workers	F	66
Grant (DC)	AUS	Contributing family workers	M	91
Grant (DC)	AUS	Employee	F	424
Grant (DC)	AUS	Employee	M	881
Grant (DC)	AUS	Owner managers of incorporated enterprises	F	68
Grant (DC)	AUS	Owner managers of incorporated enterprises	M	120
Grant (DC)	AUS	Owner managers of unincorporated enterprises	F	120
Grant (DC)	AUS	Owner managers of unincorporated enterprises	M	215
Grant (DC)	AUS	Status in employment not stated	F	11
Grant (DC)	AUS	Status in employment not stated	M	13
Grant (DC)	DEU	Employee	F	3
Grant (DC)	IND	Employee	F	3
Grant (DC)	IND	Employee	M	3
Grant (DC)	ITA	Contributing family workers	M	5
Grant (DC)	ITA	Owner managers of unincorporated enterprises	M	3
Grant (DC)	NLD	Employee	M	3
Grant (DC)	NLD	Owner managers of unincorporated enterprises	F	3
Grant (DC)	NZL	Employee	F	5
Grant (DC)	NZL	Employee	M	30
Grant (DC)	NZL	Owner managers of incorporated enterprises	F	4
Grant (DC)	NZL	Owner managers of incorporated enterprises	M	6
Grant (DC)	NZL	Owner managers of unincorporated enterprises	F	6
Grant (DC)	NZL	Owner managers of unincorporated enterprises	M	12
Grant (DC)	NZL	Status in employment not stated	F	3
Grant (DC)	PHL	Employee	F	10
Grant (DC)	PHL	Employee	M	3
Grant (DC)	ZAF	Employee	M	5
Grant (DC)	THA	Employee	F	3
Grant (DC)	GBR	Contributing family workers	F	3
Grant (DC)	GBR	Contributing family workers	M	5
Grant (DC)	GBR	Employee	F	13
Grant (DC)	GBR	Employee	M	25
Grant (DC)	GBR	Owner managers of unincorporated enterprises	F	5
Holdfast Bay (C)		Contributing family workers	F	3
Holdfast Bay (C)		Employee	F	248
Holdfast Bay (C)		Employee	M	186
Holdfast Bay (C)		Owner managers of incorporated enterprises	F	16
Holdfast Bay (C)		Owner managers of incorporated enterprises	M	30
Holdfast Bay (C)		Owner managers of unincorporated enterprises	F	17
Holdfast Bay (C)		Owner managers of unincorporated enterprises	M	40
Holdfast Bay (C)		Status in employment not stated	F	3
Holdfast Bay (C)		Status in employment not stated	M	7
Holdfast Bay (C)	AUS	Contributing family workers	F	70
Holdfast Bay (C)	AUS	Contributing family workers	M	71
Holdfast Bay (C)	AUS	Employee	F	4467
Holdfast Bay (C)	AUS	Employee	M	2867
Holdfast Bay (C)	AUS	Owner managers of incorporated enterprises	F	266
Holdfast Bay (C)	AUS	Owner managers of incorporated enterprises	M	465
Holdfast Bay (C)	AUS	Owner managers of unincorporated enterprises	F	388
Holdfast Bay (C)	AUS	Owner managers of unincorporated enterprises	M	492
Holdfast Bay (C)	AUS	Status in employment not stated	F	42
Holdfast Bay (C)	AUS	Status in employment not stated	M	47
Holdfast Bay (C)	CAN	Employee	F	9
Holdfast Bay (C)	CAN	Employee	M	8
Holdfast Bay (C)	CAN	Owner managers of incorporated enterprises	M	3
Holdfast Bay (C)	CAN	Owner managers of unincorporated enterprises	F	4
Holdfast Bay (C)	CAN	Owner managers of unincorporated enterprises	M	3
Holdfast Bay (C)	CHN	Contributing family workers	F	8
Holdfast Bay (C)	CHN	Contributing family workers	M	8
Holdfast Bay (C)	CHN	Employee	F	57
Holdfast Bay (C)	CHN	Employee	M	55
Holdfast Bay (C)	CHN	Owner managers of incorporated enterprises	F	8
Holdfast Bay (C)	CHN	Owner managers of incorporated enterprises	M	8
Holdfast Bay (C)	CHN	Owner managers of unincorporated enterprises	F	3
Holdfast Bay (C)	CHN	Owner managers of unincorporated enterprises	M	11
Holdfast Bay (C)	HRV	Employee	F	6
Holdfast Bay (C)	HRV	Employee	M	3
Holdfast Bay (C)	EGY	Contributing family workers	M	3
Holdfast Bay (C)	EGY	Employee	M	5
Holdfast Bay (C)	FJI	Employee	F	5
Holdfast Bay (C)	FJI	Employee	M	3
Holdfast Bay (C)	MKD	Employee	F	3
Holdfast Bay (C)	DEU	Employee	F	27
Holdfast Bay (C)	DEU	Employee	M	9
Holdfast Bay (C)	DEU	Owner managers of incorporated enterprises	F	3
Holdfast Bay (C)	DEU	Owner managers of incorporated enterprises	M	7
Holdfast Bay (C)	DEU	Owner managers of unincorporated enterprises	F	9
Holdfast Bay (C)	DEU	Owner managers of unincorporated enterprises	M	6
Holdfast Bay (C)	GRC	Employee	F	9
Holdfast Bay (C)	GRC	Employee	M	12
Holdfast Bay (C)	HKG	Employee	F	10
Holdfast Bay (C)	HKG	Employee	M	15
Holdfast Bay (C)	HKG	Owner managers of incorporated enterprises	M	3
Holdfast Bay (C)	IND	Contributing family workers	M	3
Holdfast Bay (C)	IND	Employee	F	144
Holdfast Bay (C)	IND	Employee	M	143
Holdfast Bay (C)	IND	Owner managers of incorporated enterprises	M	9
Holdfast Bay (C)	IND	Owner managers of unincorporated enterprises	M	5
Holdfast Bay (C)	IND	Status in employment not stated	F	3
Holdfast Bay (C)	IDN	Employee	F	14
Holdfast Bay (C)	IDN	Employee	M	9
Holdfast Bay (C)	IDN	Owner managers of unincorporated enterprises	M	3
Holdfast Bay (C)	IRN	Employee	F	16
Holdfast Bay (C)	IRN	Employee	M	12
Holdfast Bay (C)	IRN	Owner managers of incorporated enterprises	F	4
Holdfast Bay (C)	IRN	Owner managers of incorporated enterprises	M	3
Holdfast Bay (C)	IRN	Owner managers of unincorporated enterprises	M	8
Holdfast Bay (C)	IRL	Employee	F	13
Holdfast Bay (C)	IRL	Employee	M	15
Holdfast Bay (C)	IRL	Owner managers of unincorporated enterprises	F	4
Holdfast Bay (C)	IRL	Owner managers of unincorporated enterprises	M	4
Holdfast Bay (C)	ITA	Contributing family workers	F	3
Holdfast Bay (C)	ITA	Employee	F	15
Holdfast Bay (C)	ITA	Employee	M	16
Holdfast Bay (C)	ITA	Owner managers of incorporated enterprises	M	3
Holdfast Bay (C)	ITA	Owner managers of unincorporated enterprises	F	3
Holdfast Bay (C)	ITA	Owner managers of unincorporated enterprises	M	9
Holdfast Bay (C)	JPN	Employee	F	12
Holdfast Bay (C)	JPN	Owner managers of unincorporated enterprises	M	5
Holdfast Bay (C)	LBN	Employee	F	7
Holdfast Bay (C)	LBN	Employee	M	3
Holdfast Bay (C)	LBN	Owner managers of incorporated enterprises	M	4
Holdfast Bay (C)	MYS	Contributing family workers	F	4
Holdfast Bay (C)	MYS	Employee	F	18
Holdfast Bay (C)	MYS	Employee	M	9
Holdfast Bay (C)	MYS	Owner managers of incorporated enterprises	M	4
Holdfast Bay (C)	MYS	Owner managers of unincorporated enterprises	M	3
Holdfast Bay (C)	MLT	Employee	F	3
Holdfast Bay (C)	NLD	Contributing family workers	M	3
Holdfast Bay (C)	NLD	Employee	F	8
Holdfast Bay (C)	NLD	Employee	M	11
Holdfast Bay (C)	NLD	Owner managers of incorporated enterprises	M	7
Holdfast Bay (C)	NLD	Owner managers of unincorporated enterprises	F	3
Holdfast Bay (C)	NZL	Contributing family workers	F	3
Holdfast Bay (C)	NZL	Employee	F	61
Holdfast Bay (C)	NZL	Employee	M	44
Holdfast Bay (C)	NZL	Owner managers of incorporated enterprises	F	3
Holdfast Bay (C)	NZL	Owner managers of incorporated enterprises	M	11
Holdfast Bay (C)	NZL	Owner managers of unincorporated enterprises	F	10
Holdfast Bay (C)	NZL	Owner managers of unincorporated enterprises	M	10
Holdfast Bay (C)	NZL	Status in employment not stated	F	5
Holdfast Bay (C)	PAK	Employee	F	3
Holdfast Bay (C)	PAK	Employee	M	10
Holdfast Bay (C)	PHL	Employee	F	86
Holdfast Bay (C)	PHL	Employee	M	41
Holdfast Bay (C)	POL	Employee	F	16
Holdfast Bay (C)	POL	Employee	M	9
Holdfast Bay (C)	POL	Owner managers of incorporated enterprises	F	3
Holdfast Bay (C)	POL	Owner managers of unincorporated enterprises	F	3
Holdfast Bay (C)	POL	Owner managers of unincorporated enterprises	M	6
Holdfast Bay (C)	SGP	Employee	F	12
Holdfast Bay (C)	SGP	Employee	M	6
Holdfast Bay (C)	SGP	Owner managers of incorporated enterprises	M	3
Holdfast Bay (C)	ZAF	Employee	F	49
Holdfast Bay (C)	ZAF	Employee	M	27
Holdfast Bay (C)	ZAF	Owner managers of incorporated enterprises	F	4
Holdfast Bay (C)	ZAF	Owner managers of incorporated enterprises	M	3
Holdfast Bay (C)	ZAF	Owner managers of unincorporated enterprises	F	6
Holdfast Bay (C)	ZAF	Owner managers of unincorporated enterprises	M	7
Holdfast Bay (C)	KOR	Employee	F	15
Holdfast Bay (C)	KOR	Employee	M	11
Holdfast Bay (C)	KOR	Owner managers of unincorporated enterprises	M	6
Holdfast Bay (C)	LKA	Employee	F	16
Holdfast Bay (C)	LKA	Employee	M	14
Holdfast Bay (C)	LKA	Owner managers of incorporated enterprises	M	3
Holdfast Bay (C)	THA	Employee	F	15
Holdfast Bay (C)	THA	Employee	M	16
Holdfast Bay (C)	THA	Owner managers of incorporated enterprises	F	3
Holdfast Bay (C)	THA	Owner managers of unincorporated enterprises	F	4
Holdfast Bay (C)	THA	Owner managers of unincorporated enterprises	M	4
Holdfast Bay (C)	GBR	Contributing family workers	F	11
Holdfast Bay (C)	GBR	Contributing family workers	M	5
Holdfast Bay (C)	GBR	Employee	F	521
Holdfast Bay (C)	GBR	Employee	M	282
Holdfast Bay (C)	GBR	Owner managers of incorporated enterprises	F	40
Holdfast Bay (C)	GBR	Owner managers of incorporated enterprises	M	53
Holdfast Bay (C)	GBR	Owner managers of unincorporated enterprises	F	39
Holdfast Bay (C)	GBR	Owner managers of unincorporated enterprises	M	63
Holdfast Bay (C)	GBR	Status in employment not stated	F	3
Holdfast Bay (C)	GBR	Status in employment not stated	M	8
Holdfast Bay (C)	USA	Employee	F	21
Holdfast Bay (C)	USA	Employee	M	12
Holdfast Bay (C)	USA	Owner managers of incorporated enterprises	F	3
Holdfast Bay (C)	USA	Owner managers of incorporated enterprises	M	3
Holdfast Bay (C)	USA	Owner managers of unincorporated enterprises	F	3
Holdfast Bay (C)	USA	Owner managers of unincorporated enterprises	M	4
Holdfast Bay (C)	VNM	Employee	F	19
Holdfast Bay (C)	VNM	Employee	M	31
Holdfast Bay (C)	VNM	Owner managers of incorporated enterprises	F	3
Holdfast Bay (C)	VNM	Owner managers of incorporated enterprises	M	3
Holdfast Bay (C)	ZWE	Employee	F	8
Kangaroo Island (DC)		Employee	F	25
Kangaroo Island (DC)		Employee	M	23
Kangaroo Island (DC)		Owner managers of unincorporated enterprises	F	5
Kangaroo Island (DC)		Owner managers of unincorporated enterprises	M	5
Kangaroo Island (DC)	AUS	Contributing family workers	F	45
Kangaroo Island (DC)	AUS	Contributing family workers	M	71
Kangaroo Island (DC)	AUS	Employee	F	647
Kangaroo Island (DC)	AUS	Employee	M	483
Kangaroo Island (DC)	AUS	Owner managers of incorporated enterprises	F	41
Kangaroo Island (DC)	AUS	Owner managers of incorporated enterprises	M	77
Kangaroo Island (DC)	AUS	Owner managers of unincorporated enterprises	F	108
Kangaroo Island (DC)	AUS	Owner managers of unincorporated enterprises	M	220
Kangaroo Island (DC)	AUS	Status in employment not stated	F	7
Kangaroo Island (DC)	AUS	Status in employment not stated	M	16
Kangaroo Island (DC)	CAN	Employee	F	4
Kangaroo Island (DC)	DEU	Contributing family workers	M	3
Kangaroo Island (DC)	DEU	Employee	F	3
Kangaroo Island (DC)	DEU	Employee	M	5
Kangaroo Island (DC)	HKG	Employee	F	3
Kangaroo Island (DC)	HKG	Employee	M	3
Kangaroo Island (DC)	IDN	Employee	F	4
Kangaroo Island (DC)	ITA	Employee	F	3
Kangaroo Island (DC)	ITA	Employee	M	5
Kangaroo Island (DC)	ITA	Owner managers of unincorporated enterprises	M	3
Kangaroo Island (DC)	MYS	Employee	F	4
Kangaroo Island (DC)	NLD	Employee	F	4
Kangaroo Island (DC)	NLD	Employee	M	4
Kangaroo Island (DC)	NZL	Employee	F	20
Kangaroo Island (DC)	NZL	Employee	M	14
Kangaroo Island (DC)	NZL	Owner managers of unincorporated enterprises	F	3
Kangaroo Island (DC)	NZL	Owner managers of unincorporated enterprises	M	7
Kangaroo Island (DC)	PHL	Employee	F	9
Kangaroo Island (DC)	ZAF	Employee	F	3
Kangaroo Island (DC)	GBR	Contributing family workers	F	3
Kangaroo Island (DC)	GBR	Contributing family workers	M	3
Kangaroo Island (DC)	GBR	Employee	F	48
Kangaroo Island (DC)	GBR	Employee	M	38
Kangaroo Island (DC)	GBR	Owner managers of incorporated enterprises	F	4
Kangaroo Island (DC)	GBR	Owner managers of incorporated enterprises	M	3
Kangaroo Island (DC)	GBR	Owner managers of unincorporated enterprises	F	8
Kangaroo Island (DC)	GBR	Owner managers of unincorporated enterprises	M	14
Kangaroo Island (DC)	USA	Employee	F	8
Kangaroo Island (DC)	USA	Employee	M	3
Kangaroo Island (DC)	USA	Owner managers of unincorporated enterprises	F	3
Karoonda East Murray (DC)		Contributing family workers	M	3
Karoonda East Murray (DC)		Employee	F	10
Karoonda East Murray (DC)		Employee	M	3
Karoonda East Murray (DC)	AUS	Contributing family workers	F	16
Karoonda East Murray (DC)	AUS	Contributing family workers	M	39
Karoonda East Murray (DC)	AUS	Employee	F	112
Karoonda East Murray (DC)	AUS	Employee	M	94
Karoonda East Murray (DC)	AUS	Owner managers of incorporated enterprises	F	6
Karoonda East Murray (DC)	AUS	Owner managers of incorporated enterprises	M	26
Karoonda East Murray (DC)	AUS	Owner managers of unincorporated enterprises	F	35
Karoonda East Murray (DC)	AUS	Owner managers of unincorporated enterprises	M	89
Karoonda East Murray (DC)	AUS	Status in employment not stated	M	3
Karoonda East Murray (DC)	NLD	Owner managers of unincorporated enterprises	M	3
Karoonda East Murray (DC)	PHL	Employee	F	4
Karoonda East Murray (DC)	GBR	Owner managers of unincorporated enterprises	M	4
Kimba (DC)		Employee	F	8
Kimba (DC)		Employee	M	5
Kimba (DC)		Owner managers of incorporated enterprises	M	4
Kimba (DC)		Owner managers of unincorporated enterprises	M	3
Kimba (DC)	AUS	Contributing family workers	F	30
Kimba (DC)	AUS	Contributing family workers	M	35
Kimba (DC)	AUS	Employee	F	126
Kimba (DC)	AUS	Employee	M	120
Kimba (DC)	AUS	Owner managers of incorporated enterprises	F	17
Kimba (DC)	AUS	Owner managers of incorporated enterprises	M	34
Kimba (DC)	AUS	Owner managers of unincorporated enterprises	F	40
Kimba (DC)	AUS	Owner managers of unincorporated enterprises	M	82
Kimba (DC)	AUS	Status in employment not stated	F	4
Kimba (DC)	AUS	Status in employment not stated	M	8
Kimba (DC)	ZAF	Employee	F	3
Kimba (DC)	ZAF	Employee	M	3
Kimba (DC)	GBR	Employee	F	5
Kingston (DC) (SA)		Employee	F	12
Kingston (DC) (SA)		Employee	M	6
Kingston (DC) (SA)		Owner managers of unincorporated enterprises	F	3
Kingston (DC) (SA)	AUS	Contributing family workers	F	39
Kingston (DC) (SA)	AUS	Contributing family workers	M	35
Kingston (DC) (SA)	AUS	Employee	F	288
Kingston (DC) (SA)	AUS	Employee	M	251
Kingston (DC) (SA)	AUS	Owner managers of incorporated enterprises	F	23
Kingston (DC) (SA)	AUS	Owner managers of incorporated enterprises	M	45
Kingston (DC) (SA)	AUS	Owner managers of unincorporated enterprises	F	45
Kingston (DC) (SA)	AUS	Owner managers of unincorporated enterprises	M	106
Kingston (DC) (SA)	AUS	Status in employment not stated	F	3
Kingston (DC) (SA)	AUS	Status in employment not stated	M	7
Kingston (DC) (SA)	MYS	Employee	F	3
Kingston (DC) (SA)	NZL	Contributing family workers	M	3
Kingston (DC) (SA)	NZL	Employee	F	9
Kingston (DC) (SA)	ZAF	Employee	F	5
Kingston (DC) (SA)	GBR	Contributing family workers	F	3
Kingston (DC) (SA)	GBR	Employee	F	13
Kingston (DC) (SA)	GBR	Employee	M	3
Kingston (DC) (SA)	ZWE	Employee	M	3
Light (RegC)		Contributing family workers	F	3
Light (RegC)		Contributing family workers	M	3
Light (RegC)		Employee	F	61
Light (RegC)		Employee	M	62
Light (RegC)		Owner managers of incorporated enterprises	F	3
Light (RegC)		Owner managers of incorporated enterprises	M	10
Light (RegC)		Owner managers of unincorporated enterprises	F	7
Light (RegC)		Owner managers of unincorporated enterprises	M	15
Light (RegC)	AUS	Contributing family workers	F	70
Light (RegC)	AUS	Contributing family workers	M	97
Light (RegC)	AUS	Employee	F	1342
Light (RegC)	AUS	Employee	M	1793
Light (RegC)	AUS	Owner managers of incorporated enterprises	F	88
Light (RegC)	AUS	Owner managers of incorporated enterprises	M	187
Light (RegC)	AUS	Owner managers of unincorporated enterprises	F	163
Light (RegC)	AUS	Owner managers of unincorporated enterprises	M	291
Light (RegC)	AUS	Status in employment not stated	F	31
Light (RegC)	AUS	Status in employment not stated	M	30
Light (RegC)	CAN	Employee	F	3
Light (RegC)	CAN	Employee	M	3
Light (RegC)	CHN	Employee	F	7
Light (RegC)	CHN	Employee	M	7
Light (RegC)	MKD	Employee	M	3
Light (RegC)	DEU	Employee	F	4
Light (RegC)	DEU	Employee	M	5
Light (RegC)	HKG	Employee	F	3
Light (RegC)	IND	Employee	F	5
Light (RegC)	IND	Employee	M	20
Light (RegC)	IDN	Employee	F	4
Light (RegC)	IRN	Employee	M	3
Light (RegC)	IRQ	Employee	M	3
Light (RegC)	IRL	Employee	F	6
Light (RegC)	IRL	Employee	M	3
Light (RegC)	ITA	Contributing family workers	M	3
Light (RegC)	ITA	Employee	F	3
Light (RegC)	ITA	Employee	M	4
Light (RegC)	MYS	Employee	F	4
Light (RegC)	MYS	Employee	M	3
Light (RegC)	NLD	Employee	F	5
Light (RegC)	NLD	Employee	M	3
Light (RegC)	NLD	Owner managers of unincorporated enterprises	F	3
Light (RegC)	NLD	Owner managers of unincorporated enterprises	M	4
Light (RegC)	NZL	Employee	F	14
Light (RegC)	NZL	Employee	M	19
Light (RegC)	NZL	Owner managers of unincorporated enterprises	M	3
Light (RegC)	PHL	Employee	F	5
Light (RegC)	PHL	Employee	M	12
Light (RegC)	ZAF	Employee	F	6
Light (RegC)	ZAF	Employee	M	4
Light (RegC)	KOR	Employee	F	5
Light (RegC)	THA	Employee	F	3
Light (RegC)	GBR	Contributing family workers	F	6
