LGA_NAME16	EmploymentStatus	IncomeTotPersonal.max	workers
Mingenew (S)	Owner managers of unincorporated enterprises	52500	5
Mingenew (S)	Owner managers of unincorporated enterprises	65625	5
Mingenew (S)	Owner managers of unincorporated enterprises	78750	6
Mingenew (S)	Owner managers of unincorporated enterprises	91875	10
Mingenew (S)	Owner managers of unincorporated enterprises	Inf	3
Moora (S)	Contributing family workers	0	10
Moora (S)	Contributing family workers	7875	4
Moora (S)	Contributing family workers	15750	3
Moora (S)	Contributing family workers	21000	3
Moora (S)	Contributing family workers	26250	3
Moora (S)	Contributing family workers	34125	9
Moora (S)	Contributing family workers	42000	7
Moora (S)	Contributing family workers	52500	11
Moora (S)	Contributing family workers	65625	8
Moora (S)	Contributing family workers	157500	4
Moora (S)	Contributing family workers	Inf	4
Moora (S)	Employee	0	3
Moora (S)	Employee	7875	23
Moora (S)	Employee	15750	30
Moora (S)	Employee	21000	40
Moora (S)	Employee	26250	31
Moora (S)	Employee	34125	69
Moora (S)	Employee	42000	82
Moora (S)	Employee	52500	106
Moora (S)	Employee	65625	119
Moora (S)	Employee	78750	61
Moora (S)	Employee	91875	84
Moora (S)	Employee	105000	49
Moora (S)	Employee	157500	56
Moora (S)	Employee	Inf	14
Moora (S)	Owner managers of incorporated enterprises	0	3
Moora (S)	Owner managers of incorporated enterprises	15750	3
Moora (S)	Owner managers of incorporated enterprises	21000	3
Moora (S)	Owner managers of incorporated enterprises	26250	3
Moora (S)	Owner managers of incorporated enterprises	34125	5
Moora (S)	Owner managers of incorporated enterprises	42000	11
Moora (S)	Owner managers of incorporated enterprises	52500	12
Moora (S)	Owner managers of incorporated enterprises	65625	11
Moora (S)	Owner managers of incorporated enterprises	78750	16
Moora (S)	Owner managers of incorporated enterprises	91875	11
Moora (S)	Owner managers of incorporated enterprises	105000	6
Moora (S)	Owner managers of incorporated enterprises	157500	8
Moora (S)	Owner managers of incorporated enterprises	Inf	14
Moora (S)	Owner managers of unincorporated enterprises	7875	3
Moora (S)	Owner managers of unincorporated enterprises	15750	7
Moora (S)	Owner managers of unincorporated enterprises	21000	8
Moora (S)	Owner managers of unincorporated enterprises	26250	7
Moora (S)	Owner managers of unincorporated enterprises	34125	25
Moora (S)	Owner managers of unincorporated enterprises	42000	16
Moora (S)	Owner managers of unincorporated enterprises	52500	27
Moora (S)	Owner managers of unincorporated enterprises	65625	13
Moora (S)	Owner managers of unincorporated enterprises	78750	20
Moora (S)	Owner managers of unincorporated enterprises	91875	9
Moora (S)	Owner managers of unincorporated enterprises	105000	15
Moora (S)	Owner managers of unincorporated enterprises	157500	9
Moora (S)	Owner managers of unincorporated enterprises	Inf	14
Moora (S)	Status in employment not stated	52500	5
Moora (S)	Status in employment not stated	65625	7
Moora (S)	Status in employment not stated	91875	4
Morawa (S)	Contributing family workers	0	6
Morawa (S)	Contributing family workers	7875	3
Morawa (S)	Contributing family workers	15750	3
Morawa (S)	Contributing family workers	21000	4
Morawa (S)	Contributing family workers	26250	3
Morawa (S)	Contributing family workers	34125	3
Morawa (S)	Employee	7875	6
Morawa (S)	Employee	15750	8
Morawa (S)	Employee	21000	3
Morawa (S)	Employee	26250	15
Morawa (S)	Employee	34125	18
Morawa (S)	Employee	42000	25
Morawa (S)	Employee	52500	19
Morawa (S)	Employee	65625	45
Morawa (S)	Employee	78750	21
Morawa (S)	Employee	91875	20
Morawa (S)	Employee	105000	16
Morawa (S)	Employee	157500	12
Morawa (S)	Owner managers of incorporated enterprises	26250	3
Morawa (S)	Owner managers of incorporated enterprises	52500	3
Morawa (S)	Owner managers of incorporated enterprises	78750	8
Morawa (S)	Owner managers of incorporated enterprises	91875	3
Morawa (S)	Owner managers of incorporated enterprises	Inf	3
Morawa (S)	Owner managers of unincorporated enterprises	0	3
Morawa (S)	Owner managers of unincorporated enterprises	15750	3
Morawa (S)	Owner managers of unincorporated enterprises	21000	7
Morawa (S)	Owner managers of unincorporated enterprises	26250	3
Morawa (S)	Owner managers of unincorporated enterprises	34125	5
Morawa (S)	Owner managers of unincorporated enterprises	42000	3
Morawa (S)	Owner managers of unincorporated enterprises	52500	5
Morawa (S)	Owner managers of unincorporated enterprises	65625	4
Morawa (S)	Owner managers of unincorporated enterprises	91875	3
Morawa (S)	Owner managers of unincorporated enterprises	105000	3
Morawa (S)	Owner managers of unincorporated enterprises	Inf	7
Mosman Park (T)	Contributing family workers	0	13
Mosman Park (T)	Contributing family workers	15750	3
Mosman Park (T)	Contributing family workers	21000	3
Mosman Park (T)	Contributing family workers	34125	9
Mosman Park (T)	Contributing family workers	42000	3
Mosman Park (T)	Contributing family workers	65625	5
Mosman Park (T)	Contributing family workers	78750	3
Mosman Park (T)	Contributing family workers	91875	8
Mosman Park (T)	Contributing family workers	157500	3
Mosman Park (T)	Contributing family workers	Inf	11
Mosman Park (T)	Employee	0	4
Mosman Park (T)	Employee	7875	121
Mosman Park (T)	Employee	15750	110
Mosman Park (T)	Employee	21000	116
Mosman Park (T)	Employee	26250	115
Mosman Park (T)	Employee	34125	175
Mosman Park (T)	Employee	42000	194
Mosman Park (T)	Employee	52500	237
Mosman Park (T)	Employee	65625	257
Mosman Park (T)	Employee	78750	150
Mosman Park (T)	Employee	91875	144
Mosman Park (T)	Employee	105000	119
Mosman Park (T)	Employee	157500	140
Mosman Park (T)	Employee	Inf	28
Mosman Park (T)	Owner managers of incorporated enterprises	0	4
Mosman Park (T)	Owner managers of incorporated enterprises	15750	3
Mosman Park (T)	Owner managers of incorporated enterprises	21000	4
Mosman Park (T)	Owner managers of incorporated enterprises	26250	3
Mosman Park (T)	Owner managers of incorporated enterprises	34125	9
Mosman Park (T)	Owner managers of incorporated enterprises	42000	7
Mosman Park (T)	Owner managers of incorporated enterprises	52500	12
Mosman Park (T)	Owner managers of incorporated enterprises	65625	18
Mosman Park (T)	Owner managers of incorporated enterprises	78750	21
Mosman Park (T)	Owner managers of incorporated enterprises	91875	20
Mosman Park (T)	Owner managers of incorporated enterprises	105000	24
Mosman Park (T)	Owner managers of incorporated enterprises	157500	33
Mosman Park (T)	Owner managers of incorporated enterprises	Inf	58
Mosman Park (T)	Owner managers of unincorporated enterprises	7875	12
Mosman Park (T)	Owner managers of unincorporated enterprises	15750	13
Mosman Park (T)	Owner managers of unincorporated enterprises	21000	11
Mosman Park (T)	Owner managers of unincorporated enterprises	26250	12
Mosman Park (T)	Owner managers of unincorporated enterprises	34125	17
Mosman Park (T)	Owner managers of unincorporated enterprises	42000	9
Mosman Park (T)	Owner managers of unincorporated enterprises	52500	19
Mosman Park (T)	Owner managers of unincorporated enterprises	65625	19
Mosman Park (T)	Owner managers of unincorporated enterprises	78750	22
Mosman Park (T)	Owner managers of unincorporated enterprises	91875	12
Mosman Park (T)	Owner managers of unincorporated enterprises	105000	8
Mosman Park (T)	Owner managers of unincorporated enterprises	157500	21
Mosman Park (T)	Owner managers of unincorporated enterprises	Inf	12
Mosman Park (T)	Status in employment not stated	34125	5
Mosman Park (T)	Status in employment not stated	52500	3
Mosman Park (T)	Status in employment not stated	78750	5
Mount Magnet (S)	Employee	0	7
Mount Magnet (S)	Employee	7875	3
Mount Magnet (S)	Employee	15750	3
Mount Magnet (S)	Employee	26250	8
Mount Magnet (S)	Employee	34125	9
Mount Magnet (S)	Employee	42000	13
Mount Magnet (S)	Employee	52500	13
Mount Magnet (S)	Employee	65625	18
Mount Magnet (S)	Employee	78750	22
Mount Magnet (S)	Employee	91875	36
Mount Magnet (S)	Employee	105000	36
Mount Magnet (S)	Employee	157500	81
Mount Magnet (S)	Employee	Inf	26
Mount Magnet (S)	Owner managers of incorporated enterprises	65625	3
Mount Magnet (S)	Owner managers of incorporated enterprises	91875	3
Mount Magnet (S)	Owner managers of incorporated enterprises	105000	7
Mount Magnet (S)	Owner managers of incorporated enterprises	Inf	3
Mount Magnet (S)	Owner managers of unincorporated enterprises	26250	3
Mount Magnet (S)	Owner managers of unincorporated enterprises	52500	3
Mount Marshall (S)	Contributing family workers	0	3
Mount Marshall (S)	Contributing family workers	7875	3
Mount Marshall (S)	Contributing family workers	15750	3
Mount Marshall (S)	Contributing family workers	21000	6
Mount Marshall (S)	Contributing family workers	26250	7
Mount Marshall (S)	Contributing family workers	42000	3
Mount Marshall (S)	Contributing family workers	52500	6
Mount Marshall (S)	Contributing family workers	65625	4
Mount Marshall (S)	Contributing family workers	105000	7
Mount Marshall (S)	Employee	7875	4
Mount Marshall (S)	Employee	15750	4
Mount Marshall (S)	Employee	21000	6
Mount Marshall (S)	Employee	26250	6
Mount Marshall (S)	Employee	34125	12
Mount Marshall (S)	Employee	42000	5
Mount Marshall (S)	Employee	52500	20
Mount Marshall (S)	Employee	65625	17
Mount Marshall (S)	Employee	78750	12
Mount Marshall (S)	Employee	91875	9
Mount Marshall (S)	Employee	157500	9
Mount Marshall (S)	Owner managers of incorporated enterprises	21000	6
Mount Marshall (S)	Owner managers of incorporated enterprises	26250	3
Mount Marshall (S)	Owner managers of incorporated enterprises	52500	11
Mount Marshall (S)	Owner managers of incorporated enterprises	65625	3
Mount Marshall (S)	Owner managers of incorporated enterprises	105000	3
Mount Marshall (S)	Owner managers of incorporated enterprises	Inf	5
Mount Marshall (S)	Owner managers of unincorporated enterprises	0	3
Mount Marshall (S)	Owner managers of unincorporated enterprises	7875	3
Mount Marshall (S)	Owner managers of unincorporated enterprises	15750	4
Mount Marshall (S)	Owner managers of unincorporated enterprises	21000	10
Mount Marshall (S)	Owner managers of unincorporated enterprises	34125	4
Mount Marshall (S)	Owner managers of unincorporated enterprises	42000	10
Mount Marshall (S)	Owner managers of unincorporated enterprises	52500	11
Mount Marshall (S)	Owner managers of unincorporated enterprises	65625	12
Mount Marshall (S)	Owner managers of unincorporated enterprises	78750	3
Mount Marshall (S)	Owner managers of unincorporated enterprises	91875	9
Mount Marshall (S)	Owner managers of unincorporated enterprises	157500	4
Mount Marshall (S)	Owner managers of unincorporated enterprises	Inf	3
Mount Marshall (S)	Status in employment not stated	91875	3
Mukinbudin (S)	Contributing family workers	0	4
Mukinbudin (S)	Contributing family workers	15750	4
Mukinbudin (S)	Contributing family workers	26250	8
Mukinbudin (S)	Contributing family workers	42000	3
Mukinbudin (S)	Contributing family workers	65625	4
Mukinbudin (S)	Contributing family workers	78750	3
Mukinbudin (S)	Employee	0	3
Mukinbudin (S)	Employee	7875	4
Mukinbudin (S)	Employee	15750	3
Mukinbudin (S)	Employee	21000	11
Mukinbudin (S)	Employee	34125	11
Mukinbudin (S)	Employee	42000	16
Mukinbudin (S)	Employee	52500	19
Mukinbudin (S)	Employee	65625	25
Mukinbudin (S)	Employee	78750	15
Mukinbudin (S)	Employee	91875	11
Mukinbudin (S)	Employee	105000	7
Mukinbudin (S)	Employee	157500	14
Mukinbudin (S)	Owner managers of incorporated enterprises	26250	3
Mukinbudin (S)	Owner managers of incorporated enterprises	34125	3
Mukinbudin (S)	Owner managers of incorporated enterprises	52500	9
Mukinbudin (S)	Owner managers of incorporated enterprises	78750	3
Mukinbudin (S)	Owner managers of incorporated enterprises	91875	3
Mukinbudin (S)	Owner managers of unincorporated enterprises	7875	3
Mukinbudin (S)	Owner managers of unincorporated enterprises	15750	4
Mukinbudin (S)	Owner managers of unincorporated enterprises	34125	10
Mukinbudin (S)	Owner managers of unincorporated enterprises	52500	3
Mukinbudin (S)	Owner managers of unincorporated enterprises	65625	5
Mukinbudin (S)	Owner managers of unincorporated enterprises	78750	9
Mukinbudin (S)	Owner managers of unincorporated enterprises	91875	4
Mukinbudin (S)	Owner managers of unincorporated enterprises	157500	5
Mundaring (S)	Contributing family workers	0	43
Mundaring (S)	Contributing family workers	7875	16
Mundaring (S)	Contributing family workers	15750	19
Mundaring (S)	Contributing family workers	21000	28
Mundaring (S)	Contributing family workers	26250	16
Mundaring (S)	Contributing family workers	34125	20
Mundaring (S)	Contributing family workers	42000	18
Mundaring (S)	Contributing family workers	52500	9
Mundaring (S)	Contributing family workers	65625	19
Mundaring (S)	Contributing family workers	78750	9
Mundaring (S)	Contributing family workers	91875	8
Mundaring (S)	Contributing family workers	105000	7
Mundaring (S)	Contributing family workers	157500	5
Mundaring (S)	Contributing family workers	Inf	5
Mundaring (S)	Employee	0	32
Mundaring (S)	Employee	7875	359
Mundaring (S)	Employee	15750	330
Mundaring (S)	Employee	21000	323
Mundaring (S)	Employee	26250	368
Mundaring (S)	Employee	34125	571
Mundaring (S)	Employee	42000	642
Mundaring (S)	Employee	52500	797
Mundaring (S)	Employee	65625	909
Mundaring (S)	Employee	78750	611
Mundaring (S)	Employee	91875	645
Mundaring (S)	Employee	105000	363
Mundaring (S)	Employee	157500	370
Mundaring (S)	Employee	Inf	89
Mundaring (S)	Owner managers of incorporated enterprises	0	6
Mundaring (S)	Owner managers of incorporated enterprises	7875	11
Mundaring (S)	Owner managers of incorporated enterprises	15750	18
Mundaring (S)	Owner managers of incorporated enterprises	21000	31
Mundaring (S)	Owner managers of incorporated enterprises	26250	31
Mundaring (S)	Owner managers of incorporated enterprises	34125	45
Mundaring (S)	Owner managers of incorporated enterprises	42000	71
Mundaring (S)	Owner managers of incorporated enterprises	52500	59
Mundaring (S)	Owner managers of incorporated enterprises	65625	92
Mundaring (S)	Owner managers of incorporated enterprises	78750	73
Mundaring (S)	Owner managers of incorporated enterprises	91875	102
Mundaring (S)	Owner managers of incorporated enterprises	105000	50
Mundaring (S)	Owner managers of incorporated enterprises	157500	94
Mundaring (S)	Owner managers of incorporated enterprises	Inf	76
Mundaring (S)	Owner managers of unincorporated enterprises	0	13
Mundaring (S)	Owner managers of unincorporated enterprises	7875	48
Mundaring (S)	Owner managers of unincorporated enterprises	15750	77
Mundaring (S)	Owner managers of unincorporated enterprises	21000	107
Mundaring (S)	Owner managers of unincorporated enterprises	26250	103
Mundaring (S)	Owner managers of unincorporated enterprises	34125	114
Mundaring (S)	Owner managers of unincorporated enterprises	42000	109
Mundaring (S)	Owner managers of unincorporated enterprises	52500	130
Mundaring (S)	Owner managers of unincorporated enterprises	65625	122
Mundaring (S)	Owner managers of unincorporated enterprises	78750	95
Mundaring (S)	Owner managers of unincorporated enterprises	91875	77
Mundaring (S)	Owner managers of unincorporated enterprises	105000	41
Mundaring (S)	Owner managers of unincorporated enterprises	157500	68
Mundaring (S)	Owner managers of unincorporated enterprises	Inf	34
Mundaring (S)	Status in employment not stated	0	3
Mundaring (S)	Status in employment not stated	7875	3
Mundaring (S)	Status in employment not stated	21000	4
Mundaring (S)	Status in employment not stated	26250	3
Mundaring (S)	Status in employment not stated	34125	6
Mundaring (S)	Status in employment not stated	42000	9
Mundaring (S)	Status in employment not stated	52500	13
Mundaring (S)	Status in employment not stated	65625	10
Mundaring (S)	Status in employment not stated	78750	6
Mundaring (S)	Status in employment not stated	91875	5
Mundaring (S)	Status in employment not stated	105000	3
Mundaring (S)	Status in employment not stated	157500	3
Murchison (S)	Contributing family workers	0	4
Murchison (S)	Employee	7875	3
Murchison (S)	Employee	34125	6
Murchison (S)	Employee	42000	4
Murchison (S)	Employee	52500	3
Murchison (S)	Employee	65625	9
Murchison (S)	Employee	78750	7
Murchison (S)	Employee	91875	3
Murchison (S)	Employee	105000	3
Murchison (S)	Employee	157500	10
Murchison (S)	Owner managers of incorporated enterprises	42000	5
Murchison (S)	Owner managers of unincorporated enterprises	26250	3
Murchison (S)	Owner managers of unincorporated enterprises	91875	3
Murray (S)	Contributing family workers	0	34
Murray (S)	Contributing family workers	7875	8
Murray (S)	Contributing family workers	15750	17
Murray (S)	Contributing family workers	21000	14
Murray (S)	Contributing family workers	26250	9
Murray (S)	Contributing family workers	34125	18
Murray (S)	Contributing family workers	42000	21
Murray (S)	Contributing family workers	52500	4
Murray (S)	Contributing family workers	65625	7
Murray (S)	Contributing family workers	78750	8
Murray (S)	Contributing family workers	91875	5
Murray (S)	Employee	0	10
Murray (S)	Employee	7875	138
Murray (S)	Employee	15750	164
Murray (S)	Employee	21000	193
Murray (S)	Employee	26250	221
Murray (S)	Employee	34125	295
Murray (S)	Employee	42000	327
Murray (S)	Employee	52500	306
Murray (S)	Employee	65625	366
Murray (S)	Employee	78750	288
Murray (S)	Employee	91875	417
Murray (S)	Employee	105000	459
Murray (S)	Employee	157500	957
Murray (S)	Employee	Inf	256
Murray (S)	Owner managers of incorporated enterprises	0	3
Murray (S)	Owner managers of incorporated enterprises	7875	4
Murray (S)	Owner managers of incorporated enterprises	15750	9
Murray (S)	Owner managers of incorporated enterprises	21000	10
Murray (S)	Owner managers of incorporated enterprises	26250	16
Murray (S)	Owner managers of incorporated enterprises	34125	19
Murray (S)	Owner managers of incorporated enterprises	42000	23
Murray (S)	Owner managers of incorporated enterprises	52500	15
Murray (S)	Owner managers of incorporated enterprises	65625	38
Murray (S)	Owner managers of incorporated enterprises	78750	31
Murray (S)	Owner managers of incorporated enterprises	91875	46
Murray (S)	Owner managers of incorporated enterprises	105000	21
Murray (S)	Owner managers of incorporated enterprises	157500	34
Murray (S)	Owner managers of incorporated enterprises	Inf	37
Murray (S)	Owner managers of unincorporated enterprises	0	12
Murray (S)	Owner managers of unincorporated enterprises	7875	23
Murray (S)	Owner managers of unincorporated enterprises	15750	25
Murray (S)	Owner managers of unincorporated enterprises	21000	24
Murray (S)	Owner managers of unincorporated enterprises	26250	38
Murray (S)	Owner managers of unincorporated enterprises	34125	57
Murray (S)	Owner managers of unincorporated enterprises	42000	44
Murray (S)	Owner managers of unincorporated enterprises	52500	36
Murray (S)	Owner managers of unincorporated enterprises	65625	36
Murray (S)	Owner managers of unincorporated enterprises	78750	27
Murray (S)	Owner managers of unincorporated enterprises	91875	26
Murray (S)	Owner managers of unincorporated enterprises	105000	15
Murray (S)	Owner managers of unincorporated enterprises	157500	27
Murray (S)	Owner managers of unincorporated enterprises	Inf	31
Murray (S)	Status in employment not stated	7875	4
Murray (S)	Status in employment not stated	15750	3
Murray (S)	Status in employment not stated	21000	3
Murray (S)	Status in employment not stated	26250	3
Murray (S)	Status in employment not stated	65625	3
Murray (S)	Status in employment not stated	91875	4
Murray (S)	Status in employment not stated	105000	4
Murray (S)	Status in employment not stated	157500	4
Nannup (S)	Contributing family workers	0	5
Nannup (S)	Contributing family workers	7875	3
Nannup (S)	Contributing family workers	15750	3
Nannup (S)	Contributing family workers	21000	11
Nannup (S)	Contributing family workers	26250	3
Nannup (S)	Contributing family workers	42000	9
Nannup (S)	Contributing family workers	52500	3
Nannup (S)	Contributing family workers	65625	5
Nannup (S)	Contributing family workers	78750	3
Nannup (S)	Contributing family workers	105000	3
Nannup (S)	Contributing family workers	Inf	4
Nannup (S)	Employee	0	3
Nannup (S)	Employee	7875	12
Nannup (S)	Employee	15750	19
Nannup (S)	Employee	21000	19
Nannup (S)	Employee	26250	22
Nannup (S)	Employee	34125	28
Nannup (S)	Employee	42000	41
Nannup (S)	Employee	52500	44
Nannup (S)	Employee	65625	47
Nannup (S)	Employee	78750	24
Nannup (S)	Employee	91875	21
Nannup (S)	Employee	105000	6
Nannup (S)	Employee	157500	6
Nannup (S)	Owner managers of incorporated enterprises	15750	3
Nannup (S)	Owner managers of incorporated enterprises	34125	4
Nannup (S)	Owner managers of incorporated enterprises	52500	3
Nannup (S)	Owner managers of incorporated enterprises	78750	3
Nannup (S)	Owner managers of incorporated enterprises	105000	3
Nannup (S)	Owner managers of incorporated enterprises	157500	3
Nannup (S)	Owner managers of unincorporated enterprises	15750	15
Nannup (S)	Owner managers of unincorporated enterprises	21000	6
Nannup (S)	Owner managers of unincorporated enterprises	26250	11
Nannup (S)	Owner managers of unincorporated enterprises	34125	9
Nannup (S)	Owner managers of unincorporated enterprises	42000	7
Nannup (S)	Owner managers of unincorporated enterprises	52500	10
Nannup (S)	Owner managers of unincorporated enterprises	65625	7
Nannup (S)	Owner managers of unincorporated enterprises	78750	8
Nannup (S)	Owner managers of unincorporated enterprises	91875	5
Nannup (S)	Owner managers of unincorporated enterprises	157500	3
Nannup (S)	Owner managers of unincorporated enterprises	Inf	6
Narembeen (S)	Contributing family workers	0	8
Narembeen (S)	Contributing family workers	15750	3
Narembeen (S)	Contributing family workers	26250	5
Narembeen (S)	Contributing family workers	34125	7
Narembeen (S)	Contributing family workers	52500	3
Narembeen (S)	Contributing family workers	65625	3
Narembeen (S)	Contributing family workers	Inf	3
Narembeen (S)	Employee	7875	9
Narembeen (S)	Employee	15750	4
Narembeen (S)	Employee	21000	7
Narembeen (S)	Employee	26250	16
Narembeen (S)	Employee	34125	13
Narembeen (S)	Employee	42000	20
Narembeen (S)	Employee	52500	38
Narembeen (S)	Employee	65625	32
Narembeen (S)	Employee	78750	26
Narembeen (S)	Employee	91875	13
Narembeen (S)	Employee	105000	10
Narembeen (S)	Employee	157500	12
Narembeen (S)	Employee	Inf	10
Narembeen (S)	Owner managers of incorporated enterprises	21000	3
Narembeen (S)	Owner managers of incorporated enterprises	26250	4
Narembeen (S)	Owner managers of incorporated enterprises	34125	3
Narembeen (S)	Owner managers of incorporated enterprises	42000	9
Narembeen (S)	Owner managers of incorporated enterprises	52500	9
Narembeen (S)	Owner managers of incorporated enterprises	65625	12
Narembeen (S)	Owner managers of incorporated enterprises	78750	7
Narembeen (S)	Owner managers of incorporated enterprises	91875	3
Narembeen (S)	Owner managers of incorporated enterprises	105000	8
Narembeen (S)	Owner managers of incorporated enterprises	157500	3
Narembeen (S)	Owner managers of incorporated enterprises	Inf	4
Narembeen (S)	Owner managers of unincorporated enterprises	0	3
Narembeen (S)	Owner managers of unincorporated enterprises	15750	4
Narembeen (S)	Owner managers of unincorporated enterprises	21000	3
Narembeen (S)	Owner managers of unincorporated enterprises	26250	3
Narembeen (S)	Owner managers of unincorporated enterprises	34125	3
Narembeen (S)	Owner managers of unincorporated enterprises	42000	8
Narembeen (S)	Owner managers of unincorporated enterprises	52500	11
Narembeen (S)	Owner managers of unincorporated enterprises	65625	7
Narembeen (S)	Owner managers of unincorporated enterprises	91875	6
Narembeen (S)	Owner managers of unincorporated enterprises	105000	4
Narembeen (S)	Owner managers of unincorporated enterprises	157500	11
Narembeen (S)	Owner managers of unincorporated enterprises	Inf	11
Narrogin (S)	Contributing family workers	0	12
Narrogin (S)	Contributing family workers	7875	8
Narrogin (S)	Contributing family workers	15750	6
Narrogin (S)	Contributing family workers	21000	6
Narrogin (S)	Contributing family workers	26250	3
Narrogin (S)	Contributing family workers	34125	11
Narrogin (S)	Contributing family workers	42000	4
Narrogin (S)	Contributing family workers	52500	3
Narrogin (S)	Contributing family workers	65625	12
Narrogin (S)	Contributing family workers	78750	4
Narrogin (S)	Contributing family workers	91875	4
Narrogin (S)	Contributing family workers	105000	7
Narrogin (S)	Contributing family workers	157500	5
Narrogin (S)	Contributing family workers	Inf	5
Narrogin (S)	Employee	0	4
Narrogin (S)	Employee	7875	53
Narrogin (S)	Employee	15750	35
Narrogin (S)	Employee	21000	93
Narrogin (S)	Employee	26250	96
Narrogin (S)	Employee	34125	172
Narrogin (S)	Employee	42000	225
Narrogin (S)	Employee	52500	247
Narrogin (S)	Employee	65625	259
Narrogin (S)	Employee	78750	183
Narrogin (S)	Employee	91875	151
Narrogin (S)	Employee	105000	98
Narrogin (S)	Employee	157500	143
Narrogin (S)	Employee	Inf	35
Narrogin (S)	Owner managers of incorporated enterprises	0	3
Narrogin (S)	Owner managers of incorporated enterprises	21000	4
Narrogin (S)	Owner managers of incorporated enterprises	26250	7
Narrogin (S)	Owner managers of incorporated enterprises	34125	18
Narrogin (S)	Owner managers of incorporated enterprises	42000	9
Narrogin (S)	Owner managers of incorporated enterprises	52500	16
Narrogin (S)	Owner managers of incorporated enterprises	65625	11
Narrogin (S)	Owner managers of incorporated enterprises	78750	13
Narrogin (S)	Owner managers of incorporated enterprises	91875	19
Narrogin (S)	Owner managers of incorporated enterprises	105000	9
Narrogin (S)	Owner managers of incorporated enterprises	157500	12
Narrogin (S)	Owner managers of incorporated enterprises	Inf	20
Narrogin (S)	Owner managers of unincorporated enterprises	0	3
Narrogin (S)	Owner managers of unincorporated enterprises	7875	5
Narrogin (S)	Owner managers of unincorporated enterprises	15750	9
Narrogin (S)	Owner managers of unincorporated enterprises	21000	12
Narrogin (S)	Owner managers of unincorporated enterprises	26250	16
Narrogin (S)	Owner managers of unincorporated enterprises	34125	26
Narrogin (S)	Owner managers of unincorporated enterprises	42000	22
Narrogin (S)	Owner managers of unincorporated enterprises	52500	22
Narrogin (S)	Owner managers of unincorporated enterprises	65625	27
Narrogin (S)	Owner managers of unincorporated enterprises	78750	22
Narrogin (S)	Owner managers of unincorporated enterprises	91875	25
Narrogin (S)	Owner managers of unincorporated enterprises	105000	9
Narrogin (S)	Owner managers of unincorporated enterprises	157500	18
Narrogin (S)	Owner managers of unincorporated enterprises	Inf	23
Narrogin (S)	Status in employment not stated	21000	3
Narrogin (S)	Status in employment not stated	34125	4
Narrogin (S)	Status in employment not stated	42000	6
Narrogin (S)	Status in employment not stated	52500	3
Narrogin (S)	Status in employment not stated	65625	5
Narrogin (S)	Status in employment not stated	91875	3
Nedlands (C)	Contributing family workers	0	24
Nedlands (C)	Contributing family workers	7875	6
Nedlands (C)	Contributing family workers	15750	6
Nedlands (C)	Contributing family workers	21000	13
Nedlands (C)	Contributing family workers	26250	6
Nedlands (C)	Contributing family workers	34125	7
Nedlands (C)	Contributing family workers	42000	6
Nedlands (C)	Contributing family workers	52500	14
Nedlands (C)	Contributing family workers	65625	14
Nedlands (C)	Contributing family workers	78750	12
Nedlands (C)	Contributing family workers	91875	4
Nedlands (C)	Contributing family workers	105000	7
Nedlands (C)	Contributing family workers	157500	11
Nedlands (C)	Contributing family workers	Inf	15
Nedlands (C)	Employee	0	52
Nedlands (C)	Employee	7875	416
Nedlands (C)	Employee	15750	508
Nedlands (C)	Employee	21000	507
Nedlands (C)	Employee	26250	644
Nedlands (C)	Employee	34125	939
Nedlands (C)	Employee	42000	1221
Nedlands (C)	Employee	52500	1825
Nedlands (C)	Employee	65625	2840
Nedlands (C)	Employee	78750	2325
Nedlands (C)	Employee	91875	2055
Nedlands (C)	Employee	105000	1533
Nedlands (C)	Employee	157500	2232
Nedlands (C)	Employee	Inf	952
Nedlands (C)	Owner managers of incorporated enterprises	0	9
Nedlands (C)	Owner managers of incorporated enterprises	15750	8
Nedlands (C)	Owner managers of incorporated enterprises	21000	10
Nedlands (C)	Owner managers of incorporated enterprises	26250	23
Nedlands (C)	Owner managers of incorporated enterprises	34125	32
Nedlands (C)	Owner managers of incorporated enterprises	42000	43
Nedlands (C)	Owner managers of incorporated enterprises	52500	47
Nedlands (C)	Owner managers of incorporated enterprises	65625	80
Nedlands (C)	Owner managers of incorporated enterprises	78750	60
Nedlands (C)	Owner managers of incorporated enterprises	91875	81
Nedlands (C)	Owner managers of incorporated enterprises	105000	74
Nedlands (C)	Owner managers of incorporated enterprises	157500	154
Nedlands (C)	Owner managers of incorporated enterprises	Inf	278
Nedlands (C)	Owner managers of unincorporated enterprises	0	9
Nedlands (C)	Owner managers of unincorporated enterprises	7875	31
Nedlands (C)	Owner managers of unincorporated enterprises	15750	28
Nedlands (C)	Owner managers of unincorporated enterprises	21000	46
Nedlands (C)	Owner managers of unincorporated enterprises	26250	39
Nedlands (C)	Owner managers of unincorporated enterprises	34125	53
Nedlands (C)	Owner managers of unincorporated enterprises	42000	66
Nedlands (C)	Owner managers of unincorporated enterprises	52500	76
Nedlands (C)	Owner managers of unincorporated enterprises	65625	83
Nedlands (C)	Owner managers of unincorporated enterprises	78750	67
Nedlands (C)	Owner managers of unincorporated enterprises	91875	81
Nedlands (C)	Owner managers of unincorporated enterprises	105000	50
Nedlands (C)	Owner managers of unincorporated enterprises	157500	90
Nedlands (C)	Owner managers of unincorporated enterprises	Inf	164
Nedlands (C)	Status in employment not stated	0	3
