SA2_MAINCODE_2016,SEO_AGFF_Bf_91,SEO_AGFF_91_95,SEO_AGFF_96_00,SEO_AGFF_01_05,SEO_AGFF_06_10,SEO_AGFF_11_15,SEO_AGFF_2016,SEO_AGFF_NS,SEO_AGFF_Tot,SEO_Min_Bf_91,SEO_Min_91_95,SEO_Min_96_00,SEO_Min_01_05,SEO_Min_06_10,SEO_Min_11_15,SEO_Min_2016,SEO_Min_NS,SEO_Min_Tot,SEO_Mnf_Bf_91,SEO_Mnf_91_95,SEO_Mnf_96_00,SEO_Mnf_01_05,SEO_Mnf_06_10,SEO_Mnf_11_15,SEO_Mnf_2016,SEO_Mnf_NS,SEO_Mnf_Tot,SEO_EGWWS_Bf_91,SEO_EGWWS_91_95,SEO_EGWWS_96_00,SEO_EGWWS_01_05,SEO_EGWWS_06_10,SEO_EGWWS_11_15,SEO_EGWWS_2016,SEO_EGWWS_NS,SEO_EGWWS_Tot,SEO_Const_Bf_91,SEO_Const_91_95,SEO_Const_96_00,SEO_Const_01_05,SEO_Const_06_10,SEO_Const_11_15,SEO_Const_2016,SEO_Const_NS,SEO_Const_Tot,SEO_WST_Bf_91,SEO_WST_91_95,SEO_WST_96_00,SEO_WST_01_05,SEO_WST_06_10,SEO_WST_11_15,SEO_WST_2016,SEO_WST_NS,SEO_WST_Tot,SEO_RetT_Bf_91,SEO_RetT_91_95,SEO_RetT_96_00,SEO_RetT_01_05,SEO_RetT_06_10,SEO_RetT_11_15,SEO_RetT_2016,SEO_RetT_NS,SEO_RetT_Tot,SEO_AcFd_Bf_91,SEO_AcFd_91_95,SEO_AcFd_96_00,SEO_AcFd_01_05,SEO_AcFd_06_10,SEO_AcFd_11_15,SEO_AcFd_2016,SEO_AcFd_NS,SEO_AcFd_Tot,SEO_TPW_Bf_91,SEO_TPW_91_95,SEO_TPW_96_00,SEO_TPW_01_05,SEO_TPW_06_10,SEO_TPW_11_15,SEO_TPW_2016,SEO_TPW_NS,SEO_TPW_Tot,SEO_IMT_Bf_91,SEO_IMT_91_95,SEO_IMT_96_00,SEO_IMT_01_05,SEO_IMT_06_10,SEO_IMT_11_15,SEO_IMT_2016,SEO_IMT_NS,SEO_IMT_Tot,SEO_FinIns_Bf_91,SEO_FinIns_91_95,SEO_FinIns_96_00,SEO_FinIns_01_05,SEO_FinIns_06_10,SEO_FinIns_11_15,SEO_FinIns_2016,SEO_FinIns_NS,SEO_FinIns_Tot,SEO_RHRE_Bf_91,SEO_RHRE_91_95,SEO_RHRE_96_00,SEO_RHRE_01_05,SEO_RHRE_06_10,SEO_RHRE_11_15,SEO_RHRE_2016,SEO_RHRE_NS,SEO_RHRE_Tot,SEO_ProSTS_Bf_91,SEO_ProSTS_91_95,SEO_ProSTS_96_00,SEO_ProSTS_01_05,SEO_ProSTS_06_10,SEO_ProSTS_11_15,SEO_ProSTS_2016,SEO_ProSTS_NS,SEO_ProSTS_Tot,SEO_AdSup_Bf_91,SEO_AdSup_91_95,SEO_AdSup_96_00,SEO_AdSup_01_05,SEO_AdSup_06_10,SEO_AdSup_11_15,SEO_AdSup_2016,SEO_AdSup_NS,SEO_AdSup_Tot,SEO_PubAS_Bf_91,SEO_PubAS_91_95,SEO_PubAS_96_00,SEO_PubAS_01_05,SEO_PubAS_06_10,SEO_PubAS_11_15,SEO_PubAS_2016,SEO_PubAS_NS,SEO_PubAS_Tot,SEO_EdTrn_Bf_91,SEO_EdTrn_91_95,SEO_EdTrn_96_00,SEO_EdTrn_01_05,SEO_EdTrn_06_10,SEO_EdTrn_11_15,SEO_EdTrn_2016,SEO_EdTrn_NS,SEO_EdTrn_Tot,SEO_HC_SA_Bf_91,SEO_HC_SA_91_95,SEO_HC_SA_96_00,SEO_HC_SA_01_05,SEO_HC_SA_06_10,SEO_HC_SA_11_15,SEO_HC_SA_2016,SEO_HC_SA_NS,SEO_HC_SA_Tot,SEO_ArtsR_Bf_91,SEO_ArtsR_91_95,SEO_ArtsR_96_00,SEO_ArtsR_01_05,SEO_ArtsR_06_10,SEO_ArtsR_11_15,SEO_ArtsR_2016,SEO_ArtsR_NS,SEO_ArtsR_Tot,SEO_OthSvs_Bf_91,SEO_OthSvs_91_95,SEO_OthSvs_96_00,SEO_OthSvs_01_05,SEO_OthSvs_06_10,SEO_OthSvs_11_15,SEO_OthSvs_2016,SEO_OthSvs_NS,SEO_OthSvs_Tot,SEO_IDNS_Bf_91,SEO_IDNS_91_95,SEO_IDNS_96_00,SEO_IDNS_01_05,SEO_IDNS_06_10,SEO_IDNS_11_15,SEO_IDNS_2016,SEO_IDNS_NS,SEO_IDNS_Tot,SEO_Tot_Bf_91,SEO_Tot_91_95,SEO_Tot_96_00,SEO_Tot_01_05,SEO_Tot_06_10,SEO_Tot_11_15,SEO_Tot_2016,SEO_Tot_NS,SEO_Tot_Tot,SOLSEWVW_AGFF_Bf_91,SOLSEWVW_AGFF_91_95,SOLSEWVW_AGFF_96_00,SOLSEWVW_AGFF_01_05,SOLSEWVW_AGFF_06_10,SOLSEWVW_AGFF_11_15,SOLSEWVW_AGFF_2016,SOLSEWVW_AGFF_NS,SOLSEWVW_AGFF_Tot,SOLSEWVW_Min_Bf_91,SOLSEWVW_Min_91_95
101051539,3,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,13,0,4,0,0,4,0,0,20,3,0,0,0,0,0,0,0,3,16,3,0,0,0,0,0,0,22,0,0,0,0,3,0,0,0,11,41,4,3,4,7,0,0,3,55,24,7,3,0,3,6,0,0,47,18,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,14,0,0,0,8,0,0,0,19,10,0,0,0,0,0,0,0,16,45,3,3,4,6,0,0,4,66,40,7,0,3,6,4,0,3,66,74,9,4,3,19,13,0,3,124,4,0,0,0,0,0,0,0,8,6,0,3,0,3,0,0,0,18,7,0,3,0,0,0,0,0,13,322,39,29,27,56,33,0,24,531,0,0,0,0,0,6,0,0,12,0,0
101051540,44,4,4,0,0,0,0,3,52,4,0,0,0,0,3,0,0,5,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,13,3,0,0,3,3,0,0,18,0,0,0,0,0,0,0,0,0,8,0,3,3,0,0,0,0,16,9,0,0,0,0,3,0,0,12,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,17,5,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,13,10,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,3,12,151,8,15,10,4,8,0,11,208,9,0,3,0,0,5,0,0,20,3,0
101061541,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,6,0,0,0,0,0,4,0,0,6,9,0,0,0,0,0,0,0,13,8,0,7,3,5,5,0,0,25,5,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,13,9,0,0,0,0,0,0,0,5,14,0,4,0,0,3,0,3,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,7,75,9,18,9,10,17,0,4,135,0,0,0,0,0,0,0,0,0,0,0
101061542,44,0,0,0,0,0,0,3,46,4,0,0,0,0,0,0,0,4,8,4,0,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,13,4,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,10,15,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,24,0,3,0,0,0,0,0,30,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,3,0,3,0,3,0,0,22,3,0,0,4,0,0,0,0,12,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,15,146,16,13,14,13,20,0,9,231,4,0,0,0,4,0,0,0,13,0,0
101061543,12,0,0,0,0,3,3,3,29,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,9,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,7,7,0,3,0,0,0,0,0,8,11,3,0,3,0,0,0,0,16,5,0,0,3,0,0,0,0,9,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,15,14,0,0,0,0,0,0,0,20,17,0,3,4,0,3,0,0,28,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,4,111,7,13,16,10,13,3,3,183,4,0,0,0,3,8,0,0,17,0,0
101061544,25,0,3,3,0,9,0,5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,5,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,71,4,6,11,5,14,0,3,104,3,0,3,4,3,3,0,0,18,0,0
102011028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,14,0,6,0,4,0,0,0,30,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,8,3,3,4,3,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,4,3,0,0,0,0,8,3,0,0,0,0,0,0,0,3,13,4,0,0,11,4,0,0,35,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,16,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,3,0,3,0,0,0,19,79,8,30,13,35,9,0,4,179,0,0,0,0,0,0,0,0,0,0,0
102011029,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,18,0,3,0,3,0,0,3,28,4,0,0,0,0,0,0,0,8,3,0,3,0,0,0,0,0,8,4,0,4,3,3,9,0,4,23,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,8,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,19,0,3,5,4,0,0,0,30,8,0,3,0,0,0,0,0,17,4,0,0,0,0,0,0,0,4,5,0,3,0,0,0,0,0,14,7,0,0,0,0,0,0,0,11,10,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,12,107,6,18,18,15,14,0,11,189,0,0,0,3,0,0,0,0,3,0,0
102011030,27,3,4,0,0,0,0,0,33,8,0,0,0,0,0,0,3,16,128,15,20,21,23,8,0,6,212,12,3,0,0,0,0,0,3,15,31,4,5,7,9,5,0,4,66,17,0,3,3,0,3,0,0,26,11,3,8,0,0,3,0,0,22,5,0,0,0,0,0,0,0,9,11,0,0,3,3,3,0,0,23,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,4,0,0,0,0,0,0,0,7,13,0,3,0,3,3,0,0,23,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,16,10,3,0,0,0,0,0,0,14,9,0,3,0,7,3,0,0,20,19,5,0,0,3,0,0,0,25,23,3,5,7,6,0,0,3,45,340,46,61,50,49,34,0,20,604,26,3,8,3,3,4,3,0,51,0,0
102011031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,0,0,0,0,18,3,0,0,0,3,0,0,0,8,41,0,3,10,6,3,0,0,61,6,0,0,0,4,0,0,0,13,128,12,18,25,31,12,0,8,233,23,4,10,15,15,4,0,0,70,10,0,0,3,0,0,0,0,13,16,0,0,4,3,4,0,0,34,29,0,7,4,0,0,0,0,43,15,0,0,5,0,0,0,0,18,36,3,12,5,8,6,0,0,73,15,9,3,0,6,4,0,0,34,20,0,0,0,3,0,0,0,28,53,3,9,5,7,9,0,3,93,114,17,18,24,9,12,0,8,205,8,0,0,4,4,0,0,0,19,34,0,0,3,4,6,0,3,54,19,0,0,9,7,3,0,3,43,572,60,89,119,111,68,3,33,1052,0,0,0,0,0,0,0,0,0,0,0
102011032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,6,8,7,7,3,0,7,86,10,0,0,0,0,0,0,0,12,48,8,12,9,15,10,0,5,109,27,4,3,3,7,3,0,0,47,94,13,16,12,17,8,0,3,168,24,5,15,11,15,7,0,5,86,27,0,6,0,0,0,0,3,31,13,0,4,3,3,3,0,0,26,46,13,8,6,0,3,0,0,76,17,7,7,4,3,0,0,0,34,71,6,5,5,15,3,0,0,111,39,5,4,8,0,6,0,3,68,139,14,13,23,14,11,0,6,209,71,3,7,7,12,5,0,0,110,449,60,70,112,97,54,9,20,869,11,0,0,0,0,0,0,0,18,69,9,17,3,11,4,0,5,114,36,5,3,3,4,4,0,7,71,1242,164,193,223,205,133,15,65,2247,0,0,0,0,0,0,0,0,0,0,0
102011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,16,0,4,0,0,0,0,3,23,15,0,3,9,4,0,0,3,37,14,3,3,3,0,4,0,4,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,5,77,4,12,15,7,11,0,15,139,0,0,0,0,0,0,0,0,0,0,0
102011034,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,8,3,0,3,4,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,22,3,0,0,0,0,0,0,0,8,15,0,3,3,0,0,0,0,31,0,0,0,9,5,0,0,0,16,16,3,0,0,0,0,0,0,23,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,13,4,0,0,3,3,0,0,0,13,4,0,0,0,0,0,0,0,5,19,3,0,9,0,0,0,0,23,27,6,6,7,3,3,0,0,51,3,0,0,0,0,0,0,0,6,8,0,0,0,0,3,0,0,14,5,3,0,0,0,0,0,0,8,131,24,20,36,25,17,0,3,254,0,0,0,0,0,0,0,0,0,0,0
102011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,4,27,3,3,8,0,0,0,0,42,10,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,7,61,9,6,14,4,7,0,0,96,0,0,0,0,0,0,0,0,0,0,0
102011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,7,11,8,3,0,0,78,0,0,0,0,0,0,0,0,3,12,3,7,0,0,0,0,0,21,10,4,3,3,3,0,0,0,22,9,3,4,0,0,4,0,0,20,3,0,0,3,0,0,0,0,4,15,0,0,0,0,0,0,3,18,15,0,8,0,3,3,0,0,29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,3,3,0,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,18,0,0,3,0,0,0,0,23,13,7,4,0,3,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,11,8,0,0,0,0,0,0,0,17,170,25,32,32,21,17,0,10,311,0,0,0,0,0,0,0,0,0,0,0
102011037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,7,10,0,3,0,0,4,0,0,22,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,10,31,3,3,7,0,0,0,0,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,72,3,9,12,6,8,0,0,119,0,0,0,0,0,0,0,0,0,0,0
102011038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,6,0,0,0,3,0,0,0,7,5,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,53,11,8,4,8,3,0,0,86,0,0,0,0,0,0,0,0,0,0,0
102011039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,26,3,3,3,3,4,0,0,37,5,0,0,4,0,0,0,0,12,6,0,3,3,3,0,0,3,17,29,4,6,13,11,12,0,3,72,9,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,10,13,0,3,3,0,0,0,0,17,25,4,0,7,4,0,0,0,40,12,3,3,4,0,0,0,0,21,6,0,0,3,0,0,0,0,8,22,4,3,3,3,3,0,0,33,19,3,3,4,0,7,0,0,38,7,0,0,0,3,0,0,0,10,13,0,0,5,3,0,3,0,27,5,0,0,3,0,0,0,3,12,202,25,33,52,37,30,5,10,396,0,0,0,0,0,0,0,0,0,0,0
102011040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,20,0,3,3,0,0,0,0,28,0,0,0,3,0,0,0,0,3,25,0,5,5,0,3,0,0,38,35,3,12,6,17,3,0,0,81,9,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,19,22,6,3,3,6,0,0,0,46,5,0,7,3,0,0,0,0,13,6,0,0,3,0,0,0,0,9,14,0,8,0,5,0,0,0,34,53,4,3,10,4,5,0,0,75,4,0,4,0,0,0,0,0,14,13,0,7,0,3,7,0,0,29,5,0,0,0,0,0,0,0,11,243,21,49,46,50,16,0,6,436,0,0,0,0,0,0,0,0,0,0,0
102011041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,17,0,4,0,5,0,0,0,25,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,8,0,0,10,0,3,0,0,0,16,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,3,0,3,3,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,4,3,0,3,3,0,0,28,16,4,6,3,6,0,0,0,40,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,10,3,0,0,0,3,0,0,0,9,82,15,25,19,15,12,0,0,170,0,0,0,0,0,0,0,0,3,0,0
102011042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,15,5,0,0,0,0,0,0,0,5,37,0,7,4,0,3,0,0,55,14,0,0,3,3,0,0,0,26,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,4,17,3,0,6,0,0,0,0,27,4,0,0,0,0,3,0,0,10,12,5,0,3,0,0,0,0,19,20,4,0,3,0,0,0,0,27,58,15,12,13,12,4,0,0,113,0,0,0,0,0,0,0,0,3,14,0,0,3,3,0,0,0,18,13,0,0,0,0,4,0,0,17,210,31,30,38,24,14,0,10,352,0,0,0,0,0,0,0,0,0,0,0
102011043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,3,3,5,4,0,0,34,6,0,0,6,3,0,0,0,14,4,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,6,10,0,0,0,3,0,0,0,10,6,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,4,10,0,3,0,3,0,0,0,19,77,11,10,6,15,8,0,3,129,3,0,0,0,0,0,0,0,3,9,0,0,0,3,3,0,0,21,5,0,8,0,0,0,0,0,14,156,21,29,18,39,15,0,12,285,0,0,0,0,0,0,0,0,0,0,0
102021044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,19,0,8,3,0,0,0,0,30,0,0,0,0,0,0,0,0,4,29,0,7,7,4,3,0,3,55,8,0,0,0,3,0,0,0,21,13,0,0,0,0,0,0,3,19,3,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,7,11,4,0,3,0,0,0,0,14,14,3,0,0,0,0,0,0,19,4,3,0,0,0,0,0,0,10,4,0,0,4,0,0,0,0,13,94,3,8,4,0,20,0,6,138,0,5,0,0,0,0,0,0,5,13,3,0,0,0,0,0,0,17,8,0,0,0,0,0,0,0,10,240,24,28,32,15,28,0,22,383,0,0,0,0,0,0,0,0,0,0,0
102021045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,3,0,0,3,3,0,0,16,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,7,0,0,0,4,0,0,0,19,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,4,46,4,11,5,8,7,0,5,86,0,0,0,0,0,0,0,0,4,0,0
102021046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,14,4,0,0,0,3,3,0,0,13,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,0,0,0,0,0,0,3,50,5,3,5,7,6,0,3,85,0,0,0,0,0,0,0,0,0,0,0
102021047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,8,28,17,21,12,0,0,177,0,0,0,0,0,0,0,0,3,25,0,4,4,9,0,0,3,42,9,0,0,0,0,0,0,0,11,6,0,3,3,0,0,0,0,16,13,3,3,3,3,0,0,0,27,13,0,4,0,0,0,0,0,24,4,0,0,3,0,0,0,0,12,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,12,8,0,4,0,0,0,0,19,11,4,0,0,3,0,0,0,19,6,0,0,0,0,0,0,0,10,11,0,3,0,0,3,0,0,21,36,8,3,5,10,3,0,3,58,3,0,0,0,3,0,0,0,10,16,0,0,3,0,0,0,0,20,15,0,3,0,3,0,0,3,24,265,34,54,44,59,26,0,9,500,0,0,0,0,0,0,0,0,0,0,0
102021048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,39,6,5,0,5,3,0,5,59,15,0,7,0,3,3,0,0,29,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,6,7,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,3,11,0,0,0,0,0,0,0,13,16,0,0,0,3,0,0,0,21,9,0,0,0,0,0,0,0,8,12,0,0,3,0,0,0,0,21,60,6,14,6,4,8,0,4,96,3,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,7,202,13,32,16,21,20,0,11,318,0,0,0,0,0,0,0,0,0,0,0
102021049,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,16,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,5,58,6,4,11,3,4,0,0,88,0,0,0,0,0,0,0,0,0,0,0
