SA3_NAME16	Age	ModeTravelToWork	NumberModes	Sex	workers
Fremantle	65-74	Ferry	1	M	3
Fremantle	65-74	Method of travel not stated		F	11
Fremantle	65-74	Method of travel not stated		M	8
Fremantle	65-74	Motorbike scooter	1	M	4
Fremantle	65-74	(Other)	1	M	3
Fremantle	65-74	Other two methods	2	M	5
Fremantle	65-74	Taxi	1	M	3
Fremantle	65-74	Train	1	M	4
Fremantle	65-74	Train and bus	2	M	3
Fremantle	65-74	Train and car as driver	2	F	4
Fremantle	65-74	Train and other	2	F	3
Fremantle	65-74	Truck	1	M	11
Fremantle	65-74	Walked only	1	F	11
Fremantle	65-74	Walked only	1	M	24
Fremantle	65-74	Worked at home		F	53
Fremantle	65-74	Worked at home		M	87
Fremantle	75+	Bicycle	1	M	3
Fremantle	75+	Car as driver	1	F	18
Fremantle	75+	Car as driver	1	M	50
Fremantle	75+	Did not go to work		F	6
Fremantle	75+	Did not go to work		M	13
Fremantle	75+	Method of travel not stated		F	6
Fremantle	75+	Method of travel not stated		M	3
Fremantle	75+	(Other)	1	F	3
Fremantle	75+	Walked only	1	F	3
Fremantle	75+	Walked only	1	M	6
Fremantle	75+	Worked at home		F	11
Fremantle	75+	Worked at home		M	19
Kwinana	15-24	Bus	1	F	22
Kwinana	15-24	Bus	1	M	19
Kwinana	15-24	Bus and car as passenger	2	F	3
Kwinana	15-24	Bus and car as passenger	2	M	4
Kwinana	15-24	Car as driver	1	F	320
Kwinana	15-24	Car as driver	1	M	493
Kwinana	15-24	Car as passenger	1	F	117
Kwinana	15-24	Car as passenger	1	M	113
Kwinana	15-24	Did not go to work		F	95
Kwinana	15-24	Did not go to work		M	74
Kwinana	15-24	Method of travel not stated		F	12
Kwinana	15-24	Method of travel not stated		M	15
Kwinana	15-24	Motorbike scooter	1	M	7
Kwinana	15-24	(Other)	1	M	3
Kwinana	15-24	Other two methods	2	F	4
Kwinana	15-24	Other two methods	2	M	6
Kwinana	15-24	Train	1	F	3
Kwinana	15-24	Train and bus	2	F	9
Kwinana	15-24	Train and bus	2	M	3
Kwinana	15-24	Train and two other methods	3	F	4
Kwinana	15-24	Train and two other methods	3	M	4
Kwinana	15-24	Walked only	1	F	18
Kwinana	15-24	Walked only	1	M	10
Kwinana	15-24	Worked at home		F	13
Kwinana	15-24	Worked at home		M	7
Kwinana	25-34	Bicycle	1	M	3
Kwinana	25-34	Bus	1	F	6
Kwinana	25-34	Bus	1	M	12
Kwinana	25-34	Bus and car as passenger	2	M	3
Kwinana	25-34	Car as driver	1	F	750
Kwinana	25-34	Car as driver	1	M	1425
Kwinana	25-34	Car as passenger	1	F	35
Kwinana	25-34	Car as passenger	1	M	67
Kwinana	25-34	Did not go to work		F	121
Kwinana	25-34	Did not go to work		M	100
Kwinana	25-34	Method of travel not stated		F	12
Kwinana	25-34	Method of travel not stated		M	8
Kwinana	25-34	Motorbike scooter	1	M	11
Kwinana	25-34	(Other)	1	M	4
Kwinana	25-34	Other two methods	2	F	8
Kwinana	25-34	Other two methods	2	M	10
Kwinana	25-34	Taxi	1	M	4
Kwinana	25-34	Train	1	F	3
Kwinana	25-34	Train	1	M	5
Kwinana	25-34	Train and bus	2	F	5
Kwinana	25-34	Train and bus	2	M	3
Kwinana	25-34	Train and other	2	M	3
Kwinana	25-34	Truck	1	M	9
Kwinana	25-34	Walked only	1	F	13
Kwinana	25-34	Walked only	1	M	4
Kwinana	25-34	Worked at home		F	64
Kwinana	25-34	Worked at home		M	17
Kwinana	35-44	Bicycle	1	M	11
Kwinana	35-44	Bus	1	F	8
Kwinana	35-44	Bus	1	M	6
Kwinana	35-44	Bus and car as driver	2	M	3
Kwinana	35-44	Car as driver	1	F	860
Kwinana	35-44	Car as driver	1	M	1637
Kwinana	35-44	Car as passenger	1	F	32
Kwinana	35-44	Car as passenger	1	M	40
Kwinana	35-44	Did not go to work		F	113
Kwinana	35-44	Did not go to work		M	147
Kwinana	35-44	Method of travel not stated		F	6
Kwinana	35-44	Method of travel not stated		M	13
Kwinana	35-44	Motorbike scooter	1	M	13
Kwinana	35-44	(Other)	1	F	3
Kwinana	35-44	(Other)	1	M	10
Kwinana	35-44	Other three methods	3	M	3
Kwinana	35-44	Other two methods	2	F	3
Kwinana	35-44	Other two methods	2	M	15
Kwinana	35-44	Train	1	M	4
Kwinana	35-44	Train and bus	2	M	3
Kwinana	35-44	Train and two other methods	3	F	3
Kwinana	35-44	Train and two other methods	3	M	3
Kwinana	35-44	Truck	1	M	18
Kwinana	35-44	Walked only	1	F	14
Kwinana	35-44	Walked only	1	M	8
Kwinana	35-44	Worked at home		F	80
Kwinana	35-44	Worked at home		M	32
Kwinana	45-54	Bicycle	1	M	10
Kwinana	45-54	Bus	1	F	6
Kwinana	45-54	Bus	1	M	10
Kwinana	45-54	Bus and car as passenger	2	F	3
Kwinana	45-54	Car as driver	1	F	776
Kwinana	45-54	Car as driver	1	M	1739
Kwinana	45-54	Car as passenger	1	F	32
Kwinana	45-54	Car as passenger	1	M	34
Kwinana	45-54	Did not go to work		F	81
Kwinana	45-54	Did not go to work		M	173
Kwinana	45-54	Method of travel not stated		F	9
Kwinana	45-54	Method of travel not stated		M	15
Kwinana	45-54	Motorbike scooter	1	M	35
Kwinana	45-54	(Other)	1	M	9
Kwinana	45-54	Other three methods	3	M	3
Kwinana	45-54	Other two methods	2	F	5
Kwinana	45-54	Other two methods	2	M	11
Kwinana	45-54	Train	1	M	3
Kwinana	45-54	Train and bus	2	F	3
Kwinana	45-54	Train and car as driver	2	M	3
Kwinana	45-54	Train and other	2	M	4
Kwinana	45-54	Truck	1	M	17
Kwinana	45-54	Walked only	1	F	22
Kwinana	45-54	Walked only	1	M	6
Kwinana	45-54	Worked at home		F	62
Kwinana	45-54	Worked at home		M	24
Kwinana	55-64	Bicycle	1	M	3
Kwinana	55-64	Bus	1	F	3
Kwinana	55-64	Bus	1	M	4
Kwinana	55-64	Car as driver	1	F	410
Kwinana	55-64	Car as driver	1	M	1156
Kwinana	55-64	Car as passenger	1	F	30
Kwinana	55-64	Car as passenger	1	M	14
Kwinana	55-64	Did not go to work		F	62
Kwinana	55-64	Did not go to work		M	157
Kwinana	55-64	Method of travel not stated		F	5
Kwinana	55-64	Method of travel not stated		M	5
Kwinana	55-64	Motorbike scooter	1	M	14
Kwinana	55-64	(Other)	1	F	3
Kwinana	55-64	(Other)	1	M	3
Kwinana	55-64	Other two methods	2	M	3
Kwinana	55-64	Train and bus	2	M	4
Kwinana	55-64	Train and car as driver	2	M	3
Kwinana	55-64	Truck	1	M	20
Kwinana	55-64	Walked only	1	F	3
Kwinana	55-64	Walked only	1	M	7
Kwinana	55-64	Worked at home		F	32
Kwinana	55-64	Worked at home		M	35
Kwinana	65-74	Bus	1	F	3
Kwinana	65-74	Car as driver	1	F	58
Kwinana	65-74	Car as driver	1	M	193
Kwinana	65-74	Car as passenger	1	F	6
Kwinana	65-74	Car as passenger	1	M	3
Kwinana	65-74	Did not go to work		F	17
Kwinana	65-74	Did not go to work		M	29
Kwinana	65-74	Taxi	1	M	3
Kwinana	65-74	Truck	1	M	4
Kwinana	65-74	Walked only	1	M	3
Kwinana	65-74	Worked at home		F	10
Kwinana	65-74	Worked at home		M	14
Kwinana	75+	Car as driver	1	F	5
Kwinana	75+	Car as driver	1	M	13
Kwinana	75+	Did not go to work		M	3
Melville	15-24	Bicycle	1	F	12
Melville	15-24	Bicycle	1	M	33
Melville	15-24	Bus	1	F	161
Melville	15-24	Bus	1	M	106
Melville	15-24	Bus and car as driver	2	F	8
Melville	15-24	Bus and car as driver	2	M	7
Melville	15-24	Bus and car as passenger	2	F	20
Melville	15-24	Bus and car as passenger	2	M	17
Melville	15-24	Bus and two other methods excludes train	3	F	5
Melville	15-24	Bus and two other methods excludes train	3	M	4
Melville	15-24	Car as driver	1	F	2281
Melville	15-24	Car as driver	1	M	1556
Melville	15-24	Car as passenger	1	F	446
Melville	15-24	Car as passenger	1	M	298
Melville	15-24	Did not go to work		F	744
Melville	15-24	Did not go to work		M	430
Melville	15-24	Method of travel not stated		F	40
Melville	15-24	Method of travel not stated		M	28
Melville	15-24	Motorbike scooter	1	M	4
Melville	15-24	(Other)	1	F	3
Melville	15-24	(Other)	1	M	14
Melville	15-24	Other two methods	2	F	13
Melville	15-24	Other two methods	2	M	24
Melville	15-24	Taxi	1	F	4
Melville	15-24	Taxi	1	M	5
Melville	15-24	Train	1	F	59
Melville	15-24	Train	1	M	37
Melville	15-24	Train and bus	2	F	85
Melville	15-24	Train and bus	2	M	48
Melville	15-24	Train and car as driver	2	F	13
Melville	15-24	Train and car as driver	2	M	3
Melville	15-24	Train and car as passenger	2	F	4
Melville	15-24	Train and two other methods	3	F	35
Melville	15-24	Train and two other methods	3	M	13
Melville	15-24	Truck	1	M	3
Melville	15-24	Walked only	1	F	101
Melville	15-24	Walked only	1	M	106
Melville	15-24	Worked at home		F	21
Melville	15-24	Worked at home		M	21
Melville	25-34	Bicycle	1	F	24
Melville	25-34	Bicycle	1	M	49
Melville	25-34	Bus	1	F	140
Melville	25-34	Bus	1	M	77
Melville	25-34	Bus and car as driver	2	F	12
Melville	25-34	Bus and car as driver	2	M	9
Melville	25-34	Bus and car as passenger	2	F	10
Melville	25-34	Bus and car as passenger	2	M	6
Melville	25-34	Bus and two other methods excludes train	3	M	3
Melville	25-34	Car as driver	1	F	3620
Melville	25-34	Car as driver	1	M	2571
Melville	25-34	Car as passenger	1	F	210
Melville	25-34	Car as passenger	1	M	113
Melville	25-34	Did not go to work		F	804
Melville	25-34	Did not go to work		M	214
Melville	25-34	Method of travel not stated		F	41
Melville	25-34	Method of travel not stated		M	40
Melville	25-34	Motorbike scooter	1	F	3
Melville	25-34	Motorbike scooter	1	M	21
Melville	25-34	(Other)	1	F	5
Melville	25-34	(Other)	1	M	27
Melville	25-34	Other two methods	2	F	19
Melville	25-34	Other two methods	2	M	26
Melville	25-34	Taxi	1	F	8
Melville	25-34	Taxi	1	M	3
Melville	25-34	Train	1	F	98
Melville	25-34	Train	1	M	60
Melville	25-34	Train and bus	2	F	95
Melville	25-34	Train and bus	2	M	65
Melville	25-34	Train and car as driver	2	F	29
Melville	25-34	Train and car as driver	2	M	12
Melville	25-34	Train and car as passenger	2	F	4
Melville	25-34	Train and car as passenger	2	M	3
Melville	25-34	Train and other	2	F	3
Melville	25-34	Train and other	2	M	6
Melville	25-34	Train and two other methods	3	F	29
Melville	25-34	Train and two other methods	3	M	14
Melville	25-34	Truck	1	F	3
Melville	25-34	Truck	1	M	12
Melville	25-34	Walked only	1	F	53
Melville	25-34	Walked only	1	M	50
Melville	25-34	Worked at home		F	159
Melville	25-34	Worked at home		M	91
Melville	35-44	Bicycle	1	F	26
Melville	35-44	Bicycle	1	M	59
Melville	35-44	Bus	1	F	73
Melville	35-44	Bus	1	M	57
Melville	35-44	Bus and car as driver	2	F	9
Melville	35-44	Bus and car as driver	2	M	4
Melville	35-44	Bus and car as passenger	2	F	5
Melville	35-44	Bus and other	2	M	3
Melville	35-44	Bus and two other methods excludes train	3	F	4
Melville	35-44	Car as driver	1	F	3380
Melville	35-44	Car as driver	1	M	2434
Melville	35-44	Car as passenger	1	F	141
Melville	35-44	Car as passenger	1	M	63
Melville	35-44	Did not go to work		F	651
Melville	35-44	Did not go to work		M	171
Melville	35-44	Method of travel not stated		F	36
Melville	35-44	Method of travel not stated		M	25
Melville	35-44	Motorbike scooter	1	F	5
Melville	35-44	Motorbike scooter	1	M	21
Melville	35-44	(Other)	1	F	14
Melville	35-44	(Other)	1	M	26
Melville	35-44	Other two methods	2	F	14
Melville	35-44	Other two methods	2	M	15
Melville	35-44	Taxi	1	M	3
Melville	35-44	Train	1	F	85
Melville	35-44	Train	1	M	48
Melville	35-44	Train and bus	2	F	46
Melville	35-44	Train and bus	2	M	50
Melville	35-44	Train and car as driver	2	F	37
Melville	35-44	Train and car as driver	2	M	21
Melville	35-44	Train and car as passenger	2	F	3
Melville	35-44	Train and other	2	F	5
Melville	35-44	Train and two other methods	3	F	22
Melville	35-44	Train and two other methods	3	M	12
Melville	35-44	Truck	1	M	19
Melville	35-44	Walked only	1	F	40
Melville	35-44	Walked only	1	M	39
Melville	35-44	Worked at home		F	339
Melville	35-44	Worked at home		M	147
Melville	45-54	Bicycle	1	F	25
Melville	45-54	Bicycle	1	M	64
Melville	45-54	Bus	1	F	78
Melville	45-54	Bus	1	M	38
Melville	45-54	Bus and car as driver	2	F	7
Melville	45-54	Bus and car as passenger	2	F	3
Melville	45-54	Bus and other	2	F	4
Melville	45-54	Bus and other	2	M	3
Melville	45-54	Bus and two other methods excludes train	3	F	4
Melville	45-54	Car as driver	1	F	3927
Melville	45-54	Car as driver	1	M	2118
Melville	45-54	Car as passenger	1	F	146
Melville	45-54	Car as passenger	1	M	50
Melville	45-54	Did not go to work		F	529
Melville	45-54	Did not go to work		M	166
Melville	45-54	Method of travel not stated		F	40
Melville	45-54	Method of travel not stated		M	26
Melville	45-54	Motorbike scooter	1	F	4
Melville	45-54	Motorbike scooter	1	M	24
Melville	45-54	(Other)	1	F	15
Melville	45-54	(Other)	1	M	26
Melville	45-54	Other two methods	2	F	20
Melville	45-54	Other two methods	2	M	21
Melville	45-54	Taxi	1	M	3
Melville	45-54	Train	1	F	88
Melville	45-54	Train	1	M	34
Melville	45-54	Train and bus	2	F	62
Melville	45-54	Train and bus	2	M	32
Melville	45-54	Train and car as driver	2	F	36
Melville	45-54	Train and car as driver	2	M	13
Melville	45-54	Train and car as passenger	2	F	6
Melville	45-54	Train and other	2	F	5
Melville	45-54	Train and other	2	M	3
Melville	45-54	Train and two other methods	3	F	25
Melville	45-54	Train and two other methods	3	M	10
Melville	45-54	Truck	1	M	36
Melville	45-54	Walked only	1	F	78
Melville	45-54	Walked only	1	M	36
Melville	45-54	Worked at home		F	400
Melville	45-54	Worked at home		M	208
Melville	55-64	Bicycle	1	F	11
Melville	55-64	Bicycle	1	M	31
Melville	55-64	Bus	1	F	47
Melville	55-64	Bus	1	M	30
Melville	55-64	Bus and car as driver	2	F	6
Melville	55-64	Bus and car as driver	2	M	3
Melville	55-64	Bus and other	2	F	3
Melville	55-64	Car as driver	1	F	2575
Melville	55-64	Car as driver	1	M	1634
Melville	55-64	Car as passenger	1	F	122
Melville	55-64	Car as passenger	1	M	32
Melville	55-64	Did not go to work		F	477
Melville	55-64	Did not go to work		M	183
Melville	55-64	Method of travel not stated		F	32
Melville	55-64	Method of travel not stated		M	19
Melville	55-64	Motorbike scooter	1	M	22
Melville	55-64	(Other)	1	F	8
Melville	55-64	(Other)	1	M	19
Melville	55-64	Other two methods	2	F	15
Melville	55-64	Other two methods	2	M	14
Melville	55-64	Taxi	1	M	6
Melville	55-64	Train	1	F	52
Melville	55-64	Train	1	M	19
Melville	55-64	Train and bus	2	F	36
Melville	55-64	Train and bus	2	M	24
Melville	55-64	Train and car as driver	2	F	20
Melville	55-64	Train and car as driver	2	M	9
Melville	55-64	Train and other	2	F	4
Melville	55-64	Train and two other methods	3	F	22
Melville	55-64	Train and two other methods	3	M	6
Melville	55-64	Truck	1	M	20
Melville	55-64	Walked only	1	F	61
Melville	55-64	Walked only	1	M	33
Melville	55-64	Worked at home		F	310
Melville	55-64	Worked at home		M	293
Melville	65-74	Bicycle	1	F	3
Melville	65-74	Bicycle	1	M	11
Melville	65-74	Bus	1	F	7
Melville	65-74	Bus	1	M	9
Melville	65-74	Car as driver	1	F	425
Melville	65-74	Car as driver	1	M	495
Melville	65-74	Car as passenger	1	F	27
Melville	65-74	Car as passenger	1	M	12
Melville	65-74	Did not go to work		F	114
Melville	65-74	Did not go to work		M	75
Melville	65-74	Method of travel not stated		F	12
Melville	65-74	Method of travel not stated		M	7
Melville	65-74	(Other)	1	F	7
Melville	65-74	(Other)	1	M	6
Melville	65-74	Other two methods	2	M	3
Melville	65-74	Train	1	F	5
Melville	65-74	Train	1	M	7
Melville	65-74	Train and bus	2	F	4
Melville	65-74	Train and bus	2	M	3
Melville	65-74	Train and two other methods	3	F	8
Melville	65-74	Train and two other methods	3	M	3
Melville	65-74	Truck	1	M	5
Melville	65-74	Walked only	1	F	12
Melville	65-74	Walked only	1	M	11
Melville	65-74	Worked at home		F	116
Melville	65-74	Worked at home		M	170
Melville	75+	Car as driver	1	F	19
Melville	75+	Car as driver	1	M	53
Melville	75+	Did not go to work		F	7
Melville	75+	Did not go to work		M	19
Melville	75+	Method of travel not stated		M	3
Melville	75+	Train and bus	2	M	4
Melville	75+	Truck	1	M	3
Melville	75+	Walked only	1	F	3
Melville	75+	Worked at home		F	13
Melville	75+	Worked at home		M	54
Rockingham	15-24	Bicycle	1	F	7
Rockingham	15-24	Bicycle	1	M	32
Rockingham	15-24	Bus	1	F	130
Rockingham	15-24	Bus	1	M	67
Rockingham	15-24	Bus and car as driver	2	F	4
Rockingham	15-24	Bus and car as driver	2	M	3
Rockingham	15-24	Bus and car as passenger	2	F	17
Rockingham	15-24	Bus and car as passenger	2	M	14
Rockingham	15-24	Bus and two other methods excludes train	3	F	3
Rockingham	15-24	Car as driver	1	F	1780
Rockingham	15-24	Car as driver	1	M	1546
Rockingham	15-24	Car as passenger	1	F	546
Rockingham	15-24	Car as passenger	1	M	423
Rockingham	15-24	Did not go to work		F	677
Rockingham	15-24	Did not go to work		M	391
Rockingham	15-24	Method of travel not stated		F	29
Rockingham	15-24	Method of travel not stated		M	25
Rockingham	15-24	Motorbike scooter	1	F	8
Rockingham	15-24	Motorbike scooter	1	M	33
Rockingham	15-24	(Other)	1	F	40
Rockingham	15-24	(Other)	1	M	78
Rockingham	15-24	Other two methods	2	F	15
Rockingham	15-24	Other two methods	2	M	32
Rockingham	15-24	Taxi	1	F	8
Rockingham	15-24	Taxi	1	M	4
Rockingham	15-24	Train	1	F	18
Rockingham	15-24	Train	1	M	17
Rockingham	15-24	Train and bus	2	F	57
Rockingham	15-24	Train and bus	2	M	21
Rockingham	15-24	Train and car as driver	2	F	3
Rockingham	15-24	Train and car as driver	2	M	3
Rockingham	15-24	Train and car as passenger	2	F	7
Rockingham	15-24	Train and two other methods	3	F	17
Rockingham	15-24	Train and two other methods	3	M	14
Rockingham	15-24	Truck	1	M	9
Rockingham	15-24	Walked only	1	F	115
Rockingham	15-24	Walked only	1	M	128
Rockingham	15-24	Worked at home		F	27
Rockingham	15-24	Worked at home		M	20
Rockingham	25-34	Bicycle	1	F	19
Rockingham	25-34	Bicycle	1	M	27
Rockingham	25-34	Bus	1	F	39
Rockingham	25-34	Bus	1	M	28
Rockingham	25-34	Bus and car as driver	2	M	3
Rockingham	25-34	Bus and car as passenger	2	F	3
Rockingham	25-34	Car as driver	1	F	2371
Rockingham	25-34	Car as driver	1	M	2149
Rockingham	25-34	Car as passenger	1	F	99
Rockingham	25-34	Car as passenger	1	M	120
Rockingham	25-34	Did not go to work		F	557
Rockingham	25-34	Did not go to work		M	170
Rockingham	25-34	Method of travel not stated		F	24
Rockingham	25-34	Method of travel not stated		M	30
Rockingham	25-34	Motorbike scooter	1	M	18
Rockingham	25-34	(Other)	1	F	35
Rockingham	25-34	(Other)	1	M	178
Rockingham	25-34	Other two methods	2	F	8
Rockingham	25-34	Other two methods	2	M	13
Rockingham	25-34	Taxi	1	F	4
Rockingham	25-34	Train	1	F	13
Rockingham	25-34	Train	1	M	17
Rockingham	25-34	Train and bus	2	F	20
Rockingham	25-34	Train and bus	2	M	20
Rockingham	25-34	Train and car as driver	2	M	3
Rockingham	25-34	Train and other	2	M	3
Rockingham	25-34	Train and two other methods	3	F	6
Rockingham	25-34	Train and two other methods	3	M	5
Rockingham	25-34	Truck	1	M	30
Rockingham	25-34	Walked only	1	F	48
Rockingham	25-34	Walked only	1	M	57
Rockingham	25-34	Worked at home		F	261
Rockingham	25-34	Worked at home		M	60
Rockingham	35-44	Bicycle	1	F	14
Rockingham	35-44	Bicycle	1	M	26
Rockingham	35-44	Bus	1	F	28
Rockingham	35-44	Bus	1	M	17
Rockingham	35-44	Bus and car as driver	2	F	3
Rockingham	35-44	Car as driver	1	F	2677
Rockingham	35-44	Car as driver	1	M	1898
Rockingham	35-44	Car as passenger	1	F	94
Rockingham	35-44	Car as passenger	1	M	59
Rockingham	35-44	Did not go to work		F	446
Rockingham	35-44	Did not go to work		M	147
Rockingham	35-44	Method of travel not stated		F	20
Rockingham	35-44	Method of travel not stated		M	22
Rockingham	35-44	Motorbike scooter	1	F	3
Rockingham	35-44	Motorbike scooter	1	M	19
Rockingham	35-44	(Other)	1	F	25
Rockingham	35-44	(Other)	1	M	84
Rockingham	35-44	Other two methods	2	F	8
Rockingham	35-44	Other two methods	2	M	18
Rockingham	35-44	Train	1	F	9
Rockingham	35-44	Train	1	M	11
Rockingham	35-44	Train and bus	2	F	11
Rockingham	35-44	Train and bus	2	M	4
Rockingham	35-44	Train and car as driver	2	F	8
Rockingham	35-44	Train and car as driver	2	M	4
Rockingham	35-44	Train and two other methods	3	F	3
Rockingham	35-44	Train and two other methods	3	M	10
Rockingham	35-44	Truck	1	M	23
Rockingham	35-44	Walked only	1	F	37
Rockingham	35-44	Walked only	1	M	41
Rockingham	35-44	Worked at home		F	311
Rockingham	35-44	Worked at home		M	88
Rockingham	45-54	Bicycle	1	F	13
Rockingham	45-54	Bicycle	1	M	29
Rockingham	45-54	Bus	1	F	19
Rockingham	45-54	Bus	1	M	26
Rockingham	45-54	Car as driver	1	F	3000
Rockingham	45-54	Car as driver	1	M	1943
Rockingham	45-54	Car as passenger	1	F	123
Rockingham	45-54	Car as passenger	1	M	48
Rockingham	45-54	Did not go to work		F	359
Rockingham	45-54	Did not go to work		M	159
Rockingham	45-54	Method of travel not stated		F	16
Rockingham	45-54	Method of travel not stated		M	29
Rockingham	45-54	Motorbike scooter	1	F	4
Rockingham	45-54	Motorbike scooter	1	M	30
Rockingham	45-54	(Other)	1	F	9
Rockingham	45-54	(Other)	1	M	47
Rockingham	45-54	Other two methods	2	F	12
Rockingham	45-54	Other two methods	2	M	14
Rockingham	45-54	Taxi	1	F	4
Rockingham	45-54	Train	1	F	4
Rockingham	45-54	Train	1	M	10
Rockingham	45-54	Train and bus	2	F	6
Rockingham	45-54	Train and bus	2	M	3
Rockingham	45-54	Train and car as driver	2	M	5
Rockingham	45-54	Train and other	2	F	4
Rockingham	45-54	Train and other	2	M	4
Rockingham	45-54	Train and two other methods	3	F	6
Rockingham	45-54	Train and two other methods	3	M	9
Rockingham	45-54	Truck	1	M	46
Rockingham	45-54	Walked only	1	F	64
Rockingham	45-54	Walked only	1	M	35
Rockingham	45-54	Worked at home		F	225
Rockingham	45-54	Worked at home		M	108
Rockingham	55-64	Bicycle	1	F	3
Rockingham	55-64	Bicycle	1	M	20
Rockingham	55-64	Bus	1	F	15
Rockingham	55-64	Car as driver	1	F	1521
Rockingham	55-64	Car as driver	1	M	1216
Rockingham	55-64	Car as passenger	1	F	79
Rockingham	55-64	Car as passenger	1	M	27
Rockingham	55-64	Did not go to work		F	274
Rockingham	55-64	Did not go to work		M	126
Rockingham	55-64	Method of travel not stated		F	17
Rockingham	55-64	Method of travel not stated		M	18
Rockingham	55-64	Motorbike scooter	1	M	16
Rockingham	55-64	(Other)	1	F	7
Rockingham	55-64	(Other)	1	M	24
Rockingham	55-64	Other two methods	2	F	5
Rockingham	55-64	Other two methods	2	M	8
Rockingham	55-64	Taxi	1	F	3
Rockingham	55-64	Taxi	1	M	3
Rockingham	55-64	Train	1	F	3
Rockingham	55-64	Train	1	M	9
Rockingham	55-64	Train and bus	2	F	4
Rockingham	55-64	Train and bus	2	M	6
Rockingham	55-64	Train and car as driver	2	M	5
Rockingham	55-64	Train and two other methods	3	M	8
Rockingham	55-64	Truck	1	M	40
Rockingham	55-64	Walked only	1	F	37
Rockingham	55-64	Walked only	1	M	28
Rockingham	55-64	Worked at home		F	140
Rockingham	55-64	Worked at home		M	101
Rockingham	65-74	Car as driver	1	F	190
Rockingham	65-74	Car as driver	1	M	285
Rockingham	65-74	Car as passenger	1	F	12
Rockingham	65-74	Car as passenger	1	M	8
Rockingham	65-74	Did not go to work		F	44
Rockingham	65-74	Did not go to work		M	51
Rockingham	65-74	Method of travel not stated		F	3
Rockingham	65-74	Method of travel not stated		M	4
Rockingham	65-74	Motorbike scooter	1	M	6
Rockingham	65-74	(Other)	1	F	4
Rockingham	65-74	(Other)	1	M	11
Rockingham	65-74	Taxi	1	M	3
Rockingham	65-74	Truck	1	M	8
Rockingham	65-74	Walked only	1	F	9
Rockingham	65-74	Walked only	1	M	10
Rockingham	65-74	Worked at home		F	45
Rockingham	65-74	Worked at home		M	46
Rockingham	75+	Car as driver	1	F	19
Rockingham	75+	Car as driver	1	M	34
Rockingham	75+	Car as passenger	1	M	3
Rockingham	75+	Did not go to work		F	7
Rockingham	75+	Did not go to work		M	3
Rockingham	75+	Method of travel not stated		F	6
Rockingham	75+	Method of travel not stated		M	3
Rockingham	75+	Truck	1	M	3
Rockingham	75+	Walked only	1	M	3
Rockingham	75+	Worked at home		F	6
Rockingham	75+	Worked at home		M	8
Albany	15-24	Bicycle	1	F	7
Albany	15-24	Bicycle	1	M	18
Albany	15-24	Bus	1	F	18
Albany	15-24	Bus	1	M	15
Albany	15-24	Bus and car as driver	2	F	3
Albany	15-24	Bus and car as passenger	2	F	3
Albany	15-24	Car as driver	1	F	870
Albany	15-24	Car as driver	1	M	963
Albany	15-24	Car as passenger	1	F	289
Albany	15-24	Car as passenger	1	M	287
Albany	15-24	Did not go to work		F	245
Albany	15-24	Did not go to work		M	146
Albany	15-24	Method of travel not stated		F	16
Albany	15-24	Method of travel not stated		M	28
Albany	15-24	Motorbike scooter	1	F	8
Albany	15-24	Motorbike scooter	1	M	26
Albany	15-24	(Other)	1	F	4
Albany	15-24	(Other)	1	M	16
Albany	15-24	Other two methods	2	F	7
Albany	15-24	Other two methods	2	M	18
Albany	15-24	Taxi	1	F	6
Albany	15-24	Taxi	1	M	8
Albany	15-24	Truck	1	M	7
Albany	15-24	Walked only	1	F	65
Albany	15-24	Walked only	1	M	72
Albany	15-24	Worked at home		F	14
Albany	15-24	Worked at home		M	38
Albany	25-34	Bicycle	1	F	13
Albany	25-34	Bicycle	1	M	26
Albany	25-34	Bus	1	F	3
Albany	25-34	Bus	1	M	15
Albany	25-34	Bus and car as driver	2	M	3
Albany	25-34	Car as driver	1	F	1267
Albany	25-34	Car as driver	1	M	1467
Albany	25-34	Car as passenger	1	F	88
Albany	25-34	Car as passenger	1	M	96
Albany	25-34	Did not go to work		F	270
Albany	25-34	Did not go to work		M	115
Albany	25-34	Method of travel not stated		F	11
Albany	25-34	Method of travel not stated		M	14
Albany	25-34	Motorbike scooter	1	F	4
Albany	25-34	Motorbike scooter	1	M	4
Albany	25-34	(Other)	1	F	6
Albany	25-34	(Other)	1	M	24
Albany	25-34	Other two methods	2	F	7
Albany	25-34	Other two methods	2	M	15
Albany	25-34	Taxi	1	F	4
Albany	25-34	Taxi	1	M	6
Albany	25-34	Truck	1	M	28
Albany	25-34	Walked only	1	F	74
Albany	25-34	Walked only	1	M	83
Albany	25-34	Worked at home		F	113
Albany	25-34	Worked at home		M	79
Albany	35-44	Bicycle	1	F	13
Albany	35-44	Bicycle	1	M	26
Albany	35-44	Bus	1	M	6
Albany	35-44	Car as driver	1	F	1628
Albany	35-44	Car as driver	1	M	1671
Albany	35-44	Car as passenger	1	F	100
Albany	35-44	Car as passenger	1	M	62
Albany	35-44	Did not go to work		F	254
Albany	35-44	Did not go to work		M	110
Albany	35-44	Method of travel not stated		F	27
Albany	35-44	Method of travel not stated		M	22
Albany	35-44	Motorbike scooter	1	F	3
Albany	35-44	Motorbike scooter	1	M	9
Albany	35-44	(Other)	1	F	11
Albany	35-44	(Other)	1	M	24
