SA3_NAME16	CountryOfBirth	EmploymentStatus	Sex	workers
Maroochy	NZL	Employee	M	571
Maroochy	NZL	Owner managers of incorporated enterprises	F	70
Maroochy	NZL	Owner managers of incorporated enterprises	M	127
Maroochy	NZL	Owner managers of unincorporated enterprises	F	88
Maroochy	NZL	Owner managers of unincorporated enterprises	M	89
Maroochy	NZL	Status in employment not stated	F	8
Maroochy	NZL	Status in employment not stated	M	11
Maroochy	PAK	Employee	M	9
Maroochy	PHL	Employee	F	116
Maroochy	PHL	Employee	M	55
Maroochy	PHL	Owner managers of incorporated enterprises	F	3
Maroochy	PHL	Owner managers of unincorporated enterprises	F	8
Maroochy	PHL	Owner managers of unincorporated enterprises	M	3
Maroochy	PHL	Status in employment not stated	F	8
Maroochy	POL	Employee	F	13
Maroochy	POL	Employee	M	7
Maroochy	POL	Owner managers of incorporated enterprises	M	3
Maroochy	SGP	Employee	F	8
Maroochy	SGP	Employee	M	16
Maroochy	ZAF	Contributing family workers	F	3
Maroochy	ZAF	Employee	F	142
Maroochy	ZAF	Employee	M	124
Maroochy	ZAF	Owner managers of incorporated enterprises	F	15
Maroochy	ZAF	Owner managers of incorporated enterprises	M	33
Maroochy	ZAF	Owner managers of unincorporated enterprises	F	9
Maroochy	ZAF	Owner managers of unincorporated enterprises	M	20
Maroochy	ZAF	Status in employment not stated	F	4
Maroochy	KOR	Contributing family workers	M	3
Maroochy	KOR	Employee	F	44
Maroochy	KOR	Employee	M	30
Maroochy	KOR	Owner managers of incorporated enterprises	F	3
Maroochy	KOR	Owner managers of incorporated enterprises	M	6
Maroochy	KOR	Owner managers of unincorporated enterprises	M	3
Maroochy	LKA	Employee	F	3
Maroochy	LKA	Employee	M	14
Maroochy	LKA	Owner managers of incorporated enterprises	M	3
Maroochy	THA	Contributing family workers	F	3
Maroochy	THA	Employee	F	45
Maroochy	THA	Employee	M	12
Maroochy	THA	Owner managers of incorporated enterprises	F	3
Maroochy	THA	Owner managers of incorporated enterprises	M	4
Maroochy	THA	Owner managers of unincorporated enterprises	F	15
Maroochy	THA	Owner managers of unincorporated enterprises	M	4
Maroochy	TUR	Employee	M	3
Maroochy	TUR	Owner managers of unincorporated enterprises	M	3
Maroochy	GBR	Contributing family workers	F	18
Maroochy	GBR	Contributing family workers	M	13
Maroochy	GBR	Employee	F	827
Maroochy	GBR	Employee	M	599
Maroochy	GBR	Owner managers of incorporated enterprises	F	76
Maroochy	GBR	Owner managers of incorporated enterprises	M	126
Maroochy	GBR	Owner managers of unincorporated enterprises	F	63
Maroochy	GBR	Owner managers of unincorporated enterprises	M	99
Maroochy	GBR	Status in employment not stated	F	7
Maroochy	GBR	Status in employment not stated	M	9
Maroochy	USA	Contributing family workers	M	3
Maroochy	USA	Employee	F	67
Maroochy	USA	Employee	M	48
Maroochy	USA	Owner managers of incorporated enterprises	F	11
Maroochy	USA	Owner managers of incorporated enterprises	M	13
Maroochy	USA	Owner managers of unincorporated enterprises	F	11
Maroochy	USA	Owner managers of unincorporated enterprises	M	12
Maroochy	VNM	Employee	F	22
Maroochy	VNM	Employee	M	17
Maroochy	VNM	Owner managers of incorporated enterprises	M	3
Maroochy	VNM	Owner managers of unincorporated enterprises	F	9
Maroochy	VNM	Owner managers of unincorporated enterprises	M	3
Maroochy	ZWE	Contributing family workers	F	3
Maroochy	ZWE	Employee	F	39
Maroochy	ZWE	Employee	M	36
Maroochy	ZWE	Owner managers of incorporated enterprises	F	4
Maroochy	ZWE	Owner managers of incorporated enterprises	M	3
Maroochy	ZWE	Owner managers of unincorporated enterprises	F	6
Maroochy	ZWE	Owner managers of unincorporated enterprises	M	3
Noosa		Contributing family workers	F	17
Noosa		Contributing family workers	M	14
Noosa		Employee	F	314
Noosa		Employee	M	234
Noosa		Owner managers of incorporated enterprises	F	28
Noosa		Owner managers of incorporated enterprises	M	44
Noosa		Owner managers of unincorporated enterprises	F	49
Noosa		Owner managers of unincorporated enterprises	M	40
Noosa		Status in employment not stated	F	3
Noosa		Status in employment not stated	M	6
Noosa	AUS	Contributing family workers	F	152
Noosa	AUS	Contributing family workers	M	108
Noosa	AUS	Employee	F	5582
Noosa	AUS	Employee	M	3816
Noosa	AUS	Owner managers of incorporated enterprises	F	516
Noosa	AUS	Owner managers of incorporated enterprises	M	883
Noosa	AUS	Owner managers of unincorporated enterprises	F	618
Noosa	AUS	Owner managers of unincorporated enterprises	M	750
Noosa	AUS	Status in employment not stated	F	53
Noosa	AUS	Status in employment not stated	M	54
Noosa	CAN	Employee	F	39
Noosa	CAN	Employee	M	18
Noosa	CAN	Owner managers of incorporated enterprises	F	3
Noosa	CAN	Owner managers of incorporated enterprises	M	5
Noosa	CAN	Owner managers of unincorporated enterprises	F	11
Noosa	CHN	Employee	F	17
Noosa	CHN	Employee	M	4
Noosa	CHN	Owner managers of incorporated enterprises	F	3
Noosa	CHN	Owner managers of incorporated enterprises	M	6
Noosa	HRV	Employee	F	3
Noosa	HRV	Employee	M	3
Noosa	EGY	Employee	F	3
Noosa	FJI	Employee	F	8
Noosa	FJI	Employee	M	11
Noosa	DEU	Employee	F	70
Noosa	DEU	Employee	M	22
Noosa	DEU	Owner managers of incorporated enterprises	F	13
Noosa	DEU	Owner managers of incorporated enterprises	M	4
Noosa	DEU	Owner managers of unincorporated enterprises	F	13
Noosa	DEU	Owner managers of unincorporated enterprises	M	12
Noosa	GRC	Employee	F	4
Noosa	HKG	Employee	F	8
Noosa	HKG	Employee	M	8
Noosa	IND	Employee	F	40
Noosa	IND	Employee	M	57
Noosa	IND	Owner managers of incorporated enterprises	F	4
Noosa	IND	Owner managers of unincorporated enterprises	M	4
Noosa	IDN	Contributing family workers	F	3
Noosa	IDN	Employee	F	10
Noosa	IDN	Employee	M	4
Noosa	IDN	Owner managers of unincorporated enterprises	F	4
Noosa	IRL	Employee	F	19
Noosa	IRL	Employee	M	9
Noosa	IRL	Owner managers of incorporated enterprises	F	3
Noosa	IRL	Owner managers of incorporated enterprises	M	3
Noosa	IRL	Owner managers of unincorporated enterprises	M	9
Noosa	ITA	Employee	F	12
Noosa	ITA	Employee	M	21
Noosa	ITA	Owner managers of incorporated enterprises	M	3
Noosa	ITA	Owner managers of unincorporated enterprises	F	3
Noosa	ITA	Owner managers of unincorporated enterprises	M	6
Noosa	JPN	Employee	F	16
Noosa	JPN	Employee	M	7
Noosa	JPN	Owner managers of incorporated enterprises	F	4
Noosa	JPN	Owner managers of incorporated enterprises	M	3
Noosa	JPN	Owner managers of unincorporated enterprises	F	3
Noosa	LBN	Owner managers of unincorporated enterprises	M	3
Noosa	MYS	Employee	F	13
Noosa	MYS	Employee	M	6
Noosa	MYS	Owner managers of unincorporated enterprises	F	3
Noosa	MLT	Employee	F	5
Noosa	NLD	Contributing family workers	F	3
Noosa	NLD	Employee	F	30
Noosa	NLD	Employee	M	23
Noosa	NLD	Owner managers of incorporated enterprises	F	7
Noosa	NLD	Owner managers of incorporated enterprises	M	11
Noosa	NLD	Owner managers of unincorporated enterprises	F	3
Noosa	NZL	Contributing family workers	F	7
Noosa	NZL	Contributing family workers	M	11
Noosa	NZL	Employee	F	438
Noosa	NZL	Employee	M	279
Noosa	NZL	Owner managers of incorporated enterprises	F	58
Noosa	NZL	Owner managers of incorporated enterprises	M	67
Noosa	NZL	Owner managers of unincorporated enterprises	F	72
Noosa	NZL	Owner managers of unincorporated enterprises	M	65
Noosa	NZL	Status in employment not stated	F	9
Noosa	NZL	Status in employment not stated	M	4
Noosa	PAK	Employee	M	3
Noosa	PHL	Employee	F	70
Noosa	PHL	Employee	M	9
Noosa	PHL	Owner managers of incorporated enterprises	F	3
Noosa	PHL	Owner managers of unincorporated enterprises	F	3
Noosa	PHL	Status in employment not stated	F	3
Noosa	POL	Employee	F	12
Noosa	POL	Employee	M	3
Noosa	POL	Owner managers of incorporated enterprises	F	3
Noosa	POL	Owner managers of unincorporated enterprises	F	3
Noosa	POL	Status in employment not stated	F	3
Noosa	SGP	Employee	F	13
Noosa	SGP	Employee	M	3
Noosa	SGP	Owner managers of unincorporated enterprises	F	3
Noosa	ZAF	Contributing family workers	M	9
Noosa	ZAF	Employee	F	86
Noosa	ZAF	Employee	M	62
Noosa	ZAF	Owner managers of incorporated enterprises	F	15
Noosa	ZAF	Owner managers of incorporated enterprises	M	21
Noosa	ZAF	Owner managers of unincorporated enterprises	F	15
Noosa	ZAF	Owner managers of unincorporated enterprises	M	16
Noosa	KOR	Employee	F	12
Noosa	KOR	Employee	M	19
Noosa	KOR	Owner managers of incorporated enterprises	M	3
Noosa	LKA	Employee	F	3
Noosa	LKA	Employee	M	7
Noosa	LKA	Owner managers of incorporated enterprises	F	3
Noosa	LKA	Owner managers of unincorporated enterprises	F	4
Noosa	THA	Employee	F	26
Noosa	THA	Employee	M	5
Noosa	THA	Owner managers of incorporated enterprises	F	3
Noosa	THA	Owner managers of unincorporated enterprises	F	3
Noosa	TUR	Owner managers of incorporated enterprises	M	3
Noosa	GBR	Contributing family workers	F	18
Noosa	GBR	Contributing family workers	M	12
Noosa	GBR	Employee	F	636
Noosa	GBR	Employee	M	406
Noosa	GBR	Owner managers of incorporated enterprises	F	91
Noosa	GBR	Owner managers of incorporated enterprises	M	149
Noosa	GBR	Owner managers of unincorporated enterprises	F	95
Noosa	GBR	Owner managers of unincorporated enterprises	M	139
Noosa	GBR	Status in employment not stated	F	7
Noosa	GBR	Status in employment not stated	M	3
Noosa	USA	Contributing family workers	F	9
Noosa	USA	Employee	F	56
Noosa	USA	Employee	M	27
Noosa	USA	Owner managers of incorporated enterprises	F	3
Noosa	USA	Owner managers of incorporated enterprises	M	7
Noosa	USA	Owner managers of unincorporated enterprises	F	6
Noosa	USA	Owner managers of unincorporated enterprises	M	10
Noosa	VNM	Employee	F	14
Noosa	VNM	Owner managers of incorporated enterprises	F	3
Noosa	ZWE	Contributing family workers	F	4
Noosa	ZWE	Employee	F	24
Noosa	ZWE	Employee	M	15
Noosa	ZWE	Owner managers of incorporated enterprises	M	3
Noosa	ZWE	Owner managers of unincorporated enterprises	F	9
Noosa	ZWE	Owner managers of unincorporated enterprises	M	3
Sunshine Coast Hinterland		Contributing family workers	F	17
Sunshine Coast Hinterland		Contributing family workers	M	13
Sunshine Coast Hinterland		Employee	F	236
Sunshine Coast Hinterland		Employee	M	149
Sunshine Coast Hinterland		Owner managers of incorporated enterprises	F	34
Sunshine Coast Hinterland		Owner managers of incorporated enterprises	M	36
Sunshine Coast Hinterland		Owner managers of unincorporated enterprises	F	46
Sunshine Coast Hinterland		Owner managers of unincorporated enterprises	M	58
Sunshine Coast Hinterland		Status in employment not stated	F	6
Sunshine Coast Hinterland		Status in employment not stated	M	6
Sunshine Coast Hinterland	AUS	Contributing family workers	F	244
Sunshine Coast Hinterland	AUS	Contributing family workers	M	183
Sunshine Coast Hinterland	AUS	Employee	F	3763
Sunshine Coast Hinterland	AUS	Employee	M	3065
Sunshine Coast Hinterland	AUS	Owner managers of incorporated enterprises	F	334
Sunshine Coast Hinterland	AUS	Owner managers of incorporated enterprises	M	590
Sunshine Coast Hinterland	AUS	Owner managers of unincorporated enterprises	F	669
Sunshine Coast Hinterland	AUS	Owner managers of unincorporated enterprises	M	864
Sunshine Coast Hinterland	AUS	Status in employment not stated	F	41
Sunshine Coast Hinterland	AUS	Status in employment not stated	M	73
Sunshine Coast Hinterland	CAN	Contributing family workers	F	3
Sunshine Coast Hinterland	CAN	Employee	F	14
Sunshine Coast Hinterland	CAN	Employee	M	11
Sunshine Coast Hinterland	CAN	Owner managers of incorporated enterprises	F	3
Sunshine Coast Hinterland	CAN	Owner managers of incorporated enterprises	M	4
Sunshine Coast Hinterland	CAN	Owner managers of unincorporated enterprises	F	3
Sunshine Coast Hinterland	CAN	Owner managers of unincorporated enterprises	M	5
Sunshine Coast Hinterland	CHN	Employee	F	12
Sunshine Coast Hinterland	CHN	Employee	M	3
Sunshine Coast Hinterland	FJI	Employee	M	3
Sunshine Coast Hinterland	DEU	Contributing family workers	F	3
Sunshine Coast Hinterland	DEU	Contributing family workers	M	3
Sunshine Coast Hinterland	DEU	Employee	F	32
Sunshine Coast Hinterland	DEU	Employee	M	11
Sunshine Coast Hinterland	DEU	Owner managers of incorporated enterprises	F	3
Sunshine Coast Hinterland	DEU	Owner managers of incorporated enterprises	M	3
Sunshine Coast Hinterland	DEU	Owner managers of unincorporated enterprises	F	15
Sunshine Coast Hinterland	DEU	Owner managers of unincorporated enterprises	M	9
Sunshine Coast Hinterland	GRC	Employee	F	6
Sunshine Coast Hinterland	HKG	Employee	F	18
Sunshine Coast Hinterland	HKG	Employee	M	9
Sunshine Coast Hinterland	HKG	Owner managers of unincorporated enterprises	F	4
Sunshine Coast Hinterland	IND	Employee	F	32
Sunshine Coast Hinterland	IND	Employee	M	35
Sunshine Coast Hinterland	IND	Owner managers of incorporated enterprises	M	7
Sunshine Coast Hinterland	IND	Owner managers of unincorporated enterprises	M	10
Sunshine Coast Hinterland	IDN	Employee	F	8
Sunshine Coast Hinterland	IDN	Employee	M	7
Sunshine Coast Hinterland	IRL	Contributing family workers	F	3
Sunshine Coast Hinterland	IRL	Employee	F	11
Sunshine Coast Hinterland	IRL	Employee	M	13
Sunshine Coast Hinterland	IRL	Owner managers of unincorporated enterprises	F	3
Sunshine Coast Hinterland	IRL	Owner managers of unincorporated enterprises	M	4
Sunshine Coast Hinterland	ITA	Contributing family workers	M	3
Sunshine Coast Hinterland	ITA	Employee	F	6
Sunshine Coast Hinterland	ITA	Employee	M	10
Sunshine Coast Hinterland	ITA	Owner managers of incorporated enterprises	M	3
Sunshine Coast Hinterland	ITA	Owner managers of unincorporated enterprises	M	8
Sunshine Coast Hinterland	JPN	Employee	F	13
Sunshine Coast Hinterland	JPN	Employee	M	7
Sunshine Coast Hinterland	JPN	Owner managers of unincorporated enterprises	M	3
Sunshine Coast Hinterland	JPN	Status in employment not stated	F	3
Sunshine Coast Hinterland	MYS	Contributing family workers	F	3
Sunshine Coast Hinterland	MYS	Employee	F	13
Sunshine Coast Hinterland	MYS	Employee	M	10
Sunshine Coast Hinterland	MYS	Owner managers of incorporated enterprises	F	3
Sunshine Coast Hinterland	MYS	Owner managers of unincorporated enterprises	F	4
Sunshine Coast Hinterland	NLD	Contributing family workers	F	7
Sunshine Coast Hinterland	NLD	Employee	F	8
Sunshine Coast Hinterland	NLD	Employee	M	11
Sunshine Coast Hinterland	NLD	Owner managers of incorporated enterprises	M	6
Sunshine Coast Hinterland	NLD	Owner managers of unincorporated enterprises	F	7
Sunshine Coast Hinterland	NLD	Owner managers of unincorporated enterprises	M	5
Sunshine Coast Hinterland	NZL	Contributing family workers	F	19
Sunshine Coast Hinterland	NZL	Contributing family workers	M	12
Sunshine Coast Hinterland	NZL	Employee	F	245
Sunshine Coast Hinterland	NZL	Employee	M	221
Sunshine Coast Hinterland	NZL	Owner managers of incorporated enterprises	F	32
Sunshine Coast Hinterland	NZL	Owner managers of incorporated enterprises	M	44
Sunshine Coast Hinterland	NZL	Owner managers of unincorporated enterprises	F	44
Sunshine Coast Hinterland	NZL	Owner managers of unincorporated enterprises	M	46
Sunshine Coast Hinterland	NZL	Status in employment not stated	F	6
Sunshine Coast Hinterland	NZL	Status in employment not stated	M	3
Sunshine Coast Hinterland	PHL	Employee	F	40
Sunshine Coast Hinterland	PHL	Employee	M	9
Sunshine Coast Hinterland	PHL	Owner managers of unincorporated enterprises	F	5
Sunshine Coast Hinterland	POL	Employee	F	3
Sunshine Coast Hinterland	SGP	Employee	F	8
Sunshine Coast Hinterland	SGP	Employee	M	3
Sunshine Coast Hinterland	SGP	Owner managers of unincorporated enterprises	F	3
Sunshine Coast Hinterland	SGP	Owner managers of unincorporated enterprises	M	4
Sunshine Coast Hinterland	ZAF	Contributing family workers	F	4
Sunshine Coast Hinterland	ZAF	Contributing family workers	M	4
Sunshine Coast Hinterland	ZAF	Employee	F	44
Sunshine Coast Hinterland	ZAF	Employee	M	36
Sunshine Coast Hinterland	ZAF	Owner managers of incorporated enterprises	F	4
Sunshine Coast Hinterland	ZAF	Owner managers of incorporated enterprises	M	10
Sunshine Coast Hinterland	ZAF	Owner managers of unincorporated enterprises	F	16
Sunshine Coast Hinterland	ZAF	Owner managers of unincorporated enterprises	M	11
Sunshine Coast Hinterland	KOR	Employee	F	15
Sunshine Coast Hinterland	KOR	Employee	M	32
Sunshine Coast Hinterland	LKA	Employee	M	3
Sunshine Coast Hinterland	THA	Employee	F	11
Sunshine Coast Hinterland	THA	Employee	M	3
Sunshine Coast Hinterland	THA	Owner managers of unincorporated enterprises	F	3
Sunshine Coast Hinterland	GBR	Contributing family workers	F	23
Sunshine Coast Hinterland	GBR	Contributing family workers	M	16
Sunshine Coast Hinterland	GBR	Employee	F	267
Sunshine Coast Hinterland	GBR	Employee	M	224
Sunshine Coast Hinterland	GBR	Owner managers of incorporated enterprises	F	47
Sunshine Coast Hinterland	GBR	Owner managers of incorporated enterprises	M	77
Sunshine Coast Hinterland	GBR	Owner managers of unincorporated enterprises	F	73
Sunshine Coast Hinterland	GBR	Owner managers of unincorporated enterprises	M	112
Sunshine Coast Hinterland	GBR	Status in employment not stated	F	5
Sunshine Coast Hinterland	GBR	Status in employment not stated	M	12
Sunshine Coast Hinterland	USA	Contributing family workers	F	5
Sunshine Coast Hinterland	USA	Employee	F	26
Sunshine Coast Hinterland	USA	Employee	M	12
Sunshine Coast Hinterland	USA	Owner managers of incorporated enterprises	F	3
Sunshine Coast Hinterland	USA	Owner managers of incorporated enterprises	M	5
Sunshine Coast Hinterland	USA	Owner managers of unincorporated enterprises	F	12
Sunshine Coast Hinterland	USA	Owner managers of unincorporated enterprises	M	4
Sunshine Coast Hinterland	VNM	Employee	F	3
Sunshine Coast Hinterland	VNM	Owner managers of incorporated enterprises	F	3
Sunshine Coast Hinterland	ZWE	Employee	F	19
Sunshine Coast Hinterland	ZWE	Employee	M	8
Sunshine Coast Hinterland	ZWE	Owner managers of incorporated enterprises	M	3
Sunshine Coast Hinterland	ZWE	Owner managers of unincorporated enterprises	F	3
Sunshine Coast Hinterland	ZWE	Owner managers of unincorporated enterprises	M	4
Nambour		Contributing family workers	F	6
Nambour		Contributing family workers	M	8
Nambour		Employee	F	280
Nambour		Employee	M	245
Nambour		Owner managers of incorporated enterprises	F	12
Nambour		Owner managers of incorporated enterprises	M	36
Nambour		Owner managers of unincorporated enterprises	F	35
Nambour		Owner managers of unincorporated enterprises	M	47
Nambour		Status in employment not stated	F	8
Nambour		Status in employment not stated	M	3
Nambour	AUS	Contributing family workers	F	159
Nambour	AUS	Contributing family workers	M	147
Nambour	AUS	Employee	F	7266
Nambour	AUS	Employee	M	5281
Nambour	AUS	Owner managers of incorporated enterprises	F	306
Nambour	AUS	Owner managers of incorporated enterprises	M	653
Nambour	AUS	Owner managers of unincorporated enterprises	F	533
Nambour	AUS	Owner managers of unincorporated enterprises	M	726
Nambour	AUS	Status in employment not stated	F	48
Nambour	AUS	Status in employment not stated	M	73
Nambour	CAN	Employee	F	39
Nambour	CAN	Employee	M	25
Nambour	CAN	Owner managers of incorporated enterprises	F	3
Nambour	CAN	Owner managers of incorporated enterprises	M	3
Nambour	CAN	Owner managers of unincorporated enterprises	F	3
Nambour	CAN	Owner managers of unincorporated enterprises	M	4
Nambour	CHN	Employee	F	9
Nambour	CHN	Employee	M	9
Nambour	CHN	Owner managers of incorporated enterprises	F	3
Nambour	FJI	Employee	F	12
Nambour	FJI	Employee	M	8
Nambour	DEU	Employee	F	50
Nambour	DEU	Employee	M	30
Nambour	DEU	Owner managers of incorporated enterprises	F	9
Nambour	DEU	Owner managers of incorporated enterprises	M	7
Nambour	DEU	Owner managers of unincorporated enterprises	F	10
Nambour	DEU	Owner managers of unincorporated enterprises	M	12
Nambour	DEU	Status in employment not stated	M	5
Nambour	HKG	Employee	F	9
Nambour	HKG	Employee	M	3
Nambour	HKG	Owner managers of unincorporated enterprises	F	4
Nambour	IND	Contributing family workers	M	3
Nambour	IND	Employee	F	49
Nambour	IND	Employee	M	76
Nambour	IND	Owner managers of incorporated enterprises	F	6
Nambour	IND	Owner managers of incorporated enterprises	M	5
Nambour	IND	Owner managers of unincorporated enterprises	F	5
Nambour	IND	Owner managers of unincorporated enterprises	M	4
Nambour	IDN	Employee	F	6
Nambour	IDN	Employee	M	3
Nambour	IRN	Employee	M	3
Nambour	IRN	Owner managers of incorporated enterprises	M	3
Nambour	IRL	Employee	F	23
Nambour	IRL	Employee	M	17
Nambour	IRL	Owner managers of incorporated enterprises	M	7
Nambour	ITA	Employee	F	11
Nambour	ITA	Employee	M	3
Nambour	ITA	Owner managers of unincorporated enterprises	M	5
Nambour	JPN	Employee	F	17
Nambour	JPN	Owner managers of unincorporated enterprises	F	3
Nambour	MYS	Employee	F	23
Nambour	MYS	Employee	M	24
Nambour	MYS	Owner managers of incorporated enterprises	F	4
Nambour	MLT	Employee	F	3
Nambour	MLT	Employee	M	3
Nambour	NLD	Employee	F	23
Nambour	NLD	Employee	M	28
Nambour	NLD	Owner managers of incorporated enterprises	M	7
Nambour	NLD	Owner managers of unincorporated enterprises	F	8
Nambour	NLD	Owner managers of unincorporated enterprises	M	6
Nambour	NZL	Contributing family workers	F	10
Nambour	NZL	Contributing family workers	M	6
Nambour	NZL	Employee	F	499
Nambour	NZL	Employee	M	324
Nambour	NZL	Owner managers of incorporated enterprises	F	26
Nambour	NZL	Owner managers of incorporated enterprises	M	56
Nambour	NZL	Owner managers of unincorporated enterprises	F	40
Nambour	NZL	Owner managers of unincorporated enterprises	M	57
Nambour	NZL	Status in employment not stated	F	6
Nambour	NZL	Status in employment not stated	M	7
Nambour	PAK	Employee	F	4
Nambour	PAK	Employee	M	11
Nambour	PHL	Employee	F	94
Nambour	PHL	Employee	M	23
Nambour	PHL	Owner managers of unincorporated enterprises	F	3
Nambour	PHL	Status in employment not stated	F	3
Nambour	POL	Employee	F	3
Nambour	POL	Employee	M	3
Nambour	POL	Owner managers of incorporated enterprises	M	3
Nambour	POL	Owner managers of unincorporated enterprises	F	6
Nambour	SGP	Employee	F	10
Nambour	SGP	Employee	M	5
Nambour	ZAF	Contributing family workers	F	5
Nambour	ZAF	Employee	F	115
Nambour	ZAF	Employee	M	88
Nambour	ZAF	Owner managers of incorporated enterprises	F	4
Nambour	ZAF	Owner managers of incorporated enterprises	M	8
Nambour	ZAF	Owner managers of unincorporated enterprises	F	10
Nambour	ZAF	Owner managers of unincorporated enterprises	M	14
Nambour	KOR	Employee	F	15
Nambour	KOR	Employee	M	9
Nambour	LKA	Employee	F	7
Nambour	LKA	Employee	M	8
Nambour	THA	Employee	F	27
Nambour	THA	Employee	M	12
Nambour	THA	Owner managers of incorporated enterprises	F	3
Nambour	THA	Owner managers of unincorporated enterprises	F	8
Nambour	GBR	Contributing family workers	F	16
Nambour	GBR	Contributing family workers	M	13
Nambour	GBR	Employee	F	655
Nambour	GBR	Employee	M	468
Nambour	GBR	Owner managers of incorporated enterprises	F	33
Nambour	GBR	Owner managers of incorporated enterprises	M	71
Nambour	GBR	Owner managers of unincorporated enterprises	F	65
Nambour	GBR	Owner managers of unincorporated enterprises	M	64
Nambour	GBR	Status in employment not stated	F	7
Nambour	GBR	Status in employment not stated	M	9
Nambour	USA	Employee	F	36
Nambour	USA	Employee	M	24
Nambour	USA	Owner managers of incorporated enterprises	M	7
Nambour	USA	Owner managers of unincorporated enterprises	F	3
Nambour	USA	Owner managers of unincorporated enterprises	M	6
Nambour	VNM	Employee	F	4
Nambour	VNM	Employee	M	3
Nambour	ZWE	Employee	F	29
Nambour	ZWE	Employee	M	30
Nambour	ZWE	Owner managers of incorporated enterprises	F	3
Nambour	ZWE	Owner managers of incorporated enterprises	M	4
Nambour	ZWE	Owner managers of unincorporated enterprises	M	5
Noosa Hinterland		Contributing family workers	F	10
Noosa Hinterland		Contributing family workers	M	3
Noosa Hinterland		Employee	F	63
Noosa Hinterland		Employee	M	41
Noosa Hinterland		Owner managers of incorporated enterprises	F	12
Noosa Hinterland		Owner managers of incorporated enterprises	M	13
Noosa Hinterland		Owner managers of unincorporated enterprises	F	19
Noosa Hinterland		Owner managers of unincorporated enterprises	M	31
Noosa Hinterland		Status in employment not stated	F	3
Noosa Hinterland		Status in employment not stated	M	3
Noosa Hinterland	AUS	Contributing family workers	F	81
Noosa Hinterland	AUS	Contributing family workers	M	65
Noosa Hinterland	AUS	Employee	F	1323
Noosa Hinterland	AUS	Employee	M	1191
Noosa Hinterland	AUS	Owner managers of incorporated enterprises	F	184
Noosa Hinterland	AUS	Owner managers of incorporated enterprises	M	274
Noosa Hinterland	AUS	Owner managers of unincorporated enterprises	F	284
Noosa Hinterland	AUS	Owner managers of unincorporated enterprises	M	395
Noosa Hinterland	AUS	Status in employment not stated	F	23
Noosa Hinterland	AUS	Status in employment not stated	M	26
Noosa Hinterland	CAN	Employee	F	6
Noosa Hinterland	CAN	Employee	M	7
Noosa Hinterland	CAN	Owner managers of incorporated enterprises	M	7
Noosa Hinterland	CAN	Owner managers of unincorporated enterprises	M	3
Noosa Hinterland	CHN	Contributing family workers	M	3
Noosa Hinterland	HRV	Owner managers of incorporated enterprises	M	3
Noosa Hinterland	FJI	Employee	M	3
Noosa Hinterland	FJI	Owner managers of incorporated enterprises	M	3
Noosa Hinterland	DEU	Contributing family workers	M	4
Noosa Hinterland	DEU	Employee	F	7
Noosa Hinterland	DEU	Employee	M	7
Noosa Hinterland	DEU	Owner managers of incorporated enterprises	F	7
Noosa Hinterland	DEU	Owner managers of incorporated enterprises	M	3
Noosa Hinterland	DEU	Owner managers of unincorporated enterprises	F	8
Noosa Hinterland	DEU	Owner managers of unincorporated enterprises	M	7
Noosa Hinterland	IND	Employee	F	4
Noosa Hinterland	IND	Employee	M	6
Noosa Hinterland	IND	Owner managers of incorporated enterprises	M	5
Noosa Hinterland	IDN	Employee	F	4
Noosa Hinterland	IDN	Owner managers of unincorporated enterprises	F	3
Noosa Hinterland	IRL	Employee	F	3
Noosa Hinterland	IRL	Employee	M	3
Noosa Hinterland	ITA	Owner managers of unincorporated enterprises	M	4
Noosa Hinterland	JPN	Employee	F	3
Noosa Hinterland	MYS	Employee	F	5
Noosa Hinterland	MLT	Employee	F	3
Noosa Hinterland	NLD	Employee	F	5
Noosa Hinterland	NLD	Employee	M	3
Noosa Hinterland	NLD	Owner managers of incorporated enterprises	M	3
Noosa Hinterland	NLD	Owner managers of unincorporated enterprises	F	8
Noosa Hinterland	NLD	Owner managers of unincorporated enterprises	M	5
Noosa Hinterland	NZL	Contributing family workers	F	8
Noosa Hinterland	NZL	Contributing family workers	M	8
Noosa Hinterland	NZL	Employee	F	75
Noosa Hinterland	NZL	Employee	M	60
Noosa Hinterland	NZL	Owner managers of incorporated enterprises	F	7
Noosa Hinterland	NZL	Owner managers of incorporated enterprises	M	23
Noosa Hinterland	NZL	Owner managers of unincorporated enterprises	F	17
Noosa Hinterland	NZL	Owner managers of unincorporated enterprises	M	19
Noosa Hinterland	NZL	Status in employment not stated	M	5
Noosa Hinterland	PHL	Employee	F	3
Noosa Hinterland	PHL	Owner managers of unincorporated enterprises	F	4
Noosa Hinterland	POL	Employee	F	3
Noosa Hinterland	SGP	Employee	M	3
Noosa Hinterland	ZAF	Employee	F	20
Noosa Hinterland	ZAF	Employee	M	9
Noosa Hinterland	ZAF	Owner managers of incorporated enterprises	M	8
Noosa Hinterland	ZAF	Owner managers of unincorporated enterprises	F	3
Noosa Hinterland	ZAF	Owner managers of unincorporated enterprises	M	6
Noosa Hinterland	KOR	Employee	F	3
Noosa Hinterland	LKA	Employee	M	3
Noosa Hinterland	THA	Employee	F	3
Noosa Hinterland	GBR	Contributing family workers	F	16
Noosa Hinterland	GBR	Contributing family workers	M	5
