SA3_NAME16	Age	LabourForceStatus	NeedsAssistance	workers
Joondalup	35-39	Employed (full-time)		16
Joondalup	35-39	Employed (full-time)	0	1978
Joondalup	35-39	Employed (full-time)	1	3
Joondalup	35-39	Employed (part-time)		12
Joondalup	35-39	Employed (part-time)	0	1714
Joondalup	35-39	Employed (part-time)	1	11
Joondalup	40-44			3
Joondalup	40-44		0	71
Joondalup	40-44	Employed (away from work)	0	115
Joondalup	40-44	Employed (away from work)	1	4
Joondalup	40-44	Employed (full-time)		27
Joondalup	40-44	Employed (full-time)	0	2330
Joondalup	40-44	Employed (full-time)	1	13
Joondalup	40-44	Employed (part-time)		32
Joondalup	40-44	Employed (part-time)	0	2100
Joondalup	40-44	Employed (part-time)	1	11
Joondalup	45-49		0	69
Joondalup	45-49	Employed (away from work)		4
Joondalup	45-49	Employed (away from work)	0	112
Joondalup	45-49	Employed (away from work)	1	3
Joondalup	45-49	Employed (full-time)		29
Joondalup	45-49	Employed (full-time)	0	2673
Joondalup	45-49	Employed (full-time)	1	9
Joondalup	45-49	Employed (part-time)		28
Joondalup	45-49	Employed (part-time)	0	2168
Joondalup	45-49	Employed (part-time)	1	23
Joondalup	50-54			4
Joondalup	50-54		0	55
Joondalup	50-54	Employed (away from work)	0	135
Joondalup	50-54	Employed (full-time)		31
Joondalup	50-54	Employed (full-time)	0	2544
Joondalup	50-54	Employed (full-time)	1	8
Joondalup	50-54	Employed (part-time)		29
Joondalup	50-54	Employed (part-time)	0	1925
Joondalup	50-54	Employed (part-time)	1	22
Joondalup	55-59			3
Joondalup	55-59		0	46
Joondalup	55-59	Employed (away from work)	0	137
Joondalup	55-59	Employed (away from work)	1	4
Joondalup	55-59	Employed (full-time)		19
Joondalup	55-59	Employed (full-time)	0	2162
Joondalup	55-59	Employed (full-time)	1	11
Joondalup	55-59	Employed (part-time)		15
Joondalup	55-59	Employed (part-time)	0	1784
Joondalup	55-59	Employed (part-time)	1	20
Joondalup	60-64		0	30
Joondalup	60-64	Employed (away from work)	0	120
Joondalup	60-64	Employed (full-time)		11
Joondalup	60-64	Employed (full-time)	0	1194
Joondalup	60-64	Employed (full-time)	1	9
Joondalup	60-64	Employed (part-time)		13
Joondalup	60-64	Employed (part-time)	0	1454
Joondalup	60-64	Employed (part-time)	1	13
Joondalup	65-69		0	20
Joondalup	65-69	Employed (away from work)	0	56
Joondalup	65-69	Employed (full-time)		6
Joondalup	65-69	Employed (full-time)	0	385
Joondalup	65-69	Employed (part-time)		15
Joondalup	65-69	Employed (part-time)	0	790
Joondalup	65-69	Employed (part-time)	1	10
Joondalup	70-74		0	9
Joondalup	70-74	Employed (away from work)	0	18
Joondalup	70-74	Employed (full-time)	0	61
Joondalup	70-74	Employed (part-time)		9
Joondalup	70-74	Employed (part-time)	0	303
Joondalup	70-74	Employed (part-time)	1	3
Joondalup	75+		0	10
Joondalup	75+	Employed (away from work)	0	12
Joondalup	75+	Employed (full-time)	0	18
Joondalup	75+	Employed (part-time)	0	110
Joondalup	75+	Employed (part-time)	1	4
Stirling	15-19		0	75
Stirling	15-19	Employed (away from work)	0	121
Stirling	15-19	Employed (full-time)		8
Stirling	15-19	Employed (full-time)	0	597
Stirling	15-19	Employed (full-time)	1	3
Stirling	15-19	Employed (part-time)		19
Stirling	15-19	Employed (part-time)	0	2624
Stirling	15-19	Employed (part-time)	1	40
Stirling	20-24			3
Stirling	20-24		0	136
Stirling	20-24	Employed (away from work)	0	163
Stirling	20-24	Employed (away from work)	1	3
Stirling	20-24	Employed (full-time)		22
Stirling	20-24	Employed (full-time)	0	3264
Stirling	20-24	Employed (full-time)	1	5
Stirling	20-24	Employed (part-time)		32
Stirling	20-24	Employed (part-time)	0	3216
Stirling	20-24	Employed (part-time)	1	56
Stirling	25-29		0	144
Stirling	25-29	Employed (away from work)	0	261
Stirling	25-29	Employed (full-time)		52
Stirling	25-29	Employed (full-time)	0	5687
Stirling	25-29	Employed (full-time)	1	12
Stirling	25-29	Employed (part-time)		19
Stirling	25-29	Employed (part-time)	0	2034
Stirling	25-29	Employed (part-time)	1	45
Stirling	30-34			3
Stirling	30-34		0	114
Stirling	30-34		1	5
Stirling	30-34	Employed (away from work)		3
Stirling	30-34	Employed (away from work)	0	327
Stirling	30-34	Employed (full-time)		60
Stirling	30-34	Employed (full-time)	0	5830
Stirling	30-34	Employed (full-time)	1	11
Stirling	30-34	Employed (part-time)		15
Stirling	30-34	Employed (part-time)	0	2174
Stirling	30-34	Employed (part-time)	1	33
Stirling	35-39		0	114
Stirling	35-39	Employed (away from work)		3
Stirling	35-39	Employed (away from work)	0	235
Stirling	35-39	Employed (away from work)	1	3
Stirling	35-39	Employed (full-time)		55
Stirling	35-39	Employed (full-time)	0	4762
Stirling	35-39	Employed (full-time)	1	6
Stirling	35-39	Employed (part-time)		27
Stirling	35-39	Employed (part-time)	0	2265
Stirling	35-39	Employed (part-time)	1	27
Stirling	40-44			3
Stirling	40-44		0	104
Stirling	40-44		1	3
Stirling	40-44	Employed (away from work)	0	157
Stirling	40-44	Employed (away from work)	1	3
Stirling	40-44	Employed (full-time)		60
Stirling	40-44	Employed (full-time)	0	4940
Stirling	40-44	Employed (full-time)	1	11
Stirling	40-44	Employed (part-time)		30
Stirling	40-44	Employed (part-time)	0	2284
Stirling	40-44	Employed (part-time)	1	28
Stirling	45-49			3
Stirling	45-49		0	96
Stirling	45-49	Employed (away from work)	0	141
Stirling	45-49	Employed (away from work)	1	5
Stirling	45-49	Employed (full-time)		46
Stirling	45-49	Employed (full-time)	0	4981
Stirling	45-49	Employed (full-time)	1	29
Stirling	45-49	Employed (part-time)		32
Stirling	45-49	Employed (part-time)	0	2276
Stirling	45-49	Employed (part-time)	1	43
Stirling	50-54			4
Stirling	50-54		0	95
Stirling	50-54		1	3
Stirling	50-54	Employed (away from work)		3
Stirling	50-54	Employed (away from work)	0	174
Stirling	50-54	Employed (full-time)		39
Stirling	50-54	Employed (full-time)	0	4653
Stirling	50-54	Employed (full-time)	1	20
Stirling	50-54	Employed (part-time)		31
Stirling	50-54	Employed (part-time)	0	2016
Stirling	50-54	Employed (part-time)	1	38
Stirling	55-59			3
Stirling	55-59		0	59
Stirling	55-59	Employed (away from work)		3
Stirling	55-59	Employed (away from work)	0	191
Stirling	55-59	Employed (away from work)	1	4
Stirling	55-59	Employed (full-time)		41
Stirling	55-59	Employed (full-time)	0	3784
Stirling	55-59	Employed (full-time)	1	14
Stirling	55-59	Employed (part-time)		20
Stirling	55-59	Employed (part-time)	0	1829
Stirling	55-59	Employed (part-time)	1	46
Stirling	60-64			3
Stirling	60-64		0	49
Stirling	60-64	Employed (away from work)	0	166
Stirling	60-64	Employed (away from work)	1	4
Stirling	60-64	Employed (full-time)		23
Stirling	60-64	Employed (full-time)	0	2321
Stirling	60-64	Employed (full-time)	1	13
Stirling	60-64	Employed (part-time)		30
Stirling	60-64	Employed (part-time)	0	1683
Stirling	60-64	Employed (part-time)	1	22
Stirling	65-69		0	22
Stirling	65-69	Employed (away from work)	0	88
Stirling	65-69	Employed (full-time)		10
Stirling	65-69	Employed (full-time)	0	830
Stirling	65-69	Employed (part-time)		23
Stirling	65-69	Employed (part-time)	0	1101
Stirling	65-69	Employed (part-time)	1	13
Stirling	70-74		0	18
Stirling	70-74	Employed (away from work)	0	48
Stirling	70-74	Employed (full-time)		3
Stirling	70-74	Employed (full-time)	0	199
Stirling	70-74	Employed (part-time)		8
Stirling	70-74	Employed (part-time)	0	469
Stirling	70-74	Employed (part-time)	1	12
Stirling	75+		0	14
Stirling	75+	Employed (away from work)	0	15
Stirling	75+	Employed (away from work)	1	4
Stirling	75+	Employed (full-time)		3
Stirling	75+	Employed (full-time)	0	79
Stirling	75+	Employed (part-time)		3
Stirling	75+	Employed (part-time)	0	245
Stirling	75+	Employed (part-time)	1	8
Wanneroo	15-19		0	65
Wanneroo	15-19	Employed (away from work)	0	83
Wanneroo	15-19	Employed (full-time)		6
Wanneroo	15-19	Employed (full-time)	0	587
Wanneroo	15-19	Employed (full-time)	1	4
Wanneroo	15-19	Employed (part-time)		23
Wanneroo	15-19	Employed (part-time)	0	2556
Wanneroo	15-19	Employed (part-time)	1	17
Wanneroo	20-24			8
Wanneroo	20-24		0	122
Wanneroo	20-24	Employed (away from work)	0	115
Wanneroo	20-24	Employed (full-time)		15
Wanneroo	20-24	Employed (full-time)	0	2341
Wanneroo	20-24	Employed (full-time)	1	9
Wanneroo	20-24	Employed (part-time)		18
Wanneroo	20-24	Employed (part-time)	0	1923
Wanneroo	20-24	Employed (part-time)	1	17
Wanneroo	25-29			3
Wanneroo	25-29		0	95
Wanneroo	25-29	Employed (away from work)		3
Wanneroo	25-29	Employed (away from work)	0	161
Wanneroo	25-29	Employed (full-time)		21
Wanneroo	25-29	Employed (full-time)	0	3225
Wanneroo	25-29	Employed (full-time)	1	3
Wanneroo	25-29	Employed (part-time)		10
Wanneroo	25-29	Employed (part-time)	0	1319
Wanneroo	25-29	Employed (part-time)	1	12
Wanneroo	30-34			3
Wanneroo	30-34		0	95
Wanneroo	30-34	Employed (away from work)		3
Wanneroo	30-34	Employed (away from work)	0	173
Wanneroo	30-34	Employed (full-time)		33
Wanneroo	30-34	Employed (full-time)	0	3137
Wanneroo	30-34	Employed (full-time)	1	11
Wanneroo	30-34	Employed (part-time)		23
Wanneroo	30-34	Employed (part-time)	0	1462
Wanneroo	30-34	Employed (part-time)	1	8
Wanneroo	35-39		0	73
Wanneroo	35-39	Employed (away from work)		3
Wanneroo	35-39	Employed (away from work)	0	129
Wanneroo	35-39	Employed (full-time)		35
Wanneroo	35-39	Employed (full-time)	0	2837
Wanneroo	35-39	Employed (full-time)	1	4
Wanneroo	35-39	Employed (part-time)		12
Wanneroo	35-39	Employed (part-time)	0	1489
Wanneroo	35-39	Employed (part-time)	1	6
Wanneroo	40-44			5
Wanneroo	40-44		0	67
Wanneroo	40-44	Employed (away from work)		3
Wanneroo	40-44	Employed (away from work)	0	98
Wanneroo	40-44	Employed (full-time)		25
Wanneroo	40-44	Employed (full-time)	0	2985
Wanneroo	40-44	Employed (full-time)	1	11
Wanneroo	40-44	Employed (part-time)		17
Wanneroo	40-44	Employed (part-time)	0	1691
Wanneroo	40-44	Employed (part-time)	1	16
Wanneroo	45-49			5
Wanneroo	45-49		0	67
Wanneroo	45-49	Employed (away from work)	0	106
Wanneroo	45-49	Employed (away from work)	1	3
Wanneroo	45-49	Employed (full-time)		32
Wanneroo	45-49	Employed (full-time)	0	3233
Wanneroo	45-49	Employed (full-time)	1	13
Wanneroo	45-49	Employed (part-time)		16
Wanneroo	45-49	Employed (part-time)	0	1621
Wanneroo	45-49	Employed (part-time)	1	17
Wanneroo	50-54		0	53
Wanneroo	50-54	Employed (away from work)		3
Wanneroo	50-54	Employed (away from work)	0	102
Wanneroo	50-54	Employed (away from work)	1	3
Wanneroo	50-54	Employed (full-time)		33
Wanneroo	50-54	Employed (full-time)	0	2868
Wanneroo	50-54	Employed (full-time)	1	11
Wanneroo	50-54	Employed (part-time)		14
Wanneroo	50-54	Employed (part-time)	0	1316
Wanneroo	50-54	Employed (part-time)	1	12
Wanneroo	55-59		0	54
Wanneroo	55-59	Employed (away from work)	0	107
Wanneroo	55-59	Employed (away from work)	1	3
Wanneroo	55-59	Employed (full-time)		28
Wanneroo	55-59	Employed (full-time)	0	2079
Wanneroo	55-59	Employed (full-time)	1	9
Wanneroo	55-59	Employed (part-time)		9
Wanneroo	55-59	Employed (part-time)	0	1100
Wanneroo	55-59	Employed (part-time)	1	16
Wanneroo	60-64		0	32
Wanneroo	60-64		1	3
Wanneroo	60-64	Employed (away from work)	0	96
Wanneroo	60-64	Employed (away from work)	1	3
Wanneroo	60-64	Employed (full-time)		12
Wanneroo	60-64	Employed (full-time)	0	1240
Wanneroo	60-64	Employed (full-time)	1	18
Wanneroo	60-64	Employed (part-time)		14
Wanneroo	60-64	Employed (part-time)	0	890
Wanneroo	60-64	Employed (part-time)	1	13
Wanneroo	65-69		0	14
Wanneroo	65-69	Employed (away from work)	0	52
Wanneroo	65-69	Employed (full-time)		3
Wanneroo	65-69	Employed (full-time)	0	429
Wanneroo	65-69	Employed (part-time)		10
Wanneroo	65-69	Employed (part-time)	0	499
Wanneroo	65-69	Employed (part-time)	1	7
Wanneroo	70-74		0	9
Wanneroo	70-74	Employed (away from work)	0	7
Wanneroo	70-74	Employed (full-time)	0	103
Wanneroo	70-74	Employed (part-time)	0	196
Wanneroo	70-74	Employed (part-time)	1	4
Wanneroo	75+		0	3
Wanneroo	75+	Employed (away from work)	0	6
Wanneroo	75+	Employed (full-time)	0	42
Wanneroo	75+	Employed (part-time)	0	77
Wanneroo	75+	Employed (part-time)	1	8
Armadale	15-19		0	40
Armadale	15-19	Employed (away from work)	0	44
Armadale	15-19	Employed (full-time)		10
Armadale	15-19	Employed (full-time)	0	238
Armadale	15-19	Employed (part-time)		13
Armadale	15-19	Employed (part-time)	0	1226
Armadale	15-19	Employed (part-time)	1	13
Armadale	20-24		0	30
Armadale	20-24	Employed (away from work)	0	48
Armadale	20-24	Employed (full-time)	0	923
Armadale	20-24	Employed (part-time)		7
Armadale	20-24	Employed (part-time)	0	845
Armadale	20-24	Employed (part-time)	1	15
Armadale	25-29			4
Armadale	25-29		0	38
Armadale	25-29	Employed (away from work)	0	78
Armadale	25-29	Employed (full-time)		8
Armadale	25-29	Employed (full-time)	0	1221
Armadale	25-29	Employed (part-time)		8
Armadale	25-29	Employed (part-time)	0	632
Armadale	25-29	Employed (part-time)	1	9
Armadale	30-34		0	27
Armadale	30-34	Employed (away from work)	0	99
Armadale	30-34	Employed (full-time)		7
Armadale	30-34	Employed (full-time)	0	1103
Armadale	30-34	Employed (full-time)	1	6
Armadale	30-34	Employed (part-time)		9
Armadale	30-34	Employed (part-time)	0	670
Armadale	30-34	Employed (part-time)	1	4
Armadale	35-39		0	31
Armadale	35-39	Employed (away from work)		3
Armadale	35-39	Employed (away from work)	0	41
Armadale	35-39	Employed (full-time)		17
Armadale	35-39	Employed (full-time)	0	992
Armadale	35-39	Employed (full-time)	1	3
Armadale	35-39	Employed (part-time)		5
Armadale	35-39	Employed (part-time)	0	702
Armadale	35-39	Employed (part-time)	1	11
Armadale	40-44			4
Armadale	40-44		0	35
Armadale	40-44	Employed (away from work)		3
Armadale	40-44	Employed (away from work)	0	43
Armadale	40-44	Employed (full-time)		13
Armadale	40-44	Employed (full-time)	0	966
Armadale	40-44	Employed (full-time)	1	5
Armadale	40-44	Employed (part-time)		11
Armadale	40-44	Employed (part-time)	0	667
Armadale	40-44	Employed (part-time)	1	11
Armadale	45-49			5
Armadale	45-49		0	29
Armadale	45-49	Employed (away from work)	0	46
Armadale	45-49	Employed (away from work)	1	3
Armadale	45-49	Employed (full-time)		11
Armadale	45-49	Employed (full-time)	0	1010
Armadale	45-49	Employed (part-time)		15
Armadale	45-49	Employed (part-time)	0	620
Armadale	45-49	Employed (part-time)	1	9
Armadale	50-54		0	21
Armadale	50-54	Employed (away from work)	0	49
Armadale	50-54	Employed (away from work)	1	4
Armadale	50-54	Employed (full-time)		4
Armadale	50-54	Employed (full-time)	0	974
Armadale	50-54	Employed (full-time)	1	4
Armadale	50-54	Employed (part-time)		8
Armadale	50-54	Employed (part-time)	0	529
Armadale	50-54	Employed (part-time)	1	8
Armadale	55-59		0	29
Armadale	55-59	Employed (away from work)	0	56
Armadale	55-59	Employed (full-time)		19
Armadale	55-59	Employed (full-time)	0	795
Armadale	55-59	Employed (full-time)	1	10
Armadale	55-59	Employed (part-time)		3
Armadale	55-59	Employed (part-time)	0	577
Armadale	55-59	Employed (part-time)	1	11
Armadale	60-64		0	12
Armadale	60-64	Employed (away from work)	0	58
Armadale	60-64	Employed (full-time)		12
Armadale	60-64	Employed (full-time)	0	479
Armadale	60-64	Employed (full-time)	1	8
Armadale	60-64	Employed (part-time)		3
Armadale	60-64	Employed (part-time)	0	493
Armadale	60-64	Employed (part-time)	1	10
Armadale	65-69		0	4
Armadale	65-69	Employed (away from work)	0	33
Armadale	65-69	Employed (full-time)		3
Armadale	65-69	Employed (full-time)	0	180
Armadale	65-69	Employed (part-time)		5
Armadale	65-69	Employed (part-time)	0	260
Armadale	65-69	Employed (part-time)	1	3
Armadale	70-74		0	4
Armadale	70-74	Employed (away from work)	0	6
Armadale	70-74	Employed (full-time)	0	39
Armadale	70-74	Employed (part-time)	0	103
Armadale	70-74	Employed (part-time)	1	5
Armadale	75+		0	7
Armadale	75+	Employed (full-time)	0	20
Armadale	75+	Employed (part-time)	0	46
Belmont - Victoria Park	15-19			3
Belmont - Victoria Park	15-19		0	48
Belmont - Victoria Park	15-19	Employed (away from work)	0	60
Belmont - Victoria Park	15-19	Employed (full-time)	0	438
Belmont - Victoria Park	15-19	Employed (full-time)	1	3
Belmont - Victoria Park	15-19	Employed (part-time)		16
Belmont - Victoria Park	15-19	Employed (part-time)	0	1154
Belmont - Victoria Park	15-19	Employed (part-time)	1	14
Belmont - Victoria Park	20-24			4
Belmont - Victoria Park	20-24		0	123
Belmont - Victoria Park	20-24	Employed (away from work)	0	178
Belmont - Victoria Park	20-24	Employed (away from work)	1	3
Belmont - Victoria Park	20-24	Employed (full-time)		38
Belmont - Victoria Park	20-24	Employed (full-time)	0	2856
Belmont - Victoria Park	20-24	Employed (full-time)	1	11
Belmont - Victoria Park	20-24	Employed (part-time)		26
Belmont - Victoria Park	20-24	Employed (part-time)	0	2396
Belmont - Victoria Park	20-24	Employed (part-time)	1	62
Belmont - Victoria Park	25-29			3
Belmont - Victoria Park	25-29		0	151
Belmont - Victoria Park	25-29	Employed (away from work)		3
Belmont - Victoria Park	25-29	Employed (away from work)	0	310
Belmont - Victoria Park	25-29	Employed (full-time)		29
Belmont - Victoria Park	25-29	Employed (full-time)	0	5165
Belmont - Victoria Park	25-29	Employed (full-time)	1	19
Belmont - Victoria Park	25-29	Employed (part-time)		20
Belmont - Victoria Park	25-29	Employed (part-time)	0	1950
Belmont - Victoria Park	25-29	Employed (part-time)	1	36
Belmont - Victoria Park	30-34			3
Belmont - Victoria Park	30-34		0	126
Belmont - Victoria Park	30-34	Employed (away from work)		3
Belmont - Victoria Park	30-34	Employed (away from work)	0	311
Belmont - Victoria Park	30-34	Employed (away from work)	1	6
Belmont - Victoria Park	30-34	Employed (full-time)		63
Belmont - Victoria Park	30-34	Employed (full-time)	0	5718
Belmont - Victoria Park	30-34	Employed (full-time)	1	12
Belmont - Victoria Park	30-34	Employed (part-time)		21
Belmont - Victoria Park	30-34	Employed (part-time)	0	1746
Belmont - Victoria Park	30-34	Employed (part-time)	1	30
Belmont - Victoria Park	35-39			7
Belmont - Victoria Park	35-39		0	114
Belmont - Victoria Park	35-39	Employed (away from work)	0	226
Belmont - Victoria Park	35-39	Employed (away from work)	1	3
Belmont - Victoria Park	35-39	Employed (full-time)		42
Belmont - Victoria Park	35-39	Employed (full-time)	0	4744
Belmont - Victoria Park	35-39	Employed (full-time)	1	16
Belmont - Victoria Park	35-39	Employed (part-time)		11
Belmont - Victoria Park	35-39	Employed (part-time)	0	1522
Belmont - Victoria Park	35-39	Employed (part-time)	1	15
Belmont - Victoria Park	40-44			9
Belmont - Victoria Park	40-44		0	104
Belmont - Victoria Park	40-44		1	4
Belmont - Victoria Park	40-44	Employed (away from work)		4
Belmont - Victoria Park	40-44	Employed (away from work)	0	146
Belmont - Victoria Park	40-44	Employed (away from work)	1	6
Belmont - Victoria Park	40-44	Employed (full-time)		51
Belmont - Victoria Park	40-44	Employed (full-time)	0	4557
Belmont - Victoria Park	40-44	Employed (full-time)	1	17
Belmont - Victoria Park	40-44	Employed (part-time)		18
Belmont - Victoria Park	40-44	Employed (part-time)	0	1509
Belmont - Victoria Park	40-44	Employed (part-time)	1	25
Belmont - Victoria Park	45-49			4
Belmont - Victoria Park	45-49		0	80
Belmont - Victoria Park	45-49	Employed (away from work)	0	164
Belmont - Victoria Park	45-49	Employed (away from work)	1	7
Belmont - Victoria Park	45-49	Employed (full-time)		46
Belmont - Victoria Park	45-49	Employed (full-time)	0	4518
Belmont - Victoria Park	45-49	Employed (full-time)	1	19
Belmont - Victoria Park	45-49	Employed (part-time)		10
Belmont - Victoria Park	45-49	Employed (part-time)	0	1220
Belmont - Victoria Park	45-49	Employed (part-time)	1	41
Belmont - Victoria Park	50-54		0	73
Belmont - Victoria Park	50-54	Employed (away from work)	0	164
Belmont - Victoria Park	50-54	Employed (away from work)	1	4
Belmont - Victoria Park	50-54	Employed (full-time)		50
Belmont - Victoria Park	50-54	Employed (full-time)	0	4143
Belmont - Victoria Park	50-54	Employed (full-time)	1	18
Belmont - Victoria Park	50-54	Employed (part-time)		15
Belmont - Victoria Park	50-54	Employed (part-time)	0	1144
Belmont - Victoria Park	50-54	Employed (part-time)	1	21
Belmont - Victoria Park	55-59			3
Belmont - Victoria Park	55-59		0	62
Belmont - Victoria Park	55-59	Employed (away from work)	0	150
Belmont - Victoria Park	55-59	Employed (away from work)	1	4
Belmont - Victoria Park	55-59	Employed (full-time)		38
Belmont - Victoria Park	55-59	Employed (full-time)	0	3269
Belmont - Victoria Park	55-59	Employed (full-time)	1	18
Belmont - Victoria Park	55-59	Employed (part-time)		14
Belmont - Victoria Park	55-59	Employed (part-time)	0	1020
Belmont - Victoria Park	55-59	Employed (part-time)	1	24
Belmont - Victoria Park	60-64			3
Belmont - Victoria Park	60-64		0	23
Belmont - Victoria Park	60-64	Employed (away from work)		3
Belmont - Victoria Park	60-64	Employed (away from work)	0	119
Belmont - Victoria Park	60-64	Employed (away from work)	1	5
Belmont - Victoria Park	60-64	Employed (full-time)		39
Belmont - Victoria Park	60-64	Employed (full-time)	0	1997
Belmont - Victoria Park	60-64	Employed (full-time)	1	7
Belmont - Victoria Park	60-64	Employed (part-time)		17
Belmont - Victoria Park	60-64	Employed (part-time)	0	901
Belmont - Victoria Park	60-64	Employed (part-time)	1	17
Belmont - Victoria Park	65-69		0	24
Belmont - Victoria Park	65-69	Employed (away from work)	0	67
Belmont - Victoria Park	65-69	Employed (away from work)	1	4
Belmont - Victoria Park	65-69	Employed (full-time)		9
Belmont - Victoria Park	65-69	Employed (full-time)	0	707
Belmont - Victoria Park	65-69	Employed (full-time)	1	13
Belmont - Victoria Park	65-69	Employed (part-time)		10
Belmont - Victoria Park	65-69	Employed (part-time)	0	514
Belmont - Victoria Park	65-69	Employed (part-time)	1	10
Belmont - Victoria Park	70-74		0	9
Belmont - Victoria Park	70-74	Employed (away from work)	0	17
Belmont - Victoria Park	70-74	Employed (full-time)		4
Belmont - Victoria Park	70-74	Employed (full-time)	0	132
Belmont - Victoria Park	70-74	Employed (part-time)		3
Belmont - Victoria Park	70-74	Employed (part-time)	0	210
Belmont - Victoria Park	75+		0	10
Belmont - Victoria Park	75+	Employed (away from work)	0	11
Belmont - Victoria Park	75+	Employed (full-time)	0	56
Belmont - Victoria Park	75+	Employed (part-time)	0	85
Belmont - Victoria Park	75+	Employed (part-time)	1	6
Canning	15-19			4
Canning	15-19		0	77
Canning	15-19	Employed (away from work)	0	78
Canning	15-19	Employed (away from work)	1	3
Canning	15-19	Employed (full-time)		4
Canning	15-19	Employed (full-time)	0	613
Canning	15-19	Employed (full-time)	1	7
Canning	15-19	Employed (part-time)		17
Canning	15-19	Employed (part-time)	0	2178
Canning	15-19	Employed (part-time)	1	24
Canning	20-24			7
Canning	20-24		0	145
Canning	20-24	Employed (away from work)	0	176
Canning	20-24	Employed (away from work)	1	3
Canning	20-24	Employed (full-time)		30
Canning	20-24	Employed (full-time)	0	3196
Canning	20-24	Employed (full-time)	1	15
Canning	20-24	Employed (part-time)		19
Canning	20-24	Employed (part-time)	0	2545
Canning	20-24	Employed (part-time)	1	33
Canning	25-29			4
Canning	25-29		0	137
Canning	25-29		1	3
Canning	25-29	Employed (away from work)	0	221
Canning	25-29	Employed (full-time)		45
Canning	25-29	Employed (full-time)	0	5062
Canning	25-29	Employed (full-time)	1	17
Canning	25-29	Employed (part-time)		18
Canning	25-29	Employed (part-time)	0	1791
Canning	25-29	Employed (part-time)	1	20
Canning	30-34			8
Canning	30-34		0	145
Canning	30-34	Employed (away from work)		8
Canning	30-34	Employed (away from work)	0	262
Canning	30-34	Employed (away from work)	1	3
Canning	30-34	Employed (full-time)		38
Canning	30-34	Employed (full-time)	0	5827
Canning	30-34	Employed (full-time)	1	16
Canning	30-34	Employed (part-time)		15
Canning	30-34	Employed (part-time)	0	1612
Canning	30-34	Employed (part-time)	1	27
Canning	35-39			3
Canning	35-39		0	102
Canning	35-39	Employed (away from work)		3
Canning	35-39	Employed (away from work)	0	209
Canning	35-39	Employed (full-time)		49
Canning	35-39	Employed (full-time)	0	4978
Canning	35-39	Employed (full-time)	1	22
Canning	35-39	Employed (part-time)		12
Canning	35-39	Employed (part-time)	0	1553
Canning	35-39	Employed (part-time)	1	21
Canning	40-44		0	100
Canning	40-44		1	3
Canning	40-44	Employed (away from work)		3
Canning	40-44	Employed (away from work)	0	148
Canning	40-44	Employed (away from work)	1	7
Canning	40-44	Employed (full-time)		67
Canning	40-44	Employed (full-time)	0	5006
Canning	40-44	Employed (full-time)	1	26
Canning	40-44	Employed (part-time)		22
Canning	40-44	Employed (part-time)	0	1559
Canning	40-44	Employed (part-time)	1	34
Canning	45-49			3
Canning	45-49		0	98
Canning	45-49	Employed (away from work)	0	144
Canning	45-49	Employed (away from work)	1	3
Canning	45-49	Employed (full-time)		53
Canning	45-49	Employed (full-time)	0	5127
Canning	45-49	Employed (full-time)	1	26
Canning	45-49	Employed (part-time)		9
Canning	45-49	Employed (part-time)	0	1535
Canning	45-49	Employed (part-time)	1	37
Canning	50-54			8
Canning	50-54		0	79
Canning	50-54	Employed (away from work)		3
Canning	50-54	Employed (away from work)	0	169
Canning	50-54	Employed (away from work)	1	3
Canning	50-54	Employed (full-time)		57
Canning	50-54	Employed (full-time)	0	4862
Canning	50-54	Employed (full-time)	1	17
Canning	50-54	Employed (part-time)		25
Canning	50-54	Employed (part-time)	0	1356
Canning	50-54	Employed (part-time)	1	20
Canning	55-59		0	59
Canning	55-59	Employed (away from work)	0	180
Canning	55-59	Employed (away from work)	1	5
Canning	55-59	Employed (full-time)		50
Canning	55-59	Employed (full-time)	0	3962
Canning	55-59	Employed (full-time)	1	20
Canning	55-59	Employed (part-time)		7
Canning	55-59	Employed (part-time)	0	1312
Canning	55-59	Employed (part-time)	1	27
Canning	60-64		0	44
Canning	60-64	Employed (away from work)	0	182
Canning	60-64	Employed (away from work)	1	3
Canning	60-64	Employed (full-time)		33
Canning	60-64	Employed (full-time)	0	2475
Canning	60-64	Employed (full-time)	1	16
Canning	60-64	Employed (part-time)		22
Canning	60-64	Employed (part-time)	0	1190
Canning	60-64	Employed (part-time)	1	21
Canning	65-69		0	29
Canning	65-69	Employed (away from work)	0	78
Canning	65-69	Employed (away from work)	1	3
Canning	65-69	Employed (full-time)		13
Canning	65-69	Employed (full-time)	0	856
Canning	65-69	Employed (full-time)	1	3
Canning	65-69	Employed (part-time)		9
Canning	65-69	Employed (part-time)	0	719
Canning	65-69	Employed (part-time)	1	12
Canning	70-74		0	10
Canning	70-74	Employed (away from work)	0	22
Canning	70-74	Employed (full-time)		9
Canning	70-74	Employed (full-time)	0	156
Canning	70-74	Employed (part-time)		11
Canning	70-74	Employed (part-time)	0	283
Canning	70-74	Employed (part-time)	1	8
Canning	75+		0	5
Canning	75+		1	3
Canning	75+	Employed (away from work)	0	7
Canning	75+	Employed (full-time)		3
Canning	75+	Employed (full-time)	0	53
Canning	75+	Employed (full-time)	1	3
Canning	75+	Employed (part-time)		3
Canning	75+	Employed (part-time)	0	102
Canning	75+	Employed (part-time)	1	3
Gosnells	15-19		0	33
