SA3_NAME16	Age	LabourForceStatus	workers
Charles Sturt	70-74	Employed (full-time)	108
Charles Sturt	70-74	Employed (part-time)	248
Charles Sturt	75+		19
Charles Sturt	75+	Employed (away from work)	7
Charles Sturt	75+	Employed (full-time)	45
Charles Sturt	75+	Employed (part-time)	110
Port Adelaide - West	15-19		31
Port Adelaide - West	15-19	Employed (away from work)	59
Port Adelaide - West	15-19	Employed (full-time)	295
Port Adelaide - West	15-19	Employed (part-time)	1030
Port Adelaide - West	20-24		101
Port Adelaide - West	20-24	Employed (away from work)	87
Port Adelaide - West	20-24	Employed (full-time)	1915
Port Adelaide - West	20-24	Employed (part-time)	1252
Port Adelaide - West	25-29		74
Port Adelaide - West	25-29	Employed (away from work)	122
Port Adelaide - West	25-29	Employed (full-time)	3019
Port Adelaide - West	25-29	Employed (part-time)	879
Port Adelaide - West	30-34		80
Port Adelaide - West	30-34	Employed (away from work)	161
Port Adelaide - West	30-34	Employed (full-time)	3271
Port Adelaide - West	30-34	Employed (part-time)	887
Port Adelaide - West	35-39		69
Port Adelaide - West	35-39	Employed (away from work)	102
Port Adelaide - West	35-39	Employed (full-time)	3049
Port Adelaide - West	35-39	Employed (part-time)	841
Port Adelaide - West	40-44		65
Port Adelaide - West	40-44	Employed (away from work)	100
Port Adelaide - West	40-44	Employed (full-time)	3492
Port Adelaide - West	40-44	Employed (part-time)	882
Port Adelaide - West	45-49		69
Port Adelaide - West	45-49	Employed (away from work)	119
Port Adelaide - West	45-49	Employed (full-time)	3748
Port Adelaide - West	45-49	Employed (part-time)	908
Port Adelaide - West	50-54		53
Port Adelaide - West	50-54	Employed (away from work)	113
Port Adelaide - West	50-54	Employed (full-time)	3667
Port Adelaide - West	50-54	Employed (part-time)	856
Port Adelaide - West	55-59		41
Port Adelaide - West	55-59	Employed (away from work)	153
Port Adelaide - West	55-59	Employed (full-time)	3124
Port Adelaide - West	55-59	Employed (part-time)	823
Port Adelaide - West	60-64		45
Port Adelaide - West	60-64	Employed (away from work)	99
Port Adelaide - West	60-64	Employed (full-time)	1768
Port Adelaide - West	60-64	Employed (part-time)	670
Port Adelaide - West	65-69		22
Port Adelaide - West	65-69	Employed (away from work)	47
Port Adelaide - West	65-69	Employed (full-time)	514
Port Adelaide - West	65-69	Employed (part-time)	385
Port Adelaide - West	70-74		11
Port Adelaide - West	70-74	Employed (away from work)	8
Port Adelaide - West	70-74	Employed (full-time)	126
Port Adelaide - West	70-74	Employed (part-time)	140
Port Adelaide - West	75+		16
Port Adelaide - West	75+	Employed (away from work)	10
Port Adelaide - West	75+	Employed (full-time)	37
Port Adelaide - West	75+	Employed (part-time)	71
West Torrens	15-19		37
West Torrens	15-19	Employed (away from work)	58
West Torrens	15-19	Employed (full-time)	251
West Torrens	15-19	Employed (part-time)	1203
West Torrens	20-24		61
West Torrens	20-24	Employed (away from work)	108
West Torrens	20-24	Employed (full-time)	1684
West Torrens	20-24	Employed (part-time)	1757
West Torrens	25-29		80
West Torrens	25-29	Employed (away from work)	166
West Torrens	25-29	Employed (full-time)	3011
West Torrens	25-29	Employed (part-time)	1236
West Torrens	30-34		77
West Torrens	30-34	Employed (away from work)	237
West Torrens	30-34	Employed (full-time)	3359
West Torrens	30-34	Employed (part-time)	1315
West Torrens	35-39		69
West Torrens	35-39	Employed (away from work)	170
West Torrens	35-39	Employed (full-time)	3236
West Torrens	35-39	Employed (part-time)	1259
West Torrens	40-44		62
West Torrens	40-44	Employed (away from work)	113
West Torrens	40-44	Employed (full-time)	3494
West Torrens	40-44	Employed (part-time)	1350
West Torrens	45-49		62
West Torrens	45-49	Employed (away from work)	133
West Torrens	45-49	Employed (full-time)	3742
West Torrens	45-49	Employed (part-time)	1330
West Torrens	50-54		55
West Torrens	50-54	Employed (away from work)	155
West Torrens	50-54	Employed (full-time)	3622
West Torrens	50-54	Employed (part-time)	1234
West Torrens	55-59		52
West Torrens	55-59	Employed (away from work)	124
West Torrens	55-59	Employed (full-time)	2973
West Torrens	55-59	Employed (part-time)	1156
West Torrens	60-64		33
West Torrens	60-64	Employed (away from work)	119
West Torrens	60-64	Employed (full-time)	1793
West Torrens	60-64	Employed (part-time)	849
West Torrens	65-69		17
West Torrens	65-69	Employed (away from work)	49
West Torrens	65-69	Employed (full-time)	539
West Torrens	65-69	Employed (part-time)	481
West Torrens	70-74		10
West Torrens	70-74	Employed (away from work)	8
West Torrens	70-74	Employed (full-time)	118
West Torrens	70-74	Employed (part-time)	209
West Torrens	75+		18
West Torrens	75+	Employed (away from work)	13
West Torrens	75+	Employed (full-time)	45
West Torrens	75+	Employed (part-time)	92
Barossa	15-19		13
Barossa	15-19	Employed (away from work)	34
Barossa	15-19	Employed (full-time)	167
Barossa	15-19	Employed (part-time)	550
Barossa	20-24		27
Barossa	20-24	Employed (away from work)	47
Barossa	20-24	Employed (full-time)	562
Barossa	20-24	Employed (part-time)	470
Barossa	25-29		14
Barossa	25-29	Employed (away from work)	52
Barossa	25-29	Employed (full-time)	737
Barossa	25-29	Employed (part-time)	272
Barossa	30-34		14
Barossa	30-34	Employed (away from work)	55
Barossa	30-34	Employed (full-time)	814
Barossa	30-34	Employed (part-time)	383
Barossa	35-39		8
Barossa	35-39	Employed (away from work)	48
Barossa	35-39	Employed (full-time)	766
Barossa	35-39	Employed (part-time)	416
Barossa	40-44		20
Barossa	40-44	Employed (away from work)	36
Barossa	40-44	Employed (full-time)	1024
Barossa	40-44	Employed (part-time)	493
Barossa	45-49		21
Barossa	45-49	Employed (away from work)	31
Barossa	45-49	Employed (full-time)	1085
Barossa	45-49	Employed (part-time)	544
Barossa	50-54		24
Barossa	50-54	Employed (away from work)	57
Barossa	50-54	Employed (full-time)	1053
Barossa	50-54	Employed (part-time)	508
Barossa	55-59		23
Barossa	55-59	Employed (away from work)	69
Barossa	55-59	Employed (full-time)	955
Barossa	55-59	Employed (part-time)	492
Barossa	60-64		11
Barossa	60-64	Employed (away from work)	59
Barossa	60-64	Employed (full-time)	598
Barossa	60-64	Employed (part-time)	442
Barossa	65-69		8
Barossa	65-69	Employed (away from work)	23
Barossa	65-69	Employed (full-time)	248
Barossa	65-69	Employed (part-time)	287
Barossa	70-74		4
Barossa	70-74	Employed (away from work)	10
Barossa	70-74	Employed (full-time)	81
Barossa	70-74	Employed (part-time)	130
Barossa	75+		13
Barossa	75+	Employed (away from work)	3
Barossa	75+	Employed (full-time)	54
Barossa	75+	Employed (part-time)	70
Lower North	15-19		23
Lower North	15-19	Employed (away from work)	16
Lower North	15-19	Employed (full-time)	113
Lower North	15-19	Employed (part-time)	263
Lower North	20-24		19
Lower North	20-24	Employed (away from work)	28
Lower North	20-24	Employed (full-time)	374
Lower North	20-24	Employed (part-time)	220
Lower North	25-29		17
Lower North	25-29	Employed (away from work)	24
Lower North	25-29	Employed (full-time)	503
Lower North	25-29	Employed (part-time)	205
Lower North	30-34		14
Lower North	30-34	Employed (away from work)	33
Lower North	30-34	Employed (full-time)	441
Lower North	30-34	Employed (part-time)	233
Lower North	35-39		10
Lower North	35-39	Employed (away from work)	26
Lower North	35-39	Employed (full-time)	413
Lower North	35-39	Employed (part-time)	260
Lower North	40-44		14
Lower North	40-44	Employed (away from work)	18
Lower North	40-44	Employed (full-time)	519
Lower North	40-44	Employed (part-time)	306
Lower North	45-49		13
Lower North	45-49	Employed (away from work)	29
Lower North	45-49	Employed (full-time)	604
Lower North	45-49	Employed (part-time)	339
Lower North	50-54		14
Lower North	50-54	Employed (away from work)	41
Lower North	50-54	Employed (full-time)	686
Lower North	50-54	Employed (part-time)	334
Lower North	55-59		11
Lower North	55-59	Employed (away from work)	43
Lower North	55-59	Employed (full-time)	616
Lower North	55-59	Employed (part-time)	389
Lower North	60-64		7
Lower North	60-64	Employed (away from work)	53
Lower North	60-64	Employed (full-time)	484
Lower North	60-64	Employed (part-time)	322
Lower North	65-69		10
Lower North	65-69	Employed (away from work)	27
Lower North	65-69	Employed (full-time)	187
Lower North	65-69	Employed (part-time)	197
Lower North	70-74		19
Lower North	70-74	Employed (away from work)	14
Lower North	70-74	Employed (full-time)	65
Lower North	70-74	Employed (part-time)	105
Lower North	75+		17
Lower North	75+	Employed (away from work)	12
Lower North	75+	Employed (full-time)	51
Lower North	75+	Employed (part-time)	74
Mid North	15-19		23
Mid North	15-19	Employed (away from work)	14
Mid North	15-19	Employed (full-time)	100
Mid North	15-19	Employed (part-time)	434
Mid North	20-24		20
Mid North	20-24	Employed (away from work)	22
Mid North	20-24	Employed (full-time)	486
Mid North	20-24	Employed (part-time)	283
Mid North	25-29		21
Mid North	25-29	Employed (away from work)	51
Mid North	25-29	Employed (full-time)	518
Mid North	25-29	Employed (part-time)	255
Mid North	30-34		26
Mid North	30-34	Employed (away from work)	62
Mid North	30-34	Employed (full-time)	516
Mid North	30-34	Employed (part-time)	250
Mid North	35-39		10
Mid North	35-39	Employed (away from work)	29
Mid North	35-39	Employed (full-time)	500
Mid North	35-39	Employed (part-time)	318
Mid North	40-44		21
Mid North	40-44	Employed (away from work)	35
Mid North	40-44	Employed (full-time)	591
Mid North	40-44	Employed (part-time)	330
Mid North	45-49		18
Mid North	45-49	Employed (away from work)	28
Mid North	45-49	Employed (full-time)	706
Mid North	45-49	Employed (part-time)	369
Mid North	50-54		11
Mid North	50-54	Employed (away from work)	33
Mid North	50-54	Employed (full-time)	754
Mid North	50-54	Employed (part-time)	439
Mid North	55-59		19
Mid North	55-59	Employed (away from work)	41
Mid North	55-59	Employed (full-time)	761
Mid North	55-59	Employed (part-time)	435
Mid North	60-64		18
Mid North	60-64	Employed (away from work)	47
Mid North	60-64	Employed (full-time)	510
Mid North	60-64	Employed (part-time)	297
Mid North	65-69		6
Mid North	65-69	Employed (away from work)	20
Mid North	65-69	Employed (full-time)	193
Mid North	65-69	Employed (part-time)	161
Mid North	70-74		8
Mid North	70-74	Employed (away from work)	6
Mid North	70-74	Employed (full-time)	73
Mid North	70-74	Employed (part-time)	83
Mid North	75+		14
Mid North	75+	Employed (away from work)	10
Mid North	75+	Employed (full-time)	37
Mid North	75+	Employed (part-time)	34
Yorke Peninsula	15-19		21
Yorke Peninsula	15-19	Employed (away from work)	15
Yorke Peninsula	15-19	Employed (full-time)	93
Yorke Peninsula	15-19	Employed (part-time)	365
Yorke Peninsula	20-24		6
Yorke Peninsula	20-24	Employed (away from work)	35
Yorke Peninsula	20-24	Employed (full-time)	330
Yorke Peninsula	20-24	Employed (part-time)	220
Yorke Peninsula	25-29		14
Yorke Peninsula	25-29	Employed (away from work)	37
Yorke Peninsula	25-29	Employed (full-time)	373
Yorke Peninsula	25-29	Employed (part-time)	184
Yorke Peninsula	30-34		17
Yorke Peninsula	30-34	Employed (away from work)	36
Yorke Peninsula	30-34	Employed (full-time)	339
Yorke Peninsula	30-34	Employed (part-time)	259
Yorke Peninsula	35-39		12
Yorke Peninsula	35-39	Employed (away from work)	27
Yorke Peninsula	35-39	Employed (full-time)	384
Yorke Peninsula	35-39	Employed (part-time)	246
Yorke Peninsula	40-44		14
Yorke Peninsula	40-44	Employed (away from work)	25
Yorke Peninsula	40-44	Employed (full-time)	422
Yorke Peninsula	40-44	Employed (part-time)	264
Yorke Peninsula	45-49		18
Yorke Peninsula	45-49	Employed (away from work)	25
Yorke Peninsula	45-49	Employed (full-time)	509
Yorke Peninsula	45-49	Employed (part-time)	377
Yorke Peninsula	50-54		19
Yorke Peninsula	50-54	Employed (away from work)	30
Yorke Peninsula	50-54	Employed (full-time)	593
Yorke Peninsula	50-54	Employed (part-time)	372
Yorke Peninsula	55-59		19
Yorke Peninsula	55-59	Employed (away from work)	51
Yorke Peninsula	55-59	Employed (full-time)	563
Yorke Peninsula	55-59	Employed (part-time)	375
Yorke Peninsula	60-64		14
Yorke Peninsula	60-64	Employed (away from work)	58
Yorke Peninsula	60-64	Employed (full-time)	347
Yorke Peninsula	60-64	Employed (part-time)	377
Yorke Peninsula	65-69		16
Yorke Peninsula	65-69	Employed (away from work)	30
Yorke Peninsula	65-69	Employed (full-time)	139
Yorke Peninsula	65-69	Employed (part-time)	174
Yorke Peninsula	70-74		3
Yorke Peninsula	70-74	Employed (away from work)	11
Yorke Peninsula	70-74	Employed (full-time)	42
Yorke Peninsula	70-74	Employed (part-time)	84
Yorke Peninsula	75+		16
Yorke Peninsula	75+	Employed (away from work)	15
Yorke Peninsula	75+	Employed (full-time)	42
Yorke Peninsula	75+	Employed (part-time)	60
Eyre Peninsula and South West	15-19		49
Eyre Peninsula and South West	15-19	Employed (away from work)	45
Eyre Peninsula and South West	15-19	Employed (full-time)	244
Eyre Peninsula and South West	15-19	Employed (part-time)	897
Eyre Peninsula and South West	20-24		44
Eyre Peninsula and South West	20-24	Employed (away from work)	67
Eyre Peninsula and South West	20-24	Employed (full-time)	1022
Eyre Peninsula and South West	20-24	Employed (part-time)	695
Eyre Peninsula and South West	25-29		37
Eyre Peninsula and South West	25-29	Employed (away from work)	121
Eyre Peninsula and South West	25-29	Employed (full-time)	1388
Eyre Peninsula and South West	25-29	Employed (part-time)	596
Eyre Peninsula and South West	30-34		49
Eyre Peninsula and South West	30-34	Employed (away from work)	112
Eyre Peninsula and South West	30-34	Employed (full-time)	1343
Eyre Peninsula and South West	30-34	Employed (part-time)	731
Eyre Peninsula and South West	35-39		36
Eyre Peninsula and South West	35-39	Employed (away from work)	74
Eyre Peninsula and South West	35-39	Employed (full-time)	1235
Eyre Peninsula and South West	35-39	Employed (part-time)	693
Eyre Peninsula and South West	40-44		43
Eyre Peninsula and South West	40-44	Employed (away from work)	70
Eyre Peninsula and South West	40-44	Employed (full-time)	1511
Eyre Peninsula and South West	40-44	Employed (part-time)	832
Eyre Peninsula and South West	45-49		52
Eyre Peninsula and South West	45-49	Employed (away from work)	77
Eyre Peninsula and South West	45-49	Employed (full-time)	1766
Eyre Peninsula and South West	45-49	Employed (part-time)	868
Eyre Peninsula and South West	50-54		51
Eyre Peninsula and South West	50-54	Employed (away from work)	106
Eyre Peninsula and South West	50-54	Employed (full-time)	1704
Eyre Peninsula and South West	50-54	Employed (part-time)	777
Eyre Peninsula and South West	55-59		47
Eyre Peninsula and South West	55-59	Employed (away from work)	134
Eyre Peninsula and South West	55-59	Employed (full-time)	1486
Eyre Peninsula and South West	55-59	Employed (part-time)	839
Eyre Peninsula and South West	60-64		31
Eyre Peninsula and South West	60-64	Employed (away from work)	96
Eyre Peninsula and South West	60-64	Employed (full-time)	890
Eyre Peninsula and South West	60-64	Employed (part-time)	620
Eyre Peninsula and South West	65-69		16
Eyre Peninsula and South West	65-69	Employed (away from work)	48
Eyre Peninsula and South West	65-69	Employed (full-time)	300
Eyre Peninsula and South West	65-69	Employed (part-time)	290
Eyre Peninsula and South West	70-74		11
Eyre Peninsula and South West	70-74	Employed (away from work)	21
Eyre Peninsula and South West	70-74	Employed (full-time)	109
Eyre Peninsula and South West	70-74	Employed (part-time)	146
Eyre Peninsula and South West	75+		17
Eyre Peninsula and South West	75+	Employed (away from work)	10
Eyre Peninsula and South West	75+	Employed (full-time)	59
Eyre Peninsula and South West	75+	Employed (part-time)	73
Outback - North and East	15-19		19
Outback - North and East	15-19	Employed (away from work)	26
Outback - North and East	15-19	Employed (full-time)	154
Outback - North and East	15-19	Employed (part-time)	321
Outback - North and East	20-24		33
Outback - North and East	20-24	Employed (away from work)	55
Outback - North and East	20-24	Employed (full-time)	818
Outback - North and East	20-24	Employed (part-time)	287
Outback - North and East	25-29		36
Outback - North and East	25-29	Employed (away from work)	95
Outback - North and East	25-29	Employed (full-time)	1148
Outback - North and East	25-29	Employed (part-time)	322
Outback - North and East	30-34		35
Outback - North and East	30-34	Employed (away from work)	95
Outback - North and East	30-34	Employed (full-time)	1187
Outback - North and East	30-34	Employed (part-time)	306
Outback - North and East	35-39		29
Outback - North and East	35-39	Employed (away from work)	74
Outback - North and East	35-39	Employed (full-time)	1036
Outback - North and East	35-39	Employed (part-time)	324
Outback - North and East	40-44		20
Outback - North and East	40-44	Employed (away from work)	74
Outback - North and East	40-44	Employed (full-time)	1062
Outback - North and East	40-44	Employed (part-time)	300
Outback - North and East	45-49		33
Outback - North and East	45-49	Employed (away from work)	94
Outback - North and East	45-49	Employed (full-time)	1185
Outback - North and East	45-49	Employed (part-time)	336
Outback - North and East	50-54		30
Outback - North and East	50-54	Employed (away from work)	83
Outback - North and East	50-54	Employed (full-time)	1196
Outback - North and East	50-54	Employed (part-time)	309
Outback - North and East	55-59		29
Outback - North and East	55-59	Employed (away from work)	70
Outback - North and East	55-59	Employed (full-time)	980
Outback - North and East	55-59	Employed (part-time)	336
Outback - North and East	60-64		21
Outback - North and East	60-64	Employed (away from work)	45
Outback - North and East	60-64	Employed (full-time)	592
Outback - North and East	60-64	Employed (part-time)	225
Outback - North and East	65-69		10
Outback - North and East	65-69	Employed (away from work)	21
Outback - North and East	65-69	Employed (full-time)	210
Outback - North and East	65-69	Employed (part-time)	119
Outback - North and East	70-74		5
Outback - North and East	70-74	Employed (away from work)	4
Outback - North and East	70-74	Employed (full-time)	55
Outback - North and East	70-74	Employed (part-time)	54
Outback - North and East	75+		6
Outback - North and East	75+	Employed (away from work)	6
Outback - North and East	75+	Employed (full-time)	31
Outback - North and East	75+	Employed (part-time)	23
Fleurieu - Kangaroo Island	15-19		32
Fleurieu - Kangaroo Island	15-19	Employed (away from work)	44
Fleurieu - Kangaroo Island	15-19	Employed (full-time)	120
Fleurieu - Kangaroo Island	15-19	Employed (part-time)	685
Fleurieu - Kangaroo Island	20-24		23
Fleurieu - Kangaroo Island	20-24	Employed (away from work)	38
Fleurieu - Kangaroo Island	20-24	Employed (full-time)	436
Fleurieu - Kangaroo Island	20-24	Employed (part-time)	538
Fleurieu - Kangaroo Island	25-29		16
Fleurieu - Kangaroo Island	25-29	Employed (away from work)	58
Fleurieu - Kangaroo Island	25-29	Employed (full-time)	523
Fleurieu - Kangaroo Island	25-29	Employed (part-time)	370
Fleurieu - Kangaroo Island	30-34		27
Fleurieu - Kangaroo Island	30-34	Employed (away from work)	53
Fleurieu - Kangaroo Island	30-34	Employed (full-time)	594
Fleurieu - Kangaroo Island	30-34	Employed (part-time)	471
Fleurieu - Kangaroo Island	35-39		18
Fleurieu - Kangaroo Island	35-39	Employed (away from work)	51
Fleurieu - Kangaroo Island	35-39	Employed (full-time)	586
Fleurieu - Kangaroo Island	35-39	Employed (part-time)	519
Fleurieu - Kangaroo Island	40-44		24
Fleurieu - Kangaroo Island	40-44	Employed (away from work)	51
Fleurieu - Kangaroo Island	40-44	Employed (full-time)	793
Fleurieu - Kangaroo Island	40-44	Employed (part-time)	588
Fleurieu - Kangaroo Island	45-49		20
Fleurieu - Kangaroo Island	45-49	Employed (away from work)	42
Fleurieu - Kangaroo Island	45-49	Employed (full-time)	827
Fleurieu - Kangaroo Island	45-49	Employed (part-time)	658
Fleurieu - Kangaroo Island	50-54		31
Fleurieu - Kangaroo Island	50-54	Employed (away from work)	59
Fleurieu - Kangaroo Island	50-54	Employed (full-time)	907
Fleurieu - Kangaroo Island	50-54	Employed (part-time)	736
Fleurieu - Kangaroo Island	55-59		18
Fleurieu - Kangaroo Island	55-59	Employed (away from work)	86
Fleurieu - Kangaroo Island	55-59	Employed (full-time)	894
Fleurieu - Kangaroo Island	55-59	Employed (part-time)	762
Fleurieu - Kangaroo Island	60-64		19
Fleurieu - Kangaroo Island	60-64	Employed (away from work)	67
Fleurieu - Kangaroo Island	60-64	Employed (full-time)	617
Fleurieu - Kangaroo Island	60-64	Employed (part-time)	711
Fleurieu - Kangaroo Island	65-69		9
Fleurieu - Kangaroo Island	65-69	Employed (away from work)	36
Fleurieu - Kangaroo Island	65-69	Employed (full-time)	234
Fleurieu - Kangaroo Island	65-69	Employed (part-time)	461
Fleurieu - Kangaroo Island	70-74		7
Fleurieu - Kangaroo Island	70-74	Employed (away from work)	14
Fleurieu - Kangaroo Island	70-74	Employed (full-time)	99
Fleurieu - Kangaroo Island	70-74	Employed (part-time)	194
Fleurieu - Kangaroo Island	75+		18
Fleurieu - Kangaroo Island	75+	Employed (away from work)	8
Fleurieu - Kangaroo Island	75+	Employed (full-time)	56
Fleurieu - Kangaroo Island	75+	Employed (part-time)	133
Limestone Coast	15-19		56
Limestone Coast	15-19	Employed (away from work)	78
Limestone Coast	15-19	Employed (full-time)	488
Limestone Coast	15-19	Employed (part-time)	1205
Limestone Coast	20-24		49
Limestone Coast	20-24	Employed (away from work)	88
Limestone Coast	20-24	Employed (full-time)	1387
Limestone Coast	20-24	Employed (part-time)	721
Limestone Coast	25-29		26
Limestone Coast	25-29	Employed (away from work)	110
Limestone Coast	25-29	Employed (full-time)	1596
Limestone Coast	25-29	Employed (part-time)	629
Limestone Coast	30-34		38
Limestone Coast	30-34	Employed (away from work)	126
Limestone Coast	30-34	Employed (full-time)	1472
Limestone Coast	30-34	Employed (part-time)	856
Limestone Coast	35-39		34
Limestone Coast	35-39	Employed (away from work)	93
Limestone Coast	35-39	Employed (full-time)	1588
Limestone Coast	35-39	Employed (part-time)	937
Limestone Coast	40-44		42
Limestone Coast	40-44	Employed (away from work)	96
Limestone Coast	40-44	Employed (full-time)	1857
Limestone Coast	40-44	Employed (part-time)	928
Limestone Coast	45-49		55
Limestone Coast	45-49	Employed (away from work)	116
Limestone Coast	45-49	Employed (full-time)	2231
Limestone Coast	45-49	Employed (part-time)	1000
Limestone Coast	50-54		51
Limestone Coast	50-54	Employed (away from work)	136
Limestone Coast	50-54	Employed (full-time)	2110
Limestone Coast	50-54	Employed (part-time)	992
Limestone Coast	55-59		39
Limestone Coast	55-59	Employed (away from work)	161
Limestone Coast	55-59	Employed (full-time)	1819
Limestone Coast	55-59	Employed (part-time)	970
Limestone Coast	60-64		38
Limestone Coast	60-64	Employed (away from work)	154
Limestone Coast	60-64	Employed (full-time)	1355
Limestone Coast	60-64	Employed (part-time)	790
Limestone Coast	65-69		17
Limestone Coast	65-69	Employed (away from work)	101
Limestone Coast	65-69	Employed (full-time)	545
Limestone Coast	65-69	Employed (part-time)	489
Limestone Coast	70-74		21
Limestone Coast	70-74	Employed (away from work)	34
Limestone Coast	70-74	Employed (full-time)	167
Limestone Coast	70-74	Employed (part-time)	251
Limestone Coast	75+		29
Limestone Coast	75+	Employed (away from work)	19
Limestone Coast	75+	Employed (full-time)	120
Limestone Coast	75+	Employed (part-time)	181
Murray and Mallee	15-19		39
Murray and Mallee	15-19	Employed (away from work)	47
Murray and Mallee	15-19	Employed (full-time)	385
Murray and Mallee	15-19	Employed (part-time)	1091
Murray and Mallee	20-24		47
Murray and Mallee	20-24	Employed (away from work)	86
Murray and Mallee	20-24	Employed (full-time)	1442
Murray and Mallee	20-24	Employed (part-time)	760
Murray and Mallee	25-29		56
Murray and Mallee	25-29	Employed (away from work)	102
Murray and Mallee	25-29	Employed (full-time)	1668
Murray and Mallee	25-29	Employed (part-time)	652
Murray and Mallee	30-34		50
Murray and Mallee	30-34	Employed (away from work)	116
Murray and Mallee	30-34	Employed (full-time)	1487
Murray and Mallee	30-34	Employed (part-time)	736
Murray and Mallee	35-39		40
Murray and Mallee	35-39	Employed (away from work)	71
Murray and Mallee	35-39	Employed (full-time)	1439
Murray and Mallee	35-39	Employed (part-time)	775
Murray and Mallee	40-44		42
Murray and Mallee	40-44	Employed (away from work)	75
Murray and Mallee	40-44	Employed (full-time)	1815
Murray and Mallee	40-44	Employed (part-time)	880
Murray and Mallee	45-49		59
Murray and Mallee	45-49	Employed (away from work)	91
Murray and Mallee	45-49	Employed (full-time)	2117
Murray and Mallee	45-49	Employed (part-time)	1001
Murray and Mallee	50-54		49
Murray and Mallee	50-54	Employed (away from work)	107
Murray and Mallee	50-54	Employed (full-time)	2054
Murray and Mallee	50-54	Employed (part-time)	995
Murray and Mallee	55-59		44
Murray and Mallee	55-59	Employed (away from work)	115
Murray and Mallee	55-59	Employed (full-time)	1981
Murray and Mallee	55-59	Employed (part-time)	1019
Murray and Mallee	60-64		32
Murray and Mallee	60-64	Employed (away from work)	117
Murray and Mallee	60-64	Employed (full-time)	1283
Murray and Mallee	60-64	Employed (part-time)	869
Murray and Mallee	65-69		36
Murray and Mallee	65-69	Employed (away from work)	60
Murray and Mallee	65-69	Employed (full-time)	484
Murray and Mallee	65-69	Employed (part-time)	509
Murray and Mallee	70-74		19
Murray and Mallee	70-74	Employed (away from work)	21
Murray and Mallee	70-74	Employed (full-time)	174
Murray and Mallee	70-74	Employed (part-time)	226
Murray and Mallee	75+		29
Murray and Mallee	75+	Employed (away from work)	23
Murray and Mallee	75+	Employed (full-time)	108
Murray and Mallee	75+	Employed (part-time)	154
Migratory - Offshore - Shipping (SA)	20-24	Employed (full-time)	3
Migratory - Offshore - Shipping (SA)	25-29	Employed (full-time)	3
Migratory - Offshore - Shipping (SA)	30-34	Employed (full-time)	4
Migratory - Offshore - Shipping (SA)	35-39	Employed (away from work)	3
Migratory - Offshore - Shipping (SA)	35-39	Employed (full-time)	4
Migratory - Offshore - Shipping (SA)	40-44	Employed (full-time)	8
Migratory - Offshore - Shipping (SA)	40-44	Employed (part-time)	3
Migratory - Offshore - Shipping (SA)	45-49	Employed (full-time)	9
Migratory - Offshore - Shipping (SA)	45-49	Employed (part-time)	3
Migratory - Offshore - Shipping (SA)	50-54	Employed (away from work)	6
Migratory - Offshore - Shipping (SA)	50-54	Employed (full-time)	10
Migratory - Offshore - Shipping (SA)	60-64	Employed (full-time)	3
No usual address (SA)	15-19		41
No usual address (SA)	15-19	Employed (away from work)	60
No usual address (SA)	15-19	Employed (full-time)	470
No usual address (SA)	15-19	Employed (part-time)	511
No usual address (SA)	20-24		80
No usual address (SA)	20-24	Employed (away from work)	156
No usual address (SA)	20-24	Employed (full-time)	1725
No usual address (SA)	20-24	Employed (part-time)	1190
No usual address (SA)	25-29		79
No usual address (SA)	25-29	Employed (away from work)	172
No usual address (SA)	25-29	Employed (full-time)	2195
No usual address (SA)	25-29	Employed (part-time)	1109
No usual address (SA)	30-34		72
No usual address (SA)	30-34	Employed (away from work)	183
No usual address (SA)	30-34	Employed (full-time)	2106
No usual address (SA)	30-34	Employed (part-time)	1075
No usual address (SA)	35-39		64
No usual address (SA)	35-39	Employed (away from work)	165
No usual address (SA)	35-39	Employed (full-time)	1813
No usual address (SA)	35-39	Employed (part-time)	1113
No usual address (SA)	40-44		76
No usual address (SA)	40-44	Employed (away from work)	166
No usual address (SA)	40-44	Employed (full-time)	2086
No usual address (SA)	40-44	Employed (part-time)	1351
No usual address (SA)	45-49		69
No usual address (SA)	45-49	Employed (away from work)	189
No usual address (SA)	45-49	Employed (full-time)	2253
No usual address (SA)	45-49	Employed (part-time)	1570
No usual address (SA)	50-54		64
No usual address (SA)	50-54	Employed (away from work)	186
No usual address (SA)	50-54	Employed (full-time)	2138
No usual address (SA)	50-54	Employed (part-time)	1749
No usual address (SA)	55-59		63
No usual address (SA)	55-59	Employed (away from work)	209
No usual address (SA)	55-59	Employed (full-time)	1711
No usual address (SA)	55-59	Employed (part-time)	1724
No usual address (SA)	60-64		32
No usual address (SA)	60-64	Employed (away from work)	195
No usual address (SA)	60-64	Employed (full-time)	996
No usual address (SA)	60-64	Employed (part-time)	1375
No usual address (SA)	65-69		21
No usual address (SA)	65-69	Employed (away from work)	92
No usual address (SA)	65-69	Employed (full-time)	351
No usual address (SA)	65-69	Employed (part-time)	699
No usual address (SA)	70-74		13
No usual address (SA)	70-74	Employed (away from work)	24
No usual address (SA)	70-74	Employed (full-time)	80
No usual address (SA)	70-74	Employed (part-time)	266
No usual address (SA)	75+		24
No usual address (SA)	75+	Employed (away from work)	19
No usual address (SA)	75+	Employed (full-time)	40
No usual address (SA)	75+	Employed (part-time)	99
Augusta - Margaret River - Busselton	15-19		39
