SA3_NAME16	Age	EmploymentStatus	Sex	workers
Gosnells	35-39	Owner managers of unincorporated enterprises	F	107
Gosnells	35-39	Owner managers of unincorporated enterprises	M	148
Gosnells	40-44		F	14
Gosnells	40-44		M	4
Gosnells	40-44	Contributing family workers	F	44
Gosnells	40-44	Contributing family workers	M	11
Gosnells	40-44	Employee	F	1102
Gosnells	40-44	Employee	M	934
Gosnells	40-44	Owner managers of incorporated enterprises	F	78
Gosnells	40-44	Owner managers of incorporated enterprises	M	168
Gosnells	40-44	Owner managers of unincorporated enterprises	F	112
Gosnells	40-44	Owner managers of unincorporated enterprises	M	164
Gosnells	45-49		F	10
Gosnells	45-49		M	9
Gosnells	45-49	Contributing family workers	F	23
Gosnells	45-49	Contributing family workers	M	23
Gosnells	45-49	Employee	F	1209
Gosnells	45-49	Employee	M	887
Gosnells	45-49	Owner managers of incorporated enterprises	F	78
Gosnells	45-49	Owner managers of incorporated enterprises	M	165
Gosnells	45-49	Owner managers of unincorporated enterprises	F	117
Gosnells	45-49	Owner managers of unincorporated enterprises	M	184
Gosnells	50-54		F	6
Gosnells	50-54		M	14
Gosnells	50-54	Contributing family workers	F	37
Gosnells	50-54	Contributing family workers	M	16
Gosnells	50-54	Employee	F	987
Gosnells	50-54	Employee	M	818
Gosnells	50-54	Owner managers of incorporated enterprises	F	73
Gosnells	50-54	Owner managers of incorporated enterprises	M	143
Gosnells	50-54	Owner managers of unincorporated enterprises	F	95
Gosnells	50-54	Owner managers of unincorporated enterprises	M	189
Gosnells	55-59		F	7
Gosnells	55-59		M	16
Gosnells	55-59	Contributing family workers	F	19
Gosnells	55-59	Contributing family workers	M	11
Gosnells	55-59	Employee	F	884
Gosnells	55-59	Employee	M	702
Gosnells	55-59	Owner managers of incorporated enterprises	F	60
Gosnells	55-59	Owner managers of incorporated enterprises	M	143
Gosnells	55-59	Owner managers of unincorporated enterprises	F	77
Gosnells	55-59	Owner managers of unincorporated enterprises	M	177
Gosnells	60-64		F	7
Gosnells	60-64		M	4
Gosnells	60-64	Contributing family workers	F	16
Gosnells	60-64	Contributing family workers	M	22
Gosnells	60-64	Employee	F	638
Gosnells	60-64	Employee	M	589
Gosnells	60-64	Owner managers of incorporated enterprises	F	39
Gosnells	60-64	Owner managers of incorporated enterprises	M	110
Gosnells	60-64	Owner managers of unincorporated enterprises	F	62
Gosnells	60-64	Owner managers of unincorporated enterprises	M	162
Gosnells	65-69		F	3
Gosnells	65-69		M	4
Gosnells	65-69	Contributing family workers	F	11
Gosnells	65-69	Contributing family workers	M	15
Gosnells	65-69	Employee	F	222
Gosnells	65-69	Employee	M	278
Gosnells	65-69	Owner managers of incorporated enterprises	F	22
Gosnells	65-69	Owner managers of incorporated enterprises	M	66
Gosnells	65-69	Owner managers of unincorporated enterprises	F	38
Gosnells	65-69	Owner managers of unincorporated enterprises	M	85
Gosnells	70-74		F	5
Gosnells	70-74	Contributing family workers	F	8
Gosnells	70-74	Contributing family workers	M	19
Gosnells	70-74	Employee	F	59
Gosnells	70-74	Employee	M	84
Gosnells	70-74	Owner managers of incorporated enterprises	F	6
Gosnells	70-74	Owner managers of incorporated enterprises	M	23
Gosnells	70-74	Owner managers of unincorporated enterprises	F	22
Gosnells	70-74	Owner managers of unincorporated enterprises	M	29
Gosnells	75+		F	3
Gosnells	75+		M	5
Gosnells	75+	Contributing family workers	F	3
Gosnells	75+	Contributing family workers	M	10
Gosnells	75+	Employee	F	8
Gosnells	75+	Employee	M	34
Gosnells	75+	Owner managers of incorporated enterprises	F	3
Gosnells	75+	Owner managers of incorporated enterprises	M	9
Gosnells	75+	Owner managers of unincorporated enterprises	F	10
Gosnells	75+	Owner managers of unincorporated enterprises	M	20
Kalamunda	15-19		M	3
Kalamunda	15-19	Contributing family workers	F	7
Kalamunda	15-19	Contributing family workers	M	8
Kalamunda	15-19	Employee	F	536
Kalamunda	15-19	Employee	M	482
Kalamunda	15-19	Owner managers of unincorporated enterprises	F	4
Kalamunda	15-19	Owner managers of unincorporated enterprises	M	3
Kalamunda	20-24		M	6
Kalamunda	20-24	Contributing family workers	F	3
Kalamunda	20-24	Contributing family workers	M	5
Kalamunda	20-24	Employee	F	582
Kalamunda	20-24	Employee	M	629
Kalamunda	20-24	Owner managers of incorporated enterprises	F	4
Kalamunda	20-24	Owner managers of incorporated enterprises	M	8
Kalamunda	20-24	Owner managers of unincorporated enterprises	F	8
Kalamunda	20-24	Owner managers of unincorporated enterprises	M	20
Kalamunda	25-29		F	11
Kalamunda	25-29		M	11
Kalamunda	25-29	Contributing family workers	F	9
Kalamunda	25-29	Employee	F	495
Kalamunda	25-29	Employee	M	664
Kalamunda	25-29	Owner managers of incorporated enterprises	F	12
Kalamunda	25-29	Owner managers of incorporated enterprises	M	39
Kalamunda	25-29	Owner managers of unincorporated enterprises	F	44
Kalamunda	25-29	Owner managers of unincorporated enterprises	M	58
Kalamunda	30-34		F	3
Kalamunda	30-34		M	7
Kalamunda	30-34	Contributing family workers	F	11
Kalamunda	30-34	Contributing family workers	M	5
Kalamunda	30-34	Employee	F	503
Kalamunda	30-34	Employee	M	694
Kalamunda	30-34	Owner managers of incorporated enterprises	F	34
Kalamunda	30-34	Owner managers of incorporated enterprises	M	71
Kalamunda	30-34	Owner managers of unincorporated enterprises	F	44
Kalamunda	30-34	Owner managers of unincorporated enterprises	M	65
Kalamunda	35-39		M	7
Kalamunda	35-39	Contributing family workers	F	16
Kalamunda	35-39	Contributing family workers	M	8
Kalamunda	35-39	Employee	F	480
Kalamunda	35-39	Employee	M	665
Kalamunda	35-39	Owner managers of incorporated enterprises	F	39
Kalamunda	35-39	Owner managers of incorporated enterprises	M	94
Kalamunda	35-39	Owner managers of unincorporated enterprises	F	58
Kalamunda	35-39	Owner managers of unincorporated enterprises	M	85
Kalamunda	40-44		F	4
Kalamunda	40-44		M	9
Kalamunda	40-44	Contributing family workers	F	17
Kalamunda	40-44	Contributing family workers	M	4
Kalamunda	40-44	Employee	F	550
Kalamunda	40-44	Employee	M	650
Kalamunda	40-44	Owner managers of incorporated enterprises	F	39
Kalamunda	40-44	Owner managers of incorporated enterprises	M	99
Kalamunda	40-44	Owner managers of unincorporated enterprises	F	89
Kalamunda	40-44	Owner managers of unincorporated enterprises	M	82
Kalamunda	45-49		F	4
Kalamunda	45-49		M	12
Kalamunda	45-49	Contributing family workers	F	20
Kalamunda	45-49	Contributing family workers	M	10
Kalamunda	45-49	Employee	F	642
Kalamunda	45-49	Employee	M	613
Kalamunda	45-49	Owner managers of incorporated enterprises	F	64
Kalamunda	45-49	Owner managers of incorporated enterprises	M	109
Kalamunda	45-49	Owner managers of unincorporated enterprises	F	85
Kalamunda	45-49	Owner managers of unincorporated enterprises	M	101
Kalamunda	50-54		F	6
Kalamunda	50-54		M	7
Kalamunda	50-54	Contributing family workers	F	20
Kalamunda	50-54	Contributing family workers	M	14
Kalamunda	50-54	Employee	F	582
Kalamunda	50-54	Employee	M	555
Kalamunda	50-54	Owner managers of incorporated enterprises	F	61
Kalamunda	50-54	Owner managers of incorporated enterprises	M	95
Kalamunda	50-54	Owner managers of unincorporated enterprises	F	74
Kalamunda	50-54	Owner managers of unincorporated enterprises	M	106
Kalamunda	55-59		F	5
Kalamunda	55-59		M	8
Kalamunda	55-59	Contributing family workers	F	12
Kalamunda	55-59	Contributing family workers	M	10
Kalamunda	55-59	Employee	F	531
Kalamunda	55-59	Employee	M	502
Kalamunda	55-59	Owner managers of incorporated enterprises	F	50
Kalamunda	55-59	Owner managers of incorporated enterprises	M	98
Kalamunda	55-59	Owner managers of unincorporated enterprises	F	68
Kalamunda	55-59	Owner managers of unincorporated enterprises	M	110
Kalamunda	60-64		F	6
Kalamunda	60-64		M	8
Kalamunda	60-64	Contributing family workers	F	22
Kalamunda	60-64	Contributing family workers	M	17
Kalamunda	60-64	Employee	F	345
Kalamunda	60-64	Employee	M	365
Kalamunda	60-64	Owner managers of incorporated enterprises	F	37
Kalamunda	60-64	Owner managers of incorporated enterprises	M	84
Kalamunda	60-64	Owner managers of unincorporated enterprises	F	57
Kalamunda	60-64	Owner managers of unincorporated enterprises	M	90
Kalamunda	65-69		M	3
Kalamunda	65-69	Contributing family workers	F	13
Kalamunda	65-69	Contributing family workers	M	22
Kalamunda	65-69	Employee	F	131
Kalamunda	65-69	Employee	M	164
Kalamunda	65-69	Owner managers of incorporated enterprises	F	19
Kalamunda	65-69	Owner managers of incorporated enterprises	M	57
Kalamunda	65-69	Owner managers of unincorporated enterprises	F	25
Kalamunda	65-69	Owner managers of unincorporated enterprises	M	69
Kalamunda	70-74		M	3
Kalamunda	70-74	Contributing family workers	F	3
Kalamunda	70-74	Contributing family workers	M	10
Kalamunda	70-74	Employee	F	42
Kalamunda	70-74	Employee	M	55
Kalamunda	70-74	Owner managers of incorporated enterprises	F	4
Kalamunda	70-74	Owner managers of incorporated enterprises	M	17
Kalamunda	70-74	Owner managers of unincorporated enterprises	F	20
Kalamunda	70-74	Owner managers of unincorporated enterprises	M	31
Kalamunda	75+		M	4
Kalamunda	75+	Contributing family workers	F	3
Kalamunda	75+	Contributing family workers	M	6
Kalamunda	75+	Employee	F	10
Kalamunda	75+	Employee	M	32
Kalamunda	75+	Owner managers of incorporated enterprises	F	3
Kalamunda	75+	Owner managers of incorporated enterprises	M	7
Kalamunda	75+	Owner managers of unincorporated enterprises	F	3
Kalamunda	75+	Owner managers of unincorporated enterprises	M	25
Serpentine - Jarrahdale	15-19		F	3
Serpentine - Jarrahdale	15-19	Contributing family workers	M	6
Serpentine - Jarrahdale	15-19	Employee	F	137
Serpentine - Jarrahdale	15-19	Employee	M	142
Serpentine - Jarrahdale	20-24		F	5
Serpentine - Jarrahdale	20-24		M	5
Serpentine - Jarrahdale	20-24	Contributing family workers	F	3
Serpentine - Jarrahdale	20-24	Employee	F	184
Serpentine - Jarrahdale	20-24	Employee	M	201
Serpentine - Jarrahdale	20-24	Owner managers of incorporated enterprises	F	3
Serpentine - Jarrahdale	20-24	Owner managers of incorporated enterprises	M	6
Serpentine - Jarrahdale	20-24	Owner managers of unincorporated enterprises	F	8
Serpentine - Jarrahdale	20-24	Owner managers of unincorporated enterprises	M	14
Serpentine - Jarrahdale	25-29	Contributing family workers	F	11
Serpentine - Jarrahdale	25-29	Employee	F	198
Serpentine - Jarrahdale	25-29	Employee	M	183
Serpentine - Jarrahdale	25-29	Owner managers of incorporated enterprises	F	6
Serpentine - Jarrahdale	25-29	Owner managers of incorporated enterprises	M	20
Serpentine - Jarrahdale	25-29	Owner managers of unincorporated enterprises	F	27
Serpentine - Jarrahdale	25-29	Owner managers of unincorporated enterprises	M	40
Serpentine - Jarrahdale	30-34		F	3
Serpentine - Jarrahdale	30-34		M	3
Serpentine - Jarrahdale	30-34	Contributing family workers	F	15
Serpentine - Jarrahdale	30-34	Employee	F	160
Serpentine - Jarrahdale	30-34	Employee	M	167
Serpentine - Jarrahdale	30-34	Owner managers of incorporated enterprises	F	13
Serpentine - Jarrahdale	30-34	Owner managers of incorporated enterprises	M	30
Serpentine - Jarrahdale	30-34	Owner managers of unincorporated enterprises	F	24
Serpentine - Jarrahdale	30-34	Owner managers of unincorporated enterprises	M	47
Serpentine - Jarrahdale	35-39		F	5
Serpentine - Jarrahdale	35-39	Contributing family workers	F	10
Serpentine - Jarrahdale	35-39	Contributing family workers	M	3
Serpentine - Jarrahdale	35-39	Employee	F	148
Serpentine - Jarrahdale	35-39	Employee	M	145
Serpentine - Jarrahdale	35-39	Owner managers of incorporated enterprises	F	15
Serpentine - Jarrahdale	35-39	Owner managers of incorporated enterprises	M	33
Serpentine - Jarrahdale	35-39	Owner managers of unincorporated enterprises	F	30
Serpentine - Jarrahdale	35-39	Owner managers of unincorporated enterprises	M	54
Serpentine - Jarrahdale	40-44		F	3
Serpentine - Jarrahdale	40-44		M	6
Serpentine - Jarrahdale	40-44	Contributing family workers	F	17
Serpentine - Jarrahdale	40-44	Contributing family workers	M	3
Serpentine - Jarrahdale	40-44	Employee	F	192
Serpentine - Jarrahdale	40-44	Employee	M	125
Serpentine - Jarrahdale	40-44	Owner managers of incorporated enterprises	F	25
Serpentine - Jarrahdale	40-44	Owner managers of incorporated enterprises	M	32
Serpentine - Jarrahdale	40-44	Owner managers of unincorporated enterprises	F	34
Serpentine - Jarrahdale	40-44	Owner managers of unincorporated enterprises	M	47
Serpentine - Jarrahdale	45-49		M	3
Serpentine - Jarrahdale	45-49	Contributing family workers	F	17
Serpentine - Jarrahdale	45-49	Contributing family workers	M	5
Serpentine - Jarrahdale	45-49	Employee	F	175
Serpentine - Jarrahdale	45-49	Employee	M	154
Serpentine - Jarrahdale	45-49	Owner managers of incorporated enterprises	F	26
Serpentine - Jarrahdale	45-49	Owner managers of incorporated enterprises	M	44
Serpentine - Jarrahdale	45-49	Owner managers of unincorporated enterprises	F	36
Serpentine - Jarrahdale	45-49	Owner managers of unincorporated enterprises	M	47
Serpentine - Jarrahdale	50-54		M	3
Serpentine - Jarrahdale	50-54	Contributing family workers	F	12
Serpentine - Jarrahdale	50-54	Contributing family workers	M	14
Serpentine - Jarrahdale	50-54	Employee	F	163
Serpentine - Jarrahdale	50-54	Employee	M	166
Serpentine - Jarrahdale	50-54	Owner managers of incorporated enterprises	F	24
Serpentine - Jarrahdale	50-54	Owner managers of incorporated enterprises	M	59
Serpentine - Jarrahdale	50-54	Owner managers of unincorporated enterprises	F	36
Serpentine - Jarrahdale	50-54	Owner managers of unincorporated enterprises	M	53
Serpentine - Jarrahdale	55-59		F	4
Serpentine - Jarrahdale	55-59		M	4
Serpentine - Jarrahdale	55-59	Contributing family workers	F	8
Serpentine - Jarrahdale	55-59	Contributing family workers	M	15
Serpentine - Jarrahdale	55-59	Employee	F	142
Serpentine - Jarrahdale	55-59	Employee	M	127
Serpentine - Jarrahdale	55-59	Owner managers of incorporated enterprises	F	22
Serpentine - Jarrahdale	55-59	Owner managers of incorporated enterprises	M	29
Serpentine - Jarrahdale	55-59	Owner managers of unincorporated enterprises	F	28
Serpentine - Jarrahdale	55-59	Owner managers of unincorporated enterprises	M	45
Serpentine - Jarrahdale	60-64	Contributing family workers	F	7
Serpentine - Jarrahdale	60-64	Contributing family workers	M	11
Serpentine - Jarrahdale	60-64	Employee	F	84
Serpentine - Jarrahdale	60-64	Employee	M	95
Serpentine - Jarrahdale	60-64	Owner managers of incorporated enterprises	F	17
Serpentine - Jarrahdale	60-64	Owner managers of incorporated enterprises	M	25
Serpentine - Jarrahdale	60-64	Owner managers of unincorporated enterprises	F	28
Serpentine - Jarrahdale	60-64	Owner managers of unincorporated enterprises	M	46
Serpentine - Jarrahdale	65-69	Contributing family workers	F	9
Serpentine - Jarrahdale	65-69	Contributing family workers	M	4
Serpentine - Jarrahdale	65-69	Employee	F	42
Serpentine - Jarrahdale	65-69	Employee	M	33
Serpentine - Jarrahdale	65-69	Owner managers of incorporated enterprises	F	10
Serpentine - Jarrahdale	65-69	Owner managers of incorporated enterprises	M	17
Serpentine - Jarrahdale	65-69	Owner managers of unincorporated enterprises	F	3
Serpentine - Jarrahdale	65-69	Owner managers of unincorporated enterprises	M	16
Serpentine - Jarrahdale	70-74	Contributing family workers	F	7
Serpentine - Jarrahdale	70-74	Contributing family workers	M	9
Serpentine - Jarrahdale	70-74	Employee	F	7
Serpentine - Jarrahdale	70-74	Employee	M	17
Serpentine - Jarrahdale	70-74	Owner managers of incorporated enterprises	F	3
Serpentine - Jarrahdale	70-74	Owner managers of incorporated enterprises	M	5
Serpentine - Jarrahdale	70-74	Owner managers of unincorporated enterprises	F	3
Serpentine - Jarrahdale	70-74	Owner managers of unincorporated enterprises	M	12
Serpentine - Jarrahdale	75+	Contributing family workers	M	12
Serpentine - Jarrahdale	75+	Employee	F	3
Serpentine - Jarrahdale	75+	Employee	M	6
Serpentine - Jarrahdale	75+	Owner managers of incorporated enterprises	M	8
Serpentine - Jarrahdale	75+	Owner managers of unincorporated enterprises	F	3
Serpentine - Jarrahdale	75+	Owner managers of unincorporated enterprises	M	9
South Perth	15-19		F	3
South Perth	15-19		M	3
South Perth	15-19	Contributing family workers	F	7
South Perth	15-19	Contributing family workers	M	4
South Perth	15-19	Employee	F	344
South Perth	15-19	Employee	M	276
South Perth	15-19	Owner managers of unincorporated enterprises	F	3
South Perth	15-19	Owner managers of unincorporated enterprises	M	4
South Perth	20-24		M	3
South Perth	20-24	Employee	F	712
South Perth	20-24	Employee	M	486
South Perth	20-24	Owner managers of incorporated enterprises	F	3
South Perth	20-24	Owner managers of incorporated enterprises	M	12
South Perth	20-24	Owner managers of unincorporated enterprises	F	19
South Perth	20-24	Owner managers of unincorporated enterprises	M	22
South Perth	25-29		F	3
South Perth	25-29		M	4
South Perth	25-29	Contributing family workers	F	3
South Perth	25-29	Contributing family workers	M	6
South Perth	25-29	Employee	F	740
South Perth	25-29	Employee	M	515
South Perth	25-29	Owner managers of incorporated enterprises	F	10
South Perth	25-29	Owner managers of incorporated enterprises	M	32
South Perth	25-29	Owner managers of unincorporated enterprises	F	23
South Perth	25-29	Owner managers of unincorporated enterprises	M	49
South Perth	30-34		F	6
South Perth	30-34		M	5
South Perth	30-34	Contributing family workers	F	6
South Perth	30-34	Contributing family workers	M	6
South Perth	30-34	Employee	F	797
South Perth	30-34	Employee	M	573
South Perth	30-34	Owner managers of incorporated enterprises	F	23
South Perth	30-34	Owner managers of incorporated enterprises	M	63
South Perth	30-34	Owner managers of unincorporated enterprises	F	38
South Perth	30-34	Owner managers of unincorporated enterprises	M	47
South Perth	35-39		F	3
South Perth	35-39	Contributing family workers	F	12
South Perth	35-39	Contributing family workers	M	3
South Perth	35-39	Employee	F	609
South Perth	35-39	Employee	M	473
South Perth	35-39	Owner managers of incorporated enterprises	F	35
South Perth	35-39	Owner managers of incorporated enterprises	M	82
South Perth	35-39	Owner managers of unincorporated enterprises	F	42
South Perth	35-39	Owner managers of unincorporated enterprises	M	55
South Perth	40-44		F	8
South Perth	40-44		M	3
South Perth	40-44	Contributing family workers	F	13
South Perth	40-44	Contributing family workers	M	7
South Perth	40-44	Employee	F	648
South Perth	40-44	Employee	M	447
South Perth	40-44	Owner managers of incorporated enterprises	F	50
South Perth	40-44	Owner managers of incorporated enterprises	M	103
South Perth	40-44	Owner managers of unincorporated enterprises	F	54
South Perth	40-44	Owner managers of unincorporated enterprises	M	38
South Perth	45-49		F	4
South Perth	45-49		M	8
South Perth	45-49	Contributing family workers	F	12
South Perth	45-49	Contributing family workers	M	8
South Perth	45-49	Employee	F	691
South Perth	45-49	Employee	M	373
South Perth	45-49	Owner managers of incorporated enterprises	F	55
South Perth	45-49	Owner managers of incorporated enterprises	M	100
South Perth	45-49	Owner managers of unincorporated enterprises	F	82
South Perth	45-49	Owner managers of unincorporated enterprises	M	64
South Perth	50-54		F	3
South Perth	50-54		M	3
South Perth	50-54	Contributing family workers	F	14
South Perth	50-54	Contributing family workers	M	11
South Perth	50-54	Employee	F	657
South Perth	50-54	Employee	M	328
South Perth	50-54	Owner managers of incorporated enterprises	F	50
South Perth	50-54	Owner managers of incorporated enterprises	M	119
South Perth	50-54	Owner managers of unincorporated enterprises	F	64
South Perth	50-54	Owner managers of unincorporated enterprises	M	78
South Perth	55-59		F	7
South Perth	55-59		M	4
South Perth	55-59	Contributing family workers	F	11
South Perth	55-59	Contributing family workers	M	13
South Perth	55-59	Employee	F	589
South Perth	55-59	Employee	M	338
South Perth	55-59	Owner managers of incorporated enterprises	F	50
South Perth	55-59	Owner managers of incorporated enterprises	M	102
South Perth	55-59	Owner managers of unincorporated enterprises	F	63
South Perth	55-59	Owner managers of unincorporated enterprises	M	77
South Perth	60-64		F	5
South Perth	60-64		M	3
South Perth	60-64	Contributing family workers	F	12
South Perth	60-64	Contributing family workers	M	14
South Perth	60-64	Employee	F	369
South Perth	60-64	Employee	M	245
South Perth	60-64	Owner managers of incorporated enterprises	F	32
South Perth	60-64	Owner managers of incorporated enterprises	M	103
South Perth	60-64	Owner managers of unincorporated enterprises	F	50
South Perth	60-64	Owner managers of unincorporated enterprises	M	72
South Perth	65-69		F	3
South Perth	65-69		M	3
South Perth	65-69	Contributing family workers	F	11
South Perth	65-69	Contributing family workers	M	17
South Perth	65-69	Employee	F	174
South Perth	65-69	Employee	M	116
South Perth	65-69	Owner managers of incorporated enterprises	F	19
South Perth	65-69	Owner managers of incorporated enterprises	M	52
South Perth	65-69	Owner managers of unincorporated enterprises	F	32
South Perth	65-69	Owner managers of unincorporated enterprises	M	56
South Perth	70-74		F	3
South Perth	70-74	Contributing family workers	F	4
South Perth	70-74	Contributing family workers	M	7
South Perth	70-74	Employee	F	49
South Perth	70-74	Employee	M	41
South Perth	70-74	Owner managers of incorporated enterprises	F	7
South Perth	70-74	Owner managers of incorporated enterprises	M	28
South Perth	70-74	Owner managers of unincorporated enterprises	F	12
South Perth	70-74	Owner managers of unincorporated enterprises	M	20
South Perth	75+	Contributing family workers	F	6
South Perth	75+	Contributing family workers	M	4
South Perth	75+	Employee	F	4
South Perth	75+	Employee	M	17
South Perth	75+	Owner managers of incorporated enterprises	F	3
South Perth	75+	Owner managers of incorporated enterprises	M	11
South Perth	75+	Owner managers of unincorporated enterprises	F	7
South Perth	75+	Owner managers of unincorporated enterprises	M	13
Cockburn	15-19		F	5
Cockburn	15-19		M	6
Cockburn	15-19	Contributing family workers	F	3
Cockburn	15-19	Contributing family workers	M	15
Cockburn	15-19	Employee	F	1075
Cockburn	15-19	Employee	M	1137
Cockburn	15-19	Owner managers of incorporated enterprises	F	3
Cockburn	15-19	Owner managers of incorporated enterprises	M	3
Cockburn	15-19	Owner managers of unincorporated enterprises	F	5
Cockburn	15-19	Owner managers of unincorporated enterprises	M	14
Cockburn	20-24		F	15
Cockburn	20-24		M	23
Cockburn	20-24	Contributing family workers	F	6
Cockburn	20-24	Contributing family workers	M	18
Cockburn	20-24	Employee	F	1611
Cockburn	20-24	Employee	M	2245
Cockburn	20-24	Owner managers of incorporated enterprises	F	6
Cockburn	20-24	Owner managers of incorporated enterprises	M	26
Cockburn	20-24	Owner managers of unincorporated enterprises	F	28
Cockburn	20-24	Owner managers of unincorporated enterprises	M	63
Cockburn	25-29		F	12
Cockburn	25-29		M	18
Cockburn	25-29	Contributing family workers	F	8
Cockburn	25-29	Contributing family workers	M	9
Cockburn	25-29	Employee	F	1743
Cockburn	25-29	Employee	M	2730
Cockburn	25-29	Owner managers of incorporated enterprises	F	34
Cockburn	25-29	Owner managers of incorporated enterprises	M	93
Cockburn	25-29	Owner managers of unincorporated enterprises	F	80
Cockburn	25-29	Owner managers of unincorporated enterprises	M	116
Cockburn	30-34		F	13
Cockburn	30-34		M	19
Cockburn	30-34	Contributing family workers	F	36
Cockburn	30-34	Contributing family workers	M	17
Cockburn	30-34	Employee	F	1631
Cockburn	30-34	Employee	M	2982
Cockburn	30-34	Owner managers of incorporated enterprises	F	70
Cockburn	30-34	Owner managers of incorporated enterprises	M	181
Cockburn	30-34	Owner managers of unincorporated enterprises	F	119
Cockburn	30-34	Owner managers of unincorporated enterprises	M	151
Cockburn	35-39		F	14
Cockburn	35-39		M	27
Cockburn	35-39	Contributing family workers	F	46
Cockburn	35-39	Contributing family workers	M	19
Cockburn	35-39	Employee	F	1445
Cockburn	35-39	Employee	M	2561
Cockburn	35-39	Owner managers of incorporated enterprises	F	112
Cockburn	35-39	Owner managers of incorporated enterprises	M	271
Cockburn	35-39	Owner managers of unincorporated enterprises	F	132
Cockburn	35-39	Owner managers of unincorporated enterprises	M	166
Cockburn	40-44		F	9
Cockburn	40-44		M	19
Cockburn	40-44	Contributing family workers	F	37
Cockburn	40-44	Contributing family workers	M	19
Cockburn	40-44	Employee	F	1451
Cockburn	40-44	Employee	M	2505
Cockburn	40-44	Owner managers of incorporated enterprises	F	102
Cockburn	40-44	Owner managers of incorporated enterprises	M	291
Cockburn	40-44	Owner managers of unincorporated enterprises	F	174
Cockburn	40-44	Owner managers of unincorporated enterprises	M	179
Cockburn	45-49		F	16
Cockburn	45-49		M	26
Cockburn	45-49	Contributing family workers	F	43
Cockburn	45-49	Contributing family workers	M	24
Cockburn	45-49	Employee	F	1546
Cockburn	45-49	Employee	M	2275
Cockburn	45-49	Owner managers of incorporated enterprises	F	105
Cockburn	45-49	Owner managers of incorporated enterprises	M	263
Cockburn	45-49	Owner managers of unincorporated enterprises	F	158
Cockburn	45-49	Owner managers of unincorporated enterprises	M	236
Cockburn	50-54		F	10
Cockburn	50-54		M	22
Cockburn	50-54	Contributing family workers	F	31
Cockburn	50-54	Contributing family workers	M	26
Cockburn	50-54	Employee	F	1282
Cockburn	50-54	Employee	M	1977
Cockburn	50-54	Owner managers of incorporated enterprises	F	115
Cockburn	50-54	Owner managers of incorporated enterprises	M	280
Cockburn	50-54	Owner managers of unincorporated enterprises	F	116
Cockburn	50-54	Owner managers of unincorporated enterprises	M	232
Cockburn	55-59		F	8
Cockburn	55-59		M	17
Cockburn	55-59	Contributing family workers	F	24
Cockburn	55-59	Contributing family workers	M	26
Cockburn	55-59	Employee	F	1016
Cockburn	55-59	Employee	M	1522
Cockburn	55-59	Owner managers of incorporated enterprises	F	87
Cockburn	55-59	Owner managers of incorporated enterprises	M	217
Cockburn	55-59	Owner managers of unincorporated enterprises	F	96
Cockburn	55-59	Owner managers of unincorporated enterprises	M	176
Cockburn	60-64		F	6
Cockburn	60-64		M	8
Cockburn	60-64	Contributing family workers	F	18
Cockburn	60-64	Contributing family workers	M	23
Cockburn	60-64	Employee	F	623
Cockburn	60-64	Employee	M	1047
Cockburn	60-64	Owner managers of incorporated enterprises	F	54
Cockburn	60-64	Owner managers of incorporated enterprises	M	122
Cockburn	60-64	Owner managers of unincorporated enterprises	F	62
Cockburn	60-64	Owner managers of unincorporated enterprises	M	160
Cockburn	65-69		F	3
Cockburn	65-69		M	8
Cockburn	65-69	Contributing family workers	F	9
Cockburn	65-69	Contributing family workers	M	26
Cockburn	65-69	Employee	F	168
Cockburn	65-69	Employee	M	384
Cockburn	65-69	Owner managers of incorporated enterprises	F	29
Cockburn	65-69	Owner managers of incorporated enterprises	M	87
Cockburn	65-69	Owner managers of unincorporated enterprises	F	37
Cockburn	65-69	Owner managers of unincorporated enterprises	M	84
Cockburn	70-74		F	7
Cockburn	70-74		M	10
Cockburn	70-74	Contributing family workers	F	4
Cockburn	70-74	Contributing family workers	M	9
Cockburn	70-74	Employee	F	46
Cockburn	70-74	Employee	M	103
Cockburn	70-74	Owner managers of incorporated enterprises	F	12
Cockburn	70-74	Owner managers of incorporated enterprises	M	43
Cockburn	70-74	Owner managers of unincorporated enterprises	F	9
Cockburn	70-74	Owner managers of unincorporated enterprises	M	33
Cockburn	75+		F	4
Cockburn	75+	Contributing family workers	F	5
Cockburn	75+	Contributing family workers	M	4
Cockburn	75+	Employee	F	21
Cockburn	75+	Employee	M	38
Cockburn	75+	Owner managers of incorporated enterprises	F	3
Cockburn	75+	Owner managers of incorporated enterprises	M	23
Cockburn	75+	Owner managers of unincorporated enterprises	F	4
Cockburn	75+	Owner managers of unincorporated enterprises	M	20
Fremantle	15-19		F	5
Fremantle	15-19		M	5
Fremantle	15-19	Contributing family workers	F	4
Fremantle	15-19	Contributing family workers	M	10
Fremantle	15-19	Employee	F	668
Fremantle	15-19	Employee	M	565
Fremantle	15-19	Owner managers of incorporated enterprises	M	3
Fremantle	15-19	Owner managers of unincorporated enterprises	F	3
Fremantle	15-19	Owner managers of unincorporated enterprises	M	7
Fremantle	20-24		F	6
Fremantle	20-24		M	9
Fremantle	20-24	Contributing family workers	F	3
Fremantle	20-24	Contributing family workers	M	6
Fremantle	20-24	Employee	F	1397
Fremantle	20-24	Employee	M	1290
Fremantle	20-24	Owner managers of incorporated enterprises	F	3
