SA4_NAME16	Age	LabourForceStatus	Sex	workers
Mandurah	25-29	Employed (away from work)	M	35
Mandurah	25-29	Employed (full-time)	F	601
Mandurah	25-29	Employed (full-time)	M	770
Mandurah	25-29	Employed (part-time)	F	558
Mandurah	25-29	Employed (part-time)	M	197
Mandurah	30-34		F	20
Mandurah	30-34		M	37
Mandurah	30-34	Employed (away from work)	F	86
Mandurah	30-34	Employed (away from work)	M	25
Mandurah	30-34	Employed (full-time)	F	503
Mandurah	30-34	Employed (full-time)	M	816
Mandurah	30-34	Employed (part-time)	F	769
Mandurah	30-34	Employed (part-time)	M	166
Mandurah	35-39		F	19
Mandurah	35-39		M	21
Mandurah	35-39	Employed (away from work)	F	54
Mandurah	35-39	Employed (away from work)	M	22
Mandurah	35-39	Employed (full-time)	F	515
Mandurah	35-39	Employed (full-time)	M	799
Mandurah	35-39	Employed (part-time)	F	832
Mandurah	35-39	Employed (part-time)	M	150
Mandurah	40-44		F	24
Mandurah	40-44		M	24
Mandurah	40-44	Employed (away from work)	F	57
Mandurah	40-44	Employed (away from work)	M	27
Mandurah	40-44	Employed (full-time)	F	748
Mandurah	40-44	Employed (full-time)	M	939
Mandurah	40-44	Employed (part-time)	F	946
Mandurah	40-44	Employed (part-time)	M	169
Mandurah	45-49		F	26
Mandurah	45-49		M	26
Mandurah	45-49	Employed (away from work)	F	54
Mandurah	45-49	Employed (away from work)	M	43
Mandurah	45-49	Employed (full-time)	F	891
Mandurah	45-49	Employed (full-time)	M	950
Mandurah	45-49	Employed (part-time)	F	939
Mandurah	45-49	Employed (part-time)	M	156
Mandurah	50-54		F	16
Mandurah	50-54		M	28
Mandurah	50-54	Employed (away from work)	F	70
Mandurah	50-54	Employed (away from work)	M	51
Mandurah	50-54	Employed (full-time)	F	816
Mandurah	50-54	Employed (full-time)	M	963
Mandurah	50-54	Employed (part-time)	F	933
Mandurah	50-54	Employed (part-time)	M	189
Mandurah	55-59		F	22
Mandurah	55-59		M	18
Mandurah	55-59	Employed (away from work)	F	60
Mandurah	55-59	Employed (away from work)	M	45
Mandurah	55-59	Employed (full-time)	F	606
Mandurah	55-59	Employed (full-time)	M	784
Mandurah	55-59	Employed (part-time)	F	777
Mandurah	55-59	Employed (part-time)	M	217
Mandurah	60-64		F	7
Mandurah	60-64		M	10
Mandurah	60-64	Employed (away from work)	F	44
Mandurah	60-64	Employed (away from work)	M	47
Mandurah	60-64	Employed (full-time)	F	276
Mandurah	60-64	Employed (full-time)	M	514
Mandurah	60-64	Employed (part-time)	F	593
Mandurah	60-64	Employed (part-time)	M	291
Mandurah	65-69		F	3
Mandurah	65-69		M	6
Mandurah	65-69	Employed (away from work)	F	23
Mandurah	65-69	Employed (away from work)	M	24
Mandurah	65-69	Employed (full-time)	F	68
Mandurah	65-69	Employed (full-time)	M	188
Mandurah	65-69	Employed (part-time)	F	264
Mandurah	65-69	Employed (part-time)	M	207
Mandurah	70-74		F	4
Mandurah	70-74		M	5
Mandurah	70-74	Employed (away from work)	F	4
Mandurah	70-74	Employed (away from work)	M	12
Mandurah	70-74	Employed (full-time)	F	13
Mandurah	70-74	Employed (full-time)	M	49
Mandurah	70-74	Employed (part-time)	F	69
Mandurah	70-74	Employed (part-time)	M	97
Mandurah	75+		F	4
Mandurah	75+		M	6
Mandurah	75+	Employed (away from work)	F	6
Mandurah	75+	Employed (away from work)	M	3
Mandurah	75+	Employed (full-time)	F	14
Mandurah	75+	Employed (full-time)	M	16
Mandurah	75+	Employed (part-time)	F	39
Mandurah	75+	Employed (part-time)	M	78
Perth - Inner	15-19		F	106
Perth - Inner	15-19		M	82
Perth - Inner	15-19	Employed (away from work)	F	135
Perth - Inner	15-19	Employed (away from work)	M	87
Perth - Inner	15-19	Employed (full-time)	F	511
Perth - Inner	15-19	Employed (full-time)	M	487
Perth - Inner	15-19	Employed (part-time)	F	2705
Perth - Inner	15-19	Employed (part-time)	M	1948
Perth - Inner	20-24		F	243
Perth - Inner	20-24		M	210
Perth - Inner	20-24	Employed (away from work)	F	319
Perth - Inner	20-24	Employed (away from work)	M	237
Perth - Inner	20-24	Employed (full-time)	F	5692
Perth - Inner	20-24	Employed (full-time)	M	3987
Perth - Inner	20-24	Employed (part-time)	F	5213
Perth - Inner	20-24	Employed (part-time)	M	3971
Perth - Inner	25-29		F	219
Perth - Inner	25-29		M	260
Perth - Inner	25-29	Employed (away from work)	F	783
Perth - Inner	25-29	Employed (away from work)	M	313
Perth - Inner	25-29	Employed (full-time)	F	11867
Perth - Inner	25-29	Employed (full-time)	M	9788
Perth - Inner	25-29	Employed (part-time)	F	4137
Perth - Inner	25-29	Employed (part-time)	M	2456
Perth - Inner	30-34		F	180
Perth - Inner	30-34		M	218
Perth - Inner	30-34	Employed (away from work)	F	1515
Perth - Inner	30-34	Employed (away from work)	M	387
Perth - Inner	30-34	Employed (full-time)	F	10220
Perth - Inner	30-34	Employed (full-time)	M	13116
Perth - Inner	30-34	Employed (part-time)	F	5305
Perth - Inner	30-34	Employed (part-time)	M	1746
Perth - Inner	35-39		F	136
Perth - Inner	35-39		M	193
Perth - Inner	35-39	Employed (away from work)	F	938
Perth - Inner	35-39	Employed (away from work)	M	363
Perth - Inner	35-39	Employed (full-time)	F	7083
Perth - Inner	35-39	Employed (full-time)	M	12451
Perth - Inner	35-39	Employed (part-time)	F	5693
Perth - Inner	35-39	Employed (part-time)	M	1313
Perth - Inner	40-44		F	95
Perth - Inner	40-44		M	150
Perth - Inner	40-44	Employed (away from work)	F	441
Perth - Inner	40-44	Employed (away from work)	M	298
Perth - Inner	40-44	Employed (full-time)	F	6613
Perth - Inner	40-44	Employed (full-time)	M	11454
Perth - Inner	40-44	Employed (part-time)	F	5469
Perth - Inner	40-44	Employed (part-time)	M	1049
Perth - Inner	45-49		F	134
Perth - Inner	45-49		M	149
Perth - Inner	45-49	Employed (away from work)	F	331
Perth - Inner	45-49	Employed (away from work)	M	295
Perth - Inner	45-49	Employed (full-time)	F	7130
Perth - Inner	45-49	Employed (full-time)	M	10976
Perth - Inner	45-49	Employed (part-time)	F	4884
Perth - Inner	45-49	Employed (part-time)	M	1042
Perth - Inner	50-54		F	113
Perth - Inner	50-54		M	114
Perth - Inner	50-54	Employed (away from work)	F	356
Perth - Inner	50-54	Employed (away from work)	M	293
Perth - Inner	50-54	Employed (full-time)	F	6700
Perth - Inner	50-54	Employed (full-time)	M	8974
Perth - Inner	50-54	Employed (part-time)	F	4095
Perth - Inner	50-54	Employed (part-time)	M	973
Perth - Inner	55-59		F	101
Perth - Inner	55-59		M	95
Perth - Inner	55-59	Employed (away from work)	F	362
Perth - Inner	55-59	Employed (away from work)	M	304
Perth - Inner	55-59	Employed (full-time)	F	5367
Perth - Inner	55-59	Employed (full-time)	M	7119
Perth - Inner	55-59	Employed (part-time)	F	3642
Perth - Inner	55-59	Employed (part-time)	M	1047
Perth - Inner	60-64		F	67
Perth - Inner	60-64		M	73
Perth - Inner	60-64	Employed (away from work)	F	313
Perth - Inner	60-64	Employed (away from work)	M	234
Perth - Inner	60-64	Employed (full-time)	F	3072
Perth - Inner	60-64	Employed (full-time)	M	4371
Perth - Inner	60-64	Employed (part-time)	F	2905
Perth - Inner	60-64	Employed (part-time)	M	1251
Perth - Inner	65-69		F	39
Perth - Inner	65-69		M	49
Perth - Inner	65-69	Employed (away from work)	F	142
Perth - Inner	65-69	Employed (away from work)	M	104
Perth - Inner	65-69	Employed (full-time)	F	976
Perth - Inner	65-69	Employed (full-time)	M	1632
Perth - Inner	65-69	Employed (part-time)	F	1563
Perth - Inner	65-69	Employed (part-time)	M	1113
Perth - Inner	70-74		F	15
Perth - Inner	70-74		M	21
Perth - Inner	70-74	Employed (away from work)	F	45
Perth - Inner	70-74	Employed (away from work)	M	39
Perth - Inner	70-74	Employed (full-time)	F	165
Perth - Inner	70-74	Employed (full-time)	M	418
Perth - Inner	70-74	Employed (part-time)	F	513
Perth - Inner	70-74	Employed (part-time)	M	576
Perth - Inner	75+		F	29
Perth - Inner	75+		M	18
Perth - Inner	75+	Employed (away from work)	F	10
Perth - Inner	75+	Employed (away from work)	M	20
Perth - Inner	75+	Employed (full-time)	F	49
Perth - Inner	75+	Employed (full-time)	M	159
Perth - Inner	75+	Employed (part-time)	F	230
Perth - Inner	75+	Employed (part-time)	M	377
Perth - North East	15-19		F	53
Perth - North East	15-19		M	75
Perth - North East	15-19	Employed (away from work)	F	82
Perth - North East	15-19	Employed (away from work)	M	71
Perth - North East	15-19	Employed (full-time)	F	352
Perth - North East	15-19	Employed (full-time)	M	692
Perth - North East	15-19	Employed (part-time)	F	2489
Perth - North East	15-19	Employed (part-time)	M	1780
Perth - North East	20-24		F	68
Perth - North East	20-24		M	119
Perth - North East	20-24	Employed (away from work)	F	113
Perth - North East	20-24	Employed (away from work)	M	105
Perth - North East	20-24	Employed (full-time)	F	1665
Perth - North East	20-24	Employed (full-time)	M	2870
Perth - North East	20-24	Employed (part-time)	F	2170
Perth - North East	20-24	Employed (part-time)	M	1715
Perth - North East	25-29		F	75
Perth - North East	25-29		M	114
Perth - North East	25-29	Employed (away from work)	F	184
Perth - North East	25-29	Employed (away from work)	M	112
Perth - North East	25-29	Employed (full-time)	F	2414
Perth - North East	25-29	Employed (full-time)	M	4161
Perth - North East	25-29	Employed (part-time)	F	1594
Perth - North East	25-29	Employed (part-time)	M	956
Perth - North East	30-34		F	52
Perth - North East	30-34		M	118
Perth - North East	30-34	Employed (away from work)	F	223
Perth - North East	30-34	Employed (away from work)	M	128
Perth - North East	30-34	Employed (full-time)	F	1987
Perth - North East	30-34	Employed (full-time)	M	4708
Perth - North East	30-34	Employed (part-time)	F	1857
Perth - North East	30-34	Employed (part-time)	M	723
Perth - North East	35-39		F	49
Perth - North East	35-39		M	93
Perth - North East	35-39	Employed (away from work)	F	145
Perth - North East	35-39	Employed (away from work)	M	106
Perth - North East	35-39	Employed (full-time)	F	1647
Perth - North East	35-39	Employed (full-time)	M	4244
Perth - North East	35-39	Employed (part-time)	F	1978
Perth - North East	35-39	Employed (part-time)	M	530
Perth - North East	40-44		F	72
Perth - North East	40-44		M	86
Perth - North East	40-44	Employed (away from work)	F	100
Perth - North East	40-44	Employed (away from work)	M	90
Perth - North East	40-44	Employed (full-time)	F	2028
Perth - North East	40-44	Employed (full-time)	M	4279
Perth - North East	40-44	Employed (part-time)	F	2247
Perth - North East	40-44	Employed (part-time)	M	580
Perth - North East	45-49		F	72
Perth - North East	45-49		M	102
Perth - North East	45-49	Employed (away from work)	F	116
Perth - North East	45-49	Employed (away from work)	M	130
Perth - North East	45-49	Employed (full-time)	F	2336
Perth - North East	45-49	Employed (full-time)	M	4459
Perth - North East	45-49	Employed (part-time)	F	2183
Perth - North East	45-49	Employed (part-time)	M	608
Perth - North East	50-54		F	58
Perth - North East	50-54		M	64
Perth - North East	50-54	Employed (away from work)	F	149
Perth - North East	50-54	Employed (away from work)	M	134
Perth - North East	50-54	Employed (full-time)	F	2248
Perth - North East	50-54	Employed (full-time)	M	4238
Perth - North East	50-54	Employed (part-time)	F	1943
Perth - North East	50-54	Employed (part-time)	M	643
Perth - North East	55-59		F	42
Perth - North East	55-59		M	55
Perth - North East	55-59	Employed (away from work)	F	113
Perth - North East	55-59	Employed (away from work)	M	165
Perth - North East	55-59	Employed (full-time)	F	1719
Perth - North East	55-59	Employed (full-time)	M	3406
Perth - North East	55-59	Employed (part-time)	F	1736
Perth - North East	55-59	Employed (part-time)	M	671
Perth - North East	60-64		F	32
Perth - North East	60-64		M	39
Perth - North East	60-64	Employed (away from work)	F	108
Perth - North East	60-64	Employed (away from work)	M	140
Perth - North East	60-64	Employed (full-time)	F	913
Perth - North East	60-64	Employed (full-time)	M	2244
Perth - North East	60-64	Employed (part-time)	F	1299
Perth - North East	60-64	Employed (part-time)	M	777
Perth - North East	65-69		F	23
Perth - North East	65-69		M	17
Perth - North East	65-69	Employed (away from work)	F	60
Perth - North East	65-69	Employed (away from work)	M	74
Perth - North East	65-69	Employed (full-time)	F	300
Perth - North East	65-69	Employed (full-time)	M	819
Perth - North East	65-69	Employed (part-time)	F	605
Perth - North East	65-69	Employed (part-time)	M	601
Perth - North East	70-74		F	7
Perth - North East	70-74		M	10
Perth - North East	70-74	Employed (away from work)	F	22
Perth - North East	70-74	Employed (away from work)	M	16
Perth - North East	70-74	Employed (full-time)	F	68
Perth - North East	70-74	Employed (full-time)	M	215
Perth - North East	70-74	Employed (part-time)	F	229
Perth - North East	70-74	Employed (part-time)	M	317
Perth - North East	75+		F	5
Perth - North East	75+		M	11
Perth - North East	75+	Employed (away from work)	F	10
Perth - North East	75+	Employed (away from work)	M	15
Perth - North East	75+	Employed (full-time)	F	20
Perth - North East	75+	Employed (full-time)	M	63
Perth - North East	75+	Employed (part-time)	F	82
Perth - North East	75+	Employed (part-time)	M	168
Perth - North West	15-19		F	110
Perth - North West	15-19		M	107
Perth - North West	15-19	Employed (away from work)	F	204
Perth - North West	15-19	Employed (away from work)	M	160
Perth - North West	15-19	Employed (full-time)	F	532
Perth - North West	15-19	Employed (full-time)	M	1070
Perth - North West	15-19	Employed (part-time)	F	5450
Perth - North West	15-19	Employed (part-time)	M	3792
Perth - North West	20-24		F	177
Perth - North West	20-24		M	209
Perth - North West	20-24	Employed (away from work)	F	247
Perth - North West	20-24	Employed (away from work)	M	182
Perth - North West	20-24	Employed (full-time)	F	3353
Perth - North West	20-24	Employed (full-time)	M	4205
Perth - North West	20-24	Employed (part-time)	F	4691
Perth - North West	20-24	Employed (part-time)	M	3781
Perth - North West	25-29		F	136
Perth - North West	25-29		M	205
Perth - North West	25-29	Employed (away from work)	F	420
Perth - North West	25-29	Employed (away from work)	M	190
Perth - North West	25-29	Employed (full-time)	F	4950
Perth - North West	25-29	Employed (full-time)	M	6638
Perth - North West	25-29	Employed (part-time)	F	3117
Perth - North West	25-29	Employed (part-time)	M	1884
Perth - North West	30-34		F	114
Perth - North West	30-34		M	190
Perth - North West	30-34	Employed (away from work)	F	516
Perth - North West	30-34	Employed (away from work)	M	198
Perth - North West	30-34	Employed (full-time)	F	3980
Perth - North West	30-34	Employed (full-time)	M	7468
Perth - North West	30-34	Employed (part-time)	F	3974
Perth - North West	30-34	Employed (part-time)	M	1366
Perth - North West	35-39		F	105
Perth - North West	35-39		M	155
Perth - North West	35-39	Employed (away from work)	F	340
Perth - North West	35-39	Employed (away from work)	M	176
Perth - North West	35-39	Employed (full-time)	F	3192
Perth - North West	35-39	Employed (full-time)	M	6507
Perth - North West	35-39	Employed (part-time)	F	4553
Perth - North West	35-39	Employed (part-time)	M	1015
Perth - North West	40-44		F	130
Perth - North West	40-44		M	125
Perth - North West	40-44	Employed (away from work)	F	224
Perth - North West	40-44	Employed (away from work)	M	152
Perth - North West	40-44	Employed (full-time)	F	3845
Perth - North West	40-44	Employed (full-time)	M	6557
Perth - North West	40-44	Employed (part-time)	F	5199
Perth - North West	40-44	Employed (part-time)	M	1010
Perth - North West	45-49		F	132
Perth - North West	45-49		M	114
Perth - North West	45-49	Employed (away from work)	F	226
Perth - North West	45-49	Employed (away from work)	M	143
Perth - North West	45-49	Employed (full-time)	F	4519
Perth - North West	45-49	Employed (full-time)	M	6519
Perth - North West	45-49	Employed (part-time)	F	5118
Perth - North West	45-49	Employed (part-time)	M	1099
Perth - North West	50-54		F	108
Perth - North West	50-54		M	112
Perth - North West	50-54	Employed (away from work)	F	270
Perth - North West	50-54	Employed (away from work)	M	155
Perth - North West	50-54	Employed (full-time)	F	4225
Perth - North West	50-54	Employed (full-time)	M	5977
Perth - North West	50-54	Employed (part-time)	F	4284
Perth - North West	50-54	Employed (part-time)	M	1118
Perth - North West	55-59		F	88
Perth - North West	55-59		M	82
Perth - North West	55-59	Employed (away from work)	F	273
Perth - North West	55-59	Employed (away from work)	M	174
Perth - North West	55-59	Employed (full-time)	F	3346
Perth - North West	55-59	Employed (full-time)	M	4805
Perth - North West	55-59	Employed (part-time)	F	3704
Perth - North West	55-59	Employed (part-time)	M	1135
Perth - North West	60-64		F	56
Perth - North West	60-64		M	60
Perth - North West	60-64	Employed (away from work)	F	219
Perth - North West	60-64	Employed (away from work)	M	173
Perth - North West	60-64	Employed (full-time)	F	1844
Perth - North West	60-64	Employed (full-time)	M	2996
Perth - North West	60-64	Employed (part-time)	F	2794
Perth - North West	60-64	Employed (part-time)	M	1346
Perth - North West	65-69		F	35
Perth - North West	65-69		M	22
Perth - North West	65-69	Employed (away from work)	F	95
Perth - North West	65-69	Employed (away from work)	M	113
Perth - North West	65-69	Employed (full-time)	F	515
Perth - North West	65-69	Employed (full-time)	M	1148
Perth - North West	65-69	Employed (part-time)	F	1305
Perth - North West	65-69	Employed (part-time)	M	1166
Perth - North West	70-74		F	15
Perth - North West	70-74		M	16
Perth - North West	70-74	Employed (away from work)	F	26
Perth - North West	70-74	Employed (away from work)	M	43
Perth - North West	70-74	Employed (full-time)	F	92
Perth - North West	70-74	Employed (full-time)	M	269
Perth - North West	70-74	Employed (part-time)	F	408
Perth - North West	70-74	Employed (part-time)	M	594
Perth - North West	75+		F	14
Perth - North West	75+		M	14
Perth - North West	75+	Employed (away from work)	F	10
Perth - North West	75+	Employed (away from work)	M	25
Perth - North West	75+	Employed (full-time)	F	38
Perth - North West	75+	Employed (full-time)	M	104
Perth - North West	75+	Employed (part-time)	F	160
Perth - North West	75+	Employed (part-time)	M	293
Perth - South East	15-19		F	122
Perth - South East	15-19		M	127
Perth - South East	15-19	Employed (away from work)	F	117
Perth - South East	15-19	Employed (away from work)	M	142
Perth - South East	15-19	Employed (full-time)	F	625
Perth - South East	15-19	Employed (full-time)	M	1306
Perth - South East	15-19	Employed (part-time)	F	4228
Perth - South East	15-19	Employed (part-time)	M	3211
Perth - South East	20-24		F	190
Perth - South East	20-24		M	262
Perth - South East	20-24	Employed (away from work)	F	287
Perth - South East	20-24	Employed (away from work)	M	261
Perth - South East	20-24	Employed (full-time)	F	3822
Perth - South East	20-24	Employed (full-time)	M	5805
Perth - South East	20-24	Employed (part-time)	F	4521
Perth - South East	20-24	Employed (part-time)	M	3931
Perth - South East	25-29		F	176
Perth - South East	25-29		M	304
Perth - South East	25-29	Employed (away from work)	F	448
Perth - South East	25-29	Employed (away from work)	M	357
Perth - South East	25-29	Employed (full-time)	F	5859
Perth - South East	25-29	Employed (full-time)	M	9448
Perth - South East	25-29	Employed (part-time)	F	3614
Perth - South East	25-29	Employed (part-time)	M	2572
Perth - South East	30-34		F	163
Perth - South East	30-34		M	261
Perth - South East	30-34	Employed (away from work)	F	635
Perth - South East	30-34	Employed (away from work)	M	282
Perth - South East	30-34	Employed (full-time)	F	4948
Perth - South East	30-34	Employed (full-time)	M	11762
Perth - South East	30-34	Employed (part-time)	F	4108
Perth - South East	30-34	Employed (part-time)	M	1910
Perth - South East	35-39		F	126
Perth - South East	35-39		M	224
Perth - South East	35-39	Employed (away from work)	F	388
Perth - South East	35-39	Employed (away from work)	M	273
Perth - South East	35-39	Employed (full-time)	F	3888
Perth - South East	35-39	Employed (full-time)	M	10445
Perth - South East	35-39	Employed (part-time)	F	4286
Perth - South East	35-39	Employed (part-time)	M	1520
Perth - South East	40-44		F	146
Perth - South East	40-44		M	209
Perth - South East	40-44	Employed (away from work)	F	253
Perth - South East	40-44	Employed (away from work)	M	234
Perth - South East	40-44	Employed (full-time)	F	4348
Perth - South East	40-44	Employed (full-time)	M	10124
Perth - South East	40-44	Employed (part-time)	F	4545
Perth - South East	40-44	Employed (part-time)	M	1347
Perth - South East	45-49		F	124
Perth - South East	45-49		M	169
Perth - South East	45-49	Employed (away from work)	F	258
Perth - South East	45-49	Employed (away from work)	M	273
Perth - South East	45-49	Employed (full-time)	F	4983
Perth - South East	45-49	Employed (full-time)	M	9767
Perth - South East	45-49	Employed (part-time)	F	4301
Perth - South East	45-49	Employed (part-time)	M	1261
Perth - South East	50-54		F	109
Perth - South East	50-54		M	142
Perth - South East	50-54	Employed (away from work)	F	252
Perth - South East	50-54	Employed (away from work)	M	300
Perth - South East	50-54	Employed (full-time)	F	4748
Perth - South East	50-54	Employed (full-time)	M	9037
Perth - South East	50-54	Employed (part-time)	F	3747
Perth - South East	50-54	Employed (part-time)	M	1271
Perth - South East	55-59		F	97
Perth - South East	55-59		M	129
Perth - South East	55-59	Employed (away from work)	F	284
Perth - South East	55-59	Employed (away from work)	M	320
Perth - South East	55-59	Employed (full-time)	F	3757
Perth - South East	55-59	Employed (full-time)	M	7555
Perth - South East	55-59	Employed (part-time)	F	3408
Perth - South East	55-59	Employed (part-time)	M	1344
Perth - South East	60-64		F	50
Perth - South East	60-64		M	65
Perth - South East	60-64	Employed (away from work)	F	253
Perth - South East	60-64	Employed (away from work)	M	302
Perth - South East	60-64	Employed (full-time)	F	2155
Perth - South East	60-64	Employed (full-time)	M	4926
Perth - South East	60-64	Employed (part-time)	F	2779
Perth - South East	60-64	Employed (part-time)	M	1547
Perth - South East	65-69		F	30
Perth - South East	65-69		M	47
Perth - South East	65-69	Employed (away from work)	F	129
Perth - South East	65-69	Employed (away from work)	M	164
Perth - South East	65-69	Employed (full-time)	F	660
Perth - South East	65-69	Employed (full-time)	M	1869
Perth - South East	65-69	Employed (part-time)	F	1278
Perth - South East	65-69	Employed (part-time)	M	1267
Perth - South East	70-74		F	21
Perth - South East	70-74		M	18
Perth - South East	70-74	Employed (away from work)	F	37
Perth - South East	70-74	Employed (away from work)	M	45
Perth - South East	70-74	Employed (full-time)	F	108
Perth - South East	70-74	Employed (full-time)	M	433
Perth - South East	70-74	Employed (part-time)	F	423
Perth - South East	70-74	Employed (part-time)	M	617
Perth - South East	75+		F	20
Perth - South East	75+		M	24
Perth - South East	75+	Employed (away from work)	F	16
Perth - South East	75+	Employed (away from work)	M	22
Perth - South East	75+	Employed (full-time)	F	30
Perth - South East	75+	Employed (full-time)	M	167
Perth - South East	75+	Employed (part-time)	F	146
Perth - South East	75+	Employed (part-time)	M	317
Perth - South West	15-19		F	100
Perth - South West	15-19		M	72
Perth - South West	15-19	Employed (away from work)	F	161
Perth - South West	15-19	Employed (away from work)	M	125
Perth - South West	15-19	Employed (full-time)	F	501
Perth - South West	15-19	Employed (full-time)	M	969
Perth - South West	15-19	Employed (part-time)	F	4318
Perth - South West	15-19	Employed (part-time)	M	3099
Perth - South West	20-24		F	148
Perth - South West	20-24		M	210
Perth - South West	20-24	Employed (away from work)	F	269
Perth - South West	20-24	Employed (away from work)	M	212
Perth - South West	20-24	Employed (full-time)	F	3277
Perth - South West	20-24	Employed (full-time)	M	4273
Perth - South West	20-24	Employed (part-time)	F	4257
Perth - South West	20-24	Employed (part-time)	M	2917
Perth - South West	25-29		F	150
Perth - South West	25-29		M	174
Perth - South West	25-29	Employed (away from work)	F	407
Perth - South West	25-29	Employed (away from work)	M	191
Perth - South West	25-29	Employed (full-time)	F	4890
Perth - South West	25-29	Employed (full-time)	M	6623
Perth - South West	25-29	Employed (part-time)	F	2872
Perth - South West	25-29	Employed (part-time)	M	1583
Perth - South West	30-34		F	121
Perth - South West	30-34		M	179
Perth - South West	30-34	Employed (away from work)	F	539
Perth - South West	30-34	Employed (away from work)	M	233
Perth - South West	30-34	Employed (full-time)	F	3847
Perth - South West	30-34	Employed (full-time)	M	7498
Perth - South West	30-34	Employed (part-time)	F	3655
Perth - South West	30-34	Employed (part-time)	M	1180
Perth - South West	35-39		F	92
Perth - South West	35-39		M	136
Perth - South West	35-39	Employed (away from work)	F	389
Perth - South West	35-39	Employed (away from work)	M	199
Perth - South West	35-39	Employed (full-time)	F	3149
Perth - South West	35-39	Employed (full-time)	M	7031
Perth - South West	35-39	Employed (part-time)	F	4047
Perth - South West	35-39	Employed (part-time)	M	936
Perth - South West	40-44		F	98
Perth - South West	40-44		M	131
Perth - South West	40-44	Employed (away from work)	F	231
Perth - South West	40-44	Employed (away from work)	M	210
Perth - South West	40-44	Employed (full-time)	F	3578
Perth - South West	40-44	Employed (full-time)	M	7026
Perth - South West	40-44	Employed (part-time)	F	4295
Perth - South West	40-44	Employed (part-time)	M	875
Perth - South West	45-49		F	111
Perth - South West	45-49		M	131
Perth - South West	45-49	Employed (away from work)	F	216
Perth - South West	45-49	Employed (away from work)	M	213
Perth - South West	45-49	Employed (full-time)	F	4207
Perth - South West	45-49	Employed (full-time)	M	6942
Perth - South West	45-49	Employed (part-time)	F	4176
Perth - South West	45-49	Employed (part-time)	M	935
Perth - South West	50-54		F	103
Perth - South West	50-54		M	105
Perth - South West	50-54	Employed (away from work)	F	244
Perth - South West	50-54	Employed (away from work)	M	225
Perth - South West	50-54	Employed (full-time)	F	3968
Perth - South West	50-54	Employed (full-time)	M	6355
Perth - South West	50-54	Employed (part-time)	F	3664
Perth - South West	50-54	Employed (part-time)	M	953
Perth - South West	55-59		F	64
Perth - South West	55-59		M	91
Perth - South West	55-59	Employed (away from work)	F	290
Perth - South West	55-59	Employed (away from work)	M	230
Perth - South West	55-59	Employed (full-time)	F	2990
Perth - South West	55-59	Employed (full-time)	M	5092
Perth - South West	55-59	Employed (part-time)	F	3163
Perth - South West	55-59	Employed (part-time)	M	1025
Perth - South West	60-64		F	56
Perth - South West	60-64		M	60
Perth - South West	60-64	Employed (away from work)	F	163
Perth - South West	60-64	Employed (away from work)	M	212
Perth - South West	60-64	Employed (full-time)	F	1523
Perth - South West	60-64	Employed (full-time)	M	3132
Perth - South West	60-64	Employed (part-time)	F	2297
Perth - South West	60-64	Employed (part-time)	M	1138
Perth - South West	65-69		F	20
Perth - South West	65-69		M	24
Perth - South West	65-69	Employed (away from work)	F	92
Perth - South West	65-69	Employed (away from work)	M	101
Perth - South West	65-69	Employed (full-time)	F	405
Perth - South West	65-69	Employed (full-time)	M	1120
Perth - South West	65-69	Employed (part-time)	F	1043
Perth - South West	65-69	Employed (part-time)	M	948
Perth - South West	70-74		F	15
Perth - South West	70-74		M	30
Perth - South West	70-74	Employed (away from work)	F	30
Perth - South West	70-74	Employed (away from work)	M	40
Perth - South West	70-74	Employed (full-time)	F	66
Perth - South West	70-74	Employed (full-time)	M	272
Perth - South West	70-74	Employed (part-time)	F	317
Perth - South West	70-74	Employed (part-time)	M	475
Perth - South West	75+		F	19
Perth - South West	75+		M	9
Perth - South West	75+	Employed (away from work)	F	9
Perth - South West	75+	Employed (away from work)	M	24
Perth - South West	75+	Employed (full-time)	F	34
Perth - South West	75+	Employed (full-time)	M	102
Perth - South West	75+	Employed (part-time)	F	124
Perth - South West	75+	Employed (part-time)	M	256
Western Australia - Wheat Belt	15-19		F	42
Western Australia - Wheat Belt	15-19		M	52
Western Australia - Wheat Belt	15-19	Employed (away from work)	F	39
Western Australia - Wheat Belt	15-19	Employed (away from work)	M	42
Western Australia - Wheat Belt	15-19	Employed (full-time)	F	296
Western Australia - Wheat Belt	15-19	Employed (full-time)	M	637
Western Australia - Wheat Belt	15-19	Employed (part-time)	F	918
Western Australia - Wheat Belt	15-19	Employed (part-time)	M	629
Western Australia - Wheat Belt	20-24		F	29
Western Australia - Wheat Belt	20-24		M	71
Western Australia - Wheat Belt	20-24	Employed (away from work)	F	52
Western Australia - Wheat Belt	20-24	Employed (away from work)	M	79
Western Australia - Wheat Belt	20-24	Employed (full-time)	F	932
Western Australia - Wheat Belt	20-24	Employed (full-time)	M	1595
Western Australia - Wheat Belt	20-24	Employed (part-time)	F	623
Western Australia - Wheat Belt	20-24	Employed (part-time)	M	429
Western Australia - Wheat Belt	25-29		F	35
Western Australia - Wheat Belt	25-29		M	54
Western Australia - Wheat Belt	25-29	Employed (away from work)	F	131
Western Australia - Wheat Belt	25-29	Employed (away from work)	M	93
Western Australia - Wheat Belt	25-29	Employed (full-time)	F	1086
Western Australia - Wheat Belt	25-29	Employed (full-time)	M	2077
