SA4_NAME16	Age	LabourForceStatus	workers
Bunbury	15-19	Employed (full-time)	1145
Bunbury	15-19	Employed (part-time)	3107
Bunbury	20-24		130
Bunbury	20-24	Employed (away from work)	179
Bunbury	20-24	Employed (full-time)	3144
Bunbury	20-24	Employed (part-time)	1646
Bunbury	25-29		107
Bunbury	25-29	Employed (away from work)	241
Bunbury	25-29	Employed (full-time)	3845
Bunbury	25-29	Employed (part-time)	1631
Bunbury	30-34		132
Bunbury	30-34	Employed (away from work)	351
Bunbury	30-34	Employed (full-time)	3863
Bunbury	30-34	Employed (part-time)	2250
Bunbury	35-39		109
Bunbury	35-39	Employed (away from work)	287
Bunbury	35-39	Employed (full-time)	4070
Bunbury	35-39	Employed (part-time)	2553
Bunbury	40-44		133
Bunbury	40-44	Employed (away from work)	219
Bunbury	40-44	Employed (full-time)	4800
Bunbury	40-44	Employed (part-time)	2903
Bunbury	45-49		141
Bunbury	45-49	Employed (away from work)	299
Bunbury	45-49	Employed (full-time)	5313
Bunbury	45-49	Employed (part-time)	2856
Bunbury	50-54		129
Bunbury	50-54	Employed (away from work)	349
Bunbury	50-54	Employed (full-time)	5058
Bunbury	50-54	Employed (part-time)	2602
Bunbury	55-59		114
Bunbury	55-59	Employed (away from work)	403
Bunbury	55-59	Employed (full-time)	4376
Bunbury	55-59	Employed (part-time)	2615
Bunbury	60-64		62
Bunbury	60-64	Employed (away from work)	361
Bunbury	60-64	Employed (full-time)	2567
Bunbury	60-64	Employed (part-time)	2212
Bunbury	65-69		52
Bunbury	65-69	Employed (away from work)	153
Bunbury	65-69	Employed (full-time)	932
Bunbury	65-69	Employed (part-time)	1240
Bunbury	70-74		30
Bunbury	70-74	Employed (away from work)	64
Bunbury	70-74	Employed (full-time)	297
Bunbury	70-74	Employed (part-time)	525
Bunbury	75+		38
Bunbury	75+	Employed (away from work)	34
Bunbury	75+	Employed (full-time)	164
Bunbury	75+	Employed (part-time)	302
Mandurah	15-19		49
Mandurah	15-19	Employed (away from work)	66
Mandurah	15-19	Employed (full-time)	404
Mandurah	15-19	Employed (part-time)	1669
Mandurah	20-24		60
Mandurah	20-24	Employed (away from work)	66
Mandurah	20-24	Employed (full-time)	1188
Mandurah	20-24	Employed (part-time)	1160
Mandurah	25-29		51
Mandurah	25-29	Employed (away from work)	95
Mandurah	25-29	Employed (full-time)	1366
Mandurah	25-29	Employed (part-time)	757
Mandurah	30-34		50
Mandurah	30-34	Employed (away from work)	111
Mandurah	30-34	Employed (full-time)	1314
Mandurah	30-34	Employed (part-time)	930
Mandurah	35-39		42
Mandurah	35-39	Employed (away from work)	71
Mandurah	35-39	Employed (full-time)	1315
Mandurah	35-39	Employed (part-time)	987
Mandurah	40-44		54
Mandurah	40-44	Employed (away from work)	83
Mandurah	40-44	Employed (full-time)	1693
Mandurah	40-44	Employed (part-time)	1113
Mandurah	45-49		55
Mandurah	45-49	Employed (away from work)	98
Mandurah	45-49	Employed (full-time)	1846
Mandurah	45-49	Employed (part-time)	1098
Mandurah	50-54		49
Mandurah	50-54	Employed (away from work)	121
Mandurah	50-54	Employed (full-time)	1775
Mandurah	50-54	Employed (part-time)	1120
Mandurah	55-59		43
Mandurah	55-59	Employed (away from work)	104
Mandurah	55-59	Employed (full-time)	1398
Mandurah	55-59	Employed (part-time)	995
Mandurah	60-64		24
Mandurah	60-64	Employed (away from work)	90
Mandurah	60-64	Employed (full-time)	791
Mandurah	60-64	Employed (part-time)	885
Mandurah	65-69		7
Mandurah	65-69	Employed (away from work)	50
Mandurah	65-69	Employed (full-time)	251
Mandurah	65-69	Employed (part-time)	476
Mandurah	70-74		8
Mandurah	70-74	Employed (away from work)	19
Mandurah	70-74	Employed (full-time)	61
Mandurah	70-74	Employed (part-time)	163
Mandurah	75+		13
Mandurah	75+	Employed (away from work)	9
Mandurah	75+	Employed (full-time)	29
Mandurah	75+	Employed (part-time)	114
Perth - Inner	15-19		190
Perth - Inner	15-19	Employed (away from work)	226
Perth - Inner	15-19	Employed (full-time)	998
Perth - Inner	15-19	Employed (part-time)	4659
Perth - Inner	20-24		446
Perth - Inner	20-24	Employed (away from work)	551
Perth - Inner	20-24	Employed (full-time)	9682
Perth - Inner	20-24	Employed (part-time)	9190
Perth - Inner	25-29		478
Perth - Inner	25-29	Employed (away from work)	1088
Perth - Inner	25-29	Employed (full-time)	21655
Perth - Inner	25-29	Employed (part-time)	6587
Perth - Inner	30-34		398
Perth - Inner	30-34	Employed (away from work)	1900
Perth - Inner	30-34	Employed (full-time)	23334
Perth - Inner	30-34	Employed (part-time)	7046
Perth - Inner	35-39		323
Perth - Inner	35-39	Employed (away from work)	1306
Perth - Inner	35-39	Employed (full-time)	19534
Perth - Inner	35-39	Employed (part-time)	7000
Perth - Inner	40-44		247
Perth - Inner	40-44	Employed (away from work)	737
Perth - Inner	40-44	Employed (full-time)	18070
Perth - Inner	40-44	Employed (part-time)	6523
Perth - Inner	45-49		283
Perth - Inner	45-49	Employed (away from work)	625
Perth - Inner	45-49	Employed (full-time)	18106
Perth - Inner	45-49	Employed (part-time)	5930
Perth - Inner	50-54		228
Perth - Inner	50-54	Employed (away from work)	651
Perth - Inner	50-54	Employed (full-time)	15676
Perth - Inner	50-54	Employed (part-time)	5069
Perth - Inner	55-59		198
Perth - Inner	55-59	Employed (away from work)	662
Perth - Inner	55-59	Employed (full-time)	12490
Perth - Inner	55-59	Employed (part-time)	4695
Perth - Inner	60-64		138
Perth - Inner	60-64	Employed (away from work)	554
Perth - Inner	60-64	Employed (full-time)	7438
Perth - Inner	60-64	Employed (part-time)	4157
Perth - Inner	65-69		88
Perth - Inner	65-69	Employed (away from work)	241
Perth - Inner	65-69	Employed (full-time)	2612
Perth - Inner	65-69	Employed (part-time)	2673
Perth - Inner	70-74		37
Perth - Inner	70-74	Employed (away from work)	86
Perth - Inner	70-74	Employed (full-time)	581
Perth - Inner	70-74	Employed (part-time)	1092
Perth - Inner	75+		50
Perth - Inner	75+	Employed (away from work)	31
Perth - Inner	75+	Employed (full-time)	211
Perth - Inner	75+	Employed (part-time)	604
Perth - North East	15-19		123
Perth - North East	15-19	Employed (away from work)	152
Perth - North East	15-19	Employed (full-time)	1050
Perth - North East	15-19	Employed (part-time)	4269
Perth - North East	20-24		194
Perth - North East	20-24	Employed (away from work)	224
Perth - North East	20-24	Employed (full-time)	4535
Perth - North East	20-24	Employed (part-time)	3884
Perth - North East	25-29		194
Perth - North East	25-29	Employed (away from work)	296
Perth - North East	25-29	Employed (full-time)	6580
Perth - North East	25-29	Employed (part-time)	2546
Perth - North East	30-34		165
Perth - North East	30-34	Employed (away from work)	346
Perth - North East	30-34	Employed (full-time)	6693
Perth - North East	30-34	Employed (part-time)	2579
Perth - North East	35-39		140
Perth - North East	35-39	Employed (away from work)	252
Perth - North East	35-39	Employed (full-time)	5886
Perth - North East	35-39	Employed (part-time)	2507
Perth - North East	40-44		162
Perth - North East	40-44	Employed (away from work)	193
Perth - North East	40-44	Employed (full-time)	6302
Perth - North East	40-44	Employed (part-time)	2826
Perth - North East	45-49		179
Perth - North East	45-49	Employed (away from work)	242
Perth - North East	45-49	Employed (full-time)	6794
Perth - North East	45-49	Employed (part-time)	2792
Perth - North East	50-54		126
Perth - North East	50-54	Employed (away from work)	283
Perth - North East	50-54	Employed (full-time)	6488
Perth - North East	50-54	Employed (part-time)	2582
Perth - North East	55-59		93
Perth - North East	55-59	Employed (away from work)	285
Perth - North East	55-59	Employed (full-time)	5122
Perth - North East	55-59	Employed (part-time)	2406
Perth - North East	60-64		76
Perth - North East	60-64	Employed (away from work)	250
Perth - North East	60-64	Employed (full-time)	3152
Perth - North East	60-64	Employed (part-time)	2078
Perth - North East	65-69		39
Perth - North East	65-69	Employed (away from work)	136
Perth - North East	65-69	Employed (full-time)	1126
Perth - North East	65-69	Employed (part-time)	1207
Perth - North East	70-74		22
Perth - North East	70-74	Employed (away from work)	38
Perth - North East	70-74	Employed (full-time)	285
Perth - North East	70-74	Employed (part-time)	539
Perth - North East	75+		14
Perth - North East	75+	Employed (away from work)	26
Perth - North East	75+	Employed (full-time)	81
Perth - North East	75+	Employed (part-time)	247
Perth - North West	15-19		212
Perth - North West	15-19	Employed (away from work)	367
Perth - North West	15-19	Employed (full-time)	1603
Perth - North West	15-19	Employed (part-time)	9237
Perth - North West	20-24		386
Perth - North West	20-24	Employed (away from work)	432
Perth - North West	20-24	Employed (full-time)	7562
Perth - North West	20-24	Employed (part-time)	8467
Perth - North West	25-29		337
Perth - North West	25-29	Employed (away from work)	616
Perth - North West	25-29	Employed (full-time)	11585
Perth - North West	25-29	Employed (part-time)	4997
Perth - North West	30-34		303
Perth - North West	30-34	Employed (away from work)	718
Perth - North West	30-34	Employed (full-time)	11449
Perth - North West	30-34	Employed (part-time)	5340
Perth - North West	35-39		261
Perth - North West	35-39	Employed (away from work)	519
Perth - North West	35-39	Employed (full-time)	9700
Perth - North West	35-39	Employed (part-time)	5569
Perth - North West	40-44		259
Perth - North West	40-44	Employed (away from work)	384
Perth - North West	40-44	Employed (full-time)	10398
Perth - North West	40-44	Employed (part-time)	6209
Perth - North West	45-49		246
Perth - North West	45-49	Employed (away from work)	371
Perth - North West	45-49	Employed (full-time)	11044
Perth - North West	45-49	Employed (part-time)	6218
Perth - North West	50-54		214
Perth - North West	50-54	Employed (away from work)	430
Perth - North West	50-54	Employed (full-time)	10204
Perth - North West	50-54	Employed (part-time)	5400
Perth - North West	55-59		164
Perth - North West	55-59	Employed (away from work)	450
Perth - North West	55-59	Employed (full-time)	8151
Perth - North West	55-59	Employed (part-time)	4838
Perth - North West	60-64		121
Perth - North West	60-64	Employed (away from work)	391
Perth - North West	60-64	Employed (full-time)	4840
Perth - North West	60-64	Employed (part-time)	4135
Perth - North West	65-69		56
Perth - North West	65-69	Employed (away from work)	203
Perth - North West	65-69	Employed (full-time)	1664
Perth - North West	65-69	Employed (part-time)	2470
Perth - North West	70-74		37
Perth - North West	70-74	Employed (away from work)	74
Perth - North West	70-74	Employed (full-time)	363
Perth - North West	70-74	Employed (part-time)	996
Perth - North West	75+		32
Perth - North West	75+	Employed (away from work)	35
Perth - North West	75+	Employed (full-time)	142
Perth - North West	75+	Employed (part-time)	455
Perth - South East	15-19		253
Perth - South East	15-19	Employed (away from work)	259
Perth - South East	15-19	Employed (full-time)	1931
Perth - South East	15-19	Employed (part-time)	7442
Perth - South East	20-24		448
Perth - South East	20-24	Employed (away from work)	545
Perth - South East	20-24	Employed (full-time)	9631
Perth - South East	20-24	Employed (part-time)	8447
Perth - South East	25-29		478
Perth - South East	25-29	Employed (away from work)	805
Perth - South East	25-29	Employed (full-time)	15307
Perth - South East	25-29	Employed (part-time)	6183
Perth - South East	30-34		421
Perth - South East	30-34	Employed (away from work)	923
Perth - South East	30-34	Employed (full-time)	16710
Perth - South East	30-34	Employed (part-time)	6020
Perth - South East	35-39		349
Perth - South East	35-39	Employed (away from work)	658
Perth - South East	35-39	Employed (full-time)	14337
Perth - South East	35-39	Employed (part-time)	5805
Perth - South East	40-44		354
Perth - South East	40-44	Employed (away from work)	484
Perth - South East	40-44	Employed (full-time)	14477
Perth - South East	40-44	Employed (part-time)	5895
Perth - South East	45-49		295
Perth - South East	45-49	Employed (away from work)	531
Perth - South East	45-49	Employed (full-time)	14753
Perth - South East	45-49	Employed (part-time)	5571
Perth - South East	50-54		251
Perth - South East	50-54	Employed (away from work)	556
Perth - South East	50-54	Employed (full-time)	13784
Perth - South East	50-54	Employed (part-time)	5018
Perth - South East	55-59		224
Perth - South East	55-59	Employed (away from work)	605
Perth - South East	55-59	Employed (full-time)	11307
Perth - South East	55-59	Employed (part-time)	4756
Perth - South East	60-64		119
Perth - South East	60-64	Employed (away from work)	553
Perth - South East	60-64	Employed (full-time)	7076
Perth - South East	60-64	Employed (part-time)	4327
Perth - South East	65-69		78
Perth - South East	65-69	Employed (away from work)	292
Perth - South East	65-69	Employed (full-time)	2529
Perth - South East	65-69	Employed (part-time)	2551
Perth - South East	70-74		42
Perth - South East	70-74	Employed (away from work)	86
Perth - South East	70-74	Employed (full-time)	539
Perth - South East	70-74	Employed (part-time)	1044
Perth - South East	75+		41
Perth - South East	75+	Employed (away from work)	43
Perth - South East	75+	Employed (full-time)	201
Perth - South East	75+	Employed (part-time)	456
Perth - South West	15-19		174
Perth - South West	15-19	Employed (away from work)	293
Perth - South West	15-19	Employed (full-time)	1468
Perth - South West	15-19	Employed (part-time)	7418
Perth - South West	20-24		365
Perth - South West	20-24	Employed (away from work)	484
Perth - South West	20-24	Employed (full-time)	7557
Perth - South West	20-24	Employed (part-time)	7174
Perth - South West	25-29		326
Perth - South West	25-29	Employed (away from work)	602
Perth - South West	25-29	Employed (full-time)	11514
Perth - South West	25-29	Employed (part-time)	4452
Perth - South West	30-34		301
Perth - South West	30-34	Employed (away from work)	774
Perth - South West	30-34	Employed (full-time)	11343
Perth - South West	30-34	Employed (part-time)	4832
Perth - South West	35-39		232
Perth - South West	35-39	Employed (away from work)	585
Perth - South West	35-39	Employed (full-time)	10185
Perth - South West	35-39	Employed (part-time)	4982
Perth - South West	40-44		229
Perth - South West	40-44	Employed (away from work)	440
Perth - South West	40-44	Employed (full-time)	10604
Perth - South West	40-44	Employed (part-time)	5170
Perth - South West	45-49		244
Perth - South West	45-49	Employed (away from work)	429
Perth - South West	45-49	Employed (full-time)	11148
Perth - South West	45-49	Employed (part-time)	5115
Perth - South West	50-54		207
Perth - South West	50-54	Employed (away from work)	473
Perth - South West	50-54	Employed (full-time)	10321
Perth - South West	50-54	Employed (part-time)	4620
Perth - South West	55-59		157
Perth - South West	55-59	Employed (away from work)	525
Perth - South West	55-59	Employed (full-time)	8080
Perth - South West	55-59	Employed (part-time)	4180
Perth - South West	60-64		113
Perth - South West	60-64	Employed (away from work)	373
Perth - South West	60-64	Employed (full-time)	4662
Perth - South West	60-64	Employed (part-time)	3435
Perth - South West	65-69		42
Perth - South West	65-69	Employed (away from work)	195
Perth - South West	65-69	Employed (full-time)	1526
Perth - South West	65-69	Employed (part-time)	1994
Perth - South West	70-74		44
Perth - South West	70-74	Employed (away from work)	67
Perth - South West	70-74	Employed (full-time)	337
Perth - South West	70-74	Employed (part-time)	789
Perth - South West	75+		31
Perth - South West	75+	Employed (away from work)	37
Perth - South West	75+	Employed (full-time)	142
Perth - South West	75+	Employed (part-time)	381
Western Australia - Wheat Belt	15-19		96
Western Australia - Wheat Belt	15-19	Employed (away from work)	88
Western Australia - Wheat Belt	15-19	Employed (full-time)	927
Western Australia - Wheat Belt	15-19	Employed (part-time)	1545
Western Australia - Wheat Belt	20-24		100
Western Australia - Wheat Belt	20-24	Employed (away from work)	134
Western Australia - Wheat Belt	20-24	Employed (full-time)	2524
Western Australia - Wheat Belt	20-24	Employed (part-time)	1052
Western Australia - Wheat Belt	25-29		89
Western Australia - Wheat Belt	25-29	Employed (away from work)	228
Western Australia - Wheat Belt	25-29	Employed (full-time)	3162
Western Australia - Wheat Belt	25-29	Employed (part-time)	1041
Western Australia - Wheat Belt	30-34		88
Western Australia - Wheat Belt	30-34	Employed (away from work)	270
Western Australia - Wheat Belt	30-34	Employed (full-time)	3203
Western Australia - Wheat Belt	30-34	Employed (part-time)	1389
Western Australia - Wheat Belt	35-39		86
Western Australia - Wheat Belt	35-39	Employed (away from work)	185
Western Australia - Wheat Belt	35-39	Employed (full-time)	3172
Western Australia - Wheat Belt	35-39	Employed (part-time)	1549
Western Australia - Wheat Belt	40-44		80
Western Australia - Wheat Belt	40-44	Employed (away from work)	182
Western Australia - Wheat Belt	40-44	Employed (full-time)	3640
Western Australia - Wheat Belt	40-44	Employed (part-time)	1765
Western Australia - Wheat Belt	45-49		118
Western Australia - Wheat Belt	45-49	Employed (away from work)	224
Western Australia - Wheat Belt	45-49	Employed (full-time)	4289
Western Australia - Wheat Belt	45-49	Employed (part-time)	1888
Western Australia - Wheat Belt	50-54		115
Western Australia - Wheat Belt	50-54	Employed (away from work)	307
Western Australia - Wheat Belt	50-54	Employed (full-time)	4472
Western Australia - Wheat Belt	50-54	Employed (part-time)	1850
Western Australia - Wheat Belt	55-59		115
Western Australia - Wheat Belt	55-59	Employed (away from work)	390
Western Australia - Wheat Belt	55-59	Employed (full-time)	4058
Western Australia - Wheat Belt	55-59	Employed (part-time)	1961
Western Australia - Wheat Belt	60-64		79
Western Australia - Wheat Belt	60-64	Employed (away from work)	342
Western Australia - Wheat Belt	60-64	Employed (full-time)	2736
Western Australia - Wheat Belt	60-64	Employed (part-time)	1834
Western Australia - Wheat Belt	65-69		47
Western Australia - Wheat Belt	65-69	Employed (away from work)	160
Western Australia - Wheat Belt	65-69	Employed (full-time)	1322
Western Australia - Wheat Belt	65-69	Employed (part-time)	1186
Western Australia - Wheat Belt	70-74		45
Western Australia - Wheat Belt	70-74	Employed (away from work)	72
Western Australia - Wheat Belt	70-74	Employed (full-time)	500
Western Australia - Wheat Belt	70-74	Employed (part-time)	649
Western Australia - Wheat Belt	75+		78
Western Australia - Wheat Belt	75+	Employed (away from work)	57
Western Australia - Wheat Belt	75+	Employed (full-time)	327
Western Australia - Wheat Belt	75+	Employed (part-time)	440
Western Australia - Outback (North)	15-19		88
Western Australia - Outback (North)	15-19	Employed (away from work)	60
Western Australia - Outback (North)	15-19	Employed (full-time)	596
Western Australia - Outback (North)	15-19	Employed (part-time)	797
Western Australia - Outback (North)	20-24		177
Western Australia - Outback (North)	20-24	Employed (away from work)	241
Western Australia - Outback (North)	20-24	Employed (full-time)	3289
Western Australia - Outback (North)	20-24	Employed (part-time)	707
Western Australia - Outback (North)	25-29		180
Western Australia - Outback (North)	25-29	Employed (away from work)	723
Western Australia - Outback (North)	25-29	Employed (full-time)	7939
Western Australia - Outback (North)	25-29	Employed (part-time)	990
Western Australia - Outback (North)	30-34		216
Western Australia - Outback (North)	30-34	Employed (away from work)	985
Western Australia - Outback (North)	30-34	Employed (full-time)	9180
Western Australia - Outback (North)	30-34	Employed (part-time)	1313
Western Australia - Outback (North)	35-39		180
Western Australia - Outback (North)	35-39	Employed (away from work)	747
Western Australia - Outback (North)	35-39	Employed (full-time)	7603
Western Australia - Outback (North)	35-39	Employed (part-time)	1172
Western Australia - Outback (North)	40-44		180
Western Australia - Outback (North)	40-44	Employed (away from work)	697
Western Australia - Outback (North)	40-44	Employed (full-time)	7451
Western Australia - Outback (North)	40-44	Employed (part-time)	1128
Western Australia - Outback (North)	45-49		195
Western Australia - Outback (North)	45-49	Employed (away from work)	685
Western Australia - Outback (North)	45-49	Employed (full-time)	7181
Western Australia - Outback (North)	45-49	Employed (part-time)	969
Western Australia - Outback (North)	50-54		175
Western Australia - Outback (North)	50-54	Employed (away from work)	640
Western Australia - Outback (North)	50-54	Employed (full-time)	6297
Western Australia - Outback (North)	50-54	Employed (part-time)	763
Western Australia - Outback (North)	55-59		131
Western Australia - Outback (North)	55-59	Employed (away from work)	544
Western Australia - Outback (North)	55-59	Employed (full-time)	4886
Western Australia - Outback (North)	55-59	Employed (part-time)	636
Western Australia - Outback (North)	60-64		86
Western Australia - Outback (North)	60-64	Employed (away from work)	294
Western Australia - Outback (North)	60-64	Employed (full-time)	2555
Western Australia - Outback (North)	60-64	Employed (part-time)	480
Western Australia - Outback (North)	65-69		26
Western Australia - Outback (North)	65-69	Employed (away from work)	84
Western Australia - Outback (North)	65-69	Employed (full-time)	752
Western Australia - Outback (North)	65-69	Employed (part-time)	213
Western Australia - Outback (North)	70-74		18
Western Australia - Outback (North)	70-74	Employed (away from work)	22
Western Australia - Outback (North)	70-74	Employed (full-time)	146
Western Australia - Outback (North)	70-74	Employed (part-time)	70
Western Australia - Outback (North)	75+		6
Western Australia - Outback (North)	75+	Employed (away from work)	6
Western Australia - Outback (North)	75+	Employed (full-time)	57
Western Australia - Outback (North)	75+	Employed (part-time)	35
Western Australia - Outback (South)	15-19		88
Western Australia - Outback (South)	15-19	Employed (away from work)	80
Western Australia - Outback (South)	15-19	Employed (full-time)	948
Western Australia - Outback (South)	15-19	Employed (part-time)	1734
Western Australia - Outback (South)	20-24		110
Western Australia - Outback (South)	20-24	Employed (away from work)	205
Western Australia - Outback (South)	20-24	Employed (full-time)	3192
Western Australia - Outback (South)	20-24	Employed (part-time)	969
Western Australia - Outback (South)	25-29		116
Western Australia - Outback (South)	25-29	Employed (away from work)	375
Western Australia - Outback (South)	25-29	Employed (full-time)	4689
Western Australia - Outback (South)	25-29	Employed (part-time)	1112
Western Australia - Outback (South)	30-34		120
Western Australia - Outback (South)	30-34	Employed (away from work)	431
Western Australia - Outback (South)	30-34	Employed (full-time)	4795
Western Australia - Outback (South)	30-34	Employed (part-time)	1385
Western Australia - Outback (South)	35-39		111
Western Australia - Outback (South)	35-39	Employed (away from work)	309
Western Australia - Outback (South)	35-39	Employed (full-time)	4234
Western Australia - Outback (South)	35-39	Employed (part-time)	1409
Western Australia - Outback (South)	40-44		161
Western Australia - Outback (South)	40-44	Employed (away from work)	269
Western Australia - Outback (South)	40-44	Employed (full-time)	4765
Western Australia - Outback (South)	40-44	Employed (part-time)	1484
Western Australia - Outback (South)	45-49		145
Western Australia - Outback (South)	45-49	Employed (away from work)	300
Western Australia - Outback (South)	45-49	Employed (full-time)	5034
Western Australia - Outback (South)	45-49	Employed (part-time)	1525
Western Australia - Outback (South)	50-54		138
Western Australia - Outback (South)	50-54	Employed (away from work)	342
Western Australia - Outback (South)	50-54	Employed (full-time)	4765
Western Australia - Outback (South)	50-54	Employed (part-time)	1432
Western Australia - Outback (South)	55-59		103
Western Australia - Outback (South)	55-59	Employed (away from work)	335
Western Australia - Outback (South)	55-59	Employed (full-time)	3931
Western Australia - Outback (South)	55-59	Employed (part-time)	1330
Western Australia - Outback (South)	60-64		84
Western Australia - Outback (South)	60-64	Employed (away from work)	233
Western Australia - Outback (South)	60-64	Employed (full-time)	2431
Western Australia - Outback (South)	60-64	Employed (part-time)	1045
Western Australia - Outback (South)	65-69		53
Western Australia - Outback (South)	65-69	Employed (away from work)	121
Western Australia - Outback (South)	65-69	Employed (full-time)	856
Western Australia - Outback (South)	65-69	Employed (part-time)	583
Western Australia - Outback (South)	70-74		25
Western Australia - Outback (South)	70-74	Employed (away from work)	54
Western Australia - Outback (South)	70-74	Employed (full-time)	266
Western Australia - Outback (South)	70-74	Employed (part-time)	285
Western Australia - Outback (South)	75+		25
Western Australia - Outback (South)	75+	Employed (away from work)	22
Western Australia - Outback (South)	75+	Employed (full-time)	124
Western Australia - Outback (South)	75+	Employed (part-time)	165
Migratory - Offshore - Shipping (WA)	15-19	Employed (full-time)	9
Migratory - Offshore - Shipping (WA)	15-19	Employed (part-time)	8
Migratory - Offshore - Shipping (WA)	20-24		3
Migratory - Offshore - Shipping (WA)	20-24	Employed (full-time)	37
Migratory - Offshore - Shipping (WA)	25-29		3
Migratory - Offshore - Shipping (WA)	25-29	Employed (away from work)	10
Migratory - Offshore - Shipping (WA)	25-29	Employed (full-time)	131
Migratory - Offshore - Shipping (WA)	25-29	Employed (part-time)	10
Migratory - Offshore - Shipping (WA)	30-34		5
Migratory - Offshore - Shipping (WA)	30-34	Employed (away from work)	29
Migratory - Offshore - Shipping (WA)	30-34	Employed (full-time)	199
Migratory - Offshore - Shipping (WA)	30-34	Employed (part-time)	7
Migratory - Offshore - Shipping (WA)	35-39	Employed (away from work)	24
Migratory - Offshore - Shipping (WA)	35-39	Employed (full-time)	190
Migratory - Offshore - Shipping (WA)	35-39	Employed (part-time)	16
Migratory - Offshore - Shipping (WA)	40-44		8
Migratory - Offshore - Shipping (WA)	40-44	Employed (away from work)	14
Migratory - Offshore - Shipping (WA)	40-44	Employed (full-time)	192
Migratory - Offshore - Shipping (WA)	40-44	Employed (part-time)	10
Migratory - Offshore - Shipping (WA)	45-49		4
Migratory - Offshore - Shipping (WA)	45-49	Employed (away from work)	29
Migratory - Offshore - Shipping (WA)	45-49	Employed (full-time)	175
Migratory - Offshore - Shipping (WA)	45-49	Employed (part-time)	11
Migratory - Offshore - Shipping (WA)	50-54	Employed (away from work)	32
Migratory - Offshore - Shipping (WA)	50-54	Employed (full-time)	185
Migratory - Offshore - Shipping (WA)	50-54	Employed (part-time)	10
Migratory - Offshore - Shipping (WA)	55-59	Employed (away from work)	19
Migratory - Offshore - Shipping (WA)	55-59	Employed (full-time)	131
Migratory - Offshore - Shipping (WA)	55-59	Employed (part-time)	3
Migratory - Offshore - Shipping (WA)	60-64	Employed (away from work)	3
Migratory - Offshore - Shipping (WA)	60-64	Employed (full-time)	54
Migratory - Offshore - Shipping (WA)	60-64	Employed (part-time)	3
Migratory - Offshore - Shipping (WA)	65-69	Employed (full-time)	9
Migratory - Offshore - Shipping (WA)	70-74	Employed (full-time)	3
Migratory - Offshore - Shipping (WA)	75+	Employed (full-time)	4
No usual address (WA)	15-19		74
No usual address (WA)	15-19	Employed (away from work)	75
No usual address (WA)	15-19	Employed (full-time)	951
No usual address (WA)	15-19	Employed (part-time)	905
No usual address (WA)	20-24		133
No usual address (WA)	20-24	Employed (away from work)	248
No usual address (WA)	20-24	Employed (full-time)	2982
No usual address (WA)	20-24	Employed (part-time)	1814
No usual address (WA)	25-29		141
No usual address (WA)	25-29	Employed (away from work)	395
No usual address (WA)	25-29	Employed (full-time)	4302
No usual address (WA)	25-29	Employed (part-time)	1729
No usual address (WA)	30-34		163
No usual address (WA)	30-34	Employed (away from work)	436
No usual address (WA)	30-34	Employed (full-time)	4139
No usual address (WA)	30-34	Employed (part-time)	1720
No usual address (WA)	35-39		139
No usual address (WA)	35-39	Employed (away from work)	369
No usual address (WA)	35-39	Employed (full-time)	3502
No usual address (WA)	35-39	Employed (part-time)	1739
No usual address (WA)	40-44		121
No usual address (WA)	40-44	Employed (away from work)	327
No usual address (WA)	40-44	Employed (full-time)	3516
No usual address (WA)	40-44	Employed (part-time)	1958
No usual address (WA)	45-49		122
No usual address (WA)	45-49	Employed (away from work)	347
No usual address (WA)	45-49	Employed (full-time)	3585
No usual address (WA)	45-49	Employed (part-time)	2080
No usual address (WA)	50-54		121
No usual address (WA)	50-54	Employed (away from work)	361
No usual address (WA)	50-54	Employed (full-time)	3293
No usual address (WA)	50-54	Employed (part-time)	2041
No usual address (WA)	55-59		93
No usual address (WA)	55-59	Employed (away from work)	368
No usual address (WA)	55-59	Employed (full-time)	2462
No usual address (WA)	55-59	Employed (part-time)	1898
No usual address (WA)	60-64		68
No usual address (WA)	60-64	Employed (away from work)	339
No usual address (WA)	60-64	Employed (full-time)	1433
No usual address (WA)	60-64	Employed (part-time)	1633
No usual address (WA)	65-69		30
No usual address (WA)	65-69	Employed (away from work)	151
No usual address (WA)	65-69	Employed (full-time)	489
No usual address (WA)	65-69	Employed (part-time)	877
No usual address (WA)	70-74		12
No usual address (WA)	70-74	Employed (away from work)	48
No usual address (WA)	70-74	Employed (full-time)	116
No usual address (WA)	70-74	Employed (part-time)	300
No usual address (WA)	75+		22
No usual address (WA)	75+	Employed (away from work)	37
No usual address (WA)	75+	Employed (full-time)	51
No usual address (WA)	75+	Employed (part-time)	125
Hobart	15-19		132
Hobart	15-19	Employed (away from work)	236
Hobart	15-19	Employed (full-time)	868
Hobart	15-19	Employed (part-time)	4018
Hobart	20-24		159
Hobart	20-24	Employed (away from work)	327
Hobart	20-24	Employed (full-time)	4133
Hobart	20-24	Employed (part-time)	4209
Hobart	25-29		171
Hobart	25-29	Employed (away from work)	418
Hobart	25-29	Employed (full-time)	6179
Hobart	25-29	Employed (part-time)	3003
Hobart	30-34		158
Hobart	30-34	Employed (away from work)	598
Hobart	30-34	Employed (full-time)	6374
Hobart	30-34	Employed (part-time)	3301
Hobart	35-39		122
Hobart	35-39	Employed (away from work)	435
Hobart	35-39	Employed (full-time)	6035
