SA4_NAME16	Age	EmploymentStatus	Sex	workers
Perth - Inner	75+	Owner managers of unincorporated enterprises	F	45
Perth - Inner	75+	Owner managers of unincorporated enterprises	M	116
Perth - North East	15-19		F	29
Perth - North East	15-19		M	25
Perth - North East	15-19	Contributing family workers	F	12
Perth - North East	15-19	Contributing family workers	M	21
Perth - North East	15-19	Employee	F	2921
Perth - North East	15-19	Employee	M	2541
Perth - North East	15-19	Owner managers of incorporated enterprises	F	7
Perth - North East	15-19	Owner managers of incorporated enterprises	M	3
Perth - North East	15-19	Owner managers of unincorporated enterprises	F	9
Perth - North East	15-19	Owner managers of unincorporated enterprises	M	26
Perth - North East	20-24		F	32
Perth - North East	20-24		M	37
Perth - North East	20-24	Contributing family workers	F	21
Perth - North East	20-24	Contributing family workers	M	44
Perth - North East	20-24	Employee	F	3886
Perth - North East	20-24	Employee	M	4581
Perth - North East	20-24	Owner managers of incorporated enterprises	F	15
Perth - North East	20-24	Owner managers of incorporated enterprises	M	39
Perth - North East	20-24	Owner managers of unincorporated enterprises	F	67
Perth - North East	20-24	Owner managers of unincorporated enterprises	M	118
Perth - North East	25-29		F	33
Perth - North East	25-29		M	38
Perth - North East	25-29	Contributing family workers	F	35
Perth - North East	25-29	Contributing family workers	M	30
Perth - North East	25-29	Employee	F	3915
Perth - North East	25-29	Employee	M	4810
Perth - North East	25-29	Owner managers of incorporated enterprises	F	80
Perth - North East	25-29	Owner managers of incorporated enterprises	M	172
Perth - North East	25-29	Owner managers of unincorporated enterprises	F	220
Perth - North East	25-29	Owner managers of unincorporated enterprises	M	291
Perth - North East	30-34		F	24
Perth - North East	30-34		M	43
Perth - North East	30-34	Contributing family workers	F	82
Perth - North East	30-34	Contributing family workers	M	49
Perth - North East	30-34	Employee	F	3537
Perth - North East	30-34	Employee	M	4782
Perth - North East	30-34	Owner managers of incorporated enterprises	F	161
Perth - North East	30-34	Owner managers of incorporated enterprises	M	394
Perth - North East	30-34	Owner managers of unincorporated enterprises	F	311
Perth - North East	30-34	Owner managers of unincorporated enterprises	M	415
Perth - North East	35-39		F	27
Perth - North East	35-39		M	49
Perth - North East	35-39	Contributing family workers	F	81
Perth - North East	35-39	Contributing family workers	M	36
Perth - North East	35-39	Employee	F	3196
Perth - North East	35-39	Employee	M	4007
Perth - North East	35-39	Owner managers of incorporated enterprises	F	205
Perth - North East	35-39	Owner managers of incorporated enterprises	M	464
Perth - North East	35-39	Owner managers of unincorporated enterprises	F	307
Perth - North East	35-39	Owner managers of unincorporated enterprises	M	404
Perth - North East	40-44		F	25
Perth - North East	40-44		M	41
Perth - North East	40-44	Contributing family workers	F	106
Perth - North East	40-44	Contributing family workers	M	60
Perth - North East	40-44	Employee	F	3678
Perth - North East	40-44	Employee	M	3958
Perth - North East	40-44	Owner managers of incorporated enterprises	F	242
Perth - North East	40-44	Owner managers of incorporated enterprises	M	530
Perth - North East	40-44	Owner managers of unincorporated enterprises	F	395
Perth - North East	40-44	Owner managers of unincorporated enterprises	M	450
Perth - North East	45-49		F	37
Perth - North East	45-49		M	60
Perth - North East	45-49	Contributing family workers	F	91
Perth - North East	45-49	Contributing family workers	M	60
Perth - North East	45-49	Employee	F	3877
Perth - North East	45-49	Employee	M	3963
Perth - North East	45-49	Owner managers of incorporated enterprises	F	311
Perth - North East	45-49	Owner managers of incorporated enterprises	M	684
Perth - North East	45-49	Owner managers of unincorporated enterprises	F	388
Perth - North East	45-49	Owner managers of unincorporated enterprises	M	531
Perth - North East	50-54		F	39
Perth - North East	50-54		M	40
Perth - North East	50-54	Contributing family workers	F	94
Perth - North East	50-54	Contributing family workers	M	58
Perth - North East	50-54	Employee	F	3590
Perth - North East	50-54	Employee	M	3726
Perth - North East	50-54	Owner managers of incorporated enterprises	F	298
Perth - North East	50-54	Owner managers of incorporated enterprises	M	676
Perth - North East	50-54	Owner managers of unincorporated enterprises	F	380
Perth - North East	50-54	Owner managers of unincorporated enterprises	M	572
Perth - North East	55-59		F	19
Perth - North East	55-59		M	35
Perth - North East	55-59	Contributing family workers	F	82
Perth - North East	55-59	Contributing family workers	M	79
Perth - North East	55-59	Employee	F	3000
Perth - North East	55-59	Employee	M	3003
Perth - North East	55-59	Owner managers of incorporated enterprises	F	225
Perth - North East	55-59	Owner managers of incorporated enterprises	M	580
Perth - North East	55-59	Owner managers of unincorporated enterprises	F	288
Perth - North East	55-59	Owner managers of unincorporated enterprises	M	594
Perth - North East	60-64		F	18
Perth - North East	60-64		M	28
Perth - North East	60-64	Contributing family workers	F	85
Perth - North East	60-64	Contributing family workers	M	72
Perth - North East	60-64	Employee	F	1855
Perth - North East	60-64	Employee	M	2206
Perth - North East	60-64	Owner managers of incorporated enterprises	F	154
Perth - North East	60-64	Owner managers of incorporated enterprises	M	421
Perth - North East	60-64	Owner managers of unincorporated enterprises	F	233
Perth - North East	60-64	Owner managers of unincorporated enterprises	M	485
Perth - North East	65-69		F	18
Perth - North East	65-69		M	21
Perth - North East	65-69	Contributing family workers	F	48
Perth - North East	65-69	Contributing family workers	M	64
Perth - North East	65-69	Employee	F	723
Perth - North East	65-69	Employee	M	906
Perth - North East	65-69	Owner managers of incorporated enterprises	F	92
Perth - North East	65-69	Owner managers of incorporated enterprises	M	251
Perth - North East	65-69	Owner managers of unincorporated enterprises	F	112
Perth - North East	65-69	Owner managers of unincorporated enterprises	M	279
Perth - North East	70-74		F	8
Perth - North East	70-74		M	6
Perth - North East	70-74	Contributing family workers	F	30
Perth - North East	70-74	Contributing family workers	M	57
Perth - North East	70-74	Employee	F	195
Perth - North East	70-74	Employee	M	271
Perth - North East	70-74	Owner managers of incorporated enterprises	F	35
Perth - North East	70-74	Owner managers of incorporated enterprises	M	115
Perth - North East	70-74	Owner managers of unincorporated enterprises	F	55
Perth - North East	70-74	Owner managers of unincorporated enterprises	M	111
Perth - North East	75+		F	6
Perth - North East	75+		M	16
Perth - North East	75+	Contributing family workers	F	15
Perth - North East	75+	Contributing family workers	M	32
Perth - North East	75+	Employee	F	60
Perth - North East	75+	Employee	M	99
Perth - North East	75+	Owner managers of incorporated enterprises	F	8
Perth - North East	75+	Owner managers of incorporated enterprises	M	40
Perth - North East	75+	Owner managers of unincorporated enterprises	F	20
Perth - North East	75+	Owner managers of unincorporated enterprises	M	69
Perth - North West	15-19		F	47
Perth - North West	15-19		M	48
Perth - North West	15-19	Contributing family workers	F	25
Perth - North West	15-19	Contributing family workers	M	43
Perth - North West	15-19	Employee	F	6160
Perth - North West	15-19	Employee	M	4974
Perth - North West	15-19	Owner managers of incorporated enterprises	F	17
Perth - North West	15-19	Owner managers of incorporated enterprises	M	13
Perth - North West	15-19	Owner managers of unincorporated enterprises	F	45
Perth - North West	15-19	Owner managers of unincorporated enterprises	M	45
Perth - North West	20-24		F	48
Perth - North West	20-24		M	68
Perth - North West	20-24	Contributing family workers	F	31
Perth - North West	20-24	Contributing family workers	M	21
Perth - North West	20-24	Employee	F	8209
Perth - North West	20-24	Employee	M	7878
Perth - North West	20-24	Owner managers of incorporated enterprises	F	42
Perth - North West	20-24	Owner managers of incorporated enterprises	M	97
Perth - North West	20-24	Owner managers of unincorporated enterprises	F	150
Perth - North West	20-24	Owner managers of unincorporated enterprises	M	311
Perth - North West	25-29		F	44
Perth - North West	25-29		M	64
Perth - North West	25-29	Contributing family workers	F	64
Perth - North West	25-29	Contributing family workers	M	38
Perth - North West	25-29	Employee	F	7976
Perth - North West	25-29	Employee	M	7837
Perth - North West	25-29	Owner managers of incorporated enterprises	F	145
Perth - North West	25-29	Owner managers of incorporated enterprises	M	355
Perth - North West	25-29	Owner managers of unincorporated enterprises	F	395
Perth - North West	25-29	Owner managers of unincorporated enterprises	M	616
Perth - North West	30-34		F	39
Perth - North West	30-34		M	71
Perth - North West	30-34	Contributing family workers	F	146
Perth - North West	30-34	Contributing family workers	M	67
Perth - North West	30-34	Employee	F	7425
Perth - North West	30-34	Employee	M	7487
Perth - North West	30-34	Owner managers of incorporated enterprises	F	310
Perth - North West	30-34	Owner managers of incorporated enterprises	M	736
Perth - North West	30-34	Owner managers of unincorporated enterprises	F	673
Perth - North West	30-34	Owner managers of unincorporated enterprises	M	858
Perth - North West	35-39		F	38
Perth - North West	35-39		M	58
Perth - North West	35-39	Contributing family workers	F	169
Perth - North West	35-39	Contributing family workers	M	58
Perth - North West	35-39	Employee	F	6785
Perth - North West	35-39	Employee	M	6015
Perth - North West	35-39	Owner managers of incorporated enterprises	F	459
Perth - North West	35-39	Owner managers of incorporated enterprises	M	907
Perth - North West	35-39	Owner managers of unincorporated enterprises	F	740
Perth - North West	35-39	Owner managers of unincorporated enterprises	M	816
Perth - North West	40-44		F	54
Perth - North West	40-44		M	68
Perth - North West	40-44	Contributing family workers	F	158
Perth - North West	40-44	Contributing family workers	M	95
Perth - North West	40-44	Employee	F	7758
Perth - North West	40-44	Employee	M	5643
Perth - North West	40-44	Owner managers of incorporated enterprises	F	580
Perth - North West	40-44	Owner managers of incorporated enterprises	M	1098
Perth - North West	40-44	Owner managers of unincorporated enterprises	F	847
Perth - North West	40-44	Owner managers of unincorporated enterprises	M	941
Perth - North West	45-49		F	67
Perth - North West	45-49		M	71
Perth - North West	45-49	Contributing family workers	F	157
Perth - North West	45-49	Contributing family workers	M	107
Perth - North West	45-49	Employee	F	8304
Perth - North West	45-49	Employee	M	5381
Perth - North West	45-49	Owner managers of incorporated enterprises	F	600
Perth - North West	45-49	Owner managers of incorporated enterprises	M	1233
Perth - North West	45-49	Owner managers of unincorporated enterprises	F	878
Perth - North West	45-49	Owner managers of unincorporated enterprises	M	1085
Perth - North West	50-54		F	52
Perth - North West	50-54		M	79
Perth - North West	50-54	Contributing family workers	F	154
Perth - North West	50-54	Contributing family workers	M	115
Perth - North West	50-54	Employee	F	7466
Perth - North West	50-54	Employee	M	4822
Perth - North West	50-54	Owner managers of incorporated enterprises	F	491
Perth - North West	50-54	Owner managers of incorporated enterprises	M	1208
Perth - North West	50-54	Owner managers of unincorporated enterprises	F	718
Perth - North West	50-54	Owner managers of unincorporated enterprises	M	1132
Perth - North West	55-59		F	66
Perth - North West	55-59		M	56
Perth - North West	55-59	Contributing family workers	F	136
Perth - North West	55-59	Contributing family workers	M	118
Perth - North West	55-59	Employee	F	6182
Perth - North West	55-59	Employee	M	3889
Perth - North West	55-59	Owner managers of incorporated enterprises	F	443
Perth - North West	55-59	Owner managers of incorporated enterprises	M	1068
Perth - North West	55-59	Owner managers of unincorporated enterprises	F	585
Perth - North West	55-59	Owner managers of unincorporated enterprises	M	1062
Perth - North West	60-64		F	42
Perth - North West	60-64		M	60
Perth - North West	60-64	Contributing family workers	F	110
Perth - North West	60-64	Contributing family workers	M	100
Perth - North West	60-64	Employee	F	4038
Perth - North West	60-64	Employee	M	2782
Perth - North West	60-64	Owner managers of incorporated enterprises	F	298
Perth - North West	60-64	Owner managers of incorporated enterprises	M	740
Perth - North West	60-64	Owner managers of unincorporated enterprises	F	426
Perth - North West	60-64	Owner managers of unincorporated enterprises	M	895
Perth - North West	65-69		F	28
Perth - North West	65-69		M	34
Perth - North West	65-69	Contributing family workers	F	72
Perth - North West	65-69	Contributing family workers	M	104
Perth - North West	65-69	Employee	F	1442
Perth - North West	65-69	Employee	M	1263
Perth - North West	65-69	Owner managers of incorporated enterprises	F	169
Perth - North West	65-69	Owner managers of incorporated enterprises	M	502
Perth - North West	65-69	Owner managers of unincorporated enterprises	F	239
Perth - North West	65-69	Owner managers of unincorporated enterprises	M	540
Perth - North West	70-74		F	20
Perth - North West	70-74		M	20
Perth - North West	70-74	Contributing family workers	F	43
Perth - North West	70-74	Contributing family workers	M	60
Perth - North West	70-74	Employee	F	346
Perth - North West	70-74	Employee	M	448
Perth - North West	70-74	Owner managers of incorporated enterprises	F	46
Perth - North West	70-74	Owner managers of incorporated enterprises	M	190
Perth - North West	70-74	Owner managers of unincorporated enterprises	F	84
Perth - North West	70-74	Owner managers of unincorporated enterprises	M	209
Perth - North West	75+		F	12
Perth - North West	75+		M	22
Perth - North West	75+	Contributing family workers	F	26
Perth - North West	75+	Contributing family workers	M	48
Perth - North West	75+	Employee	F	118
Perth - North West	75+	Employee	M	173
Perth - North West	75+	Owner managers of incorporated enterprises	F	34
Perth - North West	75+	Owner managers of incorporated enterprises	M	95
Perth - North West	75+	Owner managers of unincorporated enterprises	F	36
Perth - North West	75+	Owner managers of unincorporated enterprises	M	105
Perth - South East	15-19		F	39
Perth - South East	15-19		M	42
Perth - South East	15-19	Contributing family workers	F	20
Perth - South East	15-19	Contributing family workers	M	39
Perth - South East	15-19	Employee	F	5005
Perth - South East	15-19	Employee	M	4664
Perth - South East	15-19	Owner managers of incorporated enterprises	F	10
Perth - South East	15-19	Owner managers of incorporated enterprises	M	9
Perth - South East	15-19	Owner managers of unincorporated enterprises	F	21
Perth - South East	15-19	Owner managers of unincorporated enterprises	M	25
Perth - South East	20-24		F	54
Perth - South East	20-24		M	83
Perth - South East	20-24	Contributing family workers	F	35
Perth - South East	20-24	Contributing family workers	M	44
Perth - South East	20-24	Employee	F	8588
Perth - South East	20-24	Employee	M	9786
Perth - South East	20-24	Owner managers of incorporated enterprises	F	32
Perth - South East	20-24	Owner managers of incorporated enterprises	M	98
Perth - South East	20-24	Owner managers of unincorporated enterprises	F	111
Perth - South East	20-24	Owner managers of unincorporated enterprises	M	251
Perth - South East	25-29		F	62
Perth - South East	25-29		M	79
Perth - South East	25-29	Contributing family workers	F	70
Perth - South East	25-29	Contributing family workers	M	34
Perth - South East	25-29	Employee	F	9494
Perth - South East	25-29	Employee	M	11486
Perth - South East	25-29	Owner managers of incorporated enterprises	F	139
Perth - South East	25-29	Owner managers of incorporated enterprises	M	444
Perth - South East	25-29	Owner managers of unincorporated enterprises	F	332
Perth - South East	25-29	Owner managers of unincorporated enterprises	M	637
Perth - South East	30-34		F	56
Perth - South East	30-34		M	110
Perth - South East	30-34	Contributing family workers	F	141
Perth - South East	30-34	Contributing family workers	M	71
Perth - South East	30-34	Employee	F	8920
Perth - South East	30-34	Employee	M	12347
Perth - South East	30-34	Owner managers of incorporated enterprises	F	290
Perth - South East	30-34	Owner managers of incorporated enterprises	M	864
Perth - South East	30-34	Owner managers of unincorporated enterprises	F	455
Perth - South East	30-34	Owner managers of unincorporated enterprises	M	835
Perth - South East	35-39		F	52
Perth - South East	35-39		M	95
Perth - South East	35-39	Contributing family workers	F	135
Perth - South East	35-39	Contributing family workers	M	76
Perth - South East	35-39	Employee	F	7607
Perth - South East	35-39	Employee	M	10509
Perth - South East	35-39	Owner managers of incorporated enterprises	F	343
Perth - South East	35-39	Owner managers of incorporated enterprises	M	959
Perth - South East	35-39	Owner managers of unincorporated enterprises	F	541
Perth - South East	35-39	Owner managers of unincorporated enterprises	M	833
Perth - South East	40-44		F	54
Perth - South East	40-44		M	67
Perth - South East	40-44	Contributing family workers	F	161
Perth - South East	40-44	Contributing family workers	M	79
Perth - South East	40-44	Employee	F	8021
Perth - South East	40-44	Employee	M	9941
Perth - South East	40-44	Owner managers of incorporated enterprises	F	463
Perth - South East	40-44	Owner managers of incorporated enterprises	M	1033
Perth - South East	40-44	Owner managers of unincorporated enterprises	F	581
Perth - South East	40-44	Owner managers of unincorporated enterprises	M	794
Perth - South East	45-49		F	58
Perth - South East	45-49		M	78
Perth - South East	45-49	Contributing family workers	F	140
Perth - South East	45-49	Contributing family workers	M	104
Perth - South East	45-49	Employee	F	8293
Perth - South East	45-49	Employee	M	9234
Perth - South East	45-49	Owner managers of incorporated enterprises	F	530
Perth - South East	45-49	Owner managers of incorporated enterprises	M	1154
Perth - South East	45-49	Owner managers of unincorporated enterprises	F	644
Perth - South East	45-49	Owner managers of unincorporated enterprises	M	908
Perth - South East	50-54		F	57
Perth - South East	50-54		M	96
Perth - South East	50-54	Contributing family workers	F	149
Perth - South East	50-54	Contributing family workers	M	117
Perth - South East	50-54	Employee	F	7613
Perth - South East	50-54	Employee	M	8364
Perth - South East	50-54	Owner managers of incorporated enterprises	F	474
Perth - South East	50-54	Owner managers of incorporated enterprises	M	1167
Perth - South East	50-54	Owner managers of unincorporated enterprises	F	569
Perth - South East	50-54	Owner managers of unincorporated enterprises	M	1009
Perth - South East	55-59		F	58
Perth - South East	55-59		M	82
Perth - South East	55-59	Contributing family workers	F	110
Perth - South East	55-59	Contributing family workers	M	112
Perth - South East	55-59	Employee	F	6505
Perth - South East	55-59	Employee	M	7217
Perth - South East	55-59	Owner managers of incorporated enterprises	F	413
Perth - South East	55-59	Owner managers of incorporated enterprises	M	988
Perth - South East	55-59	Owner managers of unincorporated enterprises	F	466
Perth - South East	55-59	Owner managers of unincorporated enterprises	M	947
Perth - South East	60-64		F	47
Perth - South East	60-64		M	62
Perth - South East	60-64	Contributing family workers	F	114
Perth - South East	60-64	Contributing family workers	M	129
Perth - South East	60-64	Employee	F	4389
Perth - South East	60-64	Employee	M	5047
Perth - South East	60-64	Owner managers of incorporated enterprises	F	285
Perth - South East	60-64	Owner managers of incorporated enterprises	M	788
Perth - South East	60-64	Owner managers of unincorporated enterprises	F	410
Perth - South East	60-64	Owner managers of unincorporated enterprises	M	814
Perth - South East	65-69		F	39
Perth - South East	65-69		M	37
Perth - South East	65-69	Contributing family workers	F	81
Perth - South East	65-69	Contributing family workers	M	103
Perth - South East	65-69	Employee	F	1629
Perth - South East	65-69	Employee	M	2180
Perth - South East	65-69	Owner managers of incorporated enterprises	F	153
Perth - South East	65-69	Owner managers of incorporated enterprises	M	493
Perth - South East	65-69	Owner managers of unincorporated enterprises	F	204
Perth - South East	65-69	Owner managers of unincorporated enterprises	M	527
Perth - South East	70-74		F	14
Perth - South East	70-74		M	25
Perth - South East	70-74	Contributing family workers	F	53
Perth - South East	70-74	Contributing family workers	M	73
Perth - South East	70-74	Employee	F	362
Perth - South East	70-74	Employee	M	620
Perth - South East	70-74	Owner managers of incorporated enterprises	F	51
Perth - South East	70-74	Owner managers of incorporated enterprises	M	189
Perth - South East	70-74	Owner managers of unincorporated enterprises	F	110
Perth - South East	70-74	Owner managers of unincorporated enterprises	M	218
Perth - South East	75+		F	18
Perth - South East	75+		M	32
Perth - South East	75+	Contributing family workers	F	29
Perth - South East	75+	Contributing family workers	M	69
Perth - South East	75+	Employee	F	102
Perth - South East	75+	Employee	M	222
Perth - South East	75+	Owner managers of incorporated enterprises	F	32
Perth - South East	75+	Owner managers of incorporated enterprises	M	88
Perth - South East	75+	Owner managers of unincorporated enterprises	F	30
Perth - South East	75+	Owner managers of unincorporated enterprises	M	120
Perth - South West	15-19		F	45
Perth - South West	15-19		M	31
Perth - South West	15-19	Contributing family workers	F	16
Perth - South West	15-19	Contributing family workers	M	42
Perth - South West	15-19	Employee	F	4989
Perth - South West	15-19	Employee	M	4138
Perth - South West	15-19	Owner managers of incorporated enterprises	F	3
Perth - South West	15-19	Owner managers of incorporated enterprises	M	9
Perth - South West	15-19	Owner managers of unincorporated enterprises	F	27
Perth - South West	15-19	Owner managers of unincorporated enterprises	M	46
Perth - South West	20-24		F	49
Perth - South West	20-24		M	70
Perth - South West	20-24	Contributing family workers	F	18
Perth - South West	20-24	Contributing family workers	M	38
Perth - South West	20-24	Employee	F	7746
Perth - South West	20-24	Employee	M	7241
Perth - South West	20-24	Owner managers of incorporated enterprises	F	24
Perth - South West	20-24	Owner managers of incorporated enterprises	M	75
Perth - South West	20-24	Owner managers of unincorporated enterprises	F	124
Perth - South West	20-24	Owner managers of unincorporated enterprises	M	194
Perth - South West	25-29		F	45
Perth - South West	25-29		M	62
Perth - South West	25-29	Contributing family workers	F	39
Perth - South West	25-29	Contributing family workers	M	41
Perth - South West	25-29	Employee	F	7787
Perth - South West	25-29	Employee	M	7788
Perth - South West	25-29	Owner managers of incorporated enterprises	F	121
Perth - South West	25-29	Owner managers of incorporated enterprises	M	261
Perth - South West	25-29	Owner managers of unincorporated enterprises	F	333
Perth - South West	25-29	Owner managers of unincorporated enterprises	M	420
Perth - South West	30-34		F	43
Perth - South West	30-34		M	51
Perth - South West	30-34	Contributing family workers	F	119
Perth - South West	30-34	Contributing family workers	M	52
Perth - South West	30-34	Employee	F	7261
Perth - South West	30-34	Employee	M	7923
Perth - South West	30-34	Owner managers of incorporated enterprises	F	239
Perth - South West	30-34	Owner managers of incorporated enterprises	M	518
Perth - South West	30-34	Owner managers of unincorporated enterprises	F	511
Perth - South West	30-34	Owner managers of unincorporated enterprises	M	549
Perth - South West	35-39		F	44
Perth - South West	35-39		M	54
Perth - South West	35-39	Contributing family workers	F	143
Perth - South West	35-39	Contributing family workers	M	68
Perth - South West	35-39	Employee	F	6577
Perth - South West	35-39	Employee	M	6931
Perth - South West	35-39	Owner managers of incorporated enterprises	F	352
Perth - South West	35-39	Owner managers of incorporated enterprises	M	690
Perth - South West	35-39	Owner managers of unincorporated enterprises	F	567
Perth - South West	35-39	Owner managers of unincorporated enterprises	M	558
Perth - South West	40-44		F	50
Perth - South West	40-44		M	56
Perth - South West	40-44	Contributing family workers	F	137
Perth - South West	40-44	Contributing family workers	M	64
Perth - South West	40-44	Employee	F	6893
Perth - South West	40-44	Employee	M	6602
Perth - South West	40-44	Owner managers of incorporated enterprises	F	439
Perth - South West	40-44	Owner managers of incorporated enterprises	M	846
Perth - South West	40-44	Owner managers of unincorporated enterprises	F	680
Perth - South West	40-44	Owner managers of unincorporated enterprises	M	670
Perth - South West	45-49		F	53
Perth - South West	45-49		M	69
Perth - South West	45-49	Contributing family workers	F	170
Perth - South West	45-49	Contributing family workers	M	99
Perth - South West	45-49	Employee	F	7389
Perth - South West	45-49	Employee	M	6344
Perth - South West	45-49	Owner managers of incorporated enterprises	F	455
Perth - South West	45-49	Owner managers of incorporated enterprises	M	930
Perth - South West	45-49	Owner managers of unincorporated enterprises	F	644
Perth - South West	45-49	Owner managers of unincorporated enterprises	M	771
Perth - South West	50-54		F	36
Perth - South West	50-54		M	64
Perth - South West	50-54	Contributing family workers	F	133
Perth - South West	50-54	Contributing family workers	M	99
Perth - South West	50-54	Employee	F	6782
Perth - South West	50-54	Employee	M	5783
Perth - South West	50-54	Owner managers of incorporated enterprises	F	454
Perth - South West	50-54	Owner managers of incorporated enterprises	M	882
Perth - South West	50-54	Owner managers of unincorporated enterprises	F	557
Perth - South West	50-54	Owner managers of unincorporated enterprises	M	811
Perth - South West	55-59		F	52
Perth - South West	55-59		M	58
Perth - South West	55-59	Contributing family workers	F	93
Perth - South West	55-59	Contributing family workers	M	108
Perth - South West	55-59	Employee	F	5512
Perth - South West	55-59	Employee	M	4746
Perth - South West	55-59	Owner managers of incorporated enterprises	F	367
Perth - South West	55-59	Owner managers of incorporated enterprises	M	799
Perth - South West	55-59	Owner managers of unincorporated enterprises	F	480
Perth - South West	55-59	Owner managers of unincorporated enterprises	M	730
Perth - South West	60-64		F	41
Perth - South West	60-64		M	50
Perth - South West	60-64	Contributing family workers	F	93
Perth - South West	60-64	Contributing family workers	M	88
Perth - South West	60-64	Employee	F	3334
Perth - South West	60-64	Employee	M	3202
Perth - South West	60-64	Owner managers of incorporated enterprises	F	234
Perth - South West	60-64	Owner managers of incorporated enterprises	M	564
Perth - South West	60-64	Owner managers of unincorporated enterprises	F	332
Perth - South West	60-64	Owner managers of unincorporated enterprises	M	640
Perth - South West	65-69		F	22
Perth - South West	65-69		M	36
Perth - South West	65-69	Contributing family workers	F	67
Perth - South West	65-69	Contributing family workers	M	93
Perth - South West	65-69	Employee	F	1144
Perth - South West	65-69	Employee	M	1356
Perth - South West	65-69	Owner managers of incorporated enterprises	F	133
Perth - South West	65-69	Owner managers of incorporated enterprises	M	344
Perth - South West	65-69	Owner managers of unincorporated enterprises	F	200
Perth - South West	65-69	Owner managers of unincorporated enterprises	M	367
Perth - South West	70-74		F	19
Perth - South West	70-74		M	23
Perth - South West	70-74	Contributing family workers	F	35
Perth - South West	70-74	Contributing family workers	M	69
Perth - South West	70-74	Employee	F	266
Perth - South West	70-74	Employee	M	400
Perth - South West	70-74	Owner managers of incorporated enterprises	F	46
Perth - South West	70-74	Owner managers of incorporated enterprises	M	169
Perth - South West	70-74	Owner managers of unincorporated enterprises	F	69
Perth - South West	70-74	Owner managers of unincorporated enterprises	M	154
Perth - South West	75+		F	11
Perth - South West	75+		M	11
Perth - South West	75+	Contributing family workers	F	27
Perth - South West	75+	Contributing family workers	M	35
Perth - South West	75+	Employee	F	96
Perth - South West	75+	Employee	M	171
Perth - South West	75+	Owner managers of incorporated enterprises	F	21
Perth - South West	75+	Owner managers of incorporated enterprises	M	82
Perth - South West	75+	Owner managers of unincorporated enterprises	F	28
Perth - South West	75+	Owner managers of unincorporated enterprises	M	102
Western Australia - Wheat Belt	15-19		F	20
Western Australia - Wheat Belt	15-19		M	30
Western Australia - Wheat Belt	15-19	Contributing family workers	F	23
Western Australia - Wheat Belt	15-19	Contributing family workers	M	56
Western Australia - Wheat Belt	15-19	Employee	F	1247
Western Australia - Wheat Belt	15-19	Employee	M	1248
Western Australia - Wheat Belt	15-19	Owner managers of incorporated enterprises	F	7
Western Australia - Wheat Belt	15-19	Owner managers of incorporated enterprises	M	11
Western Australia - Wheat Belt	15-19	Owner managers of unincorporated enterprises	F	3
Western Australia - Wheat Belt	15-19	Owner managers of unincorporated enterprises	M	16
Western Australia - Wheat Belt	20-24		F	7
Western Australia - Wheat Belt	20-24		M	31
Western Australia - Wheat Belt	20-24	Contributing family workers	F	19
Western Australia - Wheat Belt	20-24	Contributing family workers	M	50
Western Australia - Wheat Belt	20-24	Employee	F	1563
Western Australia - Wheat Belt	20-24	Employee	M	1964
Western Australia - Wheat Belt	20-24	Owner managers of incorporated enterprises	F	12
Western Australia - Wheat Belt	20-24	Owner managers of incorporated enterprises	M	33
Western Australia - Wheat Belt	20-24	Owner managers of unincorporated enterprises	F	37
Western Australia - Wheat Belt	20-24	Owner managers of unincorporated enterprises	M	86
Western Australia - Wheat Belt	25-29		F	13
Western Australia - Wheat Belt	25-29		M	27
Western Australia - Wheat Belt	25-29	Contributing family workers	F	50
Western Australia - Wheat Belt	25-29	Contributing family workers	M	42
Western Australia - Wheat Belt	25-29	Employee	F	1827
Western Australia - Wheat Belt	25-29	Employee	M	2158
Western Australia - Wheat Belt	25-29	Owner managers of incorporated enterprises	F	28
Western Australia - Wheat Belt	25-29	Owner managers of incorporated enterprises	M	99
Western Australia - Wheat Belt	25-29	Owner managers of unincorporated enterprises	F	73
Western Australia - Wheat Belt	25-29	Owner managers of unincorporated enterprises	M	182
Western Australia - Wheat Belt	30-34		F	19
Western Australia - Wheat Belt	30-34		M	28
Western Australia - Wheat Belt	30-34	Contributing family workers	F	106
Western Australia - Wheat Belt	30-34	Contributing family workers	M	69
Western Australia - Wheat Belt	30-34	Employee	F	1866
Western Australia - Wheat Belt	30-34	Employee	M	2084
Western Australia - Wheat Belt	30-34	Owner managers of incorporated enterprises	F	89
Western Australia - Wheat Belt	30-34	Owner managers of incorporated enterprises	M	235
Western Australia - Wheat Belt	30-34	Owner managers of unincorporated enterprises	F	170
Western Australia - Wheat Belt	30-34	Owner managers of unincorporated enterprises	M	283
Western Australia - Wheat Belt	35-39		F	36
Western Australia - Wheat Belt	35-39		M	37
Western Australia - Wheat Belt	35-39	Contributing family workers	F	94
Western Australia - Wheat Belt	35-39	Contributing family workers	M	72
Western Australia - Wheat Belt	35-39	Employee	F	1796
Western Australia - Wheat Belt	35-39	Employee	M	1924
Western Australia - Wheat Belt	35-39	Owner managers of incorporated enterprises	F	133
Western Australia - Wheat Belt	35-39	Owner managers of incorporated enterprises	M	299
Western Australia - Wheat Belt	35-39	Owner managers of unincorporated enterprises	F	218
Western Australia - Wheat Belt	35-39	Owner managers of unincorporated enterprises	M	382
Western Australia - Wheat Belt	40-44		F	23
