SA4_NAME16	Age	LabourForceStatus	NeedsAssistance	workers
Adelaide - North	35-39	Employed (full-time)		101
Adelaide - North	35-39	Employed (full-time)	0	7970
Adelaide - North	35-39	Employed (full-time)	1	39
Adelaide - North	35-39	Employed (part-time)		45
Adelaide - North	35-39	Employed (part-time)	0	3963
Adelaide - North	35-39	Employed (part-time)	1	60
Adelaide - North	40-44			7
Adelaide - North	40-44		0	192
Adelaide - North	40-44		1	10
Adelaide - North	40-44	Employed (away from work)	0	320
Adelaide - North	40-44	Employed (away from work)	1	12
Adelaide - North	40-44	Employed (full-time)		124
Adelaide - North	40-44	Employed (full-time)	0	8601
Adelaide - North	40-44	Employed (full-time)	1	49
Adelaide - North	40-44	Employed (part-time)		59
Adelaide - North	40-44	Employed (part-time)	0	4117
Adelaide - North	40-44	Employed (part-time)	1	82
Adelaide - North	45-49			8
Adelaide - North	45-49		0	204
Adelaide - North	45-49		1	4
Adelaide - North	45-49	Employed (away from work)		4
Adelaide - North	45-49	Employed (away from work)	0	309
Adelaide - North	45-49	Employed (away from work)	1	11
Adelaide - North	45-49	Employed (full-time)		110
Adelaide - North	45-49	Employed (full-time)	0	9200
Adelaide - North	45-49	Employed (full-time)	1	57
Adelaide - North	45-49	Employed (part-time)		55
Adelaide - North	45-49	Employed (part-time)	0	4095
Adelaide - North	45-49	Employed (part-time)	1	82
Adelaide - North	50-54			9
Adelaide - North	50-54		0	180
Adelaide - North	50-54		1	3
Adelaide - North	50-54	Employed (away from work)	0	362
Adelaide - North	50-54	Employed (away from work)	1	15
Adelaide - North	50-54	Employed (full-time)		97
Adelaide - North	50-54	Employed (full-time)	0	8901
Adelaide - North	50-54	Employed (full-time)	1	51
Adelaide - North	50-54	Employed (part-time)		64
Adelaide - North	50-54	Employed (part-time)	0	3881
Adelaide - North	50-54	Employed (part-time)	1	106
Adelaide - North	55-59			3
Adelaide - North	55-59		0	112
Adelaide - North	55-59	Employed (away from work)	0	367
Adelaide - North	55-59	Employed (away from work)	1	21
Adelaide - North	55-59	Employed (full-time)		105
Adelaide - North	55-59	Employed (full-time)	0	7305
Adelaide - North	55-59	Employed (full-time)	1	53
Adelaide - North	55-59	Employed (part-time)		41
Adelaide - North	55-59	Employed (part-time)	0	3521
Adelaide - North	55-59	Employed (part-time)	1	80
Adelaide - North	60-64			6
Adelaide - North	60-64		0	93
Adelaide - North	60-64		1	6
Adelaide - North	60-64	Employed (away from work)		3
Adelaide - North	60-64	Employed (away from work)	0	299
Adelaide - North	60-64	Employed (away from work)	1	7
Adelaide - North	60-64	Employed (full-time)		73
Adelaide - North	60-64	Employed (full-time)	0	4232
Adelaide - North	60-64	Employed (full-time)	1	29
Adelaide - North	60-64	Employed (part-time)		31
Adelaide - North	60-64	Employed (part-time)	0	2661
Adelaide - North	60-64	Employed (part-time)	1	63
Adelaide - North	65-69		0	50
Adelaide - North	65-69	Employed (away from work)	0	136
Adelaide - North	65-69	Employed (away from work)	1	7
Adelaide - North	65-69	Employed (full-time)		21
Adelaide - North	65-69	Employed (full-time)	0	1298
Adelaide - North	65-69	Employed (full-time)	1	22
Adelaide - North	65-69	Employed (part-time)		26
Adelaide - North	65-69	Employed (part-time)	0	1359
Adelaide - North	65-69	Employed (part-time)	1	31
Adelaide - North	70-74		0	28
Adelaide - North	70-74	Employed (away from work)	0	36
Adelaide - North	70-74	Employed (away from work)	1	5
Adelaide - North	70-74	Employed (full-time)		4
Adelaide - North	70-74	Employed (full-time)	0	275
Adelaide - North	70-74	Employed (full-time)	1	3
Adelaide - North	70-74	Employed (part-time)		11
Adelaide - North	70-74	Employed (part-time)	0	498
Adelaide - North	70-74	Employed (part-time)	1	15
Adelaide - North	75+		0	26
Adelaide - North	75+		1	8
Adelaide - North	75+	Employed (away from work)	0	22
Adelaide - North	75+	Employed (away from work)	1	3
Adelaide - North	75+	Employed (full-time)		3
Adelaide - North	75+	Employed (full-time)	0	123
Adelaide - North	75+	Employed (full-time)	1	9
Adelaide - North	75+	Employed (part-time)		5
Adelaide - North	75+	Employed (part-time)	0	198
Adelaide - North	75+	Employed (part-time)	1	8
Adelaide - South	15-19			5
Adelaide - South	15-19		0	121
Adelaide - South	15-19	Employed (away from work)	0	206
Adelaide - South	15-19	Employed (away from work)	1	3
Adelaide - South	15-19	Employed (full-time)		7
Adelaide - South	15-19	Employed (full-time)	0	670
Adelaide - South	15-19	Employed (full-time)	1	4
Adelaide - South	15-19	Employed (part-time)		40
Adelaide - South	15-19	Employed (part-time)	0	5559
Adelaide - South	15-19	Employed (part-time)	1	77
Adelaide - South	20-24			4
Adelaide - South	20-24		0	178
Adelaide - South	20-24		1	7
Adelaide - South	20-24	Employed (away from work)	0	345
Adelaide - South	20-24	Employed (away from work)	1	3
Adelaide - South	20-24	Employed (full-time)		34
Adelaide - South	20-24	Employed (full-time)	0	3681
Adelaide - South	20-24	Employed (full-time)	1	20
Adelaide - South	20-24	Employed (part-time)		36
Adelaide - South	20-24	Employed (part-time)	0	5440
Adelaide - South	20-24	Employed (part-time)	1	112
Adelaide - South	25-29			3
Adelaide - South	25-29		0	139
Adelaide - South	25-29		1	3
Adelaide - South	25-29	Employed (away from work)		3
Adelaide - South	25-29	Employed (away from work)	0	413
Adelaide - South	25-29	Employed (away from work)	1	11
Adelaide - South	25-29	Employed (full-time)		57
Adelaide - South	25-29	Employed (full-time)	0	5500
Adelaide - South	25-29	Employed (full-time)	1	27
Adelaide - South	25-29	Employed (part-time)		37
Adelaide - South	25-29	Employed (part-time)	0	3203
Adelaide - South	25-29	Employed (part-time)	1	73
Adelaide - South	30-34			3
Adelaide - South	30-34		0	131
Adelaide - South	30-34		1	3
Adelaide - South	30-34	Employed (away from work)		9
Adelaide - South	30-34	Employed (away from work)	0	544
Adelaide - South	30-34	Employed (away from work)	1	16
Adelaide - South	30-34	Employed (full-time)		51
Adelaide - South	30-34	Employed (full-time)	0	5619
Adelaide - South	30-34	Employed (full-time)	1	50
Adelaide - South	30-34	Employed (part-time)		43
Adelaide - South	30-34	Employed (part-time)	0	3528
Adelaide - South	30-34	Employed (part-time)	1	77
Adelaide - South	35-39			8
Adelaide - South	35-39		0	118
Adelaide - South	35-39		1	7
Adelaide - South	35-39	Employed (away from work)		3
Adelaide - South	35-39	Employed (away from work)	0	403
Adelaide - South	35-39	Employed (away from work)	1	6
Adelaide - South	35-39	Employed (full-time)		45
Adelaide - South	35-39	Employed (full-time)	0	5177
Adelaide - South	35-39	Employed (full-time)	1	35
Adelaide - South	35-39	Employed (part-time)		39
Adelaide - South	35-39	Employed (part-time)	0	3606
Adelaide - South	35-39	Employed (part-time)	1	67
Adelaide - South	40-44			9
Adelaide - South	40-44		0	105
Adelaide - South	40-44		1	3
Adelaide - South	40-44	Employed (away from work)		9
Adelaide - South	40-44	Employed (away from work)	0	260
Adelaide - South	40-44	Employed (away from work)	1	7
Adelaide - South	40-44	Employed (full-time)		77
Adelaide - South	40-44	Employed (full-time)	0	5833
Adelaide - South	40-44	Employed (full-time)	1	45
Adelaide - South	40-44	Employed (part-time)		45
Adelaide - South	40-44	Employed (part-time)	0	3873
Adelaide - South	40-44	Employed (part-time)	1	72
Adelaide - South	45-49			3
Adelaide - South	45-49		0	131
Adelaide - South	45-49		1	3
Adelaide - South	45-49	Employed (away from work)		7
Adelaide - South	45-49	Employed (away from work)	0	253
Adelaide - South	45-49	Employed (away from work)	1	6
Adelaide - South	45-49	Employed (full-time)		83
Adelaide - South	45-49	Employed (full-time)	0	6398
Adelaide - South	45-49	Employed (full-time)	1	46
Adelaide - South	45-49	Employed (part-time)		47
Adelaide - South	45-49	Employed (part-time)	0	3922
Adelaide - South	45-49	Employed (part-time)	1	92
Adelaide - South	50-54			5
Adelaide - South	50-54		0	88
Adelaide - South	50-54		1	7
Adelaide - South	50-54	Employed (away from work)		3
Adelaide - South	50-54	Employed (away from work)	0	326
Adelaide - South	50-54	Employed (away from work)	1	16
Adelaide - South	50-54	Employed (full-time)		72
Adelaide - South	50-54	Employed (full-time)	0	6121
Adelaide - South	50-54	Employed (full-time)	1	40
Adelaide - South	50-54	Employed (part-time)		47
Adelaide - South	50-54	Employed (part-time)	0	3798
Adelaide - South	50-54	Employed (part-time)	1	92
Adelaide - South	55-59			9
Adelaide - South	55-59		0	81
Adelaide - South	55-59		1	3
Adelaide - South	55-59	Employed (away from work)		4
Adelaide - South	55-59	Employed (away from work)	0	369
Adelaide - South	55-59	Employed (away from work)	1	11
Adelaide - South	55-59	Employed (full-time)		69
Adelaide - South	55-59	Employed (full-time)	0	5414
Adelaide - South	55-59	Employed (full-time)	1	37
Adelaide - South	55-59	Employed (part-time)		51
Adelaide - South	55-59	Employed (part-time)	0	3713
Adelaide - South	55-59	Employed (part-time)	1	100
Adelaide - South	60-64		0	81
Adelaide - South	60-64	Employed (away from work)		5
Adelaide - South	60-64	Employed (away from work)	0	331
Adelaide - South	60-64	Employed (away from work)	1	8
Adelaide - South	60-64	Employed (full-time)		42
Adelaide - South	60-64	Employed (full-time)	0	3350
Adelaide - South	60-64	Employed (full-time)	1	23
Adelaide - South	60-64	Employed (part-time)		40
Adelaide - South	60-64	Employed (part-time)	0	3088
Adelaide - South	60-64	Employed (part-time)	1	78
Adelaide - South	65-69			4
Adelaide - South	65-69		0	51
Adelaide - South	65-69	Employed (away from work)		4
Adelaide - South	65-69	Employed (away from work)	0	158
Adelaide - South	65-69	Employed (away from work)	1	4
Adelaide - South	65-69	Employed (full-time)		20
Adelaide - South	65-69	Employed (full-time)	0	1113
Adelaide - South	65-69	Employed (full-time)	1	19
Adelaide - South	65-69	Employed (part-time)		19
Adelaide - South	65-69	Employed (part-time)	0	1768
Adelaide - South	65-69	Employed (part-time)	1	30
Adelaide - South	70-74		0	26
Adelaide - South	70-74		1	4
Adelaide - South	70-74	Employed (away from work)	0	51
Adelaide - South	70-74	Employed (away from work)	1	3
Adelaide - South	70-74	Employed (full-time)		3
Adelaide - South	70-74	Employed (full-time)	0	256
Adelaide - South	70-74	Employed (part-time)		13
Adelaide - South	70-74	Employed (part-time)	0	660
Adelaide - South	70-74	Employed (part-time)	1	21
Adelaide - South	75+			6
Adelaide - South	75+		0	26
Adelaide - South	75+		1	3
Adelaide - South	75+	Employed (away from work)	0	26
Adelaide - South	75+	Employed (full-time)	0	101
Adelaide - South	75+	Employed (full-time)	1	8
Adelaide - South	75+	Employed (part-time)		10
Adelaide - South	75+	Employed (part-time)	0	301
Adelaide - South	75+	Employed (part-time)	1	25
Adelaide - West	15-19			8
Adelaide - West	15-19		0	96
Adelaide - West	15-19	Employed (away from work)	0	200
Adelaide - West	15-19	Employed (full-time)		10
Adelaide - West	15-19	Employed (full-time)	0	839
Adelaide - West	15-19	Employed (full-time)	1	4
Adelaide - West	15-19	Employed (part-time)		35
Adelaide - West	15-19	Employed (part-time)	0	3862
Adelaide - West	15-19	Employed (part-time)	1	37
Adelaide - West	20-24			9
Adelaide - West	20-24		0	216
Adelaide - West	20-24	Employed (away from work)		3
Adelaide - West	20-24	Employed (away from work)	0	315
Adelaide - West	20-24	Employed (full-time)		42
Adelaide - West	20-24	Employed (full-time)	0	5277
Adelaide - West	20-24	Employed (full-time)	1	27
Adelaide - West	20-24	Employed (part-time)		39
Adelaide - West	20-24	Employed (part-time)	0	4928
Adelaide - West	20-24	Employed (part-time)	1	69
Adelaide - West	25-29			3
Adelaide - West	25-29		0	228
Adelaide - West	25-29	Employed (away from work)		4
Adelaide - West	25-29	Employed (away from work)	0	415
Adelaide - West	25-29	Employed (full-time)		77
Adelaide - West	25-29	Employed (full-time)	0	8599
Adelaide - West	25-29	Employed (full-time)	1	31
Adelaide - West	25-29	Employed (part-time)		36
Adelaide - West	25-29	Employed (part-time)	0	3234
Adelaide - West	25-29	Employed (part-time)	1	64
Adelaide - West	30-34			3
Adelaide - West	30-34		0	223
Adelaide - West	30-34	Employed (away from work)		6
Adelaide - West	30-34	Employed (away from work)	0	588
Adelaide - West	30-34	Employed (away from work)	1	5
Adelaide - West	30-34	Employed (full-time)		88
Adelaide - West	30-34	Employed (full-time)	0	9241
Adelaide - West	30-34	Employed (full-time)	1	22
Adelaide - West	30-34	Employed (part-time)		44
Adelaide - West	30-34	Employed (part-time)	0	3363
Adelaide - West	30-34	Employed (part-time)	1	40
Adelaide - West	35-39			4
Adelaide - West	35-39		0	185
Adelaide - West	35-39	Employed (away from work)	0	390
Adelaide - West	35-39	Employed (away from work)	1	7
Adelaide - West	35-39	Employed (full-time)		93
Adelaide - West	35-39	Employed (full-time)	0	8553
Adelaide - West	35-39	Employed (full-time)	1	21
Adelaide - West	35-39	Employed (part-time)		47
Adelaide - West	35-39	Employed (part-time)	0	3284
Adelaide - West	35-39	Employed (part-time)	1	49
Adelaide - West	40-44			4
Adelaide - West	40-44		0	163
Adelaide - West	40-44		1	4
Adelaide - West	40-44	Employed (away from work)	0	303
Adelaide - West	40-44	Employed (away from work)	1	10
Adelaide - West	40-44	Employed (full-time)		101
Adelaide - West	40-44	Employed (full-time)	0	9399
Adelaide - West	40-44	Employed (full-time)	1	41
Adelaide - West	40-44	Employed (part-time)		44
Adelaide - West	40-44	Employed (part-time)	0	3441
Adelaide - West	40-44	Employed (part-time)	1	52
Adelaide - West	45-49			11
Adelaide - West	45-49		0	171
Adelaide - West	45-49		1	7
Adelaide - West	45-49	Employed (away from work)		8
Adelaide - West	45-49	Employed (away from work)	0	343
Adelaide - West	45-49	Employed (away from work)	1	7
Adelaide - West	45-49	Employed (full-time)		118
Adelaide - West	45-49	Employed (full-time)	0	10280
Adelaide - West	45-49	Employed (full-time)	1	58
Adelaide - West	45-49	Employed (part-time)		56
Adelaide - West	45-49	Employed (part-time)	0	3555
Adelaide - West	45-49	Employed (part-time)	1	74
Adelaide - West	50-54			13
Adelaide - West	50-54		0	145
Adelaide - West	50-54		1	3
Adelaide - West	50-54	Employed (away from work)		7
Adelaide - West	50-54	Employed (away from work)	0	363
Adelaide - West	50-54	Employed (away from work)	1	15
Adelaide - West	50-54	Employed (full-time)		112
Adelaide - West	50-54	Employed (full-time)	0	9914
Adelaide - West	50-54	Employed (full-time)	1	58
Adelaide - West	50-54	Employed (part-time)		46
Adelaide - West	50-54	Employed (part-time)	0	3328
Adelaide - West	50-54	Employed (part-time)	1	74
Adelaide - West	55-59			12
Adelaide - West	55-59		0	124
Adelaide - West	55-59		1	6
Adelaide - West	55-59	Employed (away from work)		3
Adelaide - West	55-59	Employed (away from work)	0	380
Adelaide - West	55-59	Employed (away from work)	1	17
Adelaide - West	55-59	Employed (full-time)		108
Adelaide - West	55-59	Employed (full-time)	0	8309
Adelaide - West	55-59	Employed (full-time)	1	50
Adelaide - West	55-59	Employed (part-time)		48
Adelaide - West	55-59	Employed (part-time)	0	3166
Adelaide - West	55-59	Employed (part-time)	1	68
Adelaide - West	60-64			3
Adelaide - West	60-64		0	90
Adelaide - West	60-64	Employed (away from work)		5
Adelaide - West	60-64	Employed (away from work)	0	320
Adelaide - West	60-64	Employed (away from work)	1	15
Adelaide - West	60-64	Employed (full-time)		72
Adelaide - West	60-64	Employed (full-time)	0	4984
Adelaide - West	60-64	Employed (full-time)	1	28
Adelaide - West	60-64	Employed (part-time)		46
Adelaide - West	60-64	Employed (part-time)	0	2464
Adelaide - West	60-64	Employed (part-time)	1	39
Adelaide - West	65-69			6
Adelaide - West	65-69		0	43
Adelaide - West	65-69		1	3
Adelaide - West	65-69	Employed (away from work)		5
Adelaide - West	65-69	Employed (away from work)	0	152
Adelaide - West	65-69	Employed (away from work)	1	8
Adelaide - West	65-69	Employed (full-time)		20
Adelaide - West	65-69	Employed (full-time)	0	1495
Adelaide - West	65-69	Employed (full-time)	1	9
Adelaide - West	65-69	Employed (part-time)		13
Adelaide - West	65-69	Employed (part-time)	0	1387
Adelaide - West	65-69	Employed (part-time)	1	26
Adelaide - West	70-74		0	29
Adelaide - West	70-74	Employed (away from work)	0	38
Adelaide - West	70-74	Employed (away from work)	1	4
Adelaide - West	70-74	Employed (full-time)		9
Adelaide - West	70-74	Employed (full-time)	0	341
Adelaide - West	70-74	Employed (full-time)	1	7
Adelaide - West	70-74	Employed (part-time)		6
Adelaide - West	70-74	Employed (part-time)	0	577
Adelaide - West	70-74	Employed (part-time)	1	8
Adelaide - West	75+			5
Adelaide - West	75+		0	39
Adelaide - West	75+		1	3
Adelaide - West	75+	Employed (away from work)		4
Adelaide - West	75+	Employed (away from work)	0	18
Adelaide - West	75+	Employed (away from work)	1	6
Adelaide - West	75+	Employed (full-time)		3
Adelaide - West	75+	Employed (full-time)	0	121
Adelaide - West	75+	Employed (full-time)	1	5
Adelaide - West	75+	Employed (part-time)		9
Adelaide - West	75+	Employed (part-time)	0	242
Adelaide - West	75+	Employed (part-time)	1	17
Barossa - Yorke - Mid North	15-19			3
Barossa - Yorke - Mid North	15-19		0	72
Barossa - Yorke - Mid North	15-19	Employed (away from work)	0	68
Barossa - Yorke - Mid North	15-19	Employed (away from work)	1	6
Barossa - Yorke - Mid North	15-19	Employed (full-time)		4
Barossa - Yorke - Mid North	15-19	Employed (full-time)	0	475
Barossa - Yorke - Mid North	15-19	Employed (part-time)		16
Barossa - Yorke - Mid North	15-19	Employed (part-time)	0	1573
Barossa - Yorke - Mid North	15-19	Employed (part-time)	1	16
Barossa - Yorke - Mid North	20-24			3
Barossa - Yorke - Mid North	20-24		0	65
Barossa - Yorke - Mid North	20-24	Employed (away from work)		3
Barossa - Yorke - Mid North	20-24	Employed (away from work)	0	124
Barossa - Yorke - Mid North	20-24	Employed (away from work)	1	3
Barossa - Yorke - Mid North	20-24	Employed (full-time)		23
Barossa - Yorke - Mid North	20-24	Employed (full-time)	0	1730
Barossa - Yorke - Mid North	20-24	Employed (full-time)	1	4
Barossa - Yorke - Mid North	20-24	Employed (part-time)		16
Barossa - Yorke - Mid North	20-24	Employed (part-time)	0	1147
Barossa - Yorke - Mid North	20-24	Employed (part-time)	1	26
Barossa - Yorke - Mid North	25-29		0	62
Barossa - Yorke - Mid North	25-29		1	3
Barossa - Yorke - Mid North	25-29	Employed (away from work)		11
Barossa - Yorke - Mid North	25-29	Employed (away from work)	0	148
Barossa - Yorke - Mid North	25-29	Employed (away from work)	1	4
Barossa - Yorke - Mid North	25-29	Employed (full-time)		29
Barossa - Yorke - Mid North	25-29	Employed (full-time)	0	2095
Barossa - Yorke - Mid North	25-29	Employed (full-time)	1	8
Barossa - Yorke - Mid North	25-29	Employed (part-time)		20
Barossa - Yorke - Mid North	25-29	Employed (part-time)	0	872
Barossa - Yorke - Mid North	25-29	Employed (part-time)	1	19
Barossa - Yorke - Mid North	30-34			4
Barossa - Yorke - Mid North	30-34		0	71
Barossa - Yorke - Mid North	30-34	Employed (away from work)		5
Barossa - Yorke - Mid North	30-34	Employed (away from work)	0	176
Barossa - Yorke - Mid North	30-34	Employed (full-time)		48
Barossa - Yorke - Mid North	30-34	Employed (full-time)	0	2056
Barossa - Yorke - Mid North	30-34	Employed (full-time)	1	7
Barossa - Yorke - Mid North	30-34	Employed (part-time)		21
Barossa - Yorke - Mid North	30-34	Employed (part-time)	0	1090
Barossa - Yorke - Mid North	30-34	Employed (part-time)	1	25
Barossa - Yorke - Mid North	35-39		0	46
Barossa - Yorke - Mid North	35-39		1	5
Barossa - Yorke - Mid North	35-39	Employed (away from work)		3
Barossa - Yorke - Mid North	35-39	Employed (away from work)	0	119
Barossa - Yorke - Mid North	35-39	Employed (away from work)	1	3
Barossa - Yorke - Mid North	35-39	Employed (full-time)		26
Barossa - Yorke - Mid North	35-39	Employed (full-time)	0	2034
Barossa - Yorke - Mid North	35-39	Employed (full-time)	1	8
Barossa - Yorke - Mid North	35-39	Employed (part-time)		20
Barossa - Yorke - Mid North	35-39	Employed (part-time)	0	1195
Barossa - Yorke - Mid North	35-39	Employed (part-time)	1	24
Barossa - Yorke - Mid North	40-44			4
Barossa - Yorke - Mid North	40-44		0	62
Barossa - Yorke - Mid North	40-44		1	3
Barossa - Yorke - Mid North	40-44	Employed (away from work)		3
Barossa - Yorke - Mid North	40-44	Employed (away from work)	0	112
Barossa - Yorke - Mid North	40-44	Employed (away from work)	1	3
Barossa - Yorke - Mid North	40-44	Employed (full-time)		47
Barossa - Yorke - Mid North	40-44	Employed (full-time)	0	2491
Barossa - Yorke - Mid North	40-44	Employed (full-time)	1	19
Barossa - Yorke - Mid North	40-44	Employed (part-time)		27
Barossa - Yorke - Mid North	40-44	Employed (part-time)	0	1342
Barossa - Yorke - Mid North	40-44	Employed (part-time)	1	31
Barossa - Yorke - Mid North	45-49			3
Barossa - Yorke - Mid North	45-49		0	60
Barossa - Yorke - Mid North	45-49	Employed (away from work)	0	105
Barossa - Yorke - Mid North	45-49	Employed (away from work)	1	3
Barossa - Yorke - Mid North	45-49	Employed (full-time)		56
Barossa - Yorke - Mid North	45-49	Employed (full-time)	0	2841
Barossa - Yorke - Mid North	45-49	Employed (full-time)	1	12
Barossa - Yorke - Mid North	45-49	Employed (part-time)		25
Barossa - Yorke - Mid North	45-49	Employed (part-time)	0	1588
Barossa - Yorke - Mid North	45-49	Employed (part-time)	1	24
Barossa - Yorke - Mid North	50-54		0	60
Barossa - Yorke - Mid North	50-54		1	3
Barossa - Yorke - Mid North	50-54	Employed (away from work)		3
Barossa - Yorke - Mid North	50-54	Employed (away from work)	0	156
Barossa - Yorke - Mid North	50-54	Employed (away from work)	1	3
Barossa - Yorke - Mid North	50-54	Employed (full-time)		47
Barossa - Yorke - Mid North	50-54	Employed (full-time)	0	3014
Barossa - Yorke - Mid North	50-54	Employed (full-time)	1	27
Barossa - Yorke - Mid North	50-54	Employed (part-time)		27
Barossa - Yorke - Mid North	50-54	Employed (part-time)	0	1599
Barossa - Yorke - Mid North	50-54	Employed (part-time)	1	38
Barossa - Yorke - Mid North	55-59		0	78
Barossa - Yorke - Mid North	55-59	Employed (away from work)		3
Barossa - Yorke - Mid North	55-59	Employed (away from work)	0	197
Barossa - Yorke - Mid North	55-59	Employed (away from work)	1	3
Barossa - Yorke - Mid North	55-59	Employed (full-time)		46
Barossa - Yorke - Mid North	55-59	Employed (full-time)	0	2836
Barossa - Yorke - Mid North	55-59	Employed (full-time)	1	9
Barossa - Yorke - Mid North	55-59	Employed (part-time)		31
Barossa - Yorke - Mid North	55-59	Employed (part-time)	0	1620
Barossa - Yorke - Mid North	55-59	Employed (part-time)	1	28
Barossa - Yorke - Mid North	60-64		0	44
Barossa - Yorke - Mid North	60-64		1	8
Barossa - Yorke - Mid North	60-64	Employed (away from work)		8
Barossa - Yorke - Mid North	60-64	Employed (away from work)	0	211
Barossa - Yorke - Mid North	60-64	Employed (away from work)	1	3
Barossa - Yorke - Mid North	60-64	Employed (full-time)		26
Barossa - Yorke - Mid North	60-64	Employed (full-time)	0	1914
Barossa - Yorke - Mid North	60-64	Employed (full-time)	1	10
Barossa - Yorke - Mid North	60-64	Employed (part-time)		29
Barossa - Yorke - Mid North	60-64	Employed (part-time)	0	1378
Barossa - Yorke - Mid North	60-64	Employed (part-time)	1	31
Barossa - Yorke - Mid North	65-69			3
Barossa - Yorke - Mid North	65-69		0	36
Barossa - Yorke - Mid North	65-69	Employed (away from work)	0	103
Barossa - Yorke - Mid North	65-69	Employed (full-time)		16
Barossa - Yorke - Mid North	65-69	Employed (full-time)	0	745
Barossa - Yorke - Mid North	65-69	Employed (full-time)	1	6
Barossa - Yorke - Mid North	65-69	Employed (part-time)		17
Barossa - Yorke - Mid North	65-69	Employed (part-time)	0	782
Barossa - Yorke - Mid North	65-69	Employed (part-time)	1	12
Barossa - Yorke - Mid North	70-74			3
Barossa - Yorke - Mid North	70-74		0	28
Barossa - Yorke - Mid North	70-74	Employed (away from work)	0	39
Barossa - Yorke - Mid North	70-74	Employed (away from work)	1	4
Barossa - Yorke - Mid North	70-74	Employed (full-time)		7
Barossa - Yorke - Mid North	70-74	Employed (full-time)	0	256
Barossa - Yorke - Mid North	70-74	Employed (full-time)	1	3
Barossa - Yorke - Mid North	70-74	Employed (part-time)		13
Barossa - Yorke - Mid North	70-74	Employed (part-time)	0	381
Barossa - Yorke - Mid North	70-74	Employed (part-time)	1	9
Barossa - Yorke - Mid North	75+			3
Barossa - Yorke - Mid North	75+		0	50
Barossa - Yorke - Mid North	75+		1	3
Barossa - Yorke - Mid North	75+	Employed (away from work)	0	33
Barossa - Yorke - Mid North	75+	Employed (away from work)	1	3
Barossa - Yorke - Mid North	75+	Employed (full-time)		3
Barossa - Yorke - Mid North	75+	Employed (full-time)	0	185
Barossa - Yorke - Mid North	75+	Employed (part-time)		5
Barossa - Yorke - Mid North	75+	Employed (part-time)	0	224
Barossa - Yorke - Mid North	75+	Employed (part-time)	1	13
South Australia - Outback	15-19			3
South Australia - Outback	15-19		0	66
South Australia - Outback	15-19	Employed (away from work)	0	67
South Australia - Outback	15-19	Employed (full-time)		5
South Australia - Outback	15-19	Employed (full-time)	0	386
South Australia - Outback	15-19	Employed (full-time)	1	4
South Australia - Outback	15-19	Employed (part-time)		15
South Australia - Outback	15-19	Employed (part-time)	0	1193
South Australia - Outback	15-19	Employed (part-time)	1	10
South Australia - Outback	20-24			5
South Australia - Outback	20-24		0	73
South Australia - Outback	20-24	Employed (away from work)	0	124
South Australia - Outback	20-24	Employed (away from work)	1	4
South Australia - Outback	20-24	Employed (full-time)		18
South Australia - Outback	20-24	Employed (full-time)	0	1812
South Australia - Outback	20-24	Employed (full-time)	1	5
South Australia - Outback	20-24	Employed (part-time)		14
South Australia - Outback	20-24	Employed (part-time)	0	957
South Australia - Outback	20-24	Employed (part-time)	1	14
South Australia - Outback	25-29			3
South Australia - Outback	25-29		0	66
South Australia - Outback	25-29	Employed (away from work)		3
South Australia - Outback	25-29	Employed (away from work)	0	211
South Australia - Outback	25-29	Employed (full-time)		43
South Australia - Outback	25-29	Employed (full-time)	0	2492
South Australia - Outback	25-29	Employed (full-time)	1	4
South Australia - Outback	25-29	Employed (part-time)		22
South Australia - Outback	25-29	Employed (part-time)	0	882
South Australia - Outback	25-29	Employed (part-time)	1	12
South Australia - Outback	30-34		0	80
South Australia - Outback	30-34	Employed (away from work)		9
South Australia - Outback	30-34	Employed (away from work)	0	202
South Australia - Outback	30-34	Employed (away from work)	1	4
South Australia - Outback	30-34	Employed (full-time)		35
South Australia - Outback	30-34	Employed (full-time)	0	2492
South Australia - Outback	30-34	Employed (full-time)	1	7
South Australia - Outback	30-34	Employed (part-time)		21
South Australia - Outback	30-34	Employed (part-time)	0	1012
South Australia - Outback	30-34	Employed (part-time)	1	9
South Australia - Outback	35-39			4
South Australia - Outback	35-39		0	62
South Australia - Outback	35-39	Employed (away from work)	0	142
South Australia - Outback	35-39	Employed (full-time)		24
South Australia - Outback	35-39	Employed (full-time)	0	2237
South Australia - Outback	35-39	Employed (full-time)	1	9
South Australia - Outback	35-39	Employed (part-time)		19
South Australia - Outback	35-39	Employed (part-time)	0	991
South Australia - Outback	35-39	Employed (part-time)	1	5
South Australia - Outback	40-44		0	71
South Australia - Outback	40-44	Employed (away from work)		3
South Australia - Outback	40-44	Employed (away from work)	0	136
South Australia - Outback	40-44	Employed (away from work)	1	3
South Australia - Outback	40-44	Employed (full-time)		36
South Australia - Outback	40-44	Employed (full-time)	0	2525
South Australia - Outback	40-44	Employed (full-time)	1	14
South Australia - Outback	40-44	Employed (part-time)		28
South Australia - Outback	40-44	Employed (part-time)	0	1101
South Australia - Outback	40-44	Employed (part-time)	1	12
South Australia - Outback	45-49			6
South Australia - Outback	45-49		0	77
South Australia - Outback	45-49	Employed (away from work)		3
South Australia - Outback	45-49	Employed (away from work)	0	166
South Australia - Outback	45-49	Employed (full-time)		42
South Australia - Outback	45-49	Employed (full-time)	0	2895
South Australia - Outback	45-49	Employed (full-time)	1	16
