SA4_NAME16	Age	ModeTravelToWork	NumberModes	Sex	workers
Perth - Inner	25-34	Other three methods	3	M	10
Perth - Inner	25-34	Other two methods	2	F	126
Perth - Inner	25-34	Other two methods	2	M	181
Perth - Inner	25-34	Taxi	1	F	63
Perth - Inner	25-34	Taxi	1	M	77
Perth - Inner	25-34	Train	1	F	3789
Perth - Inner	25-34	Train	1	M	2974
Perth - Inner	25-34	Train and bus	2	F	1267
Perth - Inner	25-34	Train and bus	2	M	1282
Perth - Inner	25-34	Train and car as driver	2	F	1350
Perth - Inner	25-34	Train and car as driver	2	M	1081
Perth - Inner	25-34	Train and car as passenger	2	F	293
Perth - Inner	25-34	Train and car as passenger	2	M	122
Perth - Inner	25-34	Train and other	2	F	43
Perth - Inner	25-34	Train and other	2	M	102
Perth - Inner	25-34	Train and two other methods	3	F	480
Perth - Inner	25-34	Train and two other methods	3	M	377
Perth - Inner	25-34	Tram includes light rail	1	F	5
Perth - Inner	25-34	Tram includes light rail	1	M	6
Perth - Inner	25-34	Truck	1	F	9
Perth - Inner	25-34	Truck	1	M	49
Perth - Inner	25-34	Walked only	1	F	1221
Perth - Inner	25-34	Walked only	1	M	1373
Perth - Inner	25-34	Worked at home		F	468
Perth - Inner	25-34	Worked at home		M	284
Perth - Inner	35-44	Bicycle	1	F	284
Perth - Inner	35-44	Bicycle	1	M	1225
Perth - Inner	35-44	Bus	1	F	1655
Perth - Inner	35-44	Bus	1	M	2403
Perth - Inner	35-44	Bus and car as driver	2	F	135
Perth - Inner	35-44	Bus and car as driver	2	M	116
Perth - Inner	35-44	Bus and car as passenger	2	F	58
Perth - Inner	35-44	Bus and car as passenger	2	M	34
Perth - Inner	35-44	Bus and ferry	2	F	3
Perth - Inner	35-44	Bus and ferry	2	M	6
Perth - Inner	35-44	Bus and other	2	F	16
Perth - Inner	35-44	Bus and other	2	M	38
Perth - Inner	35-44	Bus and two other methods excludes train	3	F	7
Perth - Inner	35-44	Bus and two other methods excludes train	3	M	27
Perth - Inner	35-44	Car as driver	1	F	13085
Perth - Inner	35-44	Car as driver	1	M	12852
Perth - Inner	35-44	Car as passenger	1	F	1115
Perth - Inner	35-44	Car as passenger	1	M	525
Perth - Inner	35-44	Did not go to work		F	3298
Perth - Inner	35-44	Did not go to work		M	1381
Perth - Inner	35-44	Ferry	1	F	9
Perth - Inner	35-44	Ferry	1	M	11
Perth - Inner	35-44	Method of travel not stated		F	175
Perth - Inner	35-44	Method of travel not stated		M	226
Perth - Inner	35-44	Motorbike scooter	1	F	39
Perth - Inner	35-44	Motorbike scooter	1	M	369
Perth - Inner	35-44	(Other)	1	F	82
Perth - Inner	35-44	(Other)	1	M	386
Perth - Inner	35-44	Other three methods	3	M	10
Perth - Inner	35-44	Other two methods	2	F	78
Perth - Inner	35-44	Other two methods	2	M	168
Perth - Inner	35-44	Taxi	1	F	35
Perth - Inner	35-44	Taxi	1	M	74
Perth - Inner	35-44	Train	1	F	2430
Perth - Inner	35-44	Train	1	M	2801
Perth - Inner	35-44	Train and bus	2	F	864
Perth - Inner	35-44	Train and bus	2	M	1443
Perth - Inner	35-44	Train and car as driver	2	F	1097
Perth - Inner	35-44	Train and car as driver	2	M	1263
Perth - Inner	35-44	Train and car as passenger	2	F	162
Perth - Inner	35-44	Train and car as passenger	2	M	108
Perth - Inner	35-44	Train and other	2	F	34
Perth - Inner	35-44	Train and other	2	M	114
Perth - Inner	35-44	Train and two other methods	3	F	334
Perth - Inner	35-44	Train and two other methods	3	M	384
Perth - Inner	35-44	Tram includes light rail	1	F	3
Perth - Inner	35-44	Tram includes light rail	1	M	3
Perth - Inner	35-44	Truck	1	M	60
Perth - Inner	35-44	Walked only	1	F	553
Perth - Inner	35-44	Walked only	1	M	763
Perth - Inner	35-44	Worked at home		F	905
Perth - Inner	35-44	Worked at home		M	489
Perth - Inner	45-54	Bicycle	1	F	224
Perth - Inner	45-54	Bicycle	1	M	1115
Perth - Inner	45-54	Bus	1	F	1336
Perth - Inner	45-54	Bus	1	M	1420
Perth - Inner	45-54	Bus and car as driver	2	F	127
Perth - Inner	45-54	Bus and car as driver	2	M	80
Perth - Inner	45-54	Bus and car as passenger	2	F	39
Perth - Inner	45-54	Bus and car as passenger	2	M	19
Perth - Inner	45-54	Bus and ferry	2	M	3
Perth - Inner	45-54	Bus and other	2	F	11
Perth - Inner	45-54	Bus and other	2	M	26
Perth - Inner	45-54	Bus and two other methods excludes train	3	F	3
Perth - Inner	45-54	Bus and two other methods excludes train	3	M	14
Perth - Inner	45-54	Car as driver	1	F	12848
Perth - Inner	45-54	Car as driver	1	M	11800
Perth - Inner	45-54	Car as passenger	1	F	1093
Perth - Inner	45-54	Car as passenger	1	M	426
Perth - Inner	45-54	Did not go to work		F	2053
Perth - Inner	45-54	Did not go to work		M	1233
Perth - Inner	45-54	Ferry	1	F	3
Perth - Inner	45-54	Ferry	1	M	8
Perth - Inner	45-54	Method of travel not stated		F	159
Perth - Inner	45-54	Method of travel not stated		M	198
Perth - Inner	45-54	Motorbike scooter	1	F	49
Perth - Inner	45-54	Motorbike scooter	1	M	376
Perth - Inner	45-54	(Other)	1	F	103
Perth - Inner	45-54	(Other)	1	M	277
Perth - Inner	45-54	Other three methods	3	F	4
Perth - Inner	45-54	Other three methods	3	M	14
Perth - Inner	45-54	Other two methods	2	F	92
Perth - Inner	45-54	Other two methods	2	M	170
Perth - Inner	45-54	Taxi	1	F	37
Perth - Inner	45-54	Taxi	1	M	58
Perth - Inner	45-54	Train	1	F	1964
Perth - Inner	45-54	Train	1	M	1962
Perth - Inner	45-54	Train and bus	2	F	760
Perth - Inner	45-54	Train and bus	2	M	1024
Perth - Inner	45-54	Train and car as driver	2	F	955
Perth - Inner	45-54	Train and car as driver	2	M	902
Perth - Inner	45-54	Train and car as passenger	2	F	152
Perth - Inner	45-54	Train and car as passenger	2	M	75
Perth - Inner	45-54	Train and other	2	F	28
Perth - Inner	45-54	Train and other	2	M	103
Perth - Inner	45-54	Train and two other methods	3	F	346
Perth - Inner	45-54	Train and two other methods	3	M	233
Perth - Inner	45-54	Tram includes light rail	1	F	4
Perth - Inner	45-54	Tram includes light rail	1	M	3
Perth - Inner	45-54	Truck	1	F	9
Perth - Inner	45-54	Truck	1	M	66
Perth - Inner	45-54	Walked only	1	F	464
Perth - Inner	45-54	Walked only	1	M	560
Perth - Inner	45-54	Worked at home		F	891
Perth - Inner	45-54	Worked at home		M	649
Perth - Inner	55-64	Bicycle	1	F	100
Perth - Inner	55-64	Bicycle	1	M	467
Perth - Inner	55-64	Bus	1	F	922
Perth - Inner	55-64	Bus	1	M	856
Perth - Inner	55-64	Bus and car as driver	2	F	69
Perth - Inner	55-64	Bus and car as driver	2	M	52
Perth - Inner	55-64	Bus and car as passenger	2	F	21
Perth - Inner	55-64	Bus and car as passenger	2	M	16
Perth - Inner	55-64	Bus and ferry	2	F	3
Perth - Inner	55-64	Bus and other	2	F	4
Perth - Inner	55-64	Bus and other	2	M	11
Perth - Inner	55-64	Bus and two other methods excludes train	3	F	3
Perth - Inner	55-64	Bus and two other methods excludes train	3	M	5
Perth - Inner	55-64	Car as driver	1	F	8354
Perth - Inner	55-64	Car as driver	1	M	7927
Perth - Inner	55-64	Car as passenger	1	F	849
Perth - Inner	55-64	Car as passenger	1	M	255
Perth - Inner	55-64	Did not go to work		F	1775
Perth - Inner	55-64	Did not go to work		M	1025
Perth - Inner	55-64	Ferry	1	F	3
Perth - Inner	55-64	Ferry	1	M	5
Perth - Inner	55-64	Method of travel not stated		F	129
Perth - Inner	55-64	Method of travel not stated		M	121
Perth - Inner	55-64	Motorbike scooter	1	F	24
Perth - Inner	55-64	Motorbike scooter	1	M	163
Perth - Inner	55-64	(Other)	1	F	42
Perth - Inner	55-64	(Other)	1	M	156
Perth - Inner	55-64	Other three methods	3	F	3
Perth - Inner	55-64	Other three methods	3	M	5
Perth - Inner	55-64	Other two methods	2	F	55
Perth - Inner	55-64	Other two methods	2	M	97
Perth - Inner	55-64	Taxi	1	F	26
Perth - Inner	55-64	Taxi	1	M	26
Perth - Inner	55-64	Train	1	F	1200
Perth - Inner	55-64	Train	1	M	1037
Perth - Inner	55-64	Train and bus	2	F	539
Perth - Inner	55-64	Train and bus	2	M	605
Perth - Inner	55-64	Train and car as driver	2	F	494
Perth - Inner	55-64	Train and car as driver	2	M	432
Perth - Inner	55-64	Train and car as passenger	2	F	93
Perth - Inner	55-64	Train and car as passenger	2	M	54
Perth - Inner	55-64	Train and other	2	F	9
Perth - Inner	55-64	Train and other	2	M	46
Perth - Inner	55-64	Train and two other methods	3	F	199
Perth - Inner	55-64	Train and two other methods	3	M	136
Perth - Inner	55-64	Tram includes light rail	1	M	3
Perth - Inner	55-64	Truck	1	F	3
Perth - Inner	55-64	Truck	1	M	52
Perth - Inner	55-64	Walked only	1	F	336
Perth - Inner	55-64	Walked only	1	M	387
Perth - Inner	55-64	Worked at home		F	578
Perth - Inner	55-64	Worked at home		M	562
Perth - Inner	65-74	Bicycle	1	F	14
Perth - Inner	65-74	Bicycle	1	M	63
Perth - Inner	65-74	Bus	1	F	173
Perth - Inner	65-74	Bus	1	M	196
Perth - Inner	65-74	Bus and car as driver	2	F	14
Perth - Inner	65-74	Bus and car as driver	2	M	8
Perth - Inner	65-74	Bus and car as passenger	2	F	5
Perth - Inner	65-74	Bus and car as passenger	2	M	3
Perth - Inner	65-74	Bus and other	2	F	6
Perth - Inner	65-74	Car as driver	1	F	1699
Perth - Inner	65-74	Car as driver	1	M	2183
Perth - Inner	65-74	Car as passenger	1	F	199
Perth - Inner	65-74	Car as passenger	1	M	60
Perth - Inner	65-74	Did not go to work		F	549
Perth - Inner	65-74	Did not go to work		M	405
Perth - Inner	65-74	Ferry	1	M	3
Perth - Inner	65-74	Method of travel not stated		F	55
Perth - Inner	65-74	Method of travel not stated		M	56
Perth - Inner	65-74	Motorbike scooter	1	M	17
Perth - Inner	65-74	(Other)	1	F	19
Perth - Inner	65-74	(Other)	1	M	35
Perth - Inner	65-74	Other two methods	2	F	11
Perth - Inner	65-74	Other two methods	2	M	16
Perth - Inner	65-74	Taxi	1	F	3
Perth - Inner	65-74	Taxi	1	M	8
Perth - Inner	65-74	Train	1	F	170
Perth - Inner	65-74	Train	1	M	185
Perth - Inner	65-74	Train and bus	2	F	120
Perth - Inner	65-74	Train and bus	2	M	107
Perth - Inner	65-74	Train and car as driver	2	F	56
Perth - Inner	65-74	Train and car as driver	2	M	63
Perth - Inner	65-74	Train and car as passenger	2	F	16
Perth - Inner	65-74	Train and car as passenger	2	M	9
Perth - Inner	65-74	Train and other	2	M	9
Perth - Inner	65-74	Train and two other methods	3	F	29
Perth - Inner	65-74	Train and two other methods	3	M	14
Perth - Inner	65-74	Truck	1	M	21
Perth - Inner	65-74	Walked only	1	F	66
Perth - Inner	65-74	Walked only	1	M	106
Perth - Inner	65-74	Worked at home		F	256
Perth - Inner	65-74	Worked at home		M	393
Perth - Inner	75+	Bicycle	1	M	3
Perth - Inner	75+	Bus	1	F	6
Perth - Inner	75+	Bus	1	M	20
Perth - Inner	75+	Car as driver	1	F	117
Perth - Inner	75+	Car as driver	1	M	277
Perth - Inner	75+	Car as passenger	1	F	23
Perth - Inner	75+	Car as passenger	1	M	8
Perth - Inner	75+	Did not go to work		F	42
Perth - Inner	75+	Did not go to work		M	64
Perth - Inner	75+	Method of travel not stated		F	26
Perth - Inner	75+	Method of travel not stated		M	27
Perth - Inner	75+	(Other)	1	M	3
Perth - Inner	75+	Train	1	F	10
Perth - Inner	75+	Train	1	M	13
Perth - Inner	75+	Train and bus	2	F	6
Perth - Inner	75+	Train and bus	2	M	7
Perth - Inner	75+	Train and car as driver	2	F	3
Perth - Inner	75+	Train and car as driver	2	M	3
Perth - Inner	75+	Train and two other methods	3	F	4
Perth - Inner	75+	Walked only	1	F	8
Perth - Inner	75+	Walked only	1	M	19
Perth - Inner	75+	Worked at home		F	63
Perth - Inner	75+	Worked at home		M	125
Perth - North East	15-24	Bicycle	1	F	28
Perth - North East	15-24	Bicycle	1	M	99
Perth - North East	15-24	Bus	1	F	315
Perth - North East	15-24	Bus	1	M	190
Perth - North East	15-24	Bus and car as driver	2	F	4
Perth - North East	15-24	Bus and car as driver	2	M	4
Perth - North East	15-24	Bus and car as passenger	2	F	42
Perth - North East	15-24	Bus and car as passenger	2	M	24
Perth - North East	15-24	Bus and other	2	M	9
Perth - North East	15-24	Bus and two other methods excludes train	3	F	3
Perth - North East	15-24	Bus and two other methods excludes train	3	M	3
Perth - North East	15-24	Car as driver	1	F	3720
Perth - North East	15-24	Car as driver	1	M	4531
Perth - North East	15-24	Car as passenger	1	F	1102
Perth - North East	15-24	Car as passenger	1	M	956
Perth - North East	15-24	Did not go to work		F	1225
Perth - North East	15-24	Did not go to work		M	891
Perth - North East	15-24	Ferry	1	M	7
Perth - North East	15-24	Method of travel not stated		F	69
Perth - North East	15-24	Method of travel not stated		M	86
Perth - North East	15-24	Motorbike scooter	1	F	3
Perth - North East	15-24	Motorbike scooter	1	M	40
Perth - North East	15-24	(Other)	1	F	17
Perth - North East	15-24	(Other)	1	M	26
Perth - North East	15-24	Other three methods	3	F	3
Perth - North East	15-24	Other two methods	2	F	36
Perth - North East	15-24	Other two methods	2	M	71
Perth - North East	15-24	Taxi	1	F	16
Perth - North East	15-24	Taxi	1	M	17
Perth - North East	15-24	Train	1	F	51
Perth - North East	15-24	Train	1	M	55
Perth - North East	15-24	Train and bus	2	F	66
Perth - North East	15-24	Train and bus	2	M	75
Perth - North East	15-24	Train and car as driver	2	F	9
Perth - North East	15-24	Train and car as driver	2	M	10
Perth - North East	15-24	Train and car as passenger	2	F	5
Perth - North East	15-24	Train and car as passenger	2	M	10
Perth - North East	15-24	Train and other	2	F	3
Perth - North East	15-24	Train and other	2	M	3
Perth - North East	15-24	Train and two other methods	3	F	17
Perth - North East	15-24	Train and two other methods	3	M	31
Perth - North East	15-24	Truck	1	M	25
Perth - North East	15-24	Walked only	1	F	206
Perth - North East	15-24	Walked only	1	M	216
Perth - North East	15-24	Worked at home		F	68
Perth - North East	15-24	Worked at home		M	51
Perth - North East	25-34	Bicycle	1	F	19
Perth - North East	25-34	Bicycle	1	M	68
Perth - North East	25-34	Bus	1	F	166
Perth - North East	25-34	Bus	1	M	148
Perth - North East	25-34	Bus and car as driver	2	F	8
Perth - North East	25-34	Bus and car as driver	2	M	5
Perth - North East	25-34	Bus and car as passenger	2	F	11
Perth - North East	25-34	Bus and car as passenger	2	M	8
Perth - North East	25-34	Bus and other	2	F	9
Perth - North East	25-34	Bus and other	2	M	7
Perth - North East	25-34	Bus and two other methods excludes train	3	F	3
Perth - North East	25-34	Bus and two other methods excludes train	3	M	3
Perth - North East	25-34	Car as driver	1	F	5849
Perth - North East	25-34	Car as driver	1	M	8876
Perth - North East	25-34	Car as passenger	1	F	404
Perth - North East	25-34	Car as passenger	1	M	411
Perth - North East	25-34	Did not go to work		F	992
Perth - North East	25-34	Did not go to work		M	577
Perth - North East	25-34	Method of travel not stated		F	70
Perth - North East	25-34	Method of travel not stated		M	104
Perth - North East	25-34	Motorbike scooter	1	F	5
Perth - North East	25-34	Motorbike scooter	1	M	68
Perth - North East	25-34	(Other)	1	F	29
Perth - North East	25-34	(Other)	1	M	103
Perth - North East	25-34	Other three methods	3	M	3
Perth - North East	25-34	Other two methods	2	F	32
Perth - North East	25-34	Other two methods	2	M	80
Perth - North East	25-34	Taxi	1	F	11
Perth - North East	25-34	Taxi	1	M	32
Perth - North East	25-34	Train	1	F	75
Perth - North East	25-34	Train	1	M	66
Perth - North East	25-34	Train and bus	2	F	67
Perth - North East	25-34	Train and bus	2	M	55
Perth - North East	25-34	Train and car as driver	2	F	11
Perth - North East	25-34	Train and car as driver	2	M	12
Perth - North East	25-34	Train and car as passenger	2	F	3
Perth - North East	25-34	Train and car as passenger	2	M	3
Perth - North East	25-34	Train and other	2	M	3
Perth - North East	25-34	Train and two other methods	3	F	29
Perth - North East	25-34	Train and two other methods	3	M	24
Perth - North East	25-34	Truck	1	F	3
Perth - North East	25-34	Truck	1	M	104
Perth - North East	25-34	Walked only	1	F	126
Perth - North East	25-34	Walked only	1	M	99
Perth - North East	25-34	Worked at home		F	469
Perth - North East	25-34	Worked at home		M	153
Perth - North East	35-44	Bicycle	1	F	22
Perth - North East	35-44	Bicycle	1	M	103
Perth - North East	35-44	Bus	1	F	79
Perth - North East	35-44	Bus	1	M	79
Perth - North East	35-44	Bus and car as driver	2	F	3
Perth - North East	35-44	Bus and car as driver	2	M	3
Perth - North East	35-44	Bus and car as passenger	2	F	6
Perth - North East	35-44	Bus and car as passenger	2	M	3
Perth - North East	35-44	Bus and other	2	M	4
Perth - North East	35-44	Bus and two other methods excludes train	3	F	3
Perth - North East	35-44	Car as driver	1	F	6032
Perth - North East	35-44	Car as driver	1	M	8155
Perth - North East	35-44	Car as passenger	1	F	290
Perth - North East	35-44	Car as passenger	1	M	211
Perth - North East	35-44	Did not go to work		F	821
Perth - North East	35-44	Did not go to work		M	476
Perth - North East	35-44	Ferry	1	M	3
Perth - North East	35-44	Method of travel not stated		F	60
Perth - North East	35-44	Method of travel not stated		M	83
Perth - North East	35-44	Motorbike scooter	1	F	8
Perth - North East	35-44	Motorbike scooter	1	M	73
Perth - North East	35-44	(Other)	1	F	36
Perth - North East	35-44	(Other)	1	M	89
Perth - North East	35-44	Other three methods	3	M	3
Perth - North East	35-44	Other two methods	2	F	27
Perth - North East	35-44	Other two methods	2	M	69
Perth - North East	35-44	Taxi	1	F	13
Perth - North East	35-44	Taxi	1	M	18
Perth - North East	35-44	Train	1	F	31
Perth - North East	35-44	Train	1	M	41
Perth - North East	35-44	Train and bus	2	F	16
Perth - North East	35-44	Train and bus	2	M	35
Perth - North East	35-44	Train and car as driver	2	F	11
Perth - North East	35-44	Train and car as driver	2	M	8
Perth - North East	35-44	Train and other	2	M	12
Perth - North East	35-44	Train and two other methods	3	F	7
Perth - North East	35-44	Train and two other methods	3	M	14
Perth - North East	35-44	Truck	1	F	3
Perth - North East	35-44	Truck	1	M	156
Perth - North East	35-44	Walked only	1	F	110
Perth - North East	35-44	Walked only	1	M	81
Perth - North East	35-44	Worked at home		F	704
Perth - North East	35-44	Worked at home		M	287
Perth - North East	45-54	Bicycle	1	F	26
Perth - North East	45-54	Bicycle	1	M	102
Perth - North East	45-54	Bus	1	F	66
Perth - North East	45-54	Bus	1	M	70
Perth - North East	45-54	Bus and car as driver	2	F	11
Perth - North East	45-54	Bus and car as driver	2	M	5
Perth - North East	45-54	Bus and car as passenger	2	F	5
Perth - North East	45-54	Bus and other	2	F	3
Perth - North East	45-54	Car as driver	1	F	6863
Perth - North East	45-54	Car as driver	1	M	8352
Perth - North East	45-54	Car as passenger	1	F	313
Perth - North East	45-54	Car as passenger	1	M	176
Perth - North East	45-54	Did not go to work		F	750
Perth - North East	45-54	Did not go to work		M	506
Perth - North East	45-54	Method of travel not stated		F	75
Perth - North East	45-54	Method of travel not stated		M	96
Perth - North East	45-54	Motorbike scooter	1	F	5
Perth - North East	45-54	Motorbike scooter	1	M	109
Perth - North East	45-54	(Other)	1	F	47
Perth - North East	45-54	(Other)	1	M	109
Perth - North East	45-54	Other three methods	3	F	3
Perth - North East	45-54	Other three methods	3	M	3
Perth - North East	45-54	Other two methods	2	F	26
Perth - North East	45-54	Other two methods	2	M	64
Perth - North East	45-54	Taxi	1	F	9
Perth - North East	45-54	Taxi	1	M	18
Perth - North East	45-54	Train	1	F	21
Perth - North East	45-54	Train	1	M	43
Perth - North East	45-54	Train and bus	2	F	23
Perth - North East	45-54	Train and bus	2	M	24
Perth - North East	45-54	Train and car as driver	2	F	4
Perth - North East	45-54	Train and car as driver	2	M	12
Perth - North East	45-54	Train and other	2	M	3
Perth - North East	45-54	Train and two other methods	3	F	6
Perth - North East	45-54	Train and two other methods	3	M	3
Perth - North East	45-54	Tram includes light rail	1	M	3
Perth - North East	45-54	Truck	1	F	3
Perth - North East	45-54	Truck	1	M	178
Perth - North East	45-54	Walked only	1	F	160
Perth - North East	45-54	Walked only	1	M	106
Perth - North East	45-54	Worked at home		F	690
Perth - North East	45-54	Worked at home		M	389
Perth - North East	55-64	Bicycle	1	F	9
Perth - North East	55-64	Bicycle	1	M	63
Perth - North East	55-64	Bus	1	F	56
Perth - North East	55-64	Bus	1	M	45
Perth - North East	55-64	Bus and car as driver	2	F	3
Perth - North East	55-64	Bus and car as driver	2	M	8
Perth - North East	55-64	Car as driver	1	F	4260
Perth - North East	55-64	Car as driver	1	M	5816
Perth - North East	55-64	Car as passenger	1	F	262
Perth - North East	55-64	Car as passenger	1	M	109
Perth - North East	55-64	Did not go to work		F	643
Perth - North East	55-64	Did not go to work		M	529
Perth - North East	55-64	Method of travel not stated		F	51
Perth - North East	55-64	Method of travel not stated		M	53
Perth - North East	55-64	Motorbike scooter	1	F	5
Perth - North East	55-64	Motorbike scooter	1	M	55
Perth - North East	55-64	(Other)	1	F	25
Perth - North East	55-64	(Other)	1	M	61
Perth - North East	55-64	Other three methods	3	M	5
Perth - North East	55-64	Other two methods	2	F	19
Perth - North East	55-64	Other two methods	2	M	44
Perth - North East	55-64	Taxi	1	F	9
Perth - North East	55-64	Taxi	1	M	9
Perth - North East	55-64	Train	1	F	11
Perth - North East	55-64	Train	1	M	19
Perth - North East	55-64	Train and bus	2	F	14
Perth - North East	55-64	Train and bus	2	M	16
Perth - North East	55-64	Train and car as driver	2	F	8
Perth - North East	55-64	Train and car as driver	2	M	7
Perth - North East	55-64	Train and car as passenger	2	F	5
Perth - North East	55-64	Train and other	2	M	8
Perth - North East	55-64	Train and two other methods	3	F	3
Perth - North East	55-64	Train and two other methods	3	M	3
Perth - North East	55-64	Truck	1	F	7
Perth - North East	55-64	Truck	1	M	183
Perth - North East	55-64	Walked only	1	F	103
Perth - North East	55-64	Walked only	1	M	102
Perth - North East	55-64	Worked at home		F	467
Perth - North East	55-64	Worked at home		M	370
Perth - North East	65-74	Bicycle	1	M	8
Perth - North East	65-74	Bus	1	F	12
Perth - North East	65-74	Bus	1	M	7
Perth - North East	65-74	Car as driver	1	F	749
Perth - North East	65-74	Car as driver	1	M	1431
Perth - North East	65-74	Car as passenger	1	F	48
Perth - North East	65-74	Car as passenger	1	M	25
Perth - North East	65-74	Did not go to work		F	216
Perth - North East	65-74	Did not go to work		M	212
Perth - North East	65-74	Method of travel not stated		F	29
Perth - North East	65-74	Method of travel not stated		M	25
Perth - North East	65-74	Motorbike scooter	1	M	13
Perth - North East	65-74	(Other)	1	F	12
Perth - North East	65-74	(Other)	1	M	25
Perth - North East	65-74	Other two methods	2	F	9
Perth - North East	65-74	Other two methods	2	M	6
Perth - North East	65-74	Taxi	1	M	9
Perth - North East	65-74	Train	1	F	8
Perth - North East	65-74	Train and bus	2	F	3
Perth - North East	65-74	Train and bus	2	M	7
Perth - North East	65-74	Truck	1	M	58
Perth - North East	65-74	Walked only	1	F	41
Perth - North East	65-74	Walked only	1	M	50
Perth - North East	65-74	Worked at home		F	176
Perth - North East	65-74	Worked at home		M	195
Perth - North East	75+	Car as driver	1	F	46
Perth - North East	75+	Car as driver	1	M	137
Perth - North East	75+	Car as passenger	1	F	6
Perth - North East	75+	Car as passenger	1	M	3
Perth - North East	75+	Did not go to work		F	23
Perth - North East	75+	Did not go to work		M	23
Perth - North East	75+	Method of travel not stated		F	5
Perth - North East	75+	Method of travel not stated		M	7
Perth - North East	75+	(Other)	1	M	6
Perth - North East	75+	Train	1	M	3
Perth - North East	75+	Truck	1	M	3
Perth - North East	75+	Walked only	1	F	3
Perth - North East	75+	Walked only	1	M	13
Perth - North East	75+	Worked at home		F	29
Perth - North East	75+	Worked at home		M	54
Perth - North West	15-24	Bicycle	1	F	31
Perth - North West	15-24	Bicycle	1	M	140
Perth - North West	15-24	Bus	1	F	533
Perth - North West	15-24	Bus	1	M	367
Perth - North West	15-24	Bus and car as driver	2	F	11
Perth - North West	15-24	Bus and car as driver	2	M	13
Perth - North West	15-24	Bus and car as passenger	2	F	86
Perth - North West	15-24	Bus and car as passenger	2	M	46
Perth - North West	15-24	Bus and other	2	M	11
Perth - North West	15-24	Bus and two other methods excludes train	3	F	11
Perth - North West	15-24	Bus and two other methods excludes train	3	M	9
Perth - North West	15-24	Car as driver	1	F	7912
Perth - North West	15-24	Car as driver	1	M	7773
Perth - North West	15-24	Car as passenger	1	F	2145
Perth - North West	15-24	Car as passenger	1	M	1774
Perth - North West	15-24	Did not go to work		F	2586
Perth - North West	15-24	Did not go to work		M	1862
Perth - North West	15-24	Ferry	1	M	5
Perth - North West	15-24	Method of travel not stated		F	147
Perth - North West	15-24	Method of travel not stated		M	165
Perth - North West	15-24	Motorbike scooter	1	F	16
Perth - North West	15-24	Motorbike scooter	1	M	87
Perth - North West	15-24	(Other)	1	F	33
Perth - North West	15-24	(Other)	1	M	41
Perth - North West	15-24	Other three methods	3	F	5
Perth - North West	15-24	Other two methods	2	F	89
Perth - North West	15-24	Other two methods	2	M	106
Perth - North West	15-24	Taxi	1	F	32
Perth - North West	15-24	Taxi	1	M	17
Perth - North West	15-24	Train	1	F	171
Perth - North West	15-24	Train	1	M	169
Perth - North West	15-24	Train and bus	2	F	300
Perth - North West	15-24	Train and bus	2	M	220
Perth - North West	15-24	Train and car as driver	2	F	23
Perth - North West	15-24	Train and car as driver	2	M	19
Perth - North West	15-24	Train and car as passenger	2	F	21
Perth - North West	15-24	Train and car as passenger	2	M	19
Perth - North West	15-24	Train and other	2	M	6
Perth - North West	15-24	Train and two other methods	3	F	88
Perth - North West	15-24	Train and two other methods	3	M	67
Perth - North West	15-24	Tram includes light rail	1	M	3
Perth - North West	15-24	Truck	1	M	58
Perth - North West	15-24	Walked only	1	F	379
Perth - North West	15-24	Walked only	1	M	408
Perth - North West	15-24	Worked at home		F	153
Perth - North West	15-24	Worked at home		M	112
Perth - North West	25-34	Bicycle	1	F	36
Perth - North West	25-34	Bicycle	1	M	133
Perth - North West	25-34	Bus	1	F	326
Perth - North West	25-34	Bus	1	M	199
Perth - North West	25-34	Bus and car as driver	2	F	10
Perth - North West	25-34	Bus and car as driver	2	M	15
Perth - North West	25-34	Bus and car as passenger	2	F	22
Perth - North West	25-34	Bus and car as passenger	2	M	10
Perth - North West	25-34	Bus and other	2	F	3
Perth - North West	25-34	Bus and other	2	M	4
Perth - North West	25-34	Bus and two other methods excludes train	3	F	3
Perth - North West	25-34	Bus and two other methods excludes train	3	M	3
Perth - North West	25-34	Car as driver	1	F	11884
Perth - North West	25-34	Car as driver	1	M	14244
Perth - North West	25-34	Car as passenger	1	F	704
Perth - North West	25-34	Car as passenger	1	M	674
Perth - North West	25-34	Did not go to work		F	2184
Perth - North West	25-34	Did not go to work		M	949
Perth - North West	25-34	Ferry	1	F	3
Perth - North West	25-34	Ferry	1	M	3
Perth - North West	25-34	Method of travel not stated		F	123
Perth - North West	25-34	Method of travel not stated		M	186
Perth - North West	25-34	Motorbike scooter	1	F	13
Perth - North West	25-34	Motorbike scooter	1	M	118
Perth - North West	25-34	(Other)	1	F	58
Perth - North West	25-34	(Other)	1	M	141
Perth - North West	25-34	Other three methods	3	M	8
Perth - North West	25-34	Other two methods	2	F	59
Perth - North West	25-34	Other two methods	2	M	159
Perth - North West	25-34	Taxi	1	F	27
Perth - North West	25-34	Taxi	1	M	38
Perth - North West	25-34	Train	1	F	198
Perth - North West	25-34	Train	1	M	186
Perth - North West	25-34	Train and bus	2	F	238
Perth - North West	25-34	Train and bus	2	M	212
Perth - North West	25-34	Train and car as driver	2	F	22
Perth - North West	25-34	Train and car as driver	2	M	53
Perth - North West	25-34	Train and car as passenger	2	F	5
Perth - North West	25-34	Train and car as passenger	2	M	10
